,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,washer
0,3128,33128,33128,13.0
1,3129,33129,33129,12.0
2,3130,33130,33130,12.0
3,3131,33131,33131,12.0
4,3132,33132,33132,12.0
5,3133,33133,33133,12.0
6,3134,33134,33134,12.0
7,3135,33135,33135,12.0
8,3136,33136,33136,17.0
9,3137,33137,33137,17.0
10,3138,33138,33138,17.0
11,3139,33139,33139,17.0
12,3140,33140,33140,17.0
13,3141,33141,33141,17.0
14,3142,33142,33142,17.0
15,3143,33143,33143,17.0
16,3144,33144,33144,17.0
17,3145,33145,33145,17.0
18,3146,33146,33146,17.0
19,3147,33147,33147,17.0
20,3148,33148,33148,17.0
21,3149,33149,33149,17.0
22,3150,33150,33150,17.0
23,3151,33151,33151,17.0
24,3152,33152,33152,17.0
25,3153,33153,33153,17.0
26,3154,33154,33154,17.0
27,3155,33155,33155,17.0
28,3156,33156,33156,17.0
29,3157,33157,33157,17.0
30,3158,33158,33158,17.0
31,3159,33159,33159,17.0
32,3160,33160,33160,17.0
33,3161,33161,33161,17.0
34,3162,33162,33162,17.0
35,3163,33163,33163,17.0
36,3164,33164,33164,17.0
37,3165,33165,33165,17.0
38,3166,33166,33166,7.0
39,3167,33167,33167,7.0
40,3168,33168,33168,7.0
41,3169,33169,33169,7.0
42,3170,33170,33170,87.0
43,3171,33171,33171,120.0
44,3172,33172,33172,184.0
45,3173,33173,33173,91.0
46,3174,33174,33174,45.0
47,3175,33175,33175,79.0
48,3176,33176,33176,89.0
49,3177,33177,33177,118.0
50,3178,33178,33178,66.0
51,3179,33179,33179,63.0
52,3180,33180,33180,89.0
53,3181,33181,33181,93.0
54,3182,33182,33182,82.0
55,3183,33183,33183,95.0
56,3184,33184,33184,77.0
57,3185,33185,33185,77.0
58,3186,33186,33186,82.0
59,3187,33187,33187,64.0
60,3188,33188,33188,7.0
61,3189,33189,33189,7.0
62,3190,33190,33190,51.0
63,3191,33191,33191,121.0
64,3192,33192,33192,67.0
65,3193,33193,33193,113.0
66,3194,33194,33194,17.0
67,3195,33195,33195,17.0
68,3196,33196,33196,18.0
69,3197,33197,33197,17.0
70,3198,33198,33198,17.0
71,3199,33199,33199,17.0
72,3200,33200,33200,17.0
73,3201,33201,33201,17.0
74,3202,33202,33202,17.0
75,3203,33203,33203,17.0
76,3204,33204,33204,17.0
77,3205,33205,33205,17.0
78,3206,33206,33206,17.0
79,3207,33207,33207,17.0
80,3208,33208,33208,17.0
81,3209,33209,33209,17.0
82,3210,33210,33210,17.0
83,3211,33211,33211,7.0
84,3212,33212,33212,7.0
85,3213,33213,33213,7.0
86,3214,33214,33214,7.0
87,3215,33215,33215,95.0
88,3216,33216,33216,155.0
89,3217,33217,33217,141.0
90,3218,33218,33218,135.0
91,3219,33219,33219,129.0
92,3220,33220,33220,142.0
93,3221,33221,33221,85.0
94,3222,33222,33222,99.0
95,3223,33223,33223,119.0
96,3224,33224,33224,110.0
97,3225,33225,33225,149.0
98,3226,33226,33226,146.0
99,3227,33227,33227,134.0
100,3228,33228,33228,111.0
101,3229,33229,33229,129.0
102,3230,33230,33230,120.0
103,3231,33231,33231,111.0
104,3232,33232,33232,44.0
105,3233,33233,33233,7.0
106,3234,33234,33234,7.0
107,3235,33235,33235,83.0
108,3236,33236,33236,172.0
109,3237,33237,33237,118.0
110,3238,33238,33238,134.0
111,3239,33239,33239,121.0
112,3240,33240,33240,17.0
113,3241,33241,33241,17.0
114,3242,33242,33242,17.0
115,3243,33243,33243,17.0
116,3244,33244,33244,17.0
117,3245,33245,33245,17.0
118,3246,33246,33246,17.0
119,3247,33247,33247,17.0
120,3248,33248,33248,17.0
121,3249,33249,33249,7.0
122,3250,33250,33250,7.0
123,3251,33251,33251,7.0
124,3252,33252,33252,7.0
125,3253,33253,33253,84.0
126,3254,33254,33254,240.0
127,3255,33255,33255,133.0
128,3256,33256,33256,123.0
129,3257,33257,33257,166.0
130,3258,33258,33258,133.0
131,3259,33259,33259,162.0
132,3260,33260,33260,151.0
133,3261,33261,33261,149.0
134,3262,33262,33262,180.0
135,3263,33263,33263,146.0
136,3264,33264,33264,147.0
137,3265,33265,33265,165.0
138,3266,33266,33266,138.0
139,3267,33267,33267,155.0
140,3268,33268,33268,134.0
141,3269,33269,33269,133.0
142,3270,33270,33270,155.0
143,3271,33271,33271,7.0
144,3272,33272,33272,7.0
145,3273,33273,33273,76.0
146,3274,33274,33274,279.0
147,3275,33275,33275,116.0
148,3276,33276,33276,197.0
149,3277,33277,33277,143.0
150,3278,33278,33278,159.0
151,3279,33279,33279,145.0
152,3280,33280,33280,135.0
153,3281,33281,33281,130.0
154,3282,33282,33282,142.0
155,3283,33283,33283,149.0
156,3284,33284,33284,174.0
157,3285,33285,33285,159.0
158,3286,33286,33286,168.0
159,3287,33287,33287,186.0
160,3288,33288,33288,162.0
161,3289,33289,33289,175.0
162,3290,33290,33290,170.0
163,3291,33291,33291,7.0
164,3292,33292,33292,7.0
165,3293,33293,33293,31.0
166,3294,33294,33294,305.0
167,3295,33295,33295,119.0
168,3296,33296,33296,149.0
169,3297,33297,33297,161.0
170,3298,33298,33298,120.0
171,3299,33299,33299,149.0
172,3300,33300,33300,146.0
173,3301,33301,33301,154.0
174,3302,33302,33302,124.0
175,3303,33303,33303,154.0
176,3304,33304,33304,154.0
177,3305,33305,33305,160.0
178,3306,33306,33306,164.0
179,3307,33307,33307,129.0
180,3308,33308,33308,153.0
181,3309,33309,33309,172.0
182,3310,33310,33310,183.0
183,3311,33311,33311,7.0
184,3312,33312,33312,7.0
185,3313,33313,33313,7.0
186,3314,33314,33314,178.0
187,3315,33315,33315,127.0
188,3316,33316,33316,159.0
189,3317,33317,33317,51.0
190,3318,33318,33318,17.0
191,3319,33319,33319,17.0
192,3320,33320,33320,17.0
193,3321,33321,33321,16.0
194,3322,33322,33322,17.0
195,3323,33323,33323,17.0
196,3324,33324,33324,17.0
197,3325,33325,33325,17.0
198,3326,33326,33326,17.0
199,3327,33327,33327,17.0
200,3328,33328,33328,7.0
201,3329,33329,33329,7.0
202,3330,33330,33330,7.0
203,3331,33331,33331,15.0
204,3332,33332,33332,298.0
205,3333,33333,33333,145.0
206,3334,33334,33334,165.0
207,3335,33335,33335,195.0
208,3336,33336,33336,153.0
209,3337,33337,33337,172.0
210,3338,33338,33338,156.0
211,3339,33339,33339,211.0
212,3340,33340,33340,155.0
213,3341,33341,33341,213.0
214,3342,33342,33342,173.0
215,3343,33343,33343,206.0
216,3344,33344,33344,210.0
217,3345,33345,33345,189.0
218,3346,33346,33346,147.0
219,3347,33347,33347,172.0
220,3348,33348,33348,200.0
221,3349,33349,33349,11.0
222,3350,33350,33350,7.0
223,3351,33351,33351,7.0
224,3352,33352,33352,145.0
225,3353,33353,33353,212.0
226,3354,33354,33354,162.0
227,3355,33355,33355,166.0
228,3356,33356,33356,165.0
229,3357,33357,33357,170.0
230,3358,33358,33358,225.0
231,3359,33359,33359,187.0
232,3360,33360,33360,163.0
233,3361,33361,33361,181.0
234,3362,33362,33362,179.0
235,3363,33363,33363,177.0
236,3364,33364,33364,181.0
237,3365,33365,33365,183.0
238,3366,33366,33366,180.0
239,3367,33367,33367,168.0
240,3368,33368,33368,226.0
241,3369,33369,33369,157.0
242,3370,33370,33370,7.0
243,3371,33371,33371,7.0
244,3372,33372,33372,78.0
245,3373,33373,33373,344.0
246,3374,33374,33374,106.0
247,3375,33375,33375,194.0
248,3376,33376,33376,192.0
