,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,washer
0,94278,3784278,3784278,319.0
1,94279,3784279,3784279,8.0
2,94280,3784280,3784280,6.0
3,94281,3784281,3784281,7.0
4,94282,3784282,3784282,8.0
5,94283,3784283,3784283,7.0
6,94284,3784284,3784284,7.0
7,94285,3784285,3784285,7.0
8,94286,3784286,3784286,7.0
9,94287,3784287,3784287,13.0
10,94288,3784288,3784288,13.0
11,94289,3784289,3784289,13.0
12,94290,3784290,3784290,12.0
13,94291,3784291,3784291,13.0
14,94292,3784292,3784292,12.0
15,94293,3784293,3784293,13.0
16,94294,3784294,3784294,12.0
17,94295,3784295,3784295,18.0
18,94296,3784296,3784296,18.0
19,94297,3784297,3784297,18.0
20,94298,3784298,3784298,18.0
21,94299,3784299,3784299,18.0
22,94300,3784300,3784300,18.0
23,94301,3784301,3784301,18.0
24,94302,3784302,3784302,18.0
25,94303,3784303,3784303,18.0
26,94304,3784304,3784304,18.0
27,94305,3784305,3784305,18.0
28,94306,3784306,3784306,18.0
29,94307,3784307,3784307,18.0
30,94308,3784308,3784308,18.0
31,94309,3784309,3784309,18.0
32,94310,3784310,3784310,18.0
33,94311,3784311,3784311,18.0
34,94312,3784312,3784312,18.0
35,94313,3784313,3784313,18.0
36,94314,3784314,3784314,18.0
37,94315,3784315,3784315,18.0
38,94316,3784316,3784316,18.0
39,94317,3784317,3784317,18.0
40,94318,3784318,3784318,18.0
41,94319,3784319,3784319,18.0
42,94320,3784320,3784320,18.0
43,94321,3784321,3784321,18.0
44,94322,3784322,3784322,7.0
45,94323,3784323,3784323,7.0
46,94324,3784324,3784324,7.0
47,94325,3784325,3784325,7.0
48,94326,3784326,3784326,43.0
49,94327,3784327,3784327,232.0
50,94328,3784328,3784328,127.0
51,94329,3784329,3784329,41.0
52,94330,3784330,3784330,16.0
53,94331,3784331,3784331,111.0
54,94332,3784332,3784332,171.0
55,94333,3784333,3784333,78.0
56,94334,3784334,3784334,34.0
57,94335,3784335,3784335,44.0
58,94336,3784336,3784336,126.0
59,94337,3784337,3784337,106.0
60,94338,3784338,3784338,65.0
61,94339,3784339,3784339,40.0
62,94340,3784340,3784340,99.0
63,94341,3784341,3784341,132.0
64,94342,3784342,3784342,72.0
65,94343,3784343,3784343,54.0
66,94344,3784344,3784344,7.0
67,94345,3784345,3784345,7.0
68,94346,3784346,3784346,63.0
69,94347,3784347,3784347,155.0
70,94348,3784348,3784348,85.0
71,94349,3784349,3784349,45.0
72,94350,3784350,3784350,74.0
73,94351,3784351,3784351,103.0
74,94352,3784352,3784352,89.0
75,94353,3784353,3784353,99.0
76,94354,3784354,3784354,20.0
77,94355,3784355,3784355,17.0
78,94356,3784356,3784356,17.0
79,94357,3784357,3784357,17.0
80,94358,3784358,3784358,17.0
81,94359,3784359,3784359,17.0
82,94360,3784360,3784360,18.0
83,94361,3784361,3784361,17.0
84,94362,3784362,3784362,18.0
85,94363,3784363,3784363,18.0
86,94364,3784364,3784364,18.0
87,94365,3784365,3784365,18.0
88,94366,3784366,3784366,17.0
89,94367,3784367,3784367,17.0
90,94368,3784368,3784368,7.0
91,94369,3784369,3784369,7.0
92,94370,3784370,3784370,7.0
93,94371,3784371,3784371,7.0
94,94372,3784372,3784372,99.0
95,94373,3784373,3784373,122.0
96,94374,3784374,3784374,162.0
97,94375,3784375,3784375,98.0
98,94376,3784376,3784376,78.0
99,94377,3784377,3784377,98.0
100,94378,3784378,3784378,96.0
101,94379,3784379,3784379,101.0
102,94380,3784380,3784380,108.0
103,94381,3784381,3784381,140.0
104,94382,3784382,3784382,89.0
105,94383,3784383,3784383,115.0
106,94384,3784384,3784384,108.0
107,94385,3784385,3784385,148.0
108,94386,3784386,3784386,100.0
109,94387,3784387,3784387,102.0
110,94388,3784388,3784388,103.0
111,94389,3784389,3784389,129.0
112,94390,3784390,3784390,7.0
113,94391,3784391,3784391,7.0
114,94392,3784392,3784392,88.0
115,94393,3784393,3784393,163.0
116,94394,3784394,3784394,117.0
117,94395,3784395,3784395,89.0
118,94396,3784396,3784396,86.0
119,94397,3784397,3784397,115.0
120,94398,3784398,3784398,74.0
121,94399,3784399,3784399,18.0
122,94400,3784400,3784400,18.0
123,94401,3784401,3784401,17.0
124,94402,3784402,3784402,18.0
125,94403,3784403,3784403,18.0
126,94404,3784404,3784404,18.0
127,94405,3784405,3784405,18.0
128,94406,3784406,3784406,17.0
129,94407,3784407,3784407,18.0
130,94408,3784408,3784408,7.0
131,94409,3784409,3784409,7.0
132,94410,3784410,3784410,7.0
133,94411,3784411,3784411,7.0
134,94412,3784412,3784412,24.0
135,94413,3784413,3784413,275.0
136,94414,3784414,3784414,93.0
137,94415,3784415,3784415,115.0
138,94416,3784416,3784416,135.0
139,94417,3784417,3784417,115.0
140,94418,3784418,3784418,153.0
141,94419,3784419,3784419,173.0
142,94420,3784420,3784420,128.0
143,94421,3784421,3784421,107.0
144,94422,3784422,3784422,113.0
145,94423,3784423,3784423,104.0
146,94424,3784424,3784424,139.0
147,94425,3784425,3784425,132.0
148,94426,3784426,3784426,129.0
149,94427,3784427,3784427,108.0
150,94428,3784428,3784428,135.0
151,94429,3784429,3784429,152.0
152,94430,3784430,3784430,7.0
153,94431,3784431,3784431,7.0
154,94432,3784432,3784432,33.0
155,94433,3784433,3784433,264.0
156,94434,3784434,3784434,96.0
157,94435,3784435,3784435,122.0
158,94436,3784436,3784436,155.0
159,94437,3784437,3784437,135.0
160,94438,3784438,3784438,145.0
161,94439,3784439,3784439,135.0
162,94440,3784440,3784440,121.0
163,94441,3784441,3784441,128.0
164,94442,3784442,3784442,115.0
165,94443,3784443,3784443,130.0
166,94444,3784444,3784444,125.0
167,94445,3784445,3784445,126.0
168,94446,3784446,3784446,18.0
169,94447,3784447,3784447,18.0
170,94448,3784448,3784448,18.0
171,94449,3784449,3784449,18.0
172,94450,3784450,3784450,17.0
173,94451,3784451,3784451,17.0
174,94452,3784452,3784452,18.0
175,94453,3784453,3784453,17.0
176,94454,3784454,3784454,18.0
177,94455,3784455,3784455,17.0
178,94456,3784456,3784456,7.0
179,94457,3784457,3784457,7.0
180,94458,3784458,3784458,7.0
181,94459,3784459,3784459,7.0
182,94460,3784460,3784460,207.0
183,94461,3784461,3784461,112.0
184,94462,3784462,3784462,152.0
185,94463,3784463,3784463,168.0
186,94464,3784464,3784464,133.0
187,94465,3784465,3784465,151.0
188,94466,3784466,3784466,157.0
189,94467,3784467,3784467,161.0
190,94468,3784468,3784468,169.0
191,94469,3784469,3784469,185.0
192,94470,3784470,3784470,164.0
193,94471,3784471,3784471,167.0
194,94472,3784472,3784472,163.0
195,94473,3784473,3784473,173.0
196,94474,3784474,3784474,154.0
197,94475,3784475,3784475,184.0
198,94476,3784476,3784476,161.0
199,94477,3784477,3784477,51.0
200,94478,3784478,3784478,7.0
201,94479,3784479,3784479,7.0
202,94480,3784480,3784480,173.0
203,94481,3784481,3784481,136.0
204,94482,3784482,3784482,155.0
205,94483,3784483,3784483,170.0
206,94484,3784484,3784484,164.0
207,94485,3784485,3784485,190.0
208,94486,3784486,3784486,154.0
209,94487,3784487,3784487,151.0
210,94488,3784488,3784488,175.0
211,94489,3784489,3784489,154.0
212,94490,3784490,3784490,161.0
213,94491,3784491,3784491,171.0
214,94492,3784492,3784492,168.0
215,94493,3784493,3784493,172.0
216,94494,3784494,3784494,162.0
217,94495,3784495,3784495,159.0
218,94496,3784496,3784496,195.0
219,94497,3784497,3784497,50.0
220,94498,3784498,3784498,7.0
221,94499,3784499,3784499,7.0
222,94500,3784500,3784500,131.0
223,94501,3784501,3784501,213.0
224,94502,3784502,3784502,161.0
225,94503,3784503,3784503,169.0
226,94504,3784504,3784504,186.0
227,94505,3784505,3784505,174.0
228,94506,3784506,3784506,149.0
229,94507,3784507,3784507,178.0
230,94508,3784508,3784508,149.0
231,94509,3784509,3784509,159.0
232,94510,3784510,3784510,140.0
233,94511,3784511,3784511,162.0
234,94512,3784512,3784512,121.0
235,94513,3784513,3784513,188.0
236,94514,3784514,3784514,138.0
237,94515,3784515,3784515,184.0
238,94516,3784516,3784516,177.0
239,94517,3784517,3784517,47.0
240,94518,3784518,3784518,7.0
241,94519,3784519,3784519,7.0
242,94520,3784520,3784520,7.0
243,94521,3784521,3784521,7.0
244,94522,3784522,3784522,287.0
