,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,washer
0,15919,1915919,1915919,25.0
1,15920,1915920,1915920,7.0
2,15921,1915921,1915921,7.0
3,15922,1915922,1915922,7.0
4,15923,1915923,1915923,8.0
5,15924,1915924,1915924,7.0
6,15925,1915925,1915925,7.0
7,15926,1915926,1915926,7.0
8,15927,1915927,1915927,7.0
9,15928,1915928,1915928,12.0
10,15929,1915929,1915929,12.0
11,15930,1915930,1915930,12.0
12,15931,1915931,1915931,12.0
13,15932,1915932,1915932,12.0
14,15933,1915933,1915933,12.0
15,15934,1915934,1915934,12.0
16,15935,1915935,1915935,12.0
17,15936,1915936,1915936,17.0
18,15937,1915937,1915937,17.0
19,15938,1915938,1915938,17.0
20,15939,1915939,1915939,17.0
21,15940,1915940,1915940,17.0
22,15941,1915941,1915941,17.0
23,15942,1915942,1915942,17.0
24,15943,1915943,1915943,17.0
25,15944,1915944,1915944,17.0
26,15945,1915945,1915945,17.0
27,15946,1915946,1915946,17.0
28,15947,1915947,1915947,17.0
29,15948,1915948,1915948,17.0
30,15949,1915949,1915949,17.0
31,15950,1915950,1915950,17.0
32,15951,1915951,1915951,17.0
33,15952,1915952,1915952,17.0
34,15953,1915953,1915953,17.0
35,15954,1915954,1915954,17.0
36,15955,1915955,1915955,17.0
37,15956,1915956,1915956,7.0
38,15957,1915957,1915957,7.0
39,15958,1915958,1915958,7.0
40,15959,1915959,1915959,7.0
41,15960,1915960,1915960,56.0
42,15961,1915961,1915961,140.0
43,15962,1915962,1915962,121.0
44,15963,1915963,1915963,64.0
45,15964,1915964,1915964,25.0
46,15965,1915965,1915965,66.0
47,15966,1915966,1915966,112.0
48,15967,1915967,1915967,92.0
49,15968,1915968,1915968,49.0
50,15969,1915969,1915969,36.0
51,15970,1915970,1915970,85.0
52,15971,1915971,1915971,105.0
53,15972,1915972,1915972,73.0
54,15973,1915973,1915973,40.0
55,15974,1915974,1915974,58.0
56,15975,1915975,1915975,99.0
57,15976,1915976,1915976,92.0
58,15977,1915977,1915977,59.0
59,15978,1915978,1915978,7.0
60,15979,1915979,1915979,7.0
61,15980,1915980,1915980,30.0
62,15981,1915981,1915981,144.0
63,15982,1915982,1915982,64.0
64,15983,1915983,1915983,36.0
65,15984,1915984,1915984,80.0
66,15985,1915985,1915985,106.0
67,15986,1915986,1915986,75.0
68,15987,1915987,1915987,47.0
69,15988,1915988,1915988,47.0
70,15989,1915989,1915989,97.0
71,15990,1915990,1915990,89.0
72,15991,1915991,1915991,60.0
73,15992,1915992,1915992,40.0
74,15993,1915993,1915993,75.0
75,15994,1915994,1915994,101.0
76,15995,1915995,1915995,69.0
77,15996,1915996,1915996,49.0
78,15997,1915997,1915997,46.0
79,15998,1915998,1915998,7.0
80,15999,1915999,1915999,7.0
81,16000,1916000,1916000,18.0
82,16001,1916001,1916001,126.0
83,16002,1916002,1916002,51.0
84,16003,1916003,1916003,40.0
85,16004,1916004,1916004,77.0
86,16005,1916005,1916005,93.0
87,16006,1916006,1916006,72.0
88,16007,1916007,1916007,43.0
89,16008,1916008,1916008,53.0
90,16009,1916009,1916009,89.0
91,16010,1916010,1916010,81.0
92,16011,1916011,1916011,60.0
93,16012,1916012,1916012,38.0
94,16013,1916013,1916013,71.0
95,16014,1916014,1916014,95.0
96,16015,1916015,1916015,75.0
97,16016,1916016,1916016,49.0
98,16017,1916017,1916017,48.0
99,16018,1916018,1916018,7.0
100,16019,1916019,1916019,7.0
101,16020,1916020,1916020,27.0
102,16021,1916021,1916021,130.0
103,16022,1916022,1916022,52.0
104,16023,1916023,1916023,53.0
105,16024,1916024,1916024,17.0
106,16025,1916025,1916025,17.0
107,16026,1916026,1916026,17.0
108,16027,1916027,1916027,17.0
109,16028,1916028,1916028,17.0
110,16029,1916029,1916029,17.0
111,16030,1916030,1916030,17.0
112,16031,1916031,1916031,17.0
113,16032,1916032,1916032,17.0
114,16033,1916033,1916033,17.0
115,16034,1916034,1916034,17.0
116,16035,1916035,1916035,7.0
117,16036,1916036,1916036,7.0
118,16037,1916037,1916037,7.0
119,16038,1916038,1916038,7.0
120,16039,1916039,1916039,75.0
121,16040,1916040,1916040,132.0
122,16041,1916041,1916041,75.0
123,16042,1916042,1916042,73.0
124,16043,1916043,1916043,77.0
125,16044,1916044,1916044,83.0
126,16045,1916045,1916045,79.0
127,16046,1916046,1916046,67.0
128,16047,1916047,1916047,89.0
129,16048,1916048,1916048,82.0
130,16049,1916049,1916049,81.0
131,16050,1916050,1916050,65.0
132,16051,1916051,1916051,86.0
133,16052,1916052,1916052,90.0
134,16053,1916053,1916053,76.0
135,16054,1916054,1916054,76.0
136,16055,1916055,1916055,63.0
137,16056,1916056,1916056,92.0
138,16057,1916057,1916057,7.0
139,16058,1916058,1916058,7.0
140,16059,1916059,1916059,60.0
141,16060,1916060,1916060,142.0
142,16061,1916061,1916061,101.0
143,16062,1916062,1916062,65.0
144,16063,1916063,1916063,67.0
145,16064,1916064,1916064,78.0
146,16065,1916065,1916065,97.0
147,16066,1916066,1916066,90.0
148,16067,1916067,1916067,58.0
149,16068,1916068,1916068,70.0
150,16069,1916069,1916069,85.0
151,16070,1916070,1916070,106.0
152,16071,1916071,1916071,71.0
153,16072,1916072,1916072,64.0
154,16073,1916073,1916073,71.0
155,16074,1916074,1916074,103.0
156,16075,1916075,1916075,101.0
157,16076,1916076,1916076,62.0
158,16077,1916077,1916077,8.0
159,16078,1916078,1916078,7.0
160,16079,1916079,1916079,39.0
161,16080,1916080,1916080,170.0
162,16081,1916081,1916081,58.0
163,16082,1916082,1916082,74.0
164,16083,1916083,1916083,80.0
165,16084,1916084,1916084,91.0
166,16085,1916085,1916085,84.0
167,16086,1916086,1916086,63.0
168,16087,1916087,1916087,84.0
169,16088,1916088,1916088,88.0
170,16089,1916089,1916089,86.0
171,16090,1916090,1916090,66.0
172,16091,1916091,1916091,74.0
173,16092,1916092,1916092,94.0
174,16093,1916093,1916093,90.0
175,16094,1916094,1916094,80.0
176,16095,1916095,1916095,66.0
177,16096,1916096,1916096,89.0
178,16097,1916097,1916097,6.0
179,16098,1916098,1916098,7.0
180,16099,1916099,1916099,45.0
181,16100,1916100,1916100,159.0
182,16101,1916101,1916101,83.0
183,16102,1916102,1916102,61.0
184,16103,1916103,1916103,61.0
185,16104,1916104,1916104,107.0
186,16105,1916105,1916105,109.0
187,16106,1916106,1916106,61.0
188,16107,1916107,1916107,65.0
189,16108,1916108,1916108,87.0
190,16109,1916109,1916109,107.0
191,16110,1916110,1916110,96.0
192,16111,1916111,1916111,71.0
193,16112,1916112,1916112,30.0
194,16113,1916113,1916113,17.0
195,16114,1916114,1916114,17.0
196,16115,1916115,1916115,17.0
197,16116,1916116,1916116,17.0
198,16117,1916117,1916117,17.0
199,16118,1916118,1916118,16.0
200,16119,1916119,1916119,16.0
201,16120,1916120,1916120,17.0
202,16121,1916121,1916121,17.0
203,16122,1916122,1916122,7.0
204,16123,1916123,1916123,7.0
205,16124,1916124,1916124,7.0
206,16125,1916125,1916125,7.0
207,16126,1916126,1916126,43.0
208,16127,1916127,1916127,201.0
209,16128,1916128,1916128,86.0
210,16129,1916129,1916129,71.0
211,16130,1916130,1916130,76.0
212,16131,1916131,1916131,117.0
213,16132,1916132,1916132,120.0
214,16133,1916133,1916133,103.0
215,16134,1916134,1916134,75.0
216,16135,1916135,1916135,106.0
217,16136,1916136,1916136,115.0
218,16137,1916137,1916137,108.0
219,16138,1916138,1916138,90.0
220,16139,1916139,1916139,86.0
221,16140,1916140,1916140,111.0
222,16141,1916141,1916141,115.0
223,16142,1916142,1916142,108.0
224,16143,1916143,1916143,92.0
225,16144,1916144,1916144,7.0
226,16145,1916145,1916145,7.0
227,16146,1916146,1916146,23.0
228,16147,1916147,1916147,173.0
229,16148,1916148,1916148,69.0
230,16149,1916149,1916149,100.0
231,16150,1916150,1916150,127.0
232,16151,1916151,1916151,101.0
233,16152,1916152,1916152,67.0
234,16153,1916153,1916153,96.0
235,16154,1916154,1916154,127.0
236,16155,1916155,1916155,117.0
237,16156,1916156,1916156,70.0
238,16157,1916157,1916157,63.0
239,16158,1916158,1916158,132.0
240,16159,1916159,1916159,148.0
241,16160,1916160,1916160,74.0
242,16161,1916161,1916161,61.0
243,16162,1916162,1916162,103.0
244,16163,1916163,1916163,130.0
245,16164,1916164,1916164,6.0
246,16165,1916165,1916165,6.0
247,16166,1916166,1916166,16.0
248,16167,1916167,1916167,206.0
249,16168,1916168,1916168,62.0
250,16169,1916169,1916169,80.0
251,16170,1916170,1916170,106.0
252,16171,1916171,1916171,98.0
253,16172,1916172,1916172,97.0
254,16173,1916173,1916173,84.0
255,16174,1916174,1916174,108.0
256,16175,1916175,1916175,109.0
257,16176,1916176,1916176,93.0
258,16177,1916177,1916177,112.0
259,16178,1916178,1916178,91.0
260,16179,1916179,1916179,95.0
