,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,washer
0,22991,3012991,3012991,14.0
1,22992,3012992,3012992,7.0
2,22993,3012993,3012993,8.0
3,22994,3012994,3012994,7.0
4,22995,3012995,3012995,7.0
5,22996,3012996,3012996,7.0
6,22997,3012997,3012997,7.0
7,22998,3012998,3012998,7.0
8,22999,3012999,3012999,13.0
9,23000,3013000,3013000,13.0
10,23001,3013001,3013001,13.0
11,23002,3013002,3013002,13.0
12,23003,3013003,3013003,13.0
13,23004,3013004,3013004,13.0
14,23005,3013005,3013005,12.0
15,23006,3013006,3013006,12.0
16,23007,3013007,3013007,18.0
17,23008,3013008,3013008,18.0
18,23009,3013009,3013009,18.0
19,23010,3013010,3013010,18.0
20,23011,3013011,3013011,18.0
21,23012,3013012,3013012,18.0
22,23013,3013013,3013013,18.0
23,23014,3013014,3013014,18.0
24,23015,3013015,3013015,18.0
25,23016,3013016,3013016,18.0
26,23017,3013017,3013017,17.0
27,23018,3013018,3013018,17.0
28,23019,3013019,3013019,18.0
29,23020,3013020,3013020,18.0
30,23021,3013021,3013021,18.0
31,23022,3013022,3013022,18.0
32,23023,3013023,3013023,18.0
33,23024,3013024,3013024,18.0
34,23025,3013025,3013025,18.0
35,23026,3013026,3013026,18.0
36,23027,3013027,3013027,18.0
37,23028,3013028,3013028,18.0
38,23029,3013029,3013029,18.0
39,23030,3013030,3013030,18.0
40,23031,3013031,3013031,18.0
41,23032,3013032,3013032,17.0
42,23033,3013033,3013033,18.0
43,23034,3013034,3013034,18.0
44,23035,3013035,3013035,18.0
45,23036,3013036,3013036,17.0
46,23037,3013037,3013037,18.0
47,23038,3013038,3013038,17.0
48,23039,3013039,3013039,17.0
49,23040,3013040,3013040,7.0
50,23041,3013041,3013041,7.0
51,23042,3013042,3013042,7.0
52,23043,3013043,3013043,7.0
53,23044,3013044,3013044,28.0
54,23045,3013045,3013045,236.0
55,23046,3013046,3013046,101.0
56,23047,3013047,3013047,65.0
57,23048,3013048,3013048,104.0
58,23049,3013049,3013049,89.0
59,23050,3013050,3013050,142.0
60,23051,3013051,3013051,106.0
61,23052,3013052,3013052,119.0
62,23053,3013053,3013053,137.0
63,23054,3013054,3013054,125.0
64,23055,3013055,3013055,101.0
65,23056,3013056,3013056,137.0
66,23057,3013057,3013057,55.0
67,23058,3013058,3013058,114.0
68,23059,3013059,3013059,86.0
69,23060,3013060,3013060,107.0
70,23061,3013061,3013061,92.0
71,23062,3013062,3013062,7.0
72,23063,3013063,3013063,7.0
73,23064,3013064,3013064,54.0
74,23065,3013065,3013065,195.0
75,23066,3013066,3013066,77.0
76,23067,3013067,3013067,91.0
77,23068,3013068,3013068,96.0
78,23069,3013069,3013069,111.0
79,23070,3013070,3013070,140.0
80,23071,3013071,3013071,119.0
81,23072,3013072,3013072,119.0
82,23073,3013073,3013073,96.0
83,23074,3013074,3013074,123.0
84,23075,3013075,3013075,117.0
85,23076,3013076,3013076,136.0
86,23077,3013077,3013077,120.0
87,23078,3013078,3013078,142.0
88,23079,3013079,3013079,119.0
89,23080,3013080,3013080,93.0
90,23081,3013081,3013081,116.0
91,23082,3013082,3013082,7.0
92,23083,3013083,3013083,7.0
93,23084,3013084,3013084,7.0
94,23085,3013085,3013085,184.0
95,23086,3013086,3013086,95.0
96,23087,3013087,3013087,125.0
97,23088,3013088,3013088,131.0
98,23089,3013089,3013089,86.0
99,23090,3013090,3013090,140.0
100,23091,3013091,3013091,142.0
101,23092,3013092,3013092,136.0
102,23093,3013093,3013093,161.0
103,23094,3013094,3013094,88.0
104,23095,3013095,3013095,122.0
105,23096,3013096,3013096,104.0
106,23097,3013097,3013097,142.0
107,23098,3013098,3013098,81.0
108,23099,3013099,3013099,144.0
109,23100,3013100,3013100,141.0
110,23101,3013101,3013101,115.0
111,23102,3013102,3013102,7.0
112,23103,3013103,3013103,7.0
113,23104,3013104,3013104,17.0
114,23105,3013105,3013105,201.0
115,23106,3013106,3013106,79.0
116,23107,3013107,3013107,138.0
117,23108,3013108,3013108,18.0
118,23109,3013109,3013109,18.0
119,23110,3013110,3013110,17.0
120,23111,3013111,3013111,18.0
121,23112,3013112,3013112,18.0
122,23113,3013113,3013113,17.0
123,23114,3013114,3013114,18.0
124,23115,3013115,3013115,17.0
125,23116,3013116,3013116,18.0
126,23117,3013117,3013117,17.0
127,23118,3013118,3013118,17.0
128,23119,3013119,3013119,7.0
129,23120,3013120,3013120,7.0
130,23121,3013121,3013121,7.0
131,23122,3013122,3013122,7.0
132,23123,3013123,3013123,199.0
133,23124,3013124,3013124,152.0
134,23125,3013125,3013125,174.0
135,23126,3013126,3013126,127.0
136,23127,3013127,3013127,140.0
137,23128,3013128,3013128,132.0
138,23129,3013129,3013129,181.0
139,23130,3013130,3013130,139.0
140,23131,3013131,3013131,163.0
141,23132,3013132,3013132,179.0
142,23133,3013133,3013133,165.0
143,23134,3013134,3013134,201.0
144,23135,3013135,3013135,132.0
145,23136,3013136,3013136,169.0
146,23137,3013137,3013137,146.0
147,23138,3013138,3013138,198.0
148,23139,3013139,3013139,146.0
149,23140,3013140,3013140,7.0
150,23141,3013141,3013141,7.0
151,23142,3013142,3013142,7.0
152,23143,3013143,3013143,188.0
153,23144,3013144,3013144,113.0
154,23145,3013145,3013145,155.0
155,23146,3013146,3013146,162.0
156,23147,3013147,3013147,174.0
157,23148,3013148,3013148,84.0
158,23149,3013149,3013149,198.0
159,23150,3013150,3013150,124.0
160,23151,3013151,3013151,164.0
161,23152,3013152,3013152,158.0
162,23153,3013153,3013153,130.0
163,23154,3013154,3013154,133.0
164,23155,3013155,3013155,183.0
165,23156,3013156,3013156,186.0
166,23157,3013157,3013157,171.0
167,23158,3013158,3013158,151.0
168,23159,3013159,3013159,110.0
169,23160,3013160,3013160,7.0
170,23161,3013161,3013161,7.0
171,23162,3013162,3013162,7.0
172,23163,3013163,3013163,133.0
173,23164,3013164,3013164,120.0
174,23165,3013165,3013165,156.0
175,23166,3013166,3013166,187.0
176,23167,3013167,3013167,170.0
177,23168,3013168,3013168,173.0
178,23169,3013169,3013169,181.0
179,23170,3013170,3013170,219.0
180,23171,3013171,3013171,187.0
181,23172,3013172,3013172,164.0
182,23173,3013173,3013173,161.0
183,23174,3013174,3013174,144.0
184,23175,3013175,3013175,162.0
185,23176,3013176,3013176,157.0
186,23177,3013177,3013177,173.0
187,23178,3013178,3013178,138.0
188,23179,3013179,3013179,125.0
189,23180,3013180,3013180,54.0
190,23181,3013181,3013181,7.0
191,23182,3013182,3013182,7.0
192,23183,3013183,3013183,138.0
193,23184,3013184,3013184,137.0
194,23185,3013185,3013185,113.0
195,23186,3013186,3013186,143.0
196,23187,3013187,3013187,179.0
197,23188,3013188,3013188,154.0
198,23189,3013189,3013189,175.0
199,23190,3013190,3013190,162.0
200,23191,3013191,3013191,185.0
201,23192,3013192,3013192,142.0
202,23193,3013193,3013193,110.0
203,23194,3013194,3013194,167.0
204,23195,3013195,3013195,158.0
205,23196,3013196,3013196,124.0
206,23197,3013197,3013197,186.0
207,23198,3013198,3013198,145.0
208,23199,3013199,3013199,189.0
209,23200,3013200,3013200,34.0
210,23201,3013201,3013201,7.0
211,23202,3013202,3013202,7.0
212,23203,3013203,3013203,104.0
213,23204,3013204,3013204,175.0
214,23205,3013205,3013205,186.0
215,23206,3013206,3013206,131.0
216,23207,3013207,3013207,174.0
217,23208,3013208,3013208,168.0
218,23209,3013209,3013209,161.0
219,23210,3013210,3013210,153.0
220,23211,3013211,3013211,146.0
221,23212,3013212,3013212,126.0
222,23213,3013213,3013213,163.0
223,23214,3013214,3013214,148.0
224,23215,3013215,3013215,135.0
225,23216,3013216,3013216,145.0
226,23217,3013217,3013217,123.0
227,23218,3013218,3013218,143.0
228,23219,3013219,3013219,148.0
229,23220,3013220,3013220,86.0
230,23221,3013221,3013221,7.0
231,23222,3013222,3013222,7.0
232,23223,3013223,3013223,98.0
233,23224,3013224,3013224,178.0
234,23225,3013225,3013225,107.0
235,23226,3013226,3013226,134.0
236,23227,3013227,3013227,143.0
237,23228,3013228,3013228,159.0
238,23229,3013229,3013229,155.0
239,23230,3013230,3013230,139.0
240,23231,3013231,3013231,139.0
241,23232,3013232,3013232,145.0
242,23233,3013233,3013233,106.0
243,23234,3013234,3013234,157.0
244,23235,3013235,3013235,139.0
245,23236,3013236,3013236,125.0
246,23237,3013237,3013237,143.0
247,23238,3013238,3013238,146.0
248,23239,3013239,3013239,137.0
249,23240,3013240,3013240,106.0
250,23241,3013241,3013241,7.0
251,23242,3013242,3013242,7.0
252,23243,3013243,3013243,83.0
253,23244,3013244,3013244,234.0
254,23245,3013245,3013245,130.0
255,23246,3013246,3013246,129.0
256,23247,3013247,3013247,154.0
257,23248,3013248,3013248,180.0
258,23249,3013249,3013249,122.0
259,23250,3013250,3013250,148.0
260,23251,3013251,3013251,155.0
261,23252,3013252,3013252,161.0
262,23253,3013253,3013253,106.0
263,23254,3013254,3013254,167.0
264,23255,3013255,3013255,101.0
265,23256,3013256,3013256,166.0
266,23257,3013257,3013257,115.0
267,23258,3013258,3013258,113.0
268,23259,3013259,3013259,165.0
269,23260,3013260,3013260,109.0
270,23261,3013261,3013261,7.0
271,23262,3013262,3013262,7.0
272,23263,3013263,3013263,75.0
273,23264,3013264,3013264,292.0
274,23265,3013265,3013265,76.0
