,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,washer
0,5924,2075924,2075924,40.0
1,5925,2075925,2075925,8.0
2,5926,2075926,2075926,7.0
3,5927,2075927,2075927,8.0
4,5928,2075928,2075928,7.0
5,5929,2075929,2075929,7.0
6,5930,2075930,2075930,7.0
7,5931,2075931,2075931,7.0
8,5932,2075932,2075932,7.0
9,5933,2075933,2075933,13.0
10,5934,2075934,2075934,12.0
11,5935,2075935,2075935,13.0
12,5936,2075936,2075936,13.0
13,5937,2075937,2075937,13.0
14,5938,2075938,2075938,12.0
15,5939,2075939,2075939,12.0
16,5940,2075940,2075940,12.0
17,5941,2075941,2075941,18.0
18,5942,2075942,2075942,18.0
19,5943,2075943,2075943,18.0
20,5944,2075944,2075944,18.0
21,5945,2075945,2075945,18.0
22,5946,2075946,2075946,17.0
23,5947,2075947,2075947,18.0
24,5948,2075948,2075948,18.0
25,5949,2075949,2075949,18.0
26,5950,2075950,2075950,18.0
27,5951,2075951,2075951,17.0
28,5952,2075952,2075952,18.0
29,5953,2075953,2075953,18.0
30,5954,2075954,2075954,18.0
31,5955,2075955,2075955,18.0
32,5956,2075956,2075956,18.0
33,5957,2075957,2075957,18.0
34,5958,2075958,2075958,18.0
35,5959,2075959,2075959,17.0
36,5960,2075960,2075960,18.0
37,5961,2075961,2075961,18.0
38,5962,2075962,2075962,18.0
39,5963,2075963,2075963,18.0
40,5964,2075964,2075964,18.0
41,5965,2075965,2075965,17.0
42,5966,2075966,2075966,18.0
43,5967,2075967,2075967,18.0
44,5968,2075968,2075968,18.0
45,5969,2075969,2075969,18.0
46,5970,2075970,2075970,17.0
47,5971,2075971,2075971,18.0
48,5972,2075972,2075972,7.0
49,5973,2075973,2075973,7.0
50,5974,2075974,2075974,7.0
51,5975,2075975,2075975,7.0
52,5976,2075976,2075976,159.0
53,5977,2075977,2075977,39.0
54,5978,2075978,2075978,65.0
55,5979,2075979,2075979,131.0
56,5980,2075980,2075980,105.0
57,5981,2075981,2075981,86.0
58,5982,2075982,2075982,49.0
59,5983,2075983,2075983,103.0
60,5984,2075984,2075984,126.0
61,5985,2075985,2075985,90.0
62,5986,2075986,2075986,75.0
63,5987,2075987,2075987,68.0
64,5988,2075988,2075988,86.0
65,5989,2075989,2075989,85.0
66,5990,2075990,2075990,107.0
67,5991,2075991,2075991,62.0
68,5992,2075992,2075992,102.0
69,5993,2075993,2075993,11.0
70,5994,2075994,2075994,7.0
71,5995,2075995,2075995,7.0
72,5996,2075996,2075996,110.0
73,5997,2075997,2075997,49.0
74,5998,2075998,2075998,120.0
75,5999,2075999,2075999,107.0
76,6000,2076000,2076000,96.0
77,6001,2076001,2076001,56.0
78,6002,2076002,2076002,87.0
79,6003,2076003,2076003,116.0
80,6004,2076004,2076004,100.0
81,6005,2076005,2076005,17.0
82,6006,2076006,2076006,17.0
83,6007,2076007,2076007,18.0
84,6008,2076008,2076008,17.0
85,6009,2076009,2076009,18.0
86,6010,2076010,2076010,18.0
87,6011,2076011,2076011,18.0
88,6012,2076012,2076012,18.0
89,6013,2076013,2076013,17.0
90,6014,2076014,2076014,18.0
91,6015,2076015,2076015,17.0
92,6016,2076016,2076016,17.0
93,6017,2076017,2076017,18.0
94,6018,2076018,2076018,7.0
95,6019,2076019,2076019,7.0
96,6020,2076020,2076020,7.0
97,6021,2076021,2076021,7.0
98,6022,2076022,2076022,230.0
99,6023,2076023,2076023,71.0
100,6024,2076024,2076024,107.0
101,6025,2076025,2076025,132.0
102,6026,2076026,2076026,117.0
103,6027,2076027,2076027,138.0
104,6028,2076028,2076028,94.0
105,6029,2076029,2076029,122.0
106,6030,2076030,2076030,97.0
107,6031,2076031,2076031,99.0
108,6032,2076032,2076032,112.0
109,6033,2076033,2076033,103.0
110,6034,2076034,2076034,108.0
111,6035,2076035,2076035,130.0
112,6036,2076036,2076036,144.0
113,6037,2076037,2076037,105.0
114,6038,2076038,2076038,109.0
115,6039,2076039,2076039,7.0
116,6040,2076040,2076040,7.0
