,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,washer
0,27533,2577533,2577533,12.0
1,27534,2577534,2577534,13.0
2,27535,2577535,2577535,12.0
3,27536,2577536,2577536,12.0
4,27537,2577537,2577537,12.0
5,27538,2577538,2577538,12.0
6,27539,2577539,2577539,12.0
7,27540,2577540,2577540,12.0
8,27541,2577541,2577541,18.0
9,27542,2577542,2577542,18.0
10,27543,2577543,2577543,17.0
11,27544,2577544,2577544,17.0
12,27545,2577545,2577545,18.0
13,27546,2577546,2577546,18.0
14,27547,2577547,2577547,18.0
15,27548,2577548,2577548,18.0
16,27549,2577549,2577549,17.0
17,27550,2577550,2577550,17.0
18,27551,2577551,2577551,17.0
19,27552,2577552,2577552,18.0
20,27553,2577553,2577553,17.0
21,27554,2577554,2577554,17.0
22,27555,2577555,2577555,17.0
23,27556,2577556,2577556,17.0
24,27557,2577557,2577557,17.0
25,27558,2577558,2577558,17.0
26,27559,2577559,2577559,18.0
27,27560,2577560,2577560,17.0
28,27561,2577561,2577561,18.0
29,27562,2577562,2577562,17.0
30,27563,2577563,2577563,17.0
31,27564,2577564,2577564,17.0
32,27565,2577565,2577565,18.0
33,27566,2577566,2577566,18.0
34,27567,2577567,2577567,18.0
35,27568,2577568,2577568,17.0
36,27569,2577569,2577569,7.0
37,27570,2577570,2577570,7.0
38,27571,2577571,2577571,7.0
39,27572,2577572,2577572,7.0
40,27573,2577573,2577573,115.0
41,27574,2577574,2577574,5.0
42,27575,2577575,2577575,104.0
43,27576,2577576,2577576,156.0
44,27577,2577577,2577577,88.0
45,27578,2577578,2577578,28.0
46,27579,2577579,2577579,40.0
47,27580,2577580,2577580,133.0
48,27581,2577581,2577581,113.0
49,27582,2577582,2577582,59.0
50,27583,2577583,2577583,28.0
51,27584,2577584,2577584,89.0
52,27585,2577585,2577585,127.0
53,27586,2577586,2577586,83.0
54,27587,2577587,2577587,37.0
55,27588,2577588,2577588,39.0
56,27589,2577589,2577589,121.0
57,27590,2577590,2577590,33.0
