,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,washer
0,44883,1194883,1194883,22.0
1,44884,1194884,1194884,7.0
2,44885,1194885,1194885,6.0
3,44886,1194886,1194886,6.0
4,44887,1194887,1194887,7.0
5,44888,1194888,1194888,7.0
6,44889,1194889,1194889,6.0
7,44890,1194890,1194890,6.0
8,44891,1194891,1194891,6.0
9,44892,1194892,1194892,11.0
10,44893,1194893,1194893,11.0
11,44894,1194894,1194894,11.0
12,44895,1194895,1194895,11.0
13,44896,1194896,1194896,12.0
14,44897,1194897,1194897,12.0
15,44898,1194898,1194898,11.0
16,44899,1194899,1194899,11.0
17,44900,1194900,1194900,17.0
18,44901,1194901,1194901,17.0
19,44902,1194902,1194902,16.0
20,44903,1194903,1194903,17.0
21,44904,1194904,1194904,17.0
22,44905,1194905,1194905,17.0
23,44906,1194906,1194906,17.0
24,44907,1194907,1194907,17.0
25,44908,1194908,1194908,16.0
26,44909,1194909,1194909,17.0
27,44910,1194910,1194910,16.0
28,44911,1194911,1194911,17.0
29,44912,1194912,1194912,16.0
30,44913,1194913,1194913,16.0
31,44914,1194914,1194914,17.0
32,44915,1194915,1194915,17.0
33,44916,1194916,1194916,17.0
34,44917,1194917,1194917,16.0
35,44918,1194918,1194918,16.0
36,44919,1194919,1194919,16.0
37,44920,1194920,1194920,17.0
38,44921,1194921,1194921,17.0
39,44922,1194922,1194922,17.0
40,44923,1194923,1194923,16.0
41,44924,1194924,1194924,16.0
42,44925,1194925,1194925,16.0
43,44926,1194926,1194926,17.0
44,44927,1194927,1194927,16.0
45,44928,1194928,1194928,6.0
46,44929,1194929,1194929,6.0
47,44930,1194930,1194930,6.0
48,44931,1194931,1194931,6.0
49,44932,1194932,1194932,126.0
50,44933,1194933,1194933,71.0
51,44934,1194934,1194934,109.0
52,44935,1194935,1194935,74.0
53,44936,1194936,1194936,100.0
54,44937,1194937,1194937,108.0
55,44938,1194938,1194938,100.0
56,44939,1194939,1194939,72.0
57,44940,1194940,1194940,133.0
58,44941,1194941,1194941,80.0
59,44942,1194942,1194942,98.0
60,44943,1194943,1194943,180.0
61,44944,1194944,1194944,73.0
62,44945,1194945,1194945,110.0
63,44946,1194946,1194946,139.0
64,44947,1194947,1194947,100.0
65,44948,1194948,1194948,128.0
66,44949,1194949,1194949,7.0
67,44950,1194950,1194950,6.0
68,44951,1194951,1194951,6.0
69,44952,1194952,1194952,117.0
70,44953,1194953,1194953,49.0
71,44954,1194954,1194954,106.0
72,44955,1194955,1194955,116.0
73,44956,1194956,1194956,122.0
74,44957,1194957,1194957,114.0
75,44958,1194958,1194958,119.0
76,44959,1194959,1194959,119.0
77,44960,1194960,1194960,113.0
78,44961,1194961,1194961,111.0
79,44962,1194962,1194962,105.0
80,44963,1194963,1194963,123.0
81,44964,1194964,1194964,110.0
82,44965,1194965,1194965,131.0
83,44966,1194966,1194966,122.0
84,44967,1194967,1194967,140.0
85,44968,1194968,1194968,97.0
86,44969,1194969,1194969,31.0
87,44970,1194970,1194970,6.0
88,44971,1194971,1194971,6.0
89,44972,1194972,1194972,97.0
90,44973,1194973,1194973,120.0
91,44974,1194974,1194974,122.0
92,44975,1194975,1194975,109.0
93,44976,1194976,1194976,102.0
94,44977,1194977,1194977,92.0
95,44978,1194978,1194978,86.0
96,44979,1194979,1194979,108.0
97,44980,1194980,1194980,94.0
98,44981,1194981,1194981,124.0
99,44982,1194982,1194982,116.0
100,44983,1194983,1194983,127.0
101,44984,1194984,1194984,146.0
102,44985,1194985,1194985,96.0
103,44986,1194986,1194986,99.0
104,44987,1194987,1194987,144.0
105,44988,1194988,1194988,122.0
106,44989,1194989,1194989,29.0
107,44990,1194990,1194990,6.0
108,44991,1194991,1194991,6.0
109,44992,1194992,1194992,83.0
110,44993,1194993,1194993,64.0
111,44994,1194994,1194994,111.0
112,44995,1194995,1194995,90.0
113,44996,1194996,1194996,77.0
114,44997,1194997,1194997,135.0
115,44998,1194998,1194998,74.0
116,44999,1194999,1194999,104.0
117,45000,1195000,1195000,80.0
118,45001,1195001,1195001,94.0
119,45002,1195002,1195002,93.0
120,45003,1195003,1195003,117.0
121,45004,1195004,1195004,138.0
122,45005,1195005,1195005,106.0
123,45006,1195006,1195006,121.0
124,45007,1195007,1195007,126.0
125,45008,1195008,1195008,84.0
126,45009,1195009,1195009,72.0
127,45010,1195010,1195010,6.0
128,45011,1195011,1195011,6.0
129,45012,1195012,1195012,77.0
130,45013,1195013,1195013,165.0
131,45014,1195014,1195014,105.0
132,45015,1195015,1195015,92.0
133,45016,1195016,1195016,160.0
134,45017,1195017,1195017,120.0
135,45018,1195018,1195018,131.0
136,45019,1195019,1195019,89.0
137,45020,1195020,1195020,101.0
138,45021,1195021,1195021,133.0
139,45022,1195022,1195022,163.0
140,45023,1195023,1195023,121.0
141,45024,1195024,1195024,128.0
142,45025,1195025,1195025,135.0
143,45026,1195026,1195026,111.0
144,45027,1195027,1195027,98.0
145,45028,1195028,1195028,123.0
146,45029,1195029,1195029,114.0
147,45030,1195030,1195030,6.0
148,45031,1195031,1195031,6.0
149,45032,1195032,1195032,69.0
150,45033,1195033,1195033,140.0
151,45034,1195034,1195034,98.0
152,45035,1195035,1195035,106.0
153,45036,1195036,1195036,105.0
154,45037,1195037,1195037,152.0
155,45038,1195038,1195038,140.0
156,45039,1195039,1195039,133.0
157,45040,1195040,1195040,104.0
158,45041,1195041,1195041,112.0
159,45042,1195042,1195042,107.0
160,45043,1195043,1195043,113.0
161,45044,1195044,1195044,100.0
162,45045,1195045,1195045,111.0
163,45046,1195046,1195046,109.0
164,45047,1195047,1195047,108.0
165,45048,1195048,1195048,67.0
166,45049,1195049,1195049,104.0
167,45050,1195050,1195050,6.0
168,45051,1195051,1195051,6.0
169,45052,1195052,1195052,79.0
170,45053,1195053,1195053,154.0
171,45054,1195054,1195054,125.0
172,45055,1195055,1195055,101.0
173,45056,1195056,1195056,131.0
174,45057,1195057,1195057,63.0
175,45058,1195058,1195058,120.0
176,45059,1195059,1195059,115.0
177,45060,1195060,1195060,136.0
178,45061,1195061,1195061,116.0
179,45062,1195062,1195062,148.0
180,45063,1195063,1195063,138.0
181,45064,1195064,1195064,125.0
182,45065,1195065,1195065,136.0
183,45066,1195066,1195066,117.0
184,45067,1195067,1195067,114.0
185,45068,1195068,1195068,127.0
186,45069,1195069,1195069,124.0
187,45070,1195070,1195070,7.0
188,45071,1195071,1195071,7.0
189,45072,1195072,1195072,73.0
190,45073,1195073,1195073,199.0
191,45074,1195074,1195074,54.0
192,45075,1195075,1195075,83.0
193,45076,1195076,1195076,137.0
194,45077,1195077,1195077,89.0
195,45078,1195078,1195078,137.0
196,45079,1195079,1195079,82.0
197,45080,1195080,1195080,146.0
198,45081,1195081,1195081,110.0
199,45082,1195082,1195082,124.0
200,45083,1195083,1195083,87.0
201,45084,1195084,1195084,131.0
202,45085,1195085,1195085,112.0
203,45086,1195086,1195086,111.0
204,45087,1195087,1195087,111.0
205,45088,1195088,1195088,91.0
206,45089,1195089,1195089,124.0
207,45090,1195090,1195090,6.0
208,45091,1195091,1195091,7.0
209,45092,1195092,1195092,7.0
210,45093,1195093,1195093,7.0
211,45094,1195094,1195094,7.0
212,45095,1195095,1195095,96.0
213,45096,1195096,1195096,97.0
214,45097,1195097,1195097,70.0
215,45098,1195098,1195098,109.0
216,45099,1195099,1195099,119.0
217,45100,1195100,1195100,135.0
218,45101,1195101,1195101,120.0
219,45102,1195102,1195102,104.0
220,45103,1195103,1195103,96.0
221,45104,1195104,1195104,96.0
222,45105,1195105,1195105,123.0
223,45106,1195106,1195106,137.0
224,45107,1195107,1195107,119.0
225,45108,1195108,1195108,116.0
226,45109,1195109,1195109,105.0
227,45110,1195110,1195110,136.0
228,45111,1195111,1195111,98.0
229,45112,1195112,1195112,57.0
230,45113,1195113,1195113,6.0
231,45114,1195114,1195114,7.0
232,45115,1195115,1195115,108.0
233,45116,1195116,1195116,77.0
234,45117,1195117,1195117,92.0
235,45118,1195118,1195118,139.0
236,45119,1195119,1195119,139.0
237,45120,1195120,1195120,127.0
238,45121,1195121,1195121,125.0
239,45122,1195122,1195122,107.0
240,45123,1195123,1195123,123.0
241,45124,1195124,1195124,110.0
242,45125,1195125,1195125,116.0
243,45126,1195126,1195126,80.0
244,45127,1195127,1195127,154.0
245,45128,1195128,1195128,129.0
246,45129,1195129,1195129,103.0
247,45130,1195130,1195130,137.0
248,45131,1195131,1195131,139.0
249,45132,1195132,1195132,29.0
250,45133,1195133,1195133,6.0
