,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,washer
0,214361,5604361,5604361,151.0
1,214362,5604362,5604362,8.0
2,214363,5604363,5604363,7.0
3,214364,5604364,5604364,7.0
4,214365,5604365,5604365,7.0
5,214366,5604366,5604366,7.0
6,214367,5604367,5604367,7.0
7,214368,5604368,5604368,8.0
8,214369,5604369,5604369,7.0
9,214370,5604370,5604370,12.0
10,214371,5604371,5604371,12.0
11,214372,5604372,5604372,12.0
12,214373,5604373,5604373,12.0
13,214374,5604374,5604374,12.0
14,214375,5604375,5604375,12.0
15,214376,5604376,5604376,12.0
16,214377,5604377,5604377,12.0
17,214378,5604378,5604378,17.0
18,214379,5604379,5604379,17.0
19,214380,5604380,5604380,17.0
20,214381,5604381,5604381,17.0
21,214382,5604382,5604382,17.0
22,214383,5604383,5604383,17.0
23,214384,5604384,5604384,17.0
24,214385,5604385,5604385,17.0
25,214386,5604386,5604386,17.0
26,214387,5604387,5604387,17.0
27,214388,5604388,5604388,17.0
28,214389,5604389,5604389,17.0
29,214390,5604390,5604390,17.0
30,214391,5604391,5604391,17.0
31,214392,5604392,5604392,17.0
32,214393,5604393,5604393,17.0
33,214394,5604394,5604394,17.0
34,214395,5604395,5604395,17.0
35,214396,5604396,5604396,17.0
36,214397,5604397,5604397,17.0
37,214398,5604398,5604398,17.0
38,214399,5604399,5604399,17.0
39,214400,5604400,5604400,17.0
40,214401,5604401,5604401,17.0
41,214402,5604402,5604402,17.0
42,214403,5604403,5604403,17.0
43,214404,5604404,5604404,17.0
44,214405,5604405,5604405,7.0
45,214406,5604406,5604406,7.0
46,214407,5604407,5604407,7.0
47,214408,5604408,5604408,7.0
48,214409,5604409,5604409,29.0
49,214410,5604410,5604410,223.0
50,214411,5604411,5604411,92.0
51,214412,5604412,5604412,65.0
52,214413,5604413,5604413,47.0
53,214414,5604414,5604414,107.0
54,214415,5604415,5604415,143.0
55,214416,5604416,5604416,77.0
56,214417,5604417,5604417,76.0
57,214418,5604418,5604418,84.0
58,214419,5604419,5604419,97.0
59,214420,5604420,5604420,81.0
60,214421,5604421,5604421,99.0
61,214422,5604422,5604422,53.0
62,214423,5604423,5604423,102.0
63,214424,5604424,5604424,116.0
64,214425,5604425,5604425,73.0
65,214426,5604426,5604426,73.0
66,214427,5604427,5604427,7.0
67,214428,5604428,5604428,7.0
68,214429,5604429,5604429,41.0
69,214430,5604430,5604430,172.0
70,214431,5604431,5604431,77.0
71,214432,5604432,5604432,87.0
72,214433,5604433,5604433,17.0
73,214434,5604434,5604434,17.0
74,214435,5604435,5604435,17.0
75,214436,5604436,5604436,17.0
76,214437,5604437,5604437,17.0
77,214438,5604438,5604438,17.0
78,214439,5604439,5604439,17.0
79,214440,5604440,5604440,17.0
80,214441,5604441,5604441,17.0
81,214442,5604442,5604442,17.0
82,214443,5604443,5604443,17.0
83,214444,5604444,5604444,17.0
84,214445,5604445,5604445,17.0
85,214446,5604446,5604446,7.0
86,214447,5604447,5604447,7.0
87,214448,5604448,5604448,7.0
88,214449,5604449,5604449,7.0
89,214450,5604450,5604450,107.0
90,214451,5604451,5604451,103.0
91,214452,5604452,5604452,133.0
92,214453,5604453,5604453,83.0
93,214454,5604454,5604454,155.0
94,214455,5604455,5604455,135.0
95,214456,5604456,5604456,144.0
96,214457,5604457,5604457,136.0
97,214458,5604458,5604458,98.0
