,time,dishwasher
990,3448490,64
991,3448491,64
992,3448492,57
993,3448493,58
994,3448494,58
995,3448495,57
996,3448496,57
997,3448497,57
998,3448498,58
999,3448499,57
1000,3448500,57
1001,3448501,57
1002,3448502,58
1003,3448503,57
1004,3448504,57
1005,3448505,57
1006,3448506,57
1007,3448507,57
1008,3448508,57
1009,3448509,57
1010,3448510,57
1011,3448511,58
1012,3448512,58
1013,3448513,57
1014,3448514,57
1015,3448515,57
1016,3448516,1
1017,3448517,1
1018,3448518,1
1019,3448519,1
1020,3448520,1
1021,3448521,65
1022,3448522,63
1023,3448523,63
1024,3448524,63
1025,3448525,63
1026,3448526,63
1027,3448527,57
1028,3448528,58
1029,3448529,57
1030,3448530,58
1031,3448531,58
1032,3448532,57
1033,3448533,57
1034,3448534,58
1035,3448535,58
1036,3448536,57
1037,3448537,57
1038,3448538,58
1039,3448539,57
1040,3448540,57
1041,3448541,58
1042,3448542,57
1043,3448543,58
1044,3448544,57
1045,3448545,57
1046,3448546,57
1047,3448547,57
1048,3448548,57
1049,3448549,57
1050,3448550,57
1051,3448551,1
1052,3448552,1
1053,3448553,1
1054,3448554,1
1055,3448555,1
1056,3448556,62
1057,3448557,62
1058,3448558,64
1059,3448559,62
1060,3448560,62
1061,3448561,64
1062,3448562,57
1063,3448563,57
1064,3448564,57
1065,3448565,57
1066,3448566,57
1067,3448567,57
1068,3448568,57
1069,3448569,56
1070,3448570,57
1071,3448571,79
1072,3448572,57
1073,3448573,80
1074,3448574,57
1075,3448575,82
1076,3448576,83
1077,3448577,86
1078,3448578,90
1079,3448579,85
1080,3448580,81
1081,3448581,76
1082,3448582,75
1083,3448583,90
1084,3448584,65
1085,3448585,65
1086,3448586,76
1087,3448587,72
1088,3448588,63
1089,3448589,66
1090,3448590,73
1091,3448591,65
1092,3448592,61
1093,3448593,62
1094,3448594,64
1095,3448595,65
1096,3448596,62
1097,3448597,59
1098,3448598,59
1099,3448599,59
1100,3448600,59
1101,3448601,58
1102,3448602,53
1103,3448603,50
1104,3448604,49
1105,3448605,50
1106,3448606,49
1107,3448607,49
1108,3448608,49
1109,3448609,44
1110,3448610,26
1111,3448611,26
1112,3448612,26
1113,3448613,26
1114,3448614,26
1115,3448615,28
1116,3448616,32
1117,3448617,25
1118,3448618,25
1119,3448619,24
1120,3448620,25
1121,3448621,25
1122,3448622,25
1123,3448623,25
1124,3448624,26
1125,3448625,25
1126,3448626,26
1127,3448627,25
1128,3448628,25
1129,3448629,25
1130,3448630,25
1131,3448631,25
1132,3448632,25
1133,3448633,25
1134,3448634,25
1135,3448635,25
1136,3448636,25
1137,3448637,25
1138,3448638,25
1139,3448639,25
1140,3448640,26
1141,3448641,26
1142,3448642,25
1143,3448643,25
1144,3448644,26
1145,3448645,26
1146,3448646,26
1147,3448647,25
1148,3448648,26
1149,3448649,25
1150,3448650,26
1151,3448651,25
1152,3448652,26
1153,3448653,25
1154,3448654,26
1155,3448655,26
1156,3448656,25
1157,3448657,26
1158,3448658,26
1159,3448659,25
1160,3448660,26
1161,3448661,26
1162,3448662,26
1163,3448663,26
1164,3448664,25
1165,3448665,25
1166,3448666,25
1167,3448667,25
1168,3448668,25
1169,3448669,25
1170,3448670,25
1171,3448671,26
1172,3448672,26
1173,3448673,26
1174,3448674,26
1175,3448675,26
1176,3448676,26
1177,3448677,26
1178,3448678,26
1179,3448679,26
1180,3448680,26
1181,3448681,26
1182,3448682,26
1183,3448683,26
1184,3448684,26
1185,3448685,26
1186,3448686,26
1187,3448687,26
1188,3448688,26
1189,3448689,25
1190,3448690,7
1191,3448691,7
1192,3448692,7
1193,3448693,7
1194,3448694,7
1195,3448695,7
1196,3448696,7
1197,3448697,7
1198,3448698,7
1199,3448699,7
1200,3448700,7
1201,3448701,7
1202,3448702,7
1203,3448703,7
1204,3448704,7
1205,3448705,42
1206,3448706,26
1207,3448707,25
1208,3448708,25
1209,3448709,1
1210,3448710,1
1211,3448711,1
1212,3448712,1
1213,3448713,1
1214,3448714,35
1215,3448715,27
1216,3448716,25
1217,3448717,25
1218,3448718,1
1219,3448719,1
1220,3448720,1
1221,3448721,1
1222,3448722,1
1223,3448723,30
1224,3448724,27
1225,3448725,25
1226,3448726,25
1227,3448727,1
1228,3448728,1
1229,3448729,1
1230,3448730,1
1231,3448731,1
1232,3448732,36
1233,3448733,27
1234,3448734,25
1235,3448735,25
1236,3448736,1
1237,3448737,1
1238,3448738,1
1239,3448739,1
1240,3448740,1
1241,3448741,40
1242,3448742,25
1243,3448743,23
1244,3448744,25
1245,3448745,1
1246,3448746,1
1247,3448747,1
1248,3448748,1
1249,3448749,1
1250,3448750,61
1251,3448751,26
1252,3448752,24
1253,3448753,25
1254,3448754,1
1255,3448755,1
1256,3448756,1
1257,3448757,1
1258,3448758,1
1259,3448759,24
1260,3448760,1
1261,3448761,27
1262,3448762,1
1263,3448763,29
1264,3448764,29
1265,3448765,33
1266,3448766,37
1267,3448767,37
1268,3448768,37
1269,3448769,37
1270,3448770,27
1271,3448771,27
1272,3448772,24
1273,3448773,25
1274,3448774,25
1275,3448775,25
1276,3448776,25
1277,3448777,26
1278,3448778,25
1279,3448779,25
1280,3448780,25
1281,3448781,26
1282,3448782,26
1283,3448783,26
1284,3448784,26
1285,3448785,26
1286,3448786,26
1287,3448787,26
1288,3448788,25
1289,3448789,26
1290,3448790,26
1291,3448791,26
1292,3448792,26
1293,3448793,7
1294,3448794,7
1295,3448795,7
1296,3448796,7
1297,3448797,7
1298,3448798,7
1299,3448799,7
1300,3448800,7
1301,3448801,7
1302,3448802,7
1303,3448803,7
1304,3448804,7
1305,3448805,7
1306,3448806,7
1307,3448807,7
1308,3448808,7
1309,3448809,7
1310,3448810,7
1311,3448811,7
1312,3448812,7
1313,3448813,7
1314,3448814,7
1315,3448815,7
1316,3448816,7
1317,3448817,7
1318,3448818,7
1319,3448819,7
1320,3448820,7
1321,3448821,7
1322,3448822,7
1323,3448823,7
1324,3448824,7
1325,3448825,7
1326,3448826,7
1327,3448827,7
1328,3448828,7
1329,3448829,7
1330,3448830,7
1331,3448831,7
1332,3448832,7
1333,3448833,7
1334,3448834,7
1335,3448835,7
1336,3448836,7
1337,3448837,7
1338,3448838,7
1339,3448839,7
1340,3448840,7
1341,3448841,7
1342,3448842,7
1343,3448843,7
1344,3448844,7
1345,3448845,7
1346,3448846,7
1347,3448847,7
1348,3448848,7
1349,3448849,7
1350,3448850,7
1351,3448851,7
1352,3448852,7
1353,3448853,7
1354,3448854,7
1355,3448855,7
1356,3448856,63
1357,3448857,63
1358,3448858,63
1359,3448859,62
1360,3448860,64
1361,3448861,63
1362,3448862,57
1363,3448863,58
1364,3448864,57
1365,3448865,57
1366,3448866,57
1367,3448867,57
1368,3448868,58
1369,3448869,58
1370,3448870,57
1371,3448871,58
1372,3448872,58
1373,3448873,57
1374,3448874,57
1375,3448875,58
1376,3448876,58
1377,3448877,58
1378,3448878,58
1379,3448879,58
1380,3448880,58
1381,3448881,58
1382,3448882,57
1383,3448883,58
1384,3448884,57
1385,3448885,57
1386,3448886,1
1387,3448887,1
1388,3448888,1
1389,3448889,1
1390,3448890,1
1391,3448891,68
1392,3448892,62
1393,3448893,64
1394,3448894,64
1395,3448895,63
1396,3448896,64
1397,3448897,58
1398,3448898,57
1399,3448899,57
1400,3448900,57
1401,3448901,57
1402,3448902,57
1403,3448903,57
1404,3448904,57
1405,3448905,57
1406,3448906,57
1407,3448907,58
1408,3448908,57
1409,3448909,58
1410,3448910,57
1411,3448911,57
1412,3448912,57
1413,3448913,58
1414,3448914,57
1415,3448915,58
1416,3448916,58
1417,3448917,57
1418,3448918,57
1419,3448919,57
1420,3448920,57
1421,3448921,1
1422,3448922,1
1423,3448923,1
1424,3448924,1
1425,3448925,1
1426,3448926,57
1427,3448927,62
1428,3448928,63
1429,3448929,63
1430,3448930,64
1431,3448931,64
1432,3448932,61
1433,3448933,58
1434,3448934,58
1435,3448935,58
1436,3448936,57
1437,3448937,57
1438,3448938,58
1439,3448939,57
1440,3448940,57
1441,3448941,57
1442,3448942,57
1443,3448943,57
1444,3448944,58
1445,3448945,58
1446,3448946,57
1447,3448947,57
1448,3448948,57
1449,3448949,57
1450,3448950,57
1451,3448951,58
1452,3448952,57
1453,3448953,57
1454,3448954,57
1455,3448955,57
1456,3448956,1
1457,3448957,1
1458,3448958,1
1459,3448959,1
1460,3448960,1
1461,3448961,99
1462,3448962,64
1463,3448963,64
1464,3448964,62
1465,3448965,62
1466,3448966,65
1467,3448967,61
1468,3448968,58
1469,3448969,58
1470,3448970,57
1471,3448971,58
1472,3448972,57
1473,3448973,58
1474,3448974,57
1475,3448975,58
1476,3448976,58
1477,3448977,57
1478,3448978,58
1479,3448979,57
1480,3448980,57
1481,3448981,57
1482,3448982,57
1483,3448983,57
1484,3448984,57
1485,3448985,57
1486,3448986,57
1487,3448987,57
1488,3448988,56
1489,3448989,57
1490,3448990,56
1491,3448991,1
1492,3448992,1
1493,3448993,1
1494,3448994,1
1495,3448995,1
1496,3448996,88
1497,3448997,63
1498,3448998,64
1499,3448999,64
1500,3449000,64
1501,3449001,62
1502,3449002,63
1503,3449003,57
1504,3449004,58
1505,3449005,57
1506,3449006,58
1507,3449007,57
1508,3449008,57
1509,3449009,57
1510,3449010,57
1511,3449011,57
1512,3449012,57
1513,3449013,57
1514,3449014,57
1515,3449015,58
1516,3449016,57
1517,3449017,57
1518,3449018,56
1519,3449019,57
1520,3449020,57
1521,3449021,57
1522,3449022,57
1523,3449023,56
1524,3449024,57
1525,3449025,56
1526,3449026,1
1527,3449027,1
1528,3449028,1
1529,3449029,1
1530,3449030,1
1531,3449031,93
1532,3449032,63
1533,3449033,64
1534,3449034,63
1535,3449035,63
1536,3449036,63
1537,3449037,63
1538,3449038,57
1539,3449039,57
1540,3449040,57
1541,3449041,56
1542,3449042,57
1543,3449043,57
1544,3449044,57
1545,3449045,57
1546,3449046,57
1547,3449047,57
1548,3449048,56
1549,3449049,57
1550,3449050,56
1551,3449051,57
1552,3449052,57
1553,3449053,57
1554,3449054,57
1555,3449055,58
1556,3449056,57
1557,3449057,57
1558,3449058,57
1559,3449059,56
1560,3449060,56
1561,3449061,1
1562,3449062,1
1563,3449063,1
1564,3449064,1
1565,3449065,1
1566,3449066,56
1567,3449067,63
1568,3449068,65
1569,3449069,63
1570,3449070,62
1571,3449071,62
1572,3449072,62
1573,3449073,56
1574,3449074,56
1575,3449075,57
1576,3449076,57
1577,3449077,57
1578,3449078,57
1579,3449079,57
1580,3449080,56
1581,3449081,92
1582,3449082,56
1583,3449083,80
1584,3449084,57
1585,3449085,84
1586,3449086,82
1587,3449087,83
1588,3449088,86
1589,3449089,85
1590,3449090,73
1591,3449091,85
1592,3449092,90
1593,3449093,67
1594,3449094,77
1595,3449095,88
1596,3449096,64
1597,3449097,67
1598,3449098,74
1599,3449099,73
1600,3449100,63
1601,3449101,63
1602,3449102,67
1603,3449103,69
1604,3449104,61
1605,3449105,61
1606,3449106,61
1607,3449107,63
1608,3449108,62
1609,3449109,60
1610,3449110,57
1611,3449111,55
1612,3449112,49
1613,3449113,52
1614,3449114,43
1615,3449115,40
1616,3449116,100
1617,3449117,101
1618,3449118,92
1619,3449119,70
1620,3449120,25
1621,3449121,26
1622,3449122,26
1623,3449123,27
1624,3449124,27
1625,3449125,27
1626,3449126,27
1627,3449127,28
1628,3449128,28
1629,3449129,25
1630,3449130,26
1631,3449131,27
1632,3449132,26
1633,3449133,26
1634,3449134,26
1635,3449135,26
1636,3449136,26
1637,3449137,26
1638,3449138,26
1639,3449139,26
1640,3449140,26
1641,3449141,27
1642,3449142,26
1643,3449143,25
1644,3449144,26
1645,3449145,25
1646,3449146,26
1647,3449147,26
1648,3449148,26
1649,3449149,26
1650,3449150,25
1651,3449151,26
1652,3449152,25
1653,3449153,25
1654,3449154,26
1655,3449155,26
1656,3449156,26
1657,3449157,25
1658,3449158,26
1659,3449159,25
1660,3449160,25
1661,3449161,25
1662,3449162,25
1663,3449163,26
1664,3449164,26
1665,3449165,25
1666,3449166,26
1667,3449167,26
1668,3449168,26
1669,3449169,26
1670,3449170,26
1671,3449171,26
1672,3449172,26
1673,3449173,25
1674,3449174,26
1675,3449175,25
1676,3449176,26
1677,3449177,26
1678,3449178,26
1679,3449179,26
1680,3449180,25
1681,3449181,26
1682,3449182,26
1683,3449183,26
1684,3449184,26
1685,3449185,26
1686,3449186,26
1687,3449187,26
1688,3449188,26
1689,3449189,26
1690,3449190,26
1691,3449191,26
1692,3449192,26
1693,3449193,26
1694,3449194,26
1695,3449195,26
1696,3449196,26
1697,3449197,26
1698,3449198,26
1699,3449199,26
1700,3449200,7
1701,3449201,7
1702,3449202,7
1703,3449203,7
1704,3449204,7
1705,3449205,7
1706,3449206,7
1707,3449207,7
1708,3449208,7
1709,3449209,7
1710,3449210,7
1711,3449211,7
1712,3449212,7
1713,3449213,7
1714,3449214,6
1715,3449215,2
1716,3449216,25
1717,3449217,24
1718,3449218,26
1719,3449219,1
1720,3449220,1
1721,3449221,1
1722,3449222,1
1723,3449223,1
1724,3449224,2
1725,3449225,27
1726,3449226,25
1727,3449227,24
1728,3449228,1
1729,3449229,1
1730,3449230,1
1731,3449231,1
1732,3449232,1
1733,3449233,2
1734,3449234,26
1735,3449235,26
1736,3449236,25
1737,3449237,1
1738,3449238,1
1739,3449239,1
1740,3449240,1
1741,3449241,1
1742,3449242,2
1743,3449243,27
1744,3449244,26
1745,3449245,24
1746,3449246,1
1747,3449247,1
1748,3449248,1
1749,3449249,1
1750,3449250,1
1751,3449251,2
1752,3449252,26
1753,3449253,25
1754,3449254,24
1755,3449255,1
1756,3449256,1
1757,3449257,1
1758,3449258,1
1759,3449259,1
1760,3449260,2
1761,3449261,25
1762,3449262,25
1763,3449263,25
1764,3449264,1
1765,3449265,1
1766,3449266,1
1767,3449267,1
1768,3449268,1
1769,3449269,127
1770,3449270,2
1771,3449271,75
1772,3449272,2
1773,3449273,127
1774,3449274,28
1775,3449275,29
1776,3449276,31
1777,3449277,35
1778,3449278,37
1779,3449279,38
1780,3449280,37
1781,3449281,26
1782,3449282,27
1783,3449283,26
1784,3449284,26
1785,3449285,26
1786,3449286,26
1787,3449287,26
1788,3449288,26
1789,3449289,26
1790,3449290,26
1791,3449291,26
1792,3449292,26
1793,3449293,26
1794,3449294,26
1795,3449295,26
1796,3449296,26
1797,3449297,26
1798,3449298,26
1799,3449299,26
1800,3449300,26
1801,3449301,26
1802,3449302,26
1803,3449303,26
1804,3449304,7
1805,3449305,7
1806,3449306,7
1807,3449307,7
1808,3449308,7
1809,3449309,7
1810,3449310,6
1811,3449311,6
1812,3449312,7
1813,3449313,7
1814,3449314,7
1815,3449315,7
1816,3449316,7
1817,3449317,7
1818,3449318,7
1819,3449319,7
1820,3449320,7
1821,3449321,7
1822,3449322,7
1823,3449323,6
1824,3449324,6
1825,3449325,6
1826,3449326,6
1827,3449327,6
1828,3449328,6
1829,3449329,6
1830,3449330,6
1831,3449331,7
1832,3449332,7
1833,3449333,7
1834,3449334,7
1835,3449335,7
1836,3449336,7
1837,3449337,7
1838,3449338,7
1839,3449339,7
1840,3449340,7
1841,3449341,7
1842,3449342,7
1843,3449343,7
1844,3449344,7
1845,3449345,7
1846,3449346,7
1847,3449347,7
1848,3449348,7
1849,3449349,7
1850,3449350,7
1851,3449351,7
1852,3449352,7
1853,3449353,7
1854,3449354,7
1855,3449355,7
1856,3449356,6
1857,3449357,6
1858,3449358,6
1859,3449359,6
1860,3449360,6
1861,3449361,6
1862,3449362,6
1863,3449363,6
1864,3449364,7
1865,3449365,7
1866,3449366,7
1867,3449367,66
1868,3449368,63
1869,3449369,64
1870,3449370,64
1871,3449371,63
1872,3449372,63
1873,3449373,58
1874,3449374,57
1875,3449375,57
1876,3449376,57
1877,3449377,58
1878,3449378,58
1879,3449379,57
1880,3449380,57
1881,3449381,58
1882,3449382,58
1883,3449383,58
1884,3449384,57
1885,3449385,58
1886,3449386,58
1887,3449387,58
1888,3449388,58
1889,3449389,58
1890,3449390,58
1891,3449391,57
1892,3449392,58
1893,3449393,58
1894,3449394,58
1895,3449395,58
1896,3449396,58
1897,3449397,1
1898,3449398,1
1899,3449399,1
1900,3449400,1
1901,3449401,1
1902,3449402,65
1903,3449403,63
1904,3449404,64
1905,3449405,64
1906,3449406,63
1907,3449407,64
1908,3449408,58
1909,3449409,58
1910,3449410,58
1911,3449411,57
1912,3449412,58
1913,3449413,58
1914,3449414,58
1915,3449415,57
1916,3449416,57
1917,3449417,57
1918,3449418,58
1919,3449419,58
1920,3449420,58
1921,3449421,57
1922,3449422,58
1923,3449423,58
1924,3449424,58
1925,3449425,57
1926,3449426,58
1927,3449427,58
1928,3449428,58
1929,3449429,58
1930,3449430,58
1931,3449431,58
1932,3449432,1
1933,3449433,1
1934,3449434,1
1935,3449435,1
1936,3449436,1
1937,3449437,65
1938,3449438,64
1939,3449439,64
1940,3449440,64
1941,3449441,65
1942,3449442,64
1943,3449443,58
1944,3449444,58
1945,3449445,58
1946,3449446,58
1947,3449447,58
1948,3449448,58
1949,3449449,58
1950,3449450,58
1951,3449451,58
1952,3449452,57
1953,3449453,58
1954,3449454,59
1955,3449455,58
1956,3449456,58
1957,3449457,57
1958,3449458,58
1959,3449459,58
1960,3449460,58
1961,3449461,58
1962,3449462,57
1963,3449463,58
1964,3449464,58
1965,3449465,58
1966,3449466,57
1967,3449467,1
1968,3449468,1
1969,3449469,1
1970,3449470,1
1971,3449471,1
1972,3449472,67
1973,3449473,63
1974,3449474,64
1975,3449475,63
1976,3449476,63
1977,3449477,62
1978,3449478,58
1979,3449479,57
1980,3449480,58
1981,3449481,58
1982,3449482,57
1983,3449483,58
1984,3449484,58
1985,3449485,57
1986,3449486,58
1987,3449487,58
1988,3449488,58
1989,3449489,58
1990,3449490,58
1991,3449491,58
1992,3449492,58
1993,3449493,58
1994,3449494,58
1995,3449495,57
1996,3449496,57
1997,3449497,58
1998,3449498,58
1999,3449499,58
2000,3449500,58
2001,3449501,58
2002,3449502,1
2003,3449503,1
2004,3449504,1
2005,3449505,1
2006,3449506,1
2007,3449507,66
2008,3449508,64
2009,3449509,63
2010,3449510,64
2011,3449511,64
2012,3449512,64
2013,3449513,58
2014,3449514,57
2015,3449515,58
2016,3449516,57
2017,3449517,57
2018,3449518,58
2019,3449519,58
2020,3449520,58
2021,3449521,58
2022,3449522,58
2023,3449523,58
2024,3449524,58
2025,3449525,58
2026,3449526,58
2027,3449527,58
2028,3449528,58
2029,3449529,58
2030,3449530,58
2031,3449531,58
2032,3449532,58
2033,3449533,58
2034,3449534,57
2035,3449535,58
2036,3449536,58
2037,3449537,1
2038,3449538,1
2039,3449539,1
2040,3449540,1
2041,3449541,1
2042,3449542,66
2043,3449543,64
2044,3449544,65
2045,3449545,65
2046,3449546,63
2047,3449547,64
2048,3449548,58
2049,3449549,58
2050,3449550,58
2051,3449551,58
2052,3449552,58
2053,3449553,59
2054,3449554,58
2055,3449555,58
2056,3449556,57
2057,3449557,58
2058,3449558,58
2059,3449559,58
2060,3449560,57
2061,3449561,57
2062,3449562,58
2063,3449563,58
2064,3449564,58
2065,3449565,58
2066,3449566,57
2067,3449567,57
2068,3449568,58
2069,3449569,57
2070,3449570,58
2071,3449571,58
2072,3449572,1
2073,3449573,1
2074,3449574,1
2075,3449575,1
2076,3449576,1
2077,3449577,66
2078,3449578,65
2079,3449579,65
2080,3449580,63
2081,3449581,63
2082,3449582,64
2083,3449583,58
2084,3449584,58
2085,3449585,58
2086,3449586,58
2087,3449587,58
2088,3449588,58
2089,3449589,58
2090,3449590,58
2091,3449591,58
2092,3449592,83
2093,3449593,58
2094,3449594,83
2095,3449595,58
2096,3449596,84
2097,3449597,85
2098,3449598,85
2099,3449599,85
2100,3449600,85
2101,3449601,87
2102,3449602,88
2103,3449603,90
2104,3449604,92
2105,3449605,79
2106,3449606,91
2107,3449607,71
2108,3449608,76
2109,3449609,79
2110,3449610,68
2111,3449611,76
2112,3449612,66
2113,3449613,71
2114,3449614,69
2115,3449615,63
2116,3449616,65
2117,3449617,62
2118,3449618,62
2119,3449619,61
2120,3449620,61
2121,3449621,60
2122,3449622,59
2123,3449623,59
2124,3449624,48
2125,3449625,51
2126,3449626,46
2127,3449627,45
2128,3449628,45
2129,3449629,47
2130,3449630,48
2131,3449631,26
2132,3449632,27
2133,3449633,26
2134,3449634,27
2135,3449635,27
2136,3449636,27
2137,3449637,27
2138,3449638,28
2139,3449639,27
2140,3449640,28
2141,3449641,26
2142,3449642,26
2143,3449643,26
2144,3449644,26
2145,3449645,26
2146,3449646,26
2147,3449647,26
2148,3449648,26
2149,3449649,26
2150,3449650,26
2151,3449651,27
2152,3449652,27
2153,3449653,27
2154,3449654,27
2155,3449655,26
2156,3449656,27
2157,3449657,27
2158,3449658,27
2159,3449659,27
2160,3449660,27
2161,3449661,26
2162,3449662,27
2163,3449663,27
2164,3449664,27
2165,3449665,27
2166,3449666,27
2167,3449667,27
2168,3449668,27
2169,3449669,27
2170,3449670,27
2171,3449671,26
2172,3449672,27
2173,3449673,27
2174,3449674,27
2175,3449675,27
2176,3449676,27
2177,3449677,27
2178,3449678,26
2179,3449679,27
2180,3449680,27
2181,3449681,26
2182,3449682,27
2183,3449683,27
2184,3449684,27
2185,3449685,27
2186,3449686,27
2187,3449687,27
2188,3449688,27
2189,3449689,27
2190,3449690,27
2191,3449691,27
2192,3449692,27
2193,3449693,26
2194,3449694,27
2195,3449695,27
2196,3449696,27
2197,3449697,27
2198,3449698,27
2199,3449699,27
2200,3449700,27
2201,3449701,27
2202,3449702,27
2203,3449703,27
2204,3449704,27
2205,3449705,27
2206,3449706,27
2207,3449707,27
2208,3449708,27
2209,3449709,27
2210,3449710,27
2211,3449711,7
2212,3449712,7
2213,3449713,7
2214,3449714,7
2215,3449715,7
2216,3449716,7
2217,3449717,7
2218,3449718,7
2219,3449719,7
2220,3449720,7
2221,3449721,7
2222,3449722,7
2223,3449723,7
2224,3449724,7
2225,3449725,7
2226,3449726,7
2227,3449727,7
2228,3449728,7
2229,3449729,7
2230,3449730,7
2231,3449731,7
2232,3449732,7
2233,3449733,7
2234,3449734,7
2235,3449735,7
2236,3449736,7
2237,3449737,7
2238,3449738,7
2239,3449739,7
2240,3449740,7
2241,3449741,6
2242,3449742,7
2243,3449743,6
2244,3449744,7
2245,3449745,6
2246,3449746,6
2247,3449747,6
2248,3449748,6
2249,3449749,6
2250,3449750,6
2251,3449751,6
2252,3449752,6
2253,3449753,6
2254,3449754,6
2255,3449755,7
2256,3449756,7
2257,3449757,7
2258,3449758,7
2259,3449759,7
2260,3449760,7
2261,3449761,7
2262,3449762,7
2263,3449763,7
2264,3449764,7
2265,3449765,7
2266,3449766,7
2267,3449767,7
2268,3449768,7
2269,3449769,7
2270,3449770,7
2271,3449771,7
2272,3449772,7
2273,3449773,7
2274,3449774,78
2275,3449775,82
2276,3449776,80
2277,3449777,83
2278,3449778,82
2279,3449779,80
2280,3449780,75
2281,3449781,72
2282,3449782,71
2283,3449783,70
2284,3449784,70
2285,3449785,69
2286,3449786,69
2287,3449787,68
2288,3449788,68
2289,3449789,69
2290,3449790,68
2291,3449791,68
2292,3449792,67
2293,3449793,67
2294,3449794,66
2295,3449795,67
2296,3449796,66
2297,3449797,66
2298,3449798,66
2299,3449799,65
2300,3449800,65
2301,3449801,66
2302,3449802,66
2303,3449803,65
2304,3449804,66
2305,3449805,66
2306,3449806,65
2307,3449807,65
2308,3449808,65
2309,3449809,65
2310,3449810,66
2311,3449811,64
2312,3449812,65
2313,3449813,64
2314,3449814,65
2315,3449815,64
2316,3449816,64
2317,3449817,65
2318,3449818,64
2319,3449819,64
2320,3449820,64
2321,3449821,63
2322,3449822,64
2323,3449823,64
2324,3449824,64
2325,3449825,64
2326,3449826,64
2327,3449827,64
2328,3449828,64
2329,3449829,63
2330,3449830,63
2331,3449831,63
2332,3449832,64
2333,3449833,64
2334,3449834,59
2335,3449835,58
2336,3449836,59
2337,3449837,59
2338,3449838,58
2339,3449839,59
2340,3449840,58
2341,3449841,58
2342,3449842,58
2343,3449843,58
2344,3449844,58
2345,3449845,58
2346,3449846,58
2347,3449847,58
2348,3449848,58
