,Unnamed: 0,dishwasher
2363217,2363217,3.0
2363218,2363218,19.0
2363219,2363219,17.0
2363220,2363220,18.0
2363221,2363221,18.0
2363222,2363222,18.0
2363223,2363223,18.0
2363224,2363224,19.0
2363225,2363225,18.0
2363226,2363226,18.0
2363227,2363227,19.0
2363228,2363228,18.0
2363229,2363229,18.0
2363230,2363230,18.0
2363231,2363231,18.0
2363232,2363232,18.0
2363233,2363233,18.0
2363234,2363234,17.0
2363235,2363235,18.0
2363236,2363236,18.0
2363237,2363237,17.0
2363238,2363238,18.0
2363239,2363239,18.0
2363240,2363240,17.0
2363241,2363241,17.0
2363242,2363242,18.0
2363243,2363243,18.0
2363244,2363244,18.0
2363245,2363245,17.0
2363246,2363246,18.0
2363247,2363247,18.0
2363248,2363248,18.0
2363249,2363249,18.0
2363250,2363250,18.0
2363251,2363251,18.0
2363252,2363252,18.0
2363253,2363253,18.0
2363254,2363254,18.0
2363255,2363255,18.0
2363256,2363256,18.0
2363257,2363257,18.0
2363258,2363258,18.0
2363259,2363259,18.0
2363260,2363260,18.0
2363261,2363261,18.0
2363262,2363262,18.0
2363263,2363263,17.0
2363264,2363264,17.0
2363265,2363265,17.0
2363266,2363266,17.0
2363267,2363267,17.0
2363268,2363268,17.0
2363269,2363269,17.0
2363270,2363270,17.0
2363271,2363271,17.0
2363272,2363272,16.0
2363273,2363273,16.0
2363274,2363274,15.0
2363275,2363275,15.0
2363276,2363276,15.0
2363277,2363277,15.0
2363278,2363278,15.0
2363279,2363279,14.0
2363280,2363280,14.0
2363281,2363281,14.0
2363282,2363282,14.0
2363283,2363283,14.0
2363284,2363284,13.0
2363285,2363285,13.0
2363286,2363286,13.0
2363287,2363287,13.0
2363288,2363288,13.0
2363289,2363289,13.0
2363290,2363290,13.0
2363291,2363291,13.0
2363292,2363292,13.0
2363293,2363293,14.0
2363294,2363294,14.0
2363295,2363295,14.0
2363296,2363296,14.0
2363297,2363297,14.0
2363298,2363298,15.0
2363299,2363299,16.0
2363300,2363300,16.0
2363301,2363301,17.0
2363302,2363302,17.0
2363303,2363303,17.0
2363304,2363304,17.0
2363305,2363305,17.0
