,Unnamed: 0,dishwasher
1660975,1660975,22.0
1660976,1660976,13.0
1660977,1660977,13.0
1660978,1660978,13.0
1660979,1660979,14.0
1660980,1660980,13.0
1660981,1660981,14.0
1660982,1660982,14.0
1660983,1660983,14.0
1660984,1660984,14.0
1660985,1660985,14.0
1660986,1660986,14.0
1660987,1660987,14.0
1660988,1660988,14.0
1660989,1660989,14.0
1660990,1660990,14.0
1660991,1660991,14.0
1660992,1660992,14.0
1660993,1660993,14.0
1660994,1660994,14.0
1660995,1660995,14.0
1660996,1660996,15.0
1660997,1660997,15.0
1660998,1660998,15.0
1660999,1660999,15.0
1661000,1661000,15.0
1661001,1661001,15.0
1661002,1661002,15.0
1661003,1661003,15.0
1661004,1661004,15.0
1661005,1661005,15.0
1661006,1661006,15.0
1661007,1661007,15.0
1661008,1661008,15.0
1661009,1661009,15.0
1661010,1661010,15.0
1661011,1661011,15.0
1661012,1661012,15.0
1661013,1661013,15.0
1661014,1661014,15.0
1661015,1661015,15.0
1661016,1661016,15.0
1661017,1661017,15.0
1661018,1661018,15.0
1661019,1661019,15.0
1661020,1661020,15.0
1661021,1661021,15.0
1661022,1661022,15.0
1661023,1661023,15.0
1661024,1661024,14.0
1661025,1661025,15.0
1661026,1661026,15.0
1661027,1661027,15.0
1661028,1661028,15.0
1661029,1661029,15.0
1661030,1661030,15.0
1661031,1661031,15.0
1661032,1661032,15.0
1661033,1661033,15.0
1661034,1661034,15.0
1661035,1661035,15.0
1661036,1661036,15.0
1661037,1661037,15.0
1661038,1661038,15.0
1661039,1661039,15.0
1661040,1661040,15.0
1661041,1661041,16.0
1661042,1661042,15.0
1661043,1661043,15.0
1661044,1661044,15.0
1661045,1661045,15.0
1661046,1661046,15.0
1661047,1661047,15.0
1661048,1661048,15.0
1661049,1661049,15.0
1661050,1661050,16.0
1661051,1661051,15.0
1661052,1661052,15.0
1661053,1661053,15.0
1661054,1661054,15.0
1661055,1661055,15.0
1661056,1661056,15.0
1661057,1661057,15.0
1661058,1661058,15.0
1661059,1661059,15.0
1661060,1661060,15.0
1661061,1661061,15.0
1661062,1661062,15.0
1661063,1661063,15.0
1661064,1661064,15.0
1661065,1661065,16.0
1661066,1661066,16.0
1661067,1661067,16.0
1661068,1661068,16.0
1661069,1661069,16.0
1661070,1661070,16.0
1661071,1661071,16.0
1661072,1661072,16.0
1661073,1661073,16.0
1661074,1661074,17.0
1661075,1661075,17.0
1661076,1661076,16.0
1661077,1661077,17.0
1661078,1661078,17.0
1661079,1661079,16.0
1661080,1661080,17.0
1661081,1661081,17.0
1661082,1661082,17.0
1661083,1661083,17.0
1661084,1661084,17.0
1661085,1661085,17.0
1661086,1661086,17.0
1661087,1661087,17.0
1661088,1661088,17.0
1661089,1661089,17.0
1661090,1661090,17.0
1661091,1661091,17.0
1661092,1661092,17.0
1661093,1661093,17.0
1661094,1661094,3.0
1661095,1661095,3.0
1661096,1661096,3.0
1661097,1661097,3.0
1661098,1661098,3.0
1661099,1661099,3.0
1661100,1661100,3.0
1661101,1661101,3.0
1661102,1661102,3.0
1661103,1661103,3.0
1661104,1661104,3.0
1661105,1661105,3.0
1661106,1661106,7.0
1661107,1661107,7.0
1661108,1661108,7.0
1661109,1661109,7.0
1661110,1661110,7.0
1661111,1661111,7.0
1661112,1661112,7.0
1661113,1661113,7.0
1661114,1661114,7.0
1661115,1661115,7.0
1661116,1661116,7.0
1661117,1661117,7.0
1661118,1661118,7.0
1661119,1661119,7.0
1661120,1661120,7.0
1661121,1661121,7.0
1661122,1661122,7.0
1661123,1661123,7.0
1661124,1661124,7.0
1661125,1661125,7.0
1661126,1661126,7.0
1661127,1661127,7.0
1661128,1661128,7.0
1661129,1661129,7.0
1661130,1661130,7.0
1661131,1661131,7.0
1661132,1661132,7.0
1661133,1661133,7.0
1661134,1661134,7.0
1661135,1661135,7.0
1661136,1661136,7.0
1661137,1661137,7.0
1661138,1661138,7.0
1661139,1661139,7.0
1661140,1661140,7.0
1661141,1661141,7.0
1661142,1661142,7.0
1661143,1661143,7.0
1661144,1661144,7.0
