,Unnamed: 0,dishwasher
3617424,3617424,20.0
3617425,3617425,13.0
3617426,3617426,14.0
3617427,3617427,14.0
3617428,3617428,14.0
3617429,3617429,14.0
3617430,3617430,13.0
3617431,3617431,13.0
3617432,3617432,13.0
3617433,3617433,13.0
3617434,3617434,13.0
3617435,3617435,14.0
3617436,3617436,14.0
3617437,3617437,14.0
3617438,3617438,14.0
3617439,3617439,14.0
3617440,3617440,15.0
3617441,3617441,15.0
3617442,3617442,16.0
3617443,3617443,16.0
3617444,3617444,16.0
3617445,3617445,16.0
3617446,3617446,17.0
3617447,3617447,17.0
3617448,3617448,18.0
3617449,3617449,18.0
3617450,3617450,17.0
3617451,3617451,17.0
3617452,3617452,17.0
3617453,3617453,15.0
3617454,3617454,13.0
3617455,3617455,13.0
3617456,3617456,13.0
3617457,3617457,13.0
3617458,3617458,13.0
3617459,3617459,13.0
3617460,3617460,14.0
3617461,3617461,14.0
3617462,3617462,14.0
3617463,3617463,14.0
3617464,3617464,15.0
3617465,3617465,15.0
3617466,3617466,16.0
3617467,3617467,16.0
3617468,3617468,17.0
3617469,3617469,17.0
3617470,3617470,17.0
3617471,3617471,18.0
3617472,3617472,17.0
3617473,3617473,17.0
3617474,3617474,16.0
3617475,3617475,15.0
3617476,3617476,14.0
3617477,3617477,14.0
3617478,3617478,13.0
3617479,3617479,13.0
3617480,3617480,13.0
3617481,3617481,14.0
3617482,3617482,14.0
3617483,3617483,15.0
3617484,3617484,15.0
3617485,3617485,16.0
3617486,3617486,16.0
3617487,3617487,16.0
3617488,3617488,17.0
3617489,3617489,17.0
3617490,3617490,18.0
3617491,3617491,17.0
3617492,3617492,17.0
3617493,3617493,17.0
3617494,3617494,15.0
3617495,3617495,14.0
3617496,3617496,13.0
3617497,3617497,13.0
3617498,3617498,13.0
3617499,3617499,14.0
3617500,3617500,14.0
3617501,3617501,14.0
3617502,3617502,14.0
3617503,3617503,15.0
3617504,3617504,15.0
3617505,3617505,16.0
3617506,3617506,16.0
3617507,3617507,17.0
3617508,3617508,17.0
3617509,3617509,17.0
3617510,3617510,17.0
3617511,3617511,17.0
3617512,3617512,15.0
3617513,3617513,14.0
3617514,3617514,13.0
3617515,3617515,13.0
3617516,3617516,13.0
3617517,3617517,14.0
3617518,3617518,14.0
3617519,3617519,14.0
3617520,3617520,14.0
3617521,3617521,15.0
3617522,3617522,15.0
3617523,3617523,15.0
