,Unnamed: 0,dishwasher
3955049,3955049,41.0
3955050,3955050,16.0
3955051,3955051,18.0
3955052,3955052,16.0
3955053,3955053,15.0
3955054,3955054,15.0
3955055,3955055,15.0
3955056,3955056,13.0
3955057,3955057,12.0
3955058,3955058,13.0
3955059,3955059,13.0
3955060,3955060,13.0
3955061,3955061,13.0
3955062,3955062,13.0
3955063,3955063,13.0
3955064,3955064,13.0
3955065,3955065,13.0
3955066,3955066,13.0
3955067,3955067,13.0
3955068,3955068,13.0
3955069,3955069,14.0
3955070,3955070,13.0
3955071,3955071,13.0
3955072,3955072,14.0
3955073,3955073,13.0
3955074,3955074,13.0
3955075,3955075,13.0
3955076,3955076,14.0
3955077,3955077,14.0
3955078,3955078,14.0
3955079,3955079,14.0
3955080,3955080,13.0
3955081,3955081,13.0
3955082,3955082,13.0
3955083,3955083,13.0
3955084,3955084,13.0
3955085,3955085,13.0
3955086,3955086,13.0
3955087,3955087,13.0
3955088,3955088,13.0
3955089,3955089,13.0
3955090,3955090,14.0
3955091,3955091,13.0
3955092,3955092,13.0
3955093,3955093,13.0
3955094,3955094,14.0
3955095,3955095,13.0
3955096,3955096,12.0
3955097,3955097,13.0
3955098,3955098,13.0
3955099,3955099,13.0
3955100,3955100,13.0
3955101,3955101,13.0
3955102,3955102,13.0
3955103,3955103,12.0
3955104,3955104,13.0
3955105,3955105,13.0
3955106,3955106,13.0
3955107,3955107,13.0
3955108,3955108,13.0
3955109,3955109,13.0
3955110,3955110,12.0
3955111,3955111,13.0
3955112,3955112,12.0
3955113,3955113,12.0
3955114,3955114,13.0
3955115,3955115,12.0
3955116,3955116,13.0
3955117,3955117,13.0
3955118,3955118,13.0
3955119,3955119,13.0
3955120,3955120,13.0
3955121,3955121,13.0
3955122,3955122,12.0
3955123,3955123,13.0
3955124,3955124,14.0
3955125,3955125,14.0
3955126,3955126,15.0
3955127,3955127,16.0
3955128,3955128,16.0
3955129,3955129,16.0
3955130,3955130,17.0
3955131,3955131,19.0
3955132,3955132,20.0
3955133,3955133,18.0
3955134,3955134,18.0
3955135,3955135,19.0
3955136,3955136,18.0
3955137,3955137,19.0
3955138,3955138,19.0
3955139,3955139,19.0
3955140,3955140,19.0
3955141,3955141,18.0
3955142,3955142,19.0
3955143,3955143,18.0
3955144,3955144,18.0
3955145,3955145,17.0
3955146,3955146,17.0
3955147,3955147,18.0
3955148,3955148,17.0
3955149,3955149,18.0
3955150,3955150,17.0
3955151,3955151,17.0
3955152,3955152,16.0
3955153,3955153,16.0
3955154,3955154,16.0
3955155,3955155,16.0
3955156,3955156,16.0
3955157,3955157,15.0
3955158,3955158,15.0
3955159,3955159,14.0
3955160,3955160,14.0
3955161,3955161,14.0
3955162,3955162,14.0
3955163,3955163,14.0
3955164,3955164,14.0
3955165,3955165,13.0
3955166,3955166,13.0
3955167,3955167,13.0
3955168,3955168,3.0
3955169,3955169,3.0
3955170,3955170,3.0
3955171,3955171,3.0
3955172,3955172,3.0
3955173,3955173,3.0
3955174,3955174,3.0
3955175,3955175,3.0
3955176,3955176,3.0
