,Unnamed: 0,dishwasher
4211180,4211180,3.0
4211181,4211181,3.0
4211182,4211182,3.0
4211183,4211183,14.0
4211184,4211184,13.0
4211185,4211185,14.0
4211186,4211186,14.0
4211187,4211187,14.0
4211188,4211188,13.0
4211189,4211189,14.0
4211190,4211190,14.0
4211191,4211191,14.0
4211192,4211192,14.0
4211193,4211193,14.0
4211194,4211194,15.0
4211195,4211195,14.0
4211196,4211196,15.0
4211197,4211197,15.0
4211198,4211198,15.0
4211199,4211199,15.0
4211200,4211200,15.0
4211201,4211201,16.0
4211202,4211202,16.0
4211203,4211203,16.0
4211204,4211204,16.0
4211205,4211205,16.0
4211206,4211206,17.0
4211207,4211207,17.0
4211208,4211208,17.0
4211209,4211209,17.0
4211210,4211210,17.0
4211211,4211211,17.0
4211212,4211212,17.0
4211213,4211213,18.0
4211214,4211214,18.0
4211215,4211215,18.0
4211216,4211216,18.0
4211217,4211217,18.0
4211218,4211218,18.0
4211219,4211219,18.0
4211220,4211220,18.0
4211221,4211221,17.0
4211222,4211222,17.0
4211223,4211223,15.0
4211224,4211224,14.0
4211225,4211225,14.0
4211226,4211226,14.0
4211227,4211227,13.0
4211228,4211228,13.0
4211229,4211229,13.0
4211230,4211230,13.0
4211231,4211231,13.0
4211232,4211232,13.0
4211233,4211233,13.0
4211234,4211234,13.0
4211235,4211235,13.0
4211236,4211236,13.0
4211237,4211237,13.0
4211238,4211238,14.0
4211239,4211239,14.0
4211240,4211240,14.0
4211241,4211241,15.0
4211242,4211242,15.0
4211243,4211243,15.0
4211244,4211244,16.0
4211245,4211245,16.0
4211246,4211246,17.0
4211247,4211247,17.0
4211248,4211248,17.0
4211249,4211249,17.0
4211250,4211250,18.0
4211251,4211251,19.0
4211252,4211252,17.0
4211253,4211253,17.0
4211254,4211254,18.0
4211255,4211255,18.0
4211256,4211256,15.0
4211257,4211257,14.0
4211258,4211258,14.0
4211259,4211259,13.0
4211260,4211260,13.0
4211261,4211261,13.0
4211262,4211262,13.0
4211263,4211263,14.0
4211264,4211264,14.0
4211265,4211265,14.0
4211266,4211266,14.0
4211267,4211267,15.0
4211268,4211268,16.0
4211269,4211269,16.0
4211270,4211270,16.0
4211271,4211271,17.0
4211272,4211272,17.0
4211273,4211273,18.0
4211274,4211274,18.0
4211275,4211275,18.0
4211276,4211276,18.0
4211277,4211277,18.0
4211278,4211278,17.0
4211279,4211279,15.0
4211280,4211280,14.0
4211281,4211281,13.0
4211282,4211282,13.0
4211283,4211283,13.0
4211284,4211284,13.0
4211285,4211285,14.0
4211286,4211286,14.0
4211287,4211287,14.0
4211288,4211288,15.0
4211289,4211289,16.0
4211290,4211290,16.0
4211291,4211291,17.0
4211292,4211292,17.0
4211293,4211293,18.0
4211294,4211294,18.0
4211295,4211295,18.0
4211296,4211296,18.0
4211297,4211297,16.0
4211298,4211298,15.0
4211299,4211299,13.0
4211300,4211300,3.0
4211301,4211301,3.0
4211302,4211302,3.0
4211303,4211303,3.0
4211304,4211304,3.0
4211305,4211305,3.0
4211306,4211306,3.0
