,Unnamed: 0,dishwasher
1927222,1927222,24.0
1927223,1927223,16.0
1927224,1927224,16.0
1927225,1927225,16.0
1927226,1927226,16.0
1927227,1927227,16.0
1927228,1927228,17.0
1927229,1927229,17.0
1927230,1927230,18.0
1927231,1927231,17.0
1927232,1927232,17.0
1927233,1927233,17.0
1927234,1927234,14.0
1927235,1927235,13.0
1927236,1927236,13.0
1927237,1927237,12.0
1927238,1927238,12.0
1927239,1927239,13.0
1927240,1927240,12.0
1927241,1927241,13.0
1927242,1927242,13.0
1927243,1927243,13.0
1927244,1927244,13.0
1927245,1927245,14.0
1927246,1927246,14.0
1927247,1927247,14.0
1927248,1927248,15.0
1927249,1927249,16.0
1927250,1927250,16.0
1927251,1927251,16.0
1927252,1927252,16.0
1927253,1927253,17.0
1927254,1927254,17.0
1927255,1927255,17.0
1927256,1927256,17.0
1927257,1927257,17.0
1927258,1927258,15.0
1927259,1927259,14.0
1927260,1927260,13.0
1927261,1927261,13.0
1927262,1927262,12.0
1927263,1927263,13.0
1927264,1927264,13.0
1927265,1927265,14.0
1927266,1927266,14.0
1927267,1927267,14.0
1927268,1927268,14.0
1927269,1927269,15.0
1927270,1927270,15.0
1927271,1927271,15.0
1927272,1927272,16.0
1927273,1927273,17.0
1927274,1927274,17.0
1927275,1927275,17.0
1927276,1927276,16.0
1927277,1927277,17.0
1927278,1927278,17.0
1927279,1927279,16.0
1927280,1927280,14.0
1927281,1927281,13.0
1927282,1927282,13.0
1927283,1927283,12.0
1927284,1927284,13.0
1927285,1927285,13.0
1927286,1927286,13.0
1927287,1927287,13.0
1927288,1927288,14.0
1927289,1927289,14.0
1927290,1927290,14.0
1927291,1927291,15.0
1927292,1927292,15.0
1927293,1927293,16.0
1927294,1927294,16.0
1927295,1927295,16.0
1927296,1927296,17.0
1927297,1927297,17.0
1927298,1927298,17.0
1927299,1927299,16.0
1927300,1927300,16.0
1927301,1927301,16.0
1927302,1927302,15.0
1927303,1927303,13.0
1927304,1927304,13.0
1927305,1927305,12.0
1927306,1927306,13.0
1927307,1927307,13.0
1927308,1927308,14.0
1927309,1927309,14.0
1927310,1927310,14.0
1927311,1927311,15.0
1927312,1927312,15.0
1927313,1927313,15.0
1927314,1927314,16.0
1927315,1927315,17.0
1927316,1927316,17.0
1927317,1927317,17.0
1927318,1927318,16.0
1927319,1927319,16.0
1927320,1927320,16.0
1927321,1927321,15.0
1927322,1927322,14.0
1927323,1927323,13.0
1927324,1927324,13.0
1927325,1927325,13.0
1927326,1927326,13.0
1927327,1927327,12.0
1927328,1927328,13.0
1927329,1927329,13.0
1927330,1927330,13.0
1927331,1927331,14.0
1927332,1927332,14.0
1927333,1927333,14.0
1927334,1927334,14.0
1927335,1927335,15.0
1927336,1927336,16.0
1927337,1927337,16.0
1927338,1927338,16.0
1927339,1927339,16.0
1927340,1927340,16.0
1927341,1927341,3.0
1927342,1927342,3.0
1927343,1927343,3.0
1927344,1927344,3.0
1927345,1927345,3.0
1927346,1927346,3.0
1927347,1927347,3.0
1927348,1927348,3.0
1927349,1927349,3.0
1927350,1927350,3.0
1927351,1927351,3.0
1927352,1927352,3.0
1927353,1927353,7.0
1927354,1927354,7.0
1927355,1927355,7.0
1927356,1927356,7.0
1927357,1927357,7.0
1927358,1927358,7.0
1927359,1927359,7.0
1927360,1927360,7.0
1927361,1927361,7.0
1927362,1927362,7.0
1927363,1927363,7.0
1927364,1927364,7.0
1927365,1927365,7.0
1927366,1927366,7.0
1927367,1927367,7.0
1927368,1927368,7.0
1927369,1927369,7.0
1927370,1927370,7.0
1927371,1927371,7.0
1927372,1927372,7.0
1927373,1927373,7.0
1927374,1927374,7.0
1927375,1927375,7.0
1927376,1927376,7.0
1927377,1927377,7.0
1927378,1927378,7.0
1927379,1927379,7.0
1927380,1927380,7.0
1927381,1927381,7.0
1927382,1927382,7.0
1927383,1927383,7.0
1927384,1927384,7.0
1927385,1927385,7.0
1927386,1927386,7.0
1927387,1927387,7.0
1927388,1927388,7.0
1927389,1927389,7.0
1927390,1927390,7.0
1927391,1927391,7.0
1927392,1927392,7.0
1927393,1927393,7.0
1927394,1927394,7.0
1927395,1927395,7.0
1927396,1927396,7.0
1927397,1927397,7.0
1927398,1927398,7.0
1927399,1927399,7.0
1927400,1927400,7.0
1927401,1927401,7.0
1927402,1927402,7.0
1927403,1927403,7.0
1927404,1927404,7.0
1927405,1927405,7.0
1927406,1927406,7.0
1927407,1927407,7.0
1927408,1927408,7.0
1927409,1927409,7.0
1927410,1927410,7.0
1927411,1927411,7.0
1927412,1927412,7.0
1927413,1927413,7.0
1927414,1927414,7.0
1927415,1927415,7.0
1927416,1927416,7.0
1927417,1927417,7.0
1927418,1927418,7.0
1927419,1927419,7.0
1927420,1927420,7.0
1927421,1927421,7.0
1927422,1927422,7.0
1927423,1927423,7.0
1927424,1927424,7.0
1927425,1927425,7.0
1927426,1927426,7.0
1927427,1927427,7.0
1927428,1927428,7.0
1927429,1927429,7.0
1927430,1927430,3.0
1927431,1927431,3.0
1927432,1927432,3.0
