,Unnamed: 0,dishwasher
5548973,5548973,17.0
5548974,5548974,16.0
5548975,5548975,17.0
5548976,5548976,17.0
5548977,5548977,17.0
5548978,5548978,17.0
5548979,5548979,16.0
5548980,5548980,17.0
5548981,5548981,16.0
5548982,5548982,16.0
5548983,5548983,16.0
5548984,5548984,16.0
5548985,5548985,16.0
5548986,5548986,17.0
5548987,5548987,17.0
5548988,5548988,17.0
5548989,5548989,18.0
5548990,5548990,18.0
5548991,5548991,18.0
5548992,5548992,18.0
5548993,5548993,17.0
5548994,5548994,18.0
5548995,5548995,17.0
5548996,5548996,17.0
5548997,5548997,17.0
5548998,5548998,17.0
5548999,5548999,18.0
5549000,5549000,18.0
5549001,5549001,16.0
5549002,5549002,14.0
5549003,5549003,15.0
5549004,5549004,14.0
5549005,5549005,13.0
5549006,5549006,14.0
5549007,5549007,13.0
5549008,5549008,12.0
5549009,5549009,13.0
5549010,5549010,13.0
5549011,5549011,13.0
5549012,5549012,13.0
5549013,5549013,13.0
5549014,5549014,13.0
5549015,5549015,13.0
5549016,5549016,13.0
5549017,5549017,13.0
5549018,5549018,13.0
5549019,5549019,13.0
5549020,5549020,13.0
5549021,5549021,14.0
5549022,5549022,14.0
5549023,5549023,14.0
5549024,5549024,14.0
5549025,5549025,14.0
5549026,5549026,15.0
5549027,5549027,15.0
5549028,5549028,15.0
5549029,5549029,16.0
5549030,5549030,16.0
5549031,5549031,16.0
5549032,5549032,16.0
5549033,5549033,16.0
5549034,5549034,17.0
5549035,5549035,17.0
5549036,5549036,17.0
5549037,5549037,18.0
5549038,5549038,17.0
5549039,5549039,17.0
5549040,5549040,17.0
5549041,5549041,17.0
5549042,5549042,17.0
5549043,5549043,17.0
5549044,5549044,16.0
5549045,5549045,16.0
5549046,5549046,14.0
5549047,5549047,15.0
5549048,5549048,14.0
5549049,5549049,13.0
5549050,5549050,13.0
5549051,5549051,13.0
5549052,5549052,13.0
5549053,5549053,13.0
5549054,5549054,13.0
5549055,5549055,13.0
5549056,5549056,13.0
5549057,5549057,13.0
5549058,5549058,13.0
5549059,5549059,13.0
5549060,5549060,13.0
5549061,5549061,14.0
5549062,5549062,13.0
5549063,5549063,14.0
5549064,5549064,14.0
5549065,5549065,14.0
5549066,5549066,15.0
5549067,5549067,15.0
5549068,5549068,15.0
5549069,5549069,15.0
5549070,5549070,16.0
5549071,5549071,16.0
5549072,5549072,16.0
5549073,5549073,16.0
5549074,5549074,17.0
5549075,5549075,17.0
5549076,5549076,17.0
5549077,5549077,18.0
5549078,5549078,17.0
5549079,5549079,18.0
5549080,5549080,18.0
5549081,5549081,18.0
5549082,5549082,18.0
5549083,5549083,17.0
5549084,5549084,16.0
5549085,5549085,16.0
5549086,5549086,16.0
5549087,5549087,15.0
5549088,5549088,14.0
5549089,5549089,14.0
5549090,5549090,13.0
5549091,5549091,13.0
5549092,5549092,3.0
5549093,5549093,3.0
5549094,5549094,3.0
5549095,5549095,3.0
5549096,5549096,3.0
5549097,5549097,3.0
5549098,5549098,3.0
5549099,5549099,3.0
5549100,5549100,3.0
5549101,5549101,3.0
5549102,5549102,3.0
5549103,5549103,3.0
5549104,5549104,3.0
5549105,5549105,7.0
5549106,5549106,7.0
5549107,5549107,7.0
5549108,5549108,7.0
5549109,5549109,7.0
5549110,5549110,7.0
5549111,5549111,7.0
5549112,5549112,7.0
5549113,5549113,7.0
5549114,5549114,7.0
5549115,5549115,7.0
5549116,5549116,7.0
5549117,5549117,7.0
5549118,5549118,7.0
5549119,5549119,7.0
5549120,5549120,7.0
5549121,5549121,7.0
5549122,5549122,7.0
5549123,5549123,7.0
5549124,5549124,7.0
5549125,5549125,7.0
5549126,5549126,7.0
5549127,5549127,7.0
5549128,5549128,7.0
5549129,5549129,7.0
5549130,5549130,7.0
5549131,5549131,7.0
5549132,5549132,7.0
5549133,5549133,7.0
5549134,5549134,7.0
5549135,5549135,7.0
5549136,5549136,7.0
5549137,5549137,7.0
5549138,5549138,7.0
5549139,5549139,7.0
5549140,5549140,7.0
5549141,5549141,7.0
5549142,5549142,7.0
5549143,5549143,7.0
5549144,5549144,7.0
5549145,5549145,7.0
5549146,5549146,7.0
5549147,5549147,7.0
5549148,5549148,7.0
5549149,5549149,7.0
5549150,5549150,7.0
5549151,5549151,7.0
5549152,5549152,7.0
5549153,5549153,7.0
5549154,5549154,7.0
5549155,5549155,7.0
5549156,5549156,7.0
5549157,5549157,7.0
5549158,5549158,7.0
5549159,5549159,7.0
5549160,5549160,7.0
5549161,5549161,7.0
5549162,5549162,7.0
5549163,5549163,7.0
5549164,5549164,7.0
5549165,5549165,7.0
5549166,5549166,7.0
5549167,5549167,7.0
5549168,5549168,7.0
5549169,5549169,7.0
5549170,5549170,7.0
5549171,5549171,7.0
5549172,5549172,7.0
5549173,5549173,7.0
5549174,5549174,7.0
5549175,5549175,7.0
5549176,5549176,7.0
5549177,5549177,7.0
5549178,5549178,7.0
5549179,5549179,7.0
5549180,5549180,7.0
5549181,5549181,7.0
5549182,5549182,3.0
5549183,5549183,3.0
5549184,5549184,3.0
5549185,5549185,3.0
5549186,5549186,3.0
5549187,5549187,3.0
5549188,5549188,3.0
5549189,5549189,3.0
5549190,5549190,3.0
5549191,5549191,3.0
5549192,5549192,3.0
5549193,5549193,3.0
5549194,5549194,3.0
5549195,5549195,3.0
5549196,5549196,3.0
5549197,5549197,3.0
5549198,5549198,3.0
5549199,5549199,300.0
5549200,5549200,169.0
5549201,5549201,152.0
5549202,5549202,137.0
5549203,5549203,143.0
5549204,5549204,150.0
5549205,5549205,136.0
5549206,5549206,149.0
5549207,5549207,145.0
5549208,5549208,136.0
5549209,5549209,130.0
5549210,5549210,142.0
5549211,5549211,139.0
5549212,5549212,804.0
5549213,5549213,789.0
5549214,5549214,785.0
5549215,5549215,787.0
5549216,5549216,789.0
5549217,5549217,778.0
5549218,5549218,782.0
5549219,5549219,792.0
5549220,5549220,780.0
5549221,5549221,787.0
