,Unnamed: 0,dishwasher
1971282,1971282,510.0
1971283,1971283,72.0
1971284,1971284,16.0
1971285,1971285,15.0
1971286,1971286,15.0
1971287,1971287,15.0
1971288,1971288,15.0
1971289,1971289,15.0
1971290,1971290,16.0
1971291,1971291,16.0
1971292,1971292,16.0
1971293,1971293,17.0
1971294,1971294,17.0
1971295,1971295,18.0
1971296,1971296,17.0
1971297,1971297,17.0
1971298,1971298,17.0
1971299,1971299,16.0
1971300,1971300,15.0
1971301,1971301,14.0
1971302,1971302,13.0
1971303,1971303,13.0
1971304,1971304,13.0
1971305,1971305,13.0
1971306,1971306,14.0
1971307,1971307,14.0
1971308,1971308,14.0
1971309,1971309,14.0
1971310,1971310,15.0
1971311,1971311,16.0
1971312,1971312,16.0
1971313,1971313,17.0
1971314,1971314,17.0
1971315,1971315,17.0
1971316,1971316,18.0
1971317,1971317,17.0
1971318,1971318,17.0
1971319,1971319,15.0
1971320,1971320,14.0
1971321,1971321,14.0
1971322,1971322,13.0
1971323,1971323,13.0
1971324,1971324,13.0
1971325,1971325,13.0
1971326,1971326,14.0
1971327,1971327,14.0
1971328,1971328,14.0
1971329,1971329,15.0
1971330,1971330,15.0
1971331,1971331,16.0
1971332,1971332,16.0
1971333,1971333,17.0
1971334,1971334,17.0
1971335,1971335,18.0
1971336,1971336,17.0
1971337,1971337,16.0
1971338,1971338,14.0
1971339,1971339,13.0
1971340,1971340,13.0
1971341,1971341,13.0
1971342,1971342,13.0
1971343,1971343,14.0
1971344,1971344,14.0
1971345,1971345,14.0
1971346,1971346,15.0
1971347,1971347,15.0
1971348,1971348,15.0
1971349,1971349,16.0
1971350,1971350,16.0
1971351,1971351,17.0
1971352,1971352,17.0
1971353,1971353,17.0
1971354,1971354,16.0
1971355,1971355,16.0
1971356,1971356,16.0
1971357,1971357,15.0
1971358,1971358,14.0
1971359,1971359,14.0
1971360,1971360,14.0
1971361,1971361,13.0
1971362,1971362,14.0
1971363,1971363,14.0
1971364,1971364,14.0
1971365,1971365,15.0
1971366,1971366,16.0
1971367,1971367,16.0
1971368,1971368,17.0
1971369,1971369,17.0
1971370,1971370,17.0
1971371,1971371,17.0
1971372,1971372,16.0
1971373,1971373,15.0
1971374,1971374,14.0
1971375,1971375,13.0
1971376,1971376,13.0
1971377,1971377,14.0
1971378,1971378,14.0
1971379,1971379,14.0
1971380,1971380,15.0
1971381,1971381,15.0
1971382,1971382,16.0
1971383,1971383,17.0
1971384,1971384,17.0
1971385,1971385,17.0
1971386,1971386,17.0
1971387,1971387,16.0
1971388,1971388,15.0
1971389,1971389,14.0
1971390,1971390,14.0
1971391,1971391,14.0
1971392,1971392,14.0
1971393,1971393,14.0
1971394,1971394,14.0
1971395,1971395,14.0
1971396,1971396,15.0
1971397,1971397,16.0
1971398,1971398,16.0
1971399,1971399,17.0
1971400,1971400,3.0
1971401,1971401,3.0
1971402,1971402,3.0
1971403,1971403,3.0
1971404,1971404,3.0
1971405,1971405,3.0
1971406,1971406,3.0
1971407,1971407,3.0
1971408,1971408,3.0
1971409,1971409,3.0
1971410,1971410,3.0
1971411,1971411,3.0
1971412,1971412,3.0
1971413,1971413,3.0
1971414,1971414,7.0
1971415,1971415,7.0
1971416,1971416,7.0
1971417,1971417,7.0
1971418,1971418,7.0
1971419,1971419,7.0
1971420,1971420,7.0
1971421,1971421,7.0
1971422,1971422,7.0
1971423,1971423,7.0
1971424,1971424,7.0
1971425,1971425,7.0
1971426,1971426,7.0
1971427,1971427,7.0
1971428,1971428,7.0
1971429,1971429,7.0
1971430,1971430,7.0
1971431,1971431,7.0
1971432,1971432,7.0
1971433,1971433,7.0
1971434,1971434,7.0
1971435,1971435,7.0
1971436,1971436,7.0
1971437,1971437,7.0
1971438,1971438,7.0
1971439,1971439,7.0
1971440,1971440,7.0
1971441,1971441,7.0
1971442,1971442,7.0
1971443,1971443,7.0
