,Unnamed: 0,dishwasher
5623245,5623245,22.0
5623246,5623246,14.0
5623247,5623247,14.0
5623248,5623248,14.0
5623249,5623249,13.0
5623250,5623250,14.0
5623251,5623251,14.0
5623252,5623252,14.0
5623253,5623253,14.0
5623254,5623254,14.0
5623255,5623255,14.0
5623256,5623256,14.0
5623257,5623257,15.0
5623258,5623258,15.0
5623259,5623259,15.0
5623260,5623260,15.0
5623261,5623261,16.0
5623262,5623262,16.0
5623263,5623263,16.0
5623264,5623264,17.0
5623265,5623265,17.0
5623266,5623266,17.0
5623267,5623267,17.0
5623268,5623268,16.0
5623269,5623269,15.0
5623270,5623270,14.0
5623271,5623271,13.0
5623272,5623272,13.0
5623273,5623273,13.0
5623274,5623274,13.0
5623275,5623275,13.0
5623276,5623276,13.0
5623277,5623277,14.0
5623278,5623278,14.0
5623279,5623279,14.0
5623280,5623280,14.0
5623281,5623281,14.0
5623282,5623282,15.0
5623283,5623283,15.0
5623284,5623284,15.0
5623285,5623285,16.0
5623286,5623286,16.0
5623287,5623287,17.0
5623288,5623288,17.0
5623289,5623289,18.0
5623290,5623290,17.0
5623291,5623291,17.0
5623292,5623292,17.0
5623293,5623293,17.0
5623294,5623294,15.0
5623295,5623295,14.0
5623296,5623296,13.0
5623297,5623297,13.0
5623298,5623298,13.0
5623299,5623299,13.0
5623300,5623300,13.0
5623301,5623301,13.0
5623302,5623302,14.0
5623303,5623303,14.0
5623304,5623304,14.0
5623305,5623305,14.0
5623306,5623306,14.0
5623307,5623307,14.0
5623308,5623308,15.0
5623309,5623309,15.0
5623310,5623310,15.0
5623311,5623311,15.0
5623312,5623312,16.0
5623313,5623313,16.0
5623314,5623314,16.0
5623315,5623315,16.0
5623316,5623316,16.0
5623317,5623317,16.0
5623318,5623318,17.0
5623319,5623319,17.0
5623320,5623320,17.0
5623321,5623321,17.0
5623322,5623322,17.0
5623323,5623323,17.0
5623324,5623324,17.0
5623325,5623325,17.0
5623326,5623326,17.0
5623327,5623327,16.0
5623328,5623328,15.0
5623329,5623329,14.0
5623330,5623330,14.0
5623331,5623331,13.0
5623332,5623332,13.0
5623333,5623333,13.0
5623334,5623334,12.0
5623335,5623335,13.0
5623336,5623336,13.0
5623337,5623337,13.0
5623338,5623338,13.0
5623339,5623339,13.0
5623340,5623340,14.0
5623341,5623341,13.0
5623342,5623342,14.0
5623343,5623343,14.0
5623344,5623344,14.0
5623345,5623345,14.0
5623346,5623346,15.0
5623347,5623347,15.0
5623348,5623348,15.0
5623349,5623349,15.0
5623350,5623350,16.0
5623351,5623351,16.0
5623352,5623352,16.0
5623353,5623353,16.0
5623354,5623354,16.0
5623355,5623355,17.0
5623356,5623356,17.0
5623357,5623357,17.0
5623358,5623358,17.0
5623359,5623359,17.0
5623360,5623360,17.0
5623361,5623361,16.0
5623362,5623362,16.0
5623363,5623363,15.0
5623364,5623364,3.0
5623365,5623365,3.0
5623366,5623366,3.0
5623367,5623367,3.0
5623368,5623368,3.0
5623369,5623369,3.0
5623370,5623370,3.0
5623371,5623371,3.0
5623372,5623372,3.0
5623373,5623373,3.0
5623374,5623374,3.0
5623375,5623375,3.0
5623376,5623376,7.0
5623377,5623377,7.0
5623378,5623378,7.0
5623379,5623379,7.0
5623380,5623380,7.0
5623381,5623381,7.0
5623382,5623382,7.0
5623383,5623383,7.0
5623384,5623384,7.0
5623385,5623385,7.0
5623386,5623386,7.0
5623387,5623387,7.0
5623388,5623388,7.0
5623389,5623389,7.0
5623390,5623390,7.0
5623391,5623391,7.0
5623392,5623392,7.0
5623393,5623393,7.0
5623394,5623394,7.0
5623395,5623395,7.0
5623396,5623396,7.0
5623397,5623397,7.0
5623398,5623398,7.0
5623399,5623399,7.0
5623400,5623400,7.0
5623401,5623401,7.0
5623402,5623402,7.0
5623403,5623403,7.0
5623404,5623404,7.0
5623405,5623405,7.0
5623406,5623406,7.0
5623407,5623407,7.0
5623408,5623408,7.0
5623409,5623409,7.0
5623410,5623410,7.0
5623411,5623411,7.0
5623412,5623412,7.0
5623413,5623413,7.0
5623414,5623414,7.0
5623415,5623415,7.0
5623416,5623416,7.0
5623417,5623417,7.0
5623418,5623418,7.0
5623419,5623419,7.0
5623420,5623420,7.0
5623421,5623421,7.0
5623422,5623422,7.0
5623423,5623423,7.0
5623424,5623424,7.0
5623425,5623425,7.0
5623426,5623426,7.0
5623427,5623427,7.0
5623428,5623428,7.0
5623429,5623429,7.0
5623430,5623430,7.0
5623431,5623431,7.0
5623432,5623432,7.0
5623433,5623433,7.0
5623434,5623434,7.0
5623435,5623435,7.0
5623436,5623436,7.0
5623437,5623437,7.0
5623438,5623438,7.0
5623439,5623439,7.0
5623440,5623440,7.0
5623441,5623441,7.0
5623442,5623442,7.0
5623443,5623443,7.0
5623444,5623444,7.0
5623445,5623445,7.0
5623446,5623446,7.0
5623447,5623447,7.0
5623448,5623448,7.0
5623449,5623449,7.0
5623450,5623450,7.0
5623451,5623451,7.0
5623452,5623452,7.0
5623453,5623453,3.0
5623454,5623454,3.0
5623455,5623455,3.0
5623456,5623456,3.0
5623457,5623457,3.0
5623458,5623458,3.0
5623459,5623459,3.0
5623460,5623460,3.0
5623461,5623461,3.0
5623462,5623462,3.0
5623463,5623463,3.0
5623464,5623464,3.0
5623465,5623465,3.0
5623466,5623466,3.0
5623467,5623467,3.0
5623468,5623468,3.0
5623469,5623469,3.0
5623470,5623470,3.0
5623471,5623471,169.0
5623472,5623472,165.0
5623473,5623473,131.0
5623474,5623474,140.0
5623475,5623475,135.0
5623476,5623476,136.0
5623477,5623477,147.0
5623478,5623478,134.0
5623479,5623479,146.0
5623480,5623480,137.0
5623481,5623481,131.0
5623482,5623482,123.0
5623483,5623483,800.0
5623484,5623484,789.0
5623485,5623485,769.0
5623486,5623486,786.0
5623487,5623487,781.0
5623488,5623488,763.0
5623489,5623489,782.0
5623490,5623490,768.0
5623491,5623491,760.0
5623492,5623492,775.0
5623493,5623493,766.0
5623494,5623494,760.0
5623495,5623495,775.0
5623496,5623496,765.0
5623497,5623497,762.0
5623498,5623498,770.0
5623499,5623499,761.0
5623500,5623500,759.0
5623501,5623501,774.0
5623502,5623502,763.0
5623503,5623503,757.0
5623504,5623504,774.0
5623505,5623505,761.0
5623506,5623506,764.0
5623507,5623507,766.0
5623508,5623508,765.0
5623509,5623509,757.0
5623510,5623510,772.0
5623511,5623511,763.0
5623512,5623512,780.0
5623513,5623513,772.0
5623514,5623514,769.0
5623515,5623515,766.0
5623516,5623516,768.0
5623517,5623517,766.0
5623518,5623518,770.0
5623519,5623519,767.0
5623520,5623520,755.0
5623521,5623521,771.0
5623522,5623522,765.0
5623523,5623523,757.0
5623524,5623524,767.0
5623525,5623525,765.0
5623526,5623526,761.0
5623527,5623527,770.0
5623528,5623528,763.0
5623529,5623529,770.0
5623530,5623530,772.0
5623531,5623531,758.0
5623532,5623532,764.0
5623533,5623533,769.0
5623534,5623534,759.0
5623535,5623535,780.0
5623536,5623536,765.0
5623537,5623537,768.0
5623538,5623538,779.0
5623539,5623539,759.0
5623540,5623540,774.0
5623541,5623541,768.0
5623542,5623542,764.0
5623543,5623543,775.0
5623544,5623544,768.0
5623545,5623545,761.0
5623546,5623546,775.0
5623547,5623547,763.0
5623548,5623548,775.0
5623549,5623549,770.0
5623550,5623550,765.0
5623551,5623551,770.0
5623552,5623552,764.0
5623553,5623553,761.0
5623554,5623554,775.0
5623555,5623555,772.0
5623556,5623556,765.0
5623557,5623557,768.0
5623558,5623558,765.0
5623559,5623559,776.0
5623560,5623560,766.0
5623561,5623561,758.0
5623562,5623562,771.0
5623563,5623563,766.0
5623564,5623564,770.0
5623565,5623565,764.0
5623566,5623566,761.0
5623567,5623567,772.0
5623568,5623568,766.0
5623569,5623569,758.0
5623570,5623570,770.0
5623571,5623571,767.0
5623572,5623572,768.0
5623573,5623573,768.0
5623574,5623574,759.0
5623575,5623575,771.0
5623576,5623576,766.0
5623577,5623577,772.0
5623578,5623578,770.0
5623579,5623579,763.0
5623580,5623580,770.0
5623581,5623581,773.0
5623582,5623582,757.0
5623583,5623583,774.0
5623584,5623584,769.0
5623585,5623585,775.0
5623586,5623586,771.0
5623587,5623587,762.0
5623588,5623588,776.0
5623589,5623589,772.0
5623590,5623590,773.0
5623591,5623591,765.0
5623592,5623592,763.0
5623593,5623593,773.0
5623594,5623594,763.0
5623595,5623595,761.0
5623596,5623596,760.0
5623597,5623597,759.0
5623598,5623598,769.0
5623599,5623599,769.0
5623600,5623600,752.0
5623601,5623601,762.0
5623602,5623602,760.0
5623603,5623603,767.0
5623604,5623604,758.0
5623605,5623605,759.0
5623606,5623606,769.0
5623607,5623607,771.0
5623608,5623608,747.0
5623609,5623609,767.0
5623610,5623610,759.0
5623611,5623611,763.0
5623612,5623612,763.0
5623613,5623613,759.0
5623614,5623614,768.0
5623615,5623615,764.0
5623616,5623616,773.0
5623617,5623617,767.0
5623618,5623618,758.0
5623619,5623619,772.0
5623620,5623620,761.0
5623621,5623621,762.0
5623622,5623622,765.0
5623623,5623623,761.0
5623624,5623624,770.0
5623625,5623625,768.0
5623626,5623626,763.0
5623627,5623627,765.0
5623628,5623628,762.0
5623629,5623629,772.0
5623630,5623630,767.0
5623631,5623631,759.0
5623632,5623632,765.0
5623633,5623633,759.0
5623634,5623634,770.0
5623635,5623635,770.0
5623636,5623636,754.0
5623637,5623637,770.0
5623638,5623638,763.0
5623639,5623639,768.0
5623640,5623640,769.0
5623641,5623641,753.0
5623642,5623642,759.0
5623643,5623643,763.0
5623644,5623644,763.0
5623645,5623645,758.0
5623646,5623646,755.0
5623647,5623647,767.0
5623648,5623648,760.0
5623649,5623649,765.0
5623650,5623650,764.0
5623651,5623651,750.0
5623652,5623652,763.0
5623653,5623653,764.0
5623654,5623654,772.0
5623655,5623655,765.0
5623656,5623656,760.0
5623657,5623657,771.0
5623658,5623658,760.0
5623659,5623659,767.0
5623660,5623660,773.0
5623661,5623661,759.0
5623662,5623662,768.0
5623663,5623663,763.0
5623664,5623664,761.0
5623665,5623665,762.0
5623666,5623666,763.0
5623667,5623667,767.0
5623668,5623668,768.0
5623669,5623669,764.0
5623670,5623670,763.0
5623671,5623671,758.0
5623672,5623672,765.0
5623673,5623673,764.0
5623674,5623674,765.0
5623675,5623675,762.0
5623676,5623676,758.0
5623677,5623677,766.0
5623678,5623678,769.0
5623679,5623679,769.0
5623680,5623680,763.0
5623681,5623681,758.0
5623682,5623682,767.0
5623683,5623683,762.0
5623684,5623684,768.0
5623685,5623685,769.0
5623686,5623686,761.0
5623687,5623687,762.0
5623688,5623688,767.0
5623689,5623689,770.0
5623690,5623690,760.0
5623691,5623691,752.0
5623692,5623692,765.0
5623693,5623693,762.0
5623694,5623694,760.0
5623695,5623695,770.0
5623696,5623696,753.0
5623697,5623697,765.0
5623698,5623698,764.0
5623699,5623699,764.0
5623700,5623700,769.0
5623701,5623701,758.0
5623702,5623702,763.0
5623703,5623703,762.0
5623704,5623704,766.0
5623705,5623705,763.0
5623706,5623706,761.0
5623707,5623707,766.0
5623708,5623708,767.0
5623709,5623709,765.0
5623710,5623710,758.0
5623711,5623711,764.0
5623712,5623712,763.0
5623713,5623713,761.0
5623714,5623714,761.0
5623715,5623715,762.0
5623716,5623716,755.0
5623717,5623717,762.0
5623718,5623718,137.0
5623719,5623719,131.0
5623720,5623720,132.0
5623721,5623721,3.0
5623722,5623722,3.0
5623723,5623723,3.0
5623724,5623724,3.0
5623725,5623725,3.0
5623726,5623726,3.0
5623727,5623727,3.0
5623728,5623728,3.0
5623729,5623729,26.0
5623730,5623730,26.0
5623731,5623731,26.0
5623732,5623732,26.0
5623733,5623733,26.0
5623734,5623734,26.0
5623735,5623735,26.0
5623736,5623736,26.0
5623737,5623737,24.0
5623738,5623738,20.0
5623739,5623739,13.0
5623740,5623740,13.0
5623741,5623741,16.0
5623742,5623742,13.0
5623743,5623743,13.0
5623744,5623744,14.0
5623745,5623745,15.0
5623746,5623746,16.0
5623747,5623747,15.0
5623748,5623748,16.0
5623749,5623749,16.0
5623750,5623750,16.0
5623751,5623751,16.0
5623752,5623752,16.0
5623753,5623753,16.0
5623754,5623754,16.0
5623755,5623755,17.0
5623756,5623756,17.0
5623757,5623757,17.0
5623758,5623758,18.0
5623759,5623759,18.0
5623760,5623760,18.0
5623761,5623761,19.0
5623762,5623762,18.0
5623763,5623763,18.0
5623764,5623764,18.0
5623765,5623765,19.0
5623766,5623766,18.0
5623767,5623767,19.0
5623768,5623768,18.0
5623769,5623769,17.0
5623770,5623770,15.0
5623771,5623771,14.0
5623772,5623772,13.0
5623773,5623773,13.0
5623774,5623774,12.0
5623775,5623775,12.0
5623776,5623776,13.0
5623777,5623777,13.0
5623778,5623778,13.0
5623779,5623779,12.0
5623780,5623780,12.0
5623781,5623781,13.0
5623782,5623782,13.0
5623783,5623783,13.0
5623784,5623784,14.0
5623785,5623785,14.0
5623786,5623786,14.0
5623787,5623787,14.0
5623788,5623788,15.0
5623789,5623789,15.0
5623790,5623790,16.0
5623791,5623791,16.0
5623792,5623792,17.0
5623793,5623793,17.0
5623794,5623794,17.0
5623795,5623795,18.0
5623796,5623796,18.0
5623797,5623797,18.0
5623798,5623798,18.0
5623799,5623799,18.0
5623800,5623800,17.0
5623801,5623801,18.0
5623802,5623802,18.0
5623803,5623803,17.0
5623804,5623804,17.0
5623805,5623805,16.0
5623806,5623806,15.0
5623807,5623807,14.0
5623808,5623808,14.0
5623809,5623809,12.0
5623810,5623810,13.0
5623811,5623811,13.0
5623812,5623812,13.0
5623813,5623813,13.0
5623814,5623814,13.0
5623815,5623815,13.0
5623816,5623816,12.0
5623817,5623817,13.0
5623818,5623818,12.0
5623819,5623819,12.0
5623820,5623820,12.0
5623821,5623821,13.0
5623822,5623822,13.0
5623823,5623823,13.0
5623824,5623824,13.0
5623825,5623825,13.0
5623826,5623826,13.0
5623827,5623827,13.0
5623828,5623828,13.0
5623829,5623829,14.0
5623830,5623830,13.0
5623831,5623831,13.0
5623832,5623832,13.0
5623833,5623833,14.0
5623834,5623834,14.0
5623835,5623835,14.0
5623836,5623836,15.0
5623837,5623837,15.0
5623838,5623838,15.0
5623839,5623839,15.0
5623840,5623840,3.0
5623841,5623841,3.0
5623842,5623842,3.0
5623843,5623843,3.0
5623844,5623844,3.0
5623845,5623845,3.0
5623846,5623846,3.0
5623847,5623847,3.0
5623848,5623848,3.0
5623849,5623849,3.0
5623850,5623850,3.0
5623851,5623851,3.0
5623852,5623852,3.0
5623853,5623853,3.0
5623854,5623854,3.0
5623855,5623855,3.0
5623856,5623856,7.0
5623857,5623857,7.0
5623858,5623858,7.0
5623859,5623859,7.0
5623860,5623860,7.0
5623861,5623861,7.0
5623862,5623862,7.0
5623863,5623863,7.0
5623864,5623864,7.0
5623865,5623865,7.0
5623866,5623866,7.0
5623867,5623867,7.0
5623868,5623868,7.0
5623869,5623869,7.0
5623870,5623870,7.0
5623871,5623871,7.0
5623872,5623872,7.0
5623873,5623873,7.0
5623874,5623874,7.0
5623875,5623875,7.0
5623876,5623876,7.0
5623877,5623877,7.0
5623878,5623878,7.0
5623879,5623879,7.0
5623880,5623880,7.0
5623881,5623881,7.0
5623882,5623882,7.0
5623883,5623883,7.0
5623884,5623884,7.0
5623885,5623885,7.0
5623886,5623886,7.0
5623887,5623887,7.0
5623888,5623888,7.0
5623889,5623889,7.0
5623890,5623890,7.0
5623891,5623891,7.0
5623892,5623892,7.0
5623893,5623893,7.0
5623894,5623894,7.0
5623895,5623895,7.0
5623896,5623896,7.0
5623897,5623897,7.0
5623898,5623898,7.0
5623899,5623899,7.0
5623900,5623900,7.0
5623901,5623901,7.0
5623902,5623902,7.0
5623903,5623903,7.0
5623904,5623904,7.0
5623905,5623905,7.0
5623906,5623906,7.0
5623907,5623907,7.0
5623908,5623908,7.0
5623909,5623909,7.0
5623910,5623910,7.0
5623911,5623911,7.0
5623912,5623912,7.0
5623913,5623913,7.0
5623914,5623914,7.0
5623915,5623915,7.0
5623916,5623916,7.0
5623917,5623917,7.0
5623918,5623918,7.0
5623919,5623919,7.0
5623920,5623920,7.0
5623921,5623921,7.0
5623922,5623922,7.0
5623923,5623923,7.0
5623924,5623924,7.0
5623925,5623925,7.0
5623926,5623926,7.0
5623927,5623927,7.0
5623928,5623928,7.0
5623929,5623929,7.0
5623930,5623930,7.0
5623931,5623931,7.0
5623932,5623932,7.0
5623933,5623933,3.0
5623934,5623934,3.0
5623935,5623935,3.0
5623936,5623936,3.0
5623937,5623937,3.0
5623938,5623938,3.0
5623939,5623939,3.0
5623940,5623940,3.0
5623941,5623941,3.0
5623942,5623942,3.0
5623943,5623943,3.0
5623944,5623944,3.0
5623945,5623945,3.0
5623946,5623946,3.0
5623947,5623947,3.0
5623948,5623948,3.0
5623949,5623949,3.0
5623950,5623950,3.0
5623951,5623951,3.0
5623952,5623952,3.0
5623953,5623953,3.0
5623954,5623954,3.0
5623955,5623955,3.0
5623956,5623956,3.0
5623957,5623957,3.0
5623958,5623958,3.0
5623959,5623959,171.0
5623960,5623960,165.0
5623961,5623961,161.0
5623962,5623962,132.0
5623963,5623963,156.0
5623964,5623964,786.0
5623965,5623965,798.0
5623966,5623966,792.0
5623967,5623967,804.0
5623968,5623968,781.0
5623969,5623969,801.0
5623970,5623970,782.0
5623971,5623971,796.0
5623972,5623972,775.0
5623973,5623973,784.0
5623974,5623974,777.0
5623975,5623975,782.0
5623976,5623976,766.0
5623977,5623977,779.0
5623978,5623978,767.0
5623979,5623979,776.0
5623980,5623980,778.0
5623981,5623981,768.0
5623982,5623982,757.0
5623983,5623983,780.0
5623984,5623984,784.0
5623985,5623985,781.0
5623986,5623986,780.0
5623987,5623987,782.0
5623988,5623988,777.0
5623989,5623989,768.0
5623990,5623990,781.0
5623991,5623991,781.0
5623992,5623992,774.0
5623993,5623993,789.0
5623994,5623994,769.0
5623995,5623995,789.0
5623996,5623996,779.0
5623997,5623997,781.0
5623998,5623998,778.0
5623999,5623999,767.0
5624000,5624000,767.0
5624001,5624001,780.0
5624002,5624002,781.0
5624003,5624003,772.0
5624004,5624004,789.0
5624005,5624005,765.0
5624006,5624006,785.0
5624007,5624007,770.0
5624008,5624008,781.0
5624009,5624009,770.0
5624010,5624010,771.0
5624011,5624011,769.0
5624012,5624012,768.0
5624013,5624013,770.0
5624014,5624014,761.0
5624015,5624015,788.0
5624016,5624016,763.0
5624017,5624017,789.0
5624018,5624018,764.0
5624019,5624019,781.0
5624020,5624020,773.0
5624021,5624021,780.0
5624022,5624022,774.0
5624023,5624023,774.0
5624024,5624024,775.0
5624025,5624025,769.0
5624026,5624026,786.0
5624027,5624027,779.0
5624028,5624028,790.0
5624029,5624029,767.0
5624030,5624030,785.0
5624031,5624031,774.0
5624032,5624032,776.0
5624033,5624033,767.0
5624034,5624034,776.0
5624035,5624035,764.0
5624036,5624036,768.0
5624037,5624037,774.0
5624038,5624038,767.0
5624039,5624039,788.0
5624040,5624040,772.0
5624041,5624041,785.0
5624042,5624042,778.0
5624043,5624043,785.0
5624044,5624044,780.0
5624045,5624045,780.0
5624046,5624046,775.0
5624047,5624047,780.0
5624048,5624048,776.0
5624049,5624049,746.0
5624050,5624050,784.0
5624051,5624051,773.0
5624052,5624052,786.0
5624053,5624053,781.0
5624054,5624054,781.0
5624055,5624055,769.0
5624056,5624056,779.0
5624057,5624057,783.0
5624058,5624058,774.0
5624059,5624059,784.0
5624060,5624060,769.0
5624061,5624061,787.0
5624062,5624062,771.0
5624063,5624063,788.0
5624064,5624064,775.0
5624065,5624065,786.0
5624066,5624066,775.0
5624067,5624067,789.0
5624068,5624068,767.0
5624069,5624069,777.0
5624070,5624070,772.0
5624071,5624071,774.0
5624072,5624072,783.0
5624073,5624073,768.0
5624074,5624074,787.0
5624075,5624075,767.0
5624076,5624076,783.0
5624077,5624077,772.0
5624078,5624078,784.0
5624079,5624079,767.0
5624080,5624080,778.0
5624081,5624081,781.0
5624082,5624082,777.0
5624083,5624083,779.0
5624084,5624084,762.0
5624085,5624085,781.0
5624086,5624086,771.0
5624087,5624087,791.0
5624088,5624088,768.0
5624089,5624089,784.0
5624090,5624090,767.0
5624091,5624091,784.0
5624092,5624092,774.0
5624093,5624093,774.0
5624094,5624094,786.0
5624095,5624095,768.0
5624096,5624096,785.0
5624097,5624097,769.0
5624098,5624098,785.0
5624099,5624099,766.0
5624100,5624100,784.0
5624101,5624101,769.0
5624102,5624102,775.0
5624103,5624103,777.0
5624104,5624104,774.0
5624105,5624105,769.0
5624106,5624106,760.0
5624107,5624107,784.0
5624108,5624108,773.0
5624109,5624109,786.0
5624110,5624110,775.0
5624111,5624111,780.0
5624112,5624112,769.0
5624113,5624113,777.0
5624114,5624114,771.0
5624115,5624115,770.0
5624116,5624116,783.0
5624117,5624117,760.0
5624118,5624118,783.0
5624119,5624119,777.0
5624120,5624120,785.0
5624121,5624121,763.0
5624122,5624122,782.0
5624123,5624123,767.0
5624124,5624124,777.0
5624125,5624125,776.0
5624126,5624126,768.0
5624127,5624127,781.0
5624128,5624128,765.0
5624129,5624129,786.0
5624130,5624130,772.0
5624131,5624131,781.0
5624132,5624132,777.0
5624133,5624133,776.0
5624134,5624134,775.0
5624135,5624135,771.0
5624136,5624136,779.0
5624137,5624137,756.0
5624138,5624138,761.0
5624139,5624139,777.0
5624140,5624140,784.0
5624141,5624141,774.0
5624142,5624142,778.0
5624143,5624143,779.0
5624144,5624144,767.0
5624145,5624145,774.0
5624146,5624146,749.0
5624147,5624147,779.0
5624148,5624148,765.0
5624149,5624149,782.0
5624150,5624150,776.0
5624151,5624151,775.0
5624152,5624152,772.0
5624153,5624153,755.0
5624154,5624154,771.0
5624155,5624155,768.0
5624156,5624156,780.0
5624157,5624157,772.0
5624158,5624158,783.0
5624159,5624159,763.0
5624160,5624160,777.0
5624161,5624161,772.0
5624162,5624162,777.0
5624163,5624163,776.0
5624164,5624164,766.0
5624165,5624165,789.0
5624166,5624166,778.0
5624167,5624167,786.0
5624168,5624168,775.0
5624169,5624169,784.0
5624170,5624170,767.0
5624171,5624171,782.0
5624172,5624172,771.0
5624173,5624173,777.0
5624174,5624174,774.0
5624175,5624175,772.0
5624176,5624176,789.0
5624177,5624177,763.0
5624178,5624178,785.0
5624179,5624179,778.0
5624180,5624180,779.0
5624181,5624181,781.0
5624182,5624182,769.0
5624183,5624183,782.0
5624184,5624184,775.0
5624185,5624185,788.0
5624186,5624186,766.0
5624187,5624187,779.0
5624188,5624188,780.0
5624189,5624189,776.0
5624190,5624190,778.0
5624191,5624191,775.0
5624192,5624192,784.0
5624193,5624193,773.0
5624194,5624194,787.0
5624195,5624195,777.0
5624196,5624196,785.0
5624197,5624197,781.0
5624198,5624198,147.0
5624199,5624199,144.0
5624200,5624200,3.0
5624201,5624201,3.0
5624202,5624202,3.0
5624203,5624203,3.0
5624204,5624204,3.0
5624205,5624205,3.0
5624206,5624206,3.0
5624207,5624207,3.0
5624208,5624208,27.0
5624209,5624209,27.0
5624210,5624210,28.0
5624211,5624211,27.0
5624212,5624212,27.0
5624213,5624213,27.0
5624214,5624214,27.0
5624215,5624215,27.0
5624216,5624216,26.0
5624217,5624217,21.0
5624218,5624218,16.0
5624219,5624219,13.0
5624220,5624220,16.0
5624221,5624221,13.0
5624222,5624222,13.0
5624223,5624223,14.0
5624224,5624224,15.0
5624225,5624225,14.0
5624226,5624226,15.0
5624227,5624227,15.0
5624228,5624228,15.0
5624229,5624229,14.0
5624230,5624230,15.0
5624231,5624231,15.0
5624232,5624232,14.0
5624233,5624233,15.0
5624234,5624234,15.0
5624235,5624235,15.0
5624236,5624236,15.0
5624237,5624237,15.0
5624238,5624238,15.0
5624239,5624239,15.0
5624240,5624240,15.0
5624241,5624241,15.0
5624242,5624242,16.0
5624243,5624243,16.0
5624244,5624244,15.0
5624245,5624245,16.0
5624246,5624246,16.0
5624247,5624247,15.0
5624248,5624248,16.0
5624249,5624249,16.0
5624250,5624250,16.0
5624251,5624251,15.0
5624252,5624252,15.0
5624253,5624253,15.0
5624254,5624254,15.0
5624255,5624255,15.0
5624256,5624256,15.0
5624257,5624257,15.0
5624258,5624258,14.0
5624259,5624259,14.0
5624260,5624260,14.0
5624261,5624261,14.0
5624262,5624262,14.0
5624263,5624263,14.0
5624264,5624264,14.0
5624265,5624265,14.0
5624266,5624266,13.0
5624267,5624267,13.0
5624268,5624268,13.0
5624269,5624269,14.0
5624270,5624270,13.0
5624271,5624271,13.0
5624272,5624272,13.0
5624273,5624273,13.0
5624274,5624274,13.0
5624275,5624275,13.0
5624276,5624276,13.0
5624277,5624277,13.0
5624278,5624278,13.0
5624279,5624279,13.0
5624280,5624280,12.0
5624281,5624281,13.0
5624282,5624282,13.0
5624283,5624283,13.0
5624284,5624284,13.0
5624285,5624285,13.0
5624286,5624286,13.0
5624287,5624287,13.0
5624288,5624288,13.0
5624289,5624289,13.0
5624290,5624290,13.0
5624291,5624291,12.0
5624292,5624292,13.0
5624293,5624293,13.0
5624294,5624294,13.0
5624295,5624295,13.0
5624296,5624296,13.0
5624297,5624297,13.0
5624298,5624298,13.0
5624299,5624299,13.0
5624300,5624300,13.0
5624301,5624301,13.0
5624302,5624302,13.0
5624303,5624303,13.0
5624304,5624304,13.0
5624305,5624305,13.0
5624306,5624306,13.0
5624307,5624307,13.0
5624308,5624308,12.0
5624309,5624309,13.0
5624310,5624310,13.0
5624311,5624311,13.0
5624312,5624312,13.0
5624313,5624313,13.0
5624314,5624314,13.0
5624315,5624315,12.0
5624316,5624316,13.0
5624317,5624317,13.0
5624318,5624318,13.0
5624319,5624319,13.0
5624320,5624320,13.0
5624321,5624321,3.0
5624322,5624322,3.0
5624323,5624323,3.0
5624324,5624324,3.0
5624325,5624325,3.0
5624326,5624326,3.0
