,Unnamed: 0,dishwasher
2699592,2699592,22.0
2699593,2699593,13.0
2699594,2699594,14.0
2699595,2699595,14.0
2699596,2699596,14.0
2699597,2699597,14.0
2699598,2699598,14.0
2699599,2699599,14.0
2699600,2699600,14.0
2699601,2699601,14.0
2699602,2699602,14.0
2699603,2699603,14.0
2699604,2699604,14.0
2699605,2699605,14.0
2699606,2699606,14.0
2699607,2699607,14.0
2699608,2699608,14.0
2699609,2699609,14.0
2699610,2699610,14.0
2699611,2699611,14.0
2699612,2699612,14.0
2699613,2699613,14.0
2699614,2699614,14.0
2699615,2699615,14.0
2699616,2699616,14.0
2699617,2699617,14.0
2699618,2699618,15.0
2699619,2699619,14.0
2699620,2699620,14.0
2699621,2699621,15.0
2699622,2699622,15.0
2699623,2699623,15.0
2699624,2699624,15.0
2699625,2699625,15.0
2699626,2699626,15.0
2699627,2699627,15.0
2699628,2699628,15.0
2699629,2699629,15.0
2699630,2699630,15.0
2699631,2699631,15.0
2699632,2699632,15.0
2699633,2699633,15.0
2699634,2699634,15.0
2699635,2699635,15.0
2699636,2699636,15.0
2699637,2699637,16.0
2699638,2699638,15.0
2699639,2699639,15.0
2699640,2699640,15.0
2699641,2699641,16.0
2699642,2699642,15.0
2699643,2699643,15.0
2699644,2699644,16.0
2699645,2699645,15.0
2699646,2699646,15.0
2699647,2699647,15.0
2699648,2699648,16.0
2699649,2699649,15.0
2699650,2699650,15.0
2699651,2699651,15.0
2699652,2699652,15.0
2699653,2699653,15.0
2699654,2699654,16.0
2699655,2699655,15.0
2699656,2699656,16.0
2699657,2699657,16.0
2699658,2699658,16.0
2699659,2699659,15.0
2699660,2699660,16.0
2699661,2699661,16.0
2699662,2699662,16.0
2699663,2699663,16.0
2699664,2699664,16.0
2699665,2699665,16.0
2699666,2699666,15.0
2699667,2699667,16.0
2699668,2699668,15.0
2699669,2699669,16.0
2699670,2699670,16.0
2699671,2699671,16.0
2699672,2699672,15.0
2699673,2699673,15.0
