,time,dryer
1408032,1408032,8.0
1408033,1408033,8.0
1408034,1408034,7.0
1408035,1408035,8.0
1408036,1408036,8.0
1408037,1408037,8.0
1408038,1408038,8.0
1408039,1408039,8.0
1408040,1408040,8.0
1408041,1408041,8.0
1408042,1408042,7.0
1408043,1408043,8.0
1408044,1408044,7.0
1408045,1408045,8.0
1408046,1408046,8.0
1408047,1408047,8.0
1408048,1408048,8.0
1408049,1408049,8.0
1408050,1408050,8.0
1408051,1408051,8.0
1408052,1408052,8.0
1408053,1408053,8.0
1408054,1408054,8.0
1408055,1408055,8.0
1408056,1408056,8.0
1408057,1408057,8.0
1408058,1408058,8.0
1408059,1408059,8.0
1408060,1408060,8.0
1408061,1408061,8.0
1408062,1408062,8.0
1408063,1408063,8.0
1408064,1408064,8.0
1408065,1408065,7.0
1408066,1408066,8.0
1408067,1408067,8.0
1408068,1408068,8.0
1408069,1408069,8.0
1408070,1408070,8.0
1408071,1408071,8.0
1408072,1408072,8.0
1408073,1408073,8.0
1408074,1408074,8.0
1408075,1408075,8.0
1408076,1408076,0.0
1408077,1408077,0.0
1408078,1408078,1.0
1408079,1408079,5348.0
1408080,1408080,5218.0
1408081,1408081,5137.0
1408082,1408082,5026.0
1408083,1408083,4990.0
1408084,1408084,4923.0
1408085,1408085,4871.0
1408086,1408086,4841.0
1408087,1408087,4792.0
1408088,1408088,4790.0
1408089,1408089,4766.0
1408090,1408090,4760.0
1408091,1408091,4745.0
1408092,1408092,4727.0
1408093,1408093,4721.0
1408094,1408094,4715.0
1408095,1408095,4717.0
1408096,1408096,4704.0
1408097,1408097,4703.0
1408098,1408098,4685.0
1408099,1408099,4691.0
1408100,1408100,4695.0
1408101,1408101,4679.0
1408102,1408102,4700.0
1408103,1408103,4678.0
1408104,1408104,4690.0
1408105,1408105,4679.0
1408106,1408106,4682.0
1408107,1408107,4688.0
1408108,1408108,4665.0
1408109,1408109,4693.0
1408110,1408110,4674.0
1408111,1408111,4685.0
1408112,1408112,4689.0
1408113,1408113,4682.0
1408114,1408114,4682.0
1408115,1408115,4674.0
1408116,1408116,4690.0
1408117,1408117,4677.0
1408118,1408118,4673.0
1408119,1408119,4675.0
1408120,1408120,4675.0
1408121,1408121,4686.0
1408122,1408122,4679.0
1408123,1408123,4682.0
1408124,1408124,4675.0
1408125,1408125,4672.0
1408126,1408126,4681.0
1408127,1408127,4674.0
1408128,1408128,4686.0
1408129,1408129,4662.0
1408130,1408130,4669.0
1408131,1408131,4679.0
1408132,1408132,4676.0
1408133,1408133,4682.0
1408134,1408134,4665.0
1408135,1408135,4678.0
1408136,1408136,4673.0
1408137,1408137,4674.0
1408138,1408138,4682.0
1408139,1408139,4641.0
1408140,1408140,4679.0
1408141,1408141,4673.0
1408142,1408142,4687.0
1408143,1408143,4685.0
1408144,1408144,4677.0
1408145,1408145,4682.0
1408146,1408146,4679.0
1408147,1408147,4690.0
1408148,1408148,4667.0
1408149,1408149,4676.0
1408150,1408150,4673.0
1408151,1408151,4684.0
1408152,1408152,4680.0
1408153,1408153,4676.0
1408154,1408154,4677.0
1408155,1408155,4667.0
1408156,1408156,4670.0
1408157,1408157,4677.0
1408158,1408158,4668.0
1408159,1408159,4681.0
1408160,1408160,4680.0
1408161,1408161,4684.0
1408162,1408162,4672.0
1408163,1408163,4673.0
1408164,1408164,4662.0
1408165,1408165,4661.0
1408166,1408166,4670.0
1408167,1408167,4661.0
1408168,1408168,4678.0
1408169,1408169,4671.0
1408170,1408170,4661.0
1408171,1408171,4688.0
1408172,1408172,4671.0
1408173,1408173,4685.0
1408174,1408174,4662.0
1408175,1408175,4664.0
1408176,1408176,4661.0
