,time,dryer
2489161,2489161,2.0
2489162,2489162,1.0
2489163,2489163,2.0
2489164,2489164,2.0
2489165,2489165,1.0
2489166,2489166,1.0
2489167,2489167,1.0
2489168,2489168,1.0
2489169,2489169,1.0
2489170,2489170,1.0
2489171,2489171,0.0
2489172,2489172,1.0
2489173,2489173,1.0
2489174,2489174,1.0
2489175,2489175,1.0
2489176,2489176,1.0
2489177,2489177,1.0
2489178,2489178,1.0
2489179,2489179,1.0
2489180,2489180,1.0
2489181,2489181,1.0
2489182,2489182,0.0
2489183,2489183,0.0
2489184,2489184,2.0
2489185,2489185,1.0
2489186,2489186,1.0
2489187,2489187,1.0
2489188,2489188,2.0
2489189,2489189,0.0
2489190,2489190,1.0
2489191,2489191,1.0
2489192,2489192,1.0
2489193,2489193,1.0
2489194,2489194,1.0
2489195,2489195,1.0
2489196,2489196,1.0
2489197,2489197,1.0
2489198,2489198,1.0
2489199,2489199,1.0
2489200,2489200,1.0
2489201,2489201,1.0
2489202,2489202,1.0
2489203,2489203,1.0
2489204,2489204,0.0
2489205,2489205,0.0
2489206,2489206,0.0
2489207,2489207,1.0
2489208,2489208,1.0
2489209,2489209,0.0
2489210,2489210,0.0
2489211,2489211,0.0
2489212,2489212,1.0
2489213,2489213,0.0
2489214,2489214,1.0
2489215,2489215,1.0
2489216,2489216,0.0
2489217,2489217,1.0
2489218,2489218,1.0
2489219,2489219,1.0
2489220,2489220,1.0
2489221,2489221,1.0
2489222,2489222,1.0
2489223,2489223,2.0
2489224,2489224,2.0
2489225,2489225,1.0
2489226,2489226,1.0
2489227,2489227,1.0
2489228,2489228,1.0
2489229,2489229,1.0
2489230,2489230,0.0
2489231,2489231,1.0
2489232,2489232,0.0
2489233,2489233,1.0
2489234,2489234,0.0
2489235,2489235,0.0
2489236,2489236,1.0
2489237,2489237,1.0
2489238,2489238,2.0
2489239,2489239,1.0
2489240,2489240,1.0
2489241,2489241,0.0
2489242,2489242,0.0
2489243,2489243,0.0
2489244,2489244,0.0
2489245,2489245,0.0
2489246,2489246,0.0
2489247,2489247,1.0
2489248,2489248,1.0
2489249,2489249,1.0
2489250,2489250,0.0
2489251,2489251,1.0
2489252,2489252,1.0
2489253,2489253,0.0
2489254,2489254,1.0
2489255,2489255,1.0
2489256,2489256,1.0
2489257,2489257,1.0
2489258,2489258,0.0
2489259,2489259,1.0
2489260,2489260,1.0
2489261,2489261,1.0
2489262,2489262,1.0
2489263,2489263,1.0
2489264,2489264,1.0
2489265,2489265,1.0
2489266,2489266,0.0
2489267,2489267,0.0
2489268,2489268,1.0
2489269,2489269,0.0
2489270,2489270,1.0
2489271,2489271,0.0
2489272,2489272,1.0
2489273,2489273,1.0
2489274,2489274,0.0
2489275,2489275,1.0
2489276,2489276,0.0
2489277,2489277,0.0
2489278,2489278,0.0
2489279,2489279,1.0
2489280,2489280,1.0
2489281,2489281,0.0
2489282,2489282,1.0
2489283,2489283,0.0
2489284,2489284,1.0
2489285,2489285,1.0
2489286,2489286,1.0
2489287,2489287,0.0
2489288,2489288,1.0
2489289,2489289,0.0
2489290,2489290,0.0
2489291,2489291,1.0
2489292,2489292,1.0
2489293,2489293,1.0
2489294,2489294,0.0
2489295,2489295,1.0
2489296,2489296,0.0
2489297,2489297,1.0
2489298,2489298,0.0
2489299,2489299,1.0
2489300,2489300,0.0
2489301,2489301,0.0
2489302,2489302,1.0
2489303,2489303,0.0
2489304,2489304,1.0
2489305,2489305,0.0
2489306,2489306,1.0
2489307,2489307,1.0
2489308,2489308,0.0
2489309,2489309,0.0
2489310,2489310,0.0
2489311,2489311,1.0
2489312,2489312,0.0
2489313,2489313,0.0
2489314,2489314,1.0
2489315,2489315,0.0
2489316,2489316,1.0
2489317,2489317,1.0
2489318,2489318,0.0
2489319,2489319,1.0
2489320,2489320,1.0
2489321,2489321,0.0
2489322,2489322,0.0
2489323,2489323,0.0
2489324,2489324,1.0
2489325,2489325,0.0
2489326,2489326,0.0
2489327,2489327,1.0
2489328,2489328,1.0
2489329,2489329,0.0
2489330,2489330,1.0
2489331,2489331,0.0
2489332,2489332,0.0
2489333,2489333,1.0
2489334,2489334,1.0
2489335,2489335,1.0
2489336,2489336,1.0
2489337,2489337,0.0
2489338,2489338,1.0
2489339,2489339,0.0
2489340,2489340,0.0
2489341,2489341,1.0
2489342,2489342,1.0
2489343,2489343,1.0
2489344,2489344,0.0
2489345,2489345,1.0
2489346,2489346,0.0
2489347,2489347,1.0
2489348,2489348,0.0
2489349,2489349,1.0
2489350,2489350,0.0
2489351,2489351,0.0
2489352,2489352,0.0
2489353,2489353,1.0
2489354,2489354,0.0
2489355,2489355,0.0
2489356,2489356,0.0
2489357,2489357,0.0
2489358,2489358,1.0
2489359,2489359,0.0
2489360,2489360,1.0
2489361,2489361,1.0
2489362,2489362,0.0
2489363,2489363,1.0
2489364,2489364,1.0
2489365,2489365,1.0
2489366,2489366,1.0
2489367,2489367,1.0
2489368,2489368,0.0
2489369,2489369,0.0
2489370,2489370,1.0
2489371,2489371,0.0
2489372,2489372,0.0
2489373,2489373,1.0
2489374,2489374,1.0
2489375,2489375,0.0
2489376,2489376,0.0
2489377,2489377,0.0
2489378,2489378,1.0
2489379,2489379,1.0
2489380,2489380,0.0
2489381,2489381,1.0
2489382,2489382,0.0
2489383,2489383,1.0
2489384,2489384,0.0
2489385,2489385,0.0
2489386,2489386,1.0
2489387,2489387,0.0
2489388,2489388,1.0
2489389,2489389,0.0
2489390,2489390,1.0
2489391,2489391,0.0
2489392,2489392,1.0
2489393,2489393,0.0
2489394,2489394,0.0
2489395,2489395,0.0
2489396,2489396,0.0
2489397,2489397,0.0
2489398,2489398,0.0
2489399,2489399,0.0
2489400,2489400,0.0
2489401,2489401,0.0
2489402,2489402,1.0
2489403,2489403,0.0
2489404,2489404,0.0
2489405,2489405,0.0
2489406,2489406,0.0
2489407,2489407,0.0
2489408,2489408,0.0
2489409,2489409,1.0
2489410,2489410,1.0
2489411,2489411,0.0
2489412,2489412,0.0
2489413,2489413,0.0
2489414,2489414,0.0
2489415,2489415,0.0
2489416,2489416,0.0
2489417,2489417,1.0
2489418,2489418,0.0
2489419,2489419,1.0
2489420,2489420,0.0
2489421,2489421,0.0
2489422,2489422,0.0
2489423,2489423,0.0
2489424,2489424,1.0
2489425,2489425,1.0
2489426,2489426,1.0
2489427,2489427,1.0
2489428,2489428,1.0
2489429,2489429,1.0
2489430,2489430,1.0
2489431,2489431,1.0
2489432,2489432,0.0
2489433,2489433,0.0
2489434,2489434,0.0
2489435,2489435,1.0
2489436,2489436,1.0
2489437,2489437,0.0
2489438,2489438,1.0
2489439,2489439,0.0
2489440,2489440,1.0
2489441,2489441,1.0
2489442,2489442,1.0
2489443,2489443,1.0
2489444,2489444,1.0
2489445,2489445,1.0
2489446,2489446,0.0
2489447,2489447,1.0
2489448,2489448,1.0
2489449,2489449,0.0
2489450,2489450,0.0
2489451,2489451,1.0
2489452,2489452,0.0
2489453,2489453,0.0
2489454,2489454,1.0
2489455,2489455,0.0
2489456,2489456,1.0
2489457,2489457,0.0
2489458,2489458,0.0
2489459,2489459,0.0
2489460,2489460,1.0
2489461,2489461,0.0
2489462,2489462,0.0
2489463,2489463,1.0
2489464,2489464,0.0
2489465,2489465,0.0
2489466,2489466,1.0
2489467,2489467,0.0
2489468,2489468,1.0
2489469,2489469,0.0
2489470,2489470,1.0
2489471,2489471,0.0
2489472,2489472,1.0
2489473,2489473,1.0
2489474,2489474,1.0
2489475,2489475,0.0
2489476,2489476,1.0
2489477,2489477,0.0
2489478,2489478,0.0
2489479,2489479,0.0
2489480,2489480,0.0
2489481,2489481,0.0
2489482,2489482,1.0
2489483,2489483,0.0
2489484,2489484,1.0
2489485,2489485,0.0
2489486,2489486,0.0
2489487,2489487,0.0
2489488,2489488,1.0
2489489,2489489,1.0
2489490,2489490,0.0
2489491,2489491,1.0
2489492,2489492,0.0
2489493,2489493,0.0
2489494,2489494,0.0
2489495,2489495,0.0
2489496,2489496,0.0
2489497,2489497,0.0
2489498,2489498,0.0
2489499,2489499,1.0
2489500,2489500,1.0
2489501,2489501,1.0
2489502,2489502,0.0
2489503,2489503,1.0
2489504,2489504,1.0
2489505,2489505,1.0
2489506,2489506,1.0
2489507,2489507,1.0
2489508,2489508,1.0
2489509,2489509,1.0
2489510,2489510,0.0
2489511,2489511,1.0
2489512,2489512,1.0
2489513,2489513,0.0
2489514,2489514,1.0
2489515,2489515,0.0
2489516,2489516,1.0
2489517,2489517,1.0
2489518,2489518,0.0
2489519,2489519,0.0
2489520,2489520,0.0
2489521,2489521,1.0
2489522,2489522,1.0
2489523,2489523,0.0
2489524,2489524,0.0
2489525,2489525,0.0
2489526,2489526,0.0
2489527,2489527,0.0
2489528,2489528,0.0
2489529,2489529,0.0
2489530,2489530,1.0
2489531,2489531,1.0
2489532,2489532,0.0
2489533,2489533,0.0
2489534,2489534,0.0
2489535,2489535,0.0
2489536,2489536,0.0
2489537,2489537,0.0
2489538,2489538,0.0
2489539,2489539,0.0
2489540,2489540,0.0
2489541,2489541,0.0
2489542,2489542,0.0
2489543,2489543,0.0
2489544,2489544,0.0
2489545,2489545,0.0
2489546,2489546,0.0
2489547,2489547,0.0
2489548,2489548,0.0
2489549,2489549,0.0
2489550,2489550,0.0
2489551,2489551,0.0
2489552,2489552,0.0
2489553,2489553,0.0
2489554,2489554,0.0
2489555,2489555,0.0
2489556,2489556,0.0
2489557,2489557,0.0
2489558,2489558,0.0
2489559,2489559,0.0
2489560,2489560,0.0
2489561,2489561,0.0
2489562,2489562,0.0
2489563,2489563,0.0
2489564,2489564,0.0
2489565,2489565,0.0
2489566,2489566,0.0
2489567,2489567,0.0
2489568,2489568,0.0
2489569,2489569,0.0
2489570,2489570,0.0
2489571,2489571,0.0
2489572,2489572,0.0
2489573,2489573,0.0
2489574,2489574,0.0
2489575,2489575,0.0
2489576,2489576,0.0
2489577,2489577,0.0
2489578,2489578,0.0
2489579,2489579,0.0
2489580,2489580,0.0
2489581,2489581,0.0
2489582,2489582,0.0
2489583,2489583,0.0
2489584,2489584,0.0
2489585,2489585,0.0
2489586,2489586,0.0
2489587,2489587,0.0
2489588,2489588,0.0
2489589,2489589,0.0
2489590,2489590,0.0
2489591,2489591,0.0
2489592,2489592,0.0
2489593,2489593,0.0
2489594,2489594,0.0
2489595,2489595,0.0
2489596,2489596,0.0
2489597,2489597,0.0
2489598,2489598,0.0
2489599,2489599,0.0
2489600,2489600,0.0
2489601,2489601,0.0
2489602,2489602,0.0
2489603,2489603,0.0
2489604,2489604,0.0
2489605,2489605,0.0
2489606,2489606,0.0
2489607,2489607,0.0
2489608,2489608,0.0
2489609,2489609,0.0
2489610,2489610,0.0
2489611,2489611,0.0
2489612,2489612,0.0
2489613,2489613,0.0
2489614,2489614,0.0
2489615,2489615,0.0
2489616,2489616,0.0
2489617,2489617,0.0
2489618,2489618,0.0
2489619,2489619,0.0
2489620,2489620,0.0
2489621,2489621,0.0
2489622,2489622,0.0
2489623,2489623,0.0
2489624,2489624,0.0
2489625,2489625,0.0
2489626,2489626,0.0
2489627,2489627,0.0
2489628,2489628,0.0
2489629,2489629,0.0
2489630,2489630,0.0
2489631,2489631,0.0
2489632,2489632,0.0
2489633,2489633,0.0
2489634,2489634,0.0
2489635,2489635,0.0
2489636,2489636,0.0
2489637,2489637,0.0
2489638,2489638,0.0
2489639,2489639,0.0
2489640,2489640,0.0
2489641,2489641,0.0
2489642,2489642,0.0
2489643,2489643,0.0
2489644,2489644,0.0
2489645,2489645,0.0
2489646,2489646,0.0
2489647,2489647,0.0
2489648,2489648,0.0
2489649,2489649,0.0
2489650,2489650,0.0
2489651,2489651,0.0
2489652,2489652,0.0
2489653,2489653,0.0
2489654,2489654,0.0
2489655,2489655,0.0
2489656,2489656,0.0
2489657,2489657,0.0
2489658,2489658,0.0
2489659,2489659,0.0
2489660,2489660,0.0
2489661,2489661,0.0
2489662,2489662,0.0
2489663,2489663,0.0
2489664,2489664,0.0
2489665,2489665,0.0
2489666,2489666,0.0
2489667,2489667,0.0
2489668,2489668,0.0
2489669,2489669,0.0
2489670,2489670,0.0
2489671,2489671,0.0
2489672,2489672,0.0
2489673,2489673,0.0
2489674,2489674,0.0
2489675,2489675,0.0
2489676,2489676,0.0
2489677,2489677,0.0
2489678,2489678,0.0
2489679,2489679,0.0
2489680,2489680,0.0
2489681,2489681,0.0
2489682,2489682,0.0
2489683,2489683,0.0
2489684,2489684,0.0
2489685,2489685,0.0
2489686,2489686,0.0
2489687,2489687,0.0
2489688,2489688,0.0
2489689,2489689,0.0
2489690,2489690,0.0
2489691,2489691,0.0
2489692,2489692,0.0
2489693,2489693,0.0
2489694,2489694,0.0
2489695,2489695,0.0
2489696,2489696,0.0
2489697,2489697,0.0
2489698,2489698,0.0
2489699,2489699,0.0
2489700,2489700,0.0
2489701,2489701,0.0
2489702,2489702,0.0
2489703,2489703,0.0
2489704,2489704,0.0
2489705,2489705,0.0
2489706,2489706,0.0
2489707,2489707,0.0
2489708,2489708,0.0
2489709,2489709,0.0
2489710,2489710,0.0
2489711,2489711,0.0
2489712,2489712,0.0
2489713,2489713,0.0
2489714,2489714,0.0
2489715,2489715,0.0
2489716,2489716,0.0
2489717,2489717,0.0
2489718,2489718,0.0
2489719,2489719,0.0
2489720,2489720,0.0
2489721,2489721,0.0
2489722,2489722,0.0
2489723,2489723,0.0
2489724,2489724,0.0
2489725,2489725,0.0
2489726,2489726,0.0
2489727,2489727,0.0
2489728,2489728,0.0
2489729,2489729,0.0
2489730,2489730,0.0
2489731,2489731,0.0
2489732,2489732,0.0
2489733,2489733,0.0
2489734,2489734,0.0
2489735,2489735,0.0
2489736,2489736,0.0
2489737,2489737,0.0
2489738,2489738,0.0
2489739,2489739,0.0
2489740,2489740,0.0
2489741,2489741,0.0
2489742,2489742,0.0
2489743,2489743,0.0
2489744,2489744,0.0
2489745,2489745,0.0
2489746,2489746,0.0
2489747,2489747,0.0
2489748,2489748,0.0
2489749,2489749,0.0
2489750,2489750,0.0
2489751,2489751,0.0
2489752,2489752,0.0
2489753,2489753,0.0
2489754,2489754,0.0
2489755,2489755,0.0
2489756,2489756,0.0
2489757,2489757,0.0
2489758,2489758,0.0
2489759,2489759,0.0
2489760,2489760,0.0
2489761,2489761,0.0
2489762,2489762,0.0
2489763,2489763,0.0
2489764,2489764,0.0
2489765,2489765,0.0
2489766,2489766,0.0
2489767,2489767,0.0
2489768,2489768,0.0
2489769,2489769,0.0
2489770,2489770,0.0
2489771,2489771,0.0
2489772,2489772,0.0
2489773,2489773,0.0
2489774,2489774,0.0
2489775,2489775,0.0
2489776,2489776,0.0
2489777,2489777,0.0
2489778,2489778,0.0
2489779,2489779,0.0
2489780,2489780,0.0
2489781,2489781,0.0
2489782,2489782,0.0
2489783,2489783,0.0
2489784,2489784,0.0
2489785,2489785,0.0
2489786,2489786,0.0
2489787,2489787,0.0
2489788,2489788,0.0
2489789,2489789,0.0
2489790,2489790,0.0
2489791,2489791,0.0
2489792,2489792,0.0
2489793,2489793,0.0
2489794,2489794,0.0
2489795,2489795,0.0
2489796,2489796,0.0
2489797,2489797,0.0
2489798,2489798,0.0
2489799,2489799,0.0
2489800,2489800,0.0
2489801,2489801,0.0
2489802,2489802,0.0
2489803,2489803,0.0
2489804,2489804,0.0
2489805,2489805,0.0
2489806,2489806,0.0
2489807,2489807,0.0
2489808,2489808,0.0
2489809,2489809,0.0
2489810,2489810,0.0
2489811,2489811,0.0
2489812,2489812,0.0
2489813,2489813,0.0
2489814,2489814,0.0
2489815,2489815,0.0
2489816,2489816,0.0
2489817,2489817,0.0
2489818,2489818,0.0
2489819,2489819,0.0
2489820,2489820,0.0
2489821,2489821,0.0
2489822,2489822,0.0
2489823,2489823,0.0
2489824,2489824,0.0
2489825,2489825,0.0
2489826,2489826,0.0
2489827,2489827,0.0
2489828,2489828,0.0
2489829,2489829,0.0
2489830,2489830,0.0
2489831,2489831,0.0
2489832,2489832,0.0
2489833,2489833,0.0
2489834,2489834,0.0
2489835,2489835,0.0
2489836,2489836,0.0
2489837,2489837,0.0
2489838,2489838,0.0
2489839,2489839,0.0
2489840,2489840,0.0
2489841,2489841,0.0
2489842,2489842,0.0
2489843,2489843,0.0
2489844,2489844,0.0
2489845,2489845,0.0
2489846,2489846,0.0
2489847,2489847,0.0
2489848,2489848,0.0
2489849,2489849,0.0
2489850,2489850,0.0
2489851,2489851,0.0
2489852,2489852,0.0
2489853,2489853,0.0
2489854,2489854,0.0
2489855,2489855,0.0
2489856,2489856,0.0
2489857,2489857,0.0
2489858,2489858,0.0
2489859,2489859,0.0
2489860,2489860,0.0
2489861,2489861,0.0
2489862,2489862,0.0
2489863,2489863,0.0
2489864,2489864,0.0
2489865,2489865,0.0
2489866,2489866,0.0
2489867,2489867,0.0
2489868,2489868,0.0
2489869,2489869,0.0
2489870,2489870,0.0
2489871,2489871,0.0
2489872,2489872,0.0
2489873,2489873,0.0
2489874,2489874,0.0
2489875,2489875,0.0
2489876,2489876,0.0
2489877,2489877,0.0
2489878,2489878,0.0
2489879,2489879,0.0
2489880,2489880,0.0
2489881,2489881,0.0
2489882,2489882,0.0
2489883,2489883,0.0
2489884,2489884,0.0
2489885,2489885,0.0
2489886,2489886,0.0
2489887,2489887,0.0
2489888,2489888,0.0
2489889,2489889,0.0
2489890,2489890,0.0
2489891,2489891,0.0
2489892,2489892,0.0
2489893,2489893,0.0
2489894,2489894,0.0
2489895,2489895,0.0
2489896,2489896,0.0
2489897,2489897,0.0
2489898,2489898,0.0
2489899,2489899,0.0
2489900,2489900,0.0
2489901,2489901,0.0
2489902,2489902,0.0
2489903,2489903,0.0
2489904,2489904,0.0
2489905,2489905,0.0
2489906,2489906,0.0
2489907,2489907,0.0
2489908,2489908,0.0
2489909,2489909,0.0
2489910,2489910,0.0
2489911,2489911,0.0
2489912,2489912,0.0
2489913,2489913,0.0
2489914,2489914,0.0
2489915,2489915,0.0
2489916,2489916,0.0
2489917,2489917,0.0
2489918,2489918,0.0
2489919,2489919,0.0
2489920,2489920,0.0
2489921,2489921,0.0
2489922,2489922,0.0
2489923,2489923,0.0
2489924,2489924,0.0
2489925,2489925,0.0
2489926,2489926,0.0
2489927,2489927,0.0
2489928,2489928,0.0
2489929,2489929,0.0
2489930,2489930,0.0
2489931,2489931,0.0
2489932,2489932,0.0
2489933,2489933,0.0
2489934,2489934,0.0
2489935,2489935,0.0
2489936,2489936,0.0
2489937,2489937,0.0
2489938,2489938,0.0
2489939,2489939,0.0
2489940,2489940,0.0
2489941,2489941,0.0
2489942,2489942,0.0
2489943,2489943,0.0
2489944,2489944,0.0
2489945,2489945,0.0
2489946,2489946,0.0
2489947,2489947,0.0
2489948,2489948,0.0
2489949,2489949,0.0
2489950,2489950,0.0
2489951,2489951,0.0
2489952,2489952,0.0
2489953,2489953,0.0
2489954,2489954,0.0
2489955,2489955,0.0
2489956,2489956,0.0
2489957,2489957,0.0
2489958,2489958,0.0
2489959,2489959,0.0
2489960,2489960,0.0
2489961,2489961,0.0
2489962,2489962,0.0
2489963,2489963,0.0
2489964,2489964,0.0
2489965,2489965,0.0
2489966,2489966,0.0
2489967,2489967,0.0
2489968,2489968,0.0
2489969,2489969,0.0
2489970,2489970,0.0
2489971,2489971,0.0
2489972,2489972,0.0
2489973,2489973,0.0
2489974,2489974,0.0
2489975,2489975,0.0
2489976,2489976,0.0
2489977,2489977,0.0
2489978,2489978,0.0
2489979,2489979,0.0
2489980,2489980,0.0
2489981,2489981,0.0
2489982,2489982,0.0
2489983,2489983,0.0
2489984,2489984,0.0
2489985,2489985,0.0
2489986,2489986,0.0
2489987,2489987,0.0
2489988,2489988,0.0
2489989,2489989,0.0
2489990,2489990,0.0
2489991,2489991,0.0
2489992,2489992,0.0
2489993,2489993,0.0
2489994,2489994,0.0
2489995,2489995,0.0
2489996,2489996,0.0
2489997,2489997,0.0
2489998,2489998,0.0
2489999,2489999,0.0
2490000,2490000,0.0
2490001,2490001,0.0
2490002,2490002,0.0
2490003,2490003,0.0
2490004,2490004,0.0
2490005,2490005,0.0
2490006,2490006,0.0
2490007,2490007,0.0
2490008,2490008,0.0
2490009,2490009,0.0
2490010,2490010,0.0
2490011,2490011,0.0
2490012,2490012,0.0
2490013,2490013,0.0
2490014,2490014,0.0
2490015,2490015,0.0
2490016,2490016,0.0
2490017,2490017,0.0
2490018,2490018,0.0
2490019,2490019,0.0
2490020,2490020,0.0
2490021,2490021,0.0
2490022,2490022,0.0
2490023,2490023,0.0
2490024,2490024,0.0
2490025,2490025,0.0
2490026,2490026,0.0
2490027,2490027,0.0
2490028,2490028,0.0
2490029,2490029,0.0
2490030,2490030,0.0
2490031,2490031,0.0
2490032,2490032,0.0
2490033,2490033,0.0
2490034,2490034,0.0
2490035,2490035,0.0
2490036,2490036,0.0
2490037,2490037,0.0
2490038,2490038,0.0
2490039,2490039,0.0
2490040,2490040,0.0
2490041,2490041,0.0
2490042,2490042,0.0
2490043,2490043,0.0
2490044,2490044,0.0
2490045,2490045,0.0
2490046,2490046,0.0
2490047,2490047,0.0
2490048,2490048,0.0
2490049,2490049,0.0
2490050,2490050,0.0
2490051,2490051,0.0
2490052,2490052,0.0
2490053,2490053,0.0
2490054,2490054,0.0
2490055,2490055,0.0
2490056,2490056,0.0
2490057,2490057,0.0
2490058,2490058,0.0
2490059,2490059,0.0
2490060,2490060,0.0
2490061,2490061,0.0
2490062,2490062,0.0
