,time,dryer
19318,3939318,4181
19319,3939319,274
19320,3939320,300
19321,3939321,342
19322,3939322,5689
19323,3939323,5605
19324,3939324,5550
19325,3939325,5480
19326,3939326,5449
19327,3939327,5435
19328,3939328,5385
19329,3939329,5337
19330,3939330,5328
19331,3939331,5308
19332,3939332,5299
19333,3939333,5302
19334,3939334,5271
19335,3939335,5250
19336,3939336,5249
19337,3939337,5243
19338,3939338,5268
19339,3939339,5278
19340,3939340,5251
19341,3939341,5254
19342,3939342,5246
19343,3939343,5242
19344,3939344,5260
19345,3939345,5247
19346,3939346,5241
19347,3939347,5248
19348,3939348,5238
19349,3939349,5221
19350,3939350,5237
19351,3939351,5232
19352,3939352,5206
19353,3939353,5223
19354,3939354,5231
19355,3939355,5234
19356,3939356,5249
19357,3939357,5224
19358,3939358,5210
19359,3939359,5216
19360,3939360,5220
19361,3939361,5275
19362,3939362,5298
19363,3939363,5276
19364,3939364,5267
19365,3939365,5266
19366,3939366,5276
19367,3939367,5273
19368,3939368,5283
19369,3939369,5257
19370,3939370,5259
19371,3939371,5278
19372,3939372,5279
19373,3939373,5286
19374,3939374,5290
19375,3939375,5248
19376,3939376,5229
19377,3939377,5249
19378,3939378,5236
19379,3939379,5254
19380,3939380,5260
19381,3939381,5228
19382,3939382,5249
19383,3939383,5247
19384,3939384,5225
19385,3939385,5262
19386,3939386,5262
19387,3939387,5243
19388,3939388,5262
19389,3939389,5256
19390,3939390,5239
19391,3939391,5260
19392,3939392,5247
19393,3939393,5246
19394,3939394,5253
19395,3939395,5251
19396,3939396,5250
19397,3939397,5271
19398,3939398,5247
19399,3939399,5248
19400,3939400,5251
19401,3939401,5248
19402,3939402,5253
19403,3939403,5257
19404,3939404,5236
19405,3939405,5246
19406,3939406,5239
19407,3939407,5224
19408,3939408,5263
19409,3939409,5259
19410,3939410,5240
19411,3939411,5243
19412,3939412,5237
19413,3939413,5246
19414,3939414,5267
19415,3939415,5261
19416,3939416,5246
19417,3939417,5235
19418,3939418,5245
19419,3939419,5248
19420,3939420,5257
19421,3939421,5241
19422,3939422,5225
19423,3939423,5251
19424,3939424,5244
19425,3939425,5246
19426,3939426,5268
19427,3939427,5258
19428,3939428,5226
19429,3939429,5235
19430,3939430,5212
19431,3939431,5205
19432,3939432,5230
19433,3939433,5215
19434,3939434,5207
19435,3939435,5212
19436,3939436,5188
19437,3939437,5207
19438,3939438,5228
19439,3939439,5210
19440,3939440,5216
19441,3939441,5213
19442,3939442,285
19443,3939443,303
19444,3939444,306
19445,3939445,285
19446,3939446,283
19447,3939447,280
19448,3939448,257
19449,3939449,283
19450,3939450,314
19451,3939451,293
19452,3939452,300
19453,3939453,303
19454,3939454,298
19455,3939455,328
19456,3939456,308
19457,3939457,5461
19458,3939458,5407
19459,3939459,5375
19460,3939460,5348
19461,3939461,5345
19462,3939462,5312
19463,3939463,5282
19464,3939464,5272
19465,3939465,5250
19466,3939466,5254
19467,3939467,5252
19468,3939468,5232
19469,3939469,5220
19470,3939470,5222
19471,3939471,5218
19472,3939472,5228
19473,3939473,5241
19474,3939474,5202
19475,3939475,5194
19476,3939476,5201
19477,3939477,5202
19478,3939478,5239
19479,3939479,5244
19480,3939480,5220
19481,3939481,5219
19482,3939482,5223
19483,3939483,5209
19484,3939484,5243
19485,3939485,5252
19486,3939486,5239
19487,3939487,5226
19488,3939488,5248
19489,3939489,5247
19490,3939490,5277
19491,3939491,5274
19492,3939492,5257
19493,3939493,5250
19494,3939494,5254
19495,3939495,5254
19496,3939496,5281
19497,3939497,5275
19498,3939498,5234
19499,3939499,5240
19500,3939500,5240
19501,3939501,5235
19502,3939502,5274
19503,3939503,5254
19504,3939504,5240
19505,3939505,5246
19506,3939506,5231
19507,3939507,5248
19508,3939508,5281
19509,3939509,5233
19510,3939510,5205
19511,3939511,5210
19512,3939512,5192
19513,3939513,5206
19514,3939514,5226
19515,3939515,5210
19516,3939516,5204
19517,3939517,5222
19518,3939518,5194
19519,3939519,5200
19520,3939520,5236
19521,3939521,5218
19522,3939522,5219
19523,3939523,5222
19524,3939524,5208
19525,3939525,5219
19526,3939526,5232
19527,3939527,5220
19528,3939528,5216
19529,3939529,5204
19530,3939530,5213
19531,3939531,5236
19532,3939532,5242
19533,3939533,5215
19534,3939534,5211
19535,3939535,5210
19536,3939536,5200
19537,3939537,5229
19538,3939538,5227
