,time,dryer
1586,997586,383
1587,997587,327
1588,997588,303
1589,997589,299
1590,997590,5734
1591,997591,5628
1592,997592,5589
1593,997593,5552
1594,997594,5501
1595,997595,5472
1596,997596,5442
1597,997597,5416
1598,997598,5440
1599,997599,5424
1600,997600,5395
1601,997601,5394
1602,997602,5361
1603,997603,5358
1604,997604,5391
1605,997605,5369
1606,997606,5352
1607,997607,5352
1608,997608,5346
1609,997609,5332
1610,997610,5352
1611,997611,5359
1612,997612,5329
1613,997613,5338
1614,997614,5331
1615,997615,5321
1616,997616,5346
1617,997617,5348
1618,997618,5337
1619,997619,5336
1620,997620,5350
1621,997621,5325
1622,997622,5333
1623,997623,5328
1624,997624,5303
1625,997625,5301
1626,997626,5302
1627,997627,5297
1628,997628,5326
1629,997629,5341
1630,997630,5318
1631,997631,5327
1632,997632,5331
1633,997633,5317
1634,997634,5337
1635,997635,5345
1636,997636,5316
1637,997637,5327
1638,997638,5341
1639,997639,5336
1640,997640,5352
1641,997641,5363
1642,997642,5325
1643,997643,5318
1644,997644,5320
1645,997645,5314
1646,997646,5330
1647,997647,5361
1648,997648,5330
1649,997649,5328
1650,997650,5328
1651,997651,5322
1652,997652,5342
1653,997653,5357
1654,997654,5332
1655,997655,5323
1656,997656,5334
1657,997657,5329
1658,997658,5315
1659,997659,5327
1660,997660,5305
1661,997661,5302
1662,997662,5321
1663,997663,5303
1664,997664,5322
1665,997665,5314
1666,997666,5303
1667,997667,5314
1668,997668,5313
1669,997669,5302
1670,997670,5342
1671,997671,5356
1672,997672,5329
1673,997673,5323
1674,997674,5321
1675,997675,5302
1676,997676,5337
1677,997677,5349
1678,997678,5308
1679,997679,5309
1680,997680,5318
1681,997681,5298
1682,997682,5326
1683,997683,5353
1684,997684,5325
1685,997685,5302
1686,997686,5329
1687,997687,5294
1688,997688,5296
1689,997689,5327
1690,997690,5314
1691,997691,5320
1692,997692,5323
1693,997693,5316
1694,997694,5311
1695,997695,5329
1696,997696,5298
1697,997697,5303
1698,997698,5311
1699,997699,5296
1700,997700,5319
1701,997701,5338
1702,997702,5313
1703,997703,5313
1704,997704,5326
1705,997705,5326
1706,997706,5346
1707,997707,5344
1708,997708,5324
1709,997709,5322
1710,997710,300
1711,997711,283
1712,997712,326
1713,997713,318
1714,997714,293
1715,997715,296
1716,997716,309
1717,997717,284
1718,997718,311
1719,997719,314
1720,997720,293
1721,997721,291
1722,997722,289
1723,997723,275
1724,997724,278
1725,997725,5590
1726,997726,5504
1727,997727,5471
1728,997728,5438
1729,997729,5418
1730,997730,5402
1731,997731,5406
1732,997732,5361
1733,997733,5362
1734,997734,5348
1735,997735,5333
1736,997736,5360
1737,997737,5361
1738,997738,5331
1739,997739,5318
1740,997740,5331
1741,997741,5321
1742,997742,5331
1743,997743,5336
1744,997744,5307
1745,997745,5304
1746,997746,5320
1747,997747,5307
1748,997748,5310
1749,997749,5305
1750,997750,5281
1751,997751,5282
1752,997752,5288
1753,997753,5290
1754,997754,5300
1755,997755,5315
1756,997756,5304
1757,997757,5295
1758,997758,5312
1759,997759,5308
1760,997760,5341
1761,997761,5343
1762,997762,5310
1763,997763,5317
1764,997764,5319
1765,997765,5304
1766,997766,5327
1767,997767,5325
1768,997768,5303
1769,997769,5315
1770,997770,5320
1771,997771,5300
1772,997772,5324
1773,997773,5344
1774,997774,5316
1775,997775,5327
1776,997776,5320
1777,997777,5320
1778,997778,5306
1779,997779,5317
1780,997780,5314
1781,997781,5298
1782,997782,5290
1783,997783,5296
1784,997784,5314
1785,997785,5324
1786,997786,5315
1787,997787,5295
1788,997788,5308
1789,997789,5290
1790,997790,5314
1791,997791,5337
1792,997792,5308
1793,997793,5299
1794,997794,5306
1795,997795,5282
1796,997796,5298
1797,997797,5315
1798,997798,5291
1799,997799,5284
1800,997800,5269
1801,997801,5287
1802,997802,5286
1803,997803,5300
1804,997804,5281
1805,997805,5292
1806,997806,5297
1807,997807,5283
1808,997808,5298
1809,997809,5310
1810,997810,5292
1811,997811,5288
1812,997812,5297
1813,997813,5295
1814,997814,5294
1815,997815,5312
1816,997816,5297
1817,997817,5302
1818,997818,5315
1819,997819,5298
1820,997820,5312
1821,997821,5327
1822,997822,5309
1823,997823,5305
1824,997824,5313
1825,997825,5293
1826,997826,5314
1827,997827,5334
1828,997828,5311
1829,997829,5299
1830,997830,5300
1831,997831,5281
1832,997832,5288
1833,997833,5319
1834,997834,5299
1835,997835,5305
1836,997836,5318
1837,997837,5306
1838,997838,5309
1839,997839,5333
1840,997840,5310
1841,997841,5292
1842,997842,5317
1843,997843,5301
1844,997844,5267
1845,997845,5311
1846,997846,5308
1847,997847,5284
1848,997848,5296
1849,997849,5284
1850,997850,5269
1851,997851,5300
1852,997852,5301
1853,997853,5288
1854,997854,5287
1855,997855,5285
1856,997856,5291
1857,997857,5305
1858,997858,5305
1859,997859,5288
1860,997860,5292
1861,997861,5284
1862,997862,5290
1863,997863,5309
1864,997864,5312
1865,997865,5303
1866,997866,5296
1867,997867,5303
1868,997868,5285
1869,997869,5307
1870,997870,5309
1871,997871,5280
1872,997872,5293
1873,997873,5283
1874,997874,5282
1875,997875,5300
1876,997876,5287
1877,997877,5275
1878,997878,5288
1879,997879,5290
1880,997880,5281
1881,997881,5311
1882,997882,5295
1883,997883,5287
1884,997884,5289
1885,997885,5272
1886,997886,5264
1887,997887,5302
1888,997888,5283
1889,997889,5268
1890,997890,5280
1891,997891,5289
1892,997892,5278
1893,997893,5299
1894,997894,5300
1895,997895,5284
1896,997896,5290
1897,997897,5290
1898,997898,5273
1899,997899,5292
1900,997900,5301
1901,997901,5273
1902,997902,5288
1903,997903,5276
1904,997904,5273
1905,997905,5305
1906,997906,5304
1907,997907,5283
1908,997908,5284
1909,997909,5275
1910,997910,5261
1911,997911,5272
1912,997912,5300
1913,997913,5275
1914,997914,5284
1915,997915,5299
1916,997916,5297
1917,997917,5317
1918,997918,5329
1919,997919,5308
1920,997920,5296
1921,997921,5292
1922,997922,5284
1923,997923,5294
1924,997924,5308
1925,997925,5305
1926,997926,5280
1927,997927,5283
1928,997928,5259
1929,997929,5277
1930,997930,5296
1931,997931,5275
1932,997932,5266
1933,997933,5271
1934,997934,5269
1935,997935,5274
1936,997936,5298
1937,997937,5282
1938,997938,5276
1939,997939,5295
1940,997940,5276
1941,997941,5284
1942,997942,5301
1943,997943,5278
1944,997944,5259
1945,997945,5272
1946,997946,5265
1947,997947,5262
1948,997948,5279
1949,997949,5282
1950,997950,5278
1951,997951,5298
1952,997952,5286
1953,997953,5266
1954,997954,5302
1955,997955,5268
1956,997956,5259
1957,997957,5278
1958,997958,5279
1959,997959,5271
1960,997960,5293
1961,997961,5297
1962,997962,5279
1963,997963,5285
1964,997964,5296
1965,997965,5287
1966,997966,5315
1967,997967,5309
1968,997968,5286
1969,997969,5293
1970,997970,5294
1971,997971,5277
1972,997972,5295
1973,997973,5288
1974,997974,5267
1975,997975,5264
1976,997976,5285
1977,997977,5271
1978,997978,5303
1979,997979,5299
1980,997980,5266
1981,997981,5269
1982,997982,5257
1983,997983,5273
1984,997984,5278
1985,997985,5274
1986,997986,5261
1987,997987,5266
1988,997988,5260
1989,997989,5263
1990,997990,5282
1991,997991,5293
1992,997992,5268
1993,997993,5268
1994,997994,5274
1995,997995,5278
1996,997996,5295
1997,997997,5299
1998,997998,5269
1999,997999,5273
2000,998000,5268
2001,998001,5270
2002,998002,5283
2003,998003,5313
2004,998004,5286
2005,998005,5278
2006,998006,5287
2007,998007,5273
2008,998008,5284
2009,998009,5304
2010,998010,5287
2011,998011,5292
2012,998012,5290
2013,998013,5270
2014,998014,5296
2015,998015,5307
2016,998016,5268
2017,998017,5274
2018,998018,5286
2019,998019,5270
2020,998020,5271
2021,998021,5289
2022,998022,5292
2023,998023,5269
2024,998024,5287
2025,998025,5283
2026,998026,5286
2027,998027,5299
2028,998028,5278
2029,998029,5267
2030,998030,5281
2031,998031,5266
2032,998032,5253
2033,998033,5271
2034,998034,5265
2035,998035,5260
2036,998036,5255
2037,998037,5260
2038,998038,5251
2039,998039,5269
2040,998040,5278
2041,998041,5271
2042,998042,5270
2043,998043,5263
2044,998044,5261
2045,998045,5299
2046,998046,5290
2047,998047,5280
2048,998048,5283
2049,998049,5293
2050,998050,5279
2051,998051,5294
2052,998052,5290
2053,998053,5278
2054,998054,5271
2055,998055,5285
2056,998056,5266
2057,998057,5282
2058,998058,5282
2059,998059,5267
2060,998060,5268
2061,998061,5281
2062,998062,5278
2063,998063,5283
2064,998064,5297
2065,998065,5279
2066,998066,5279
2067,998067,5290
2068,998068,5277
2069,998069,5275
2070,998070,5296
2071,998071,5277
2072,998072,5271
2073,998073,5273
2074,998074,5265
2075,998075,5271
2076,998076,5300
2077,998077,5285
2078,998078,5287
2079,998079,5300
2080,998080,5278
2081,998081,5283
2082,998082,5308
2083,998083,2795
2084,998084,2782
2085,998085,2795
2086,998086,2795
2087,998087,2803
2088,998088,2818
2089,998089,2807
2090,998090,2785
2091,998091,2802
2092,998092,2796
2093,998093,2784
2094,998094,2810
2095,998095,2793
2096,998096,2779
2097,998097,2783
2098,998098,2776
2099,998099,2772
2100,998100,2790
2101,998101,2805
2102,998102,2779
2103,998103,2767
2104,998104,2768
2105,998105,2779
2106,998106,2800
2107,998107,2804
2108,998108,2792
2109,998109,2793
2110,998110,2803
2111,998111,2787
2112,998112,2795
2113,998113,2795
2114,998114,2774
2115,998115,2760
2116,998116,2772
2117,998117,2767
2118,998118,2797
2119,998119,2820
2120,998120,2808
2121,998121,2807
2122,998122,2792
2123,998123,2765
2124,998124,2769
2125,998125,2793
2126,998126,2775
2127,998127,2790
2128,998128,2801
2129,998129,2802
2130,998130,2794
2131,998131,2817
2132,998132,2799
2133,998133,2792
2134,998134,2801
2135,998135,2792
2136,998136,2789
2137,998137,2815
2138,998138,2804
2139,998139,2776
2140,998140,2783
2141,998141,2781
2142,998142,2780
2143,998143,2821
2144,998144,2811
2145,998145,2803
2146,998146,2810
2147,998147,2797
2148,998148,2785
2149,998149,2810
2150,998150,2801
2151,998151,2794
2152,998152,2796
2153,998153,2796
2154,998154,2801
2155,998155,2816
2156,998156,2806
2157,998157,2800
2158,998158,2789
2159,998159,2794
2160,998160,2789
2161,998161,2818
2162,998162,2813
2163,998163,2795
2164,998164,2788
2165,998165,2801
2166,998166,2782
2167,998167,2800
2168,998168,2807
2169,998169,2793
2170,998170,2792
2171,998171,2806
2172,998172,2801
2173,998173,2822
2174,998174,2834
2175,998175,2805
2176,998176,2789
2177,998177,2790
2178,998178,258
2179,998179,275
2180,998180,297
2181,998181,264
2182,998182,255
2183,998183,276
2184,998184,283
2185,998185,272
2186,998186,293
2187,998187,281
2188,998188,277
2189,998189,284
2190,998190,269
2191,998191,260
2192,998192,277
2193,998193,269
2194,998194,251
2195,998195,260
2196,998196,260
2197,998197,272
2198,998198,298
2199,998199,286
2200,998200,265
2201,998201,269
2202,998202,264
2203,998203,256
2204,998204,281
2205,998205,267
2206,998206,261
2207,998207,269
2208,998208,269
2209,998209,254
2210,998210,278
2211,998211,273
2212,998212,272
2213,998213,277
2214,998214,277
2215,998215,279
2216,998216,299
2217,998217,302
2218,998218,281
2219,998219,269
2220,998220,264
2221,998221,265
2222,998222,290
2223,998223,282
2224,998224,258
2225,998225,269
2226,998226,274
2227,998227,271
2228,998228,283
2229,998229,288
2230,998230,268
2231,998231,265
2232,998232,276
2233,998233,258
2234,998234,287
2235,998235,290
2236,998236,272
2237,998237,270
2238,998238,266
2239,998239,258
2240,998240,259
2241,998241,284
2242,998242,264
2243,998243,264
2244,998244,276
2245,998245,266
2246,998246,277
2247,998247,287
2248,998248,260
2249,998249,268
2250,998250,271
2251,998251,254
2252,998252,259
2253,998253,277
2254,998254,271
2255,998255,270
2256,998256,282
2257,998257,269
2258,998258,260
2259,998259,279
2260,998260,256
2261,998261,242
2262,998262,261
2263,998263,263
2264,998264,260
2265,998265,296
2266,998266,292
2267,998267,260
2268,998268,280
2269,998269,253
2270,998270,243
2271,998271,281
2272,998272,276
2273,998273,251
2274,998274,272
2275,998275,268
2276,998276,269
2277,998277,279
2278,998278,295
2279,998279,271
2280,998280,279
2281,998281,277
2282,998282,266
2283,998283,296
2284,998284,305
2285,998285,288
2286,998286,287
2287,998287,284
2288,998288,269
2289,998289,281
2290,998290,278
2291,998291,256
2292,998292,262
2293,998293,268
2294,998294,268
2295,998295,278
2296,998296,281
2297,998297,275
2298,998298,264
2299,998299,271
2300,998300,264
2301,998301,263
2302,998302,287
2303,998303,273
2304,998304,265
2305,998305,277
2306,998306,259
2307,998307,275
2308,998308,290
2309,998309,277
2310,998310,266
2311,998311,282
2312,998312,266
2313,998313,267
2314,998314,276
2315,998315,262
2316,998316,243
2317,998317,262
2318,998318,258
2319,998319,254
2320,998320,286
2321,998321,3027
2322,998322,2968
2323,998323,2950
2324,998324,2891
2325,998325,2877
2326,998326,2895
2327,998327,2857
2328,998328,2855
2329,998329,2854
2330,998330,2836
2331,998331,2827
2332,998332,2838
2333,998333,2833
2334,998334,2805
2335,998335,2804
2336,998336,2801
2337,998337,2791
2338,998338,2808
2339,998339,2809
2340,998340,2793
2341,998341,2787
2342,998342,2797
2343,998343,2761
2344,998344,2786
2345,998345,2777
2346,998346,2771
2347,998347,2789
2348,998348,2806
2349,998349,2788
