,time,dryer
1909,4351909,349
1910,4351910,313
1911,4351911,289
1912,4351912,290
1913,4351913,5762
1914,4351914,5721
1915,4351915,5689
1916,4351916,5617
1917,4351917,5554
1918,4351918,5531
1919,4351919,5516
1920,4351920,5487
1921,4351921,5495
1922,4351922,5476
1923,4351923,5449
1924,4351924,5455
1925,4351925,5451
1926,4351926,5428
1927,4351927,5446
1928,4351928,5427
1929,4351929,5392
1930,4351930,5410
1931,4351931,5407
1932,4351932,5379
1933,4351933,5399
1934,4351934,5395
1935,4351935,5365
1936,4351936,5360
1937,4351937,5375
1938,4351938,5366
1939,4351939,5381
1940,4351940,5391
1941,4351941,5356
1942,4351942,5362
1943,4351943,5366
1944,4351944,5351
1945,4351945,5378
1946,4351946,5390
1947,4351947,5373
1948,4351948,5387
1949,4351949,5394
1950,4351950,5379
1951,4351951,5418
1952,4351952,5406
1953,4351953,5373
1954,4351954,5389
1955,4351955,5376
1956,4351956,5387
1957,4351957,5410
1958,4351958,5417
1959,4351959,5395
1960,4351960,5386
1961,4351961,5386
1962,4351962,5358
1963,4351963,5364
1964,4351964,5401
1965,4351965,5388
1966,4351966,5372
1967,4351967,5375
1968,4351968,5380
1969,4351969,5411
1970,4351970,5414
1971,4351971,5395
1972,4351972,5405
1973,4351973,5404
1974,4351974,5391
1975,4351975,5407
1976,4351976,5423
1977,4351977,5374
1978,4351978,5371
1979,4351979,5377
1980,4351980,5356
1981,4351981,5367
1982,4351982,5345
1983,4351983,5335
1984,4351984,5334
1985,4351985,5335
1986,4351986,5311
1987,4351987,5333
1988,4351988,5347
1989,4351989,5347
1990,4351990,5338
1991,4351991,5333
1992,4351992,5326
1993,4351993,5325
1994,4351994,5338
1995,4351995,5322
1996,4351996,5330
1997,4351997,5359
1998,4351998,5326
1999,4351999,5336
2000,4352000,5371
2001,4352001,5348
2002,4352002,5345
2003,4352003,5343
2004,4352004,5320
2005,4352005,5353
2006,4352006,5369
2007,4352007,5352
2008,4352008,5335
2009,4352009,5324
2010,4352010,5301
2011,4352011,5309
2012,4352012,5334
2013,4352013,5305
2014,4352014,5312
2015,4352015,5313
2016,4352016,5312
2017,4352017,5325
2018,4352018,5348
2019,4352019,5320
2020,4352020,5322
2021,4352021,5324
2022,4352022,5318
2023,4352023,5334
2024,4352024,5359
2025,4352025,5348
2026,4352026,5344
2027,4352027,5351
2028,4352028,5358
2029,4352029,5363
2030,4352030,5369
2031,4352031,5342
2032,4352032,5341
2033,4352033,309
2034,4352034,302
2035,4352035,312
2036,4352036,316
2037,4352037,294
2038,4352038,297
2039,4352039,307
2040,4352040,287
2041,4352041,287
2042,4352042,289
2043,4352043,286
2044,4352044,284
2045,4352045,285
2046,4352046,286
2047,4352047,295
2048,4352048,5621
2049,4352049,5582
2050,4352050,5550
2051,4352051,5525
2052,4352052,5473
2053,4352053,5480
2054,4352054,5472
2055,4352055,5437
2056,4352056,5422
2057,4352057,5422
2058,4352058,5409
2059,4352059,5414
2060,4352060,5434
2061,4352061,5414
2062,4352062,5409
2063,4352063,5413
2064,4352064,5401
2065,4352065,5412
2066,4352066,5415
2067,4352067,5393
2068,4352068,5376
2069,4352069,5383
2070,4352070,5354
2071,4352071,5369
2072,4352072,5375
2073,4352073,5363
2074,4352074,5361
2075,4352075,5379
2076,4352076,5383
2077,4352077,5393
2078,4352078,5403
2079,4352079,5370
2080,4352080,5353
2081,4352081,5360
2082,4352082,5353
2083,4352083,5359
2084,4352084,5394
2085,4352085,5376
2086,4352086,5356
2087,4352087,5367
2088,4352088,5386
2089,4352089,5369
2090,4352090,5391
2091,4352091,5350
2092,4352092,5345
2093,4352093,5355
2094,4352094,5349
2095,4352095,5327
2096,4352096,5356
2097,4352097,5353
2098,4352098,5344
2099,4352099,5363
2100,4352100,5349
2101,4352101,5353
2102,4352102,5386
2103,4352103,5364
2104,4352104,5347
2105,4352105,5349
2106,4352106,5329
2107,4352107,5335
2108,4352108,5370
2109,4352109,5372
2110,4352110,5359
2111,4352111,5365
2112,4352112,5364
2113,4352113,5362
2114,4352114,5419
2115,4352115,5407
2116,4352116,5374
2117,4352117,5391
2118,4352118,5388
2119,4352119,5366
2120,4352120,5394
2121,4352121,5396
2122,4352122,5320
2123,4352123,5323
2124,4352124,5329
2125,4352125,5322
2126,4352126,5331
2127,4352127,5340
2128,4352128,5320
2129,4352129,5320
2130,4352130,5328
2131,4352131,5322
2132,4352132,5335
2133,4352133,5342
2134,4352134,5297
2135,4352135,5298
2136,4352136,5307
2137,4352137,5283
2138,4352138,5296
2139,4352139,5330
2140,4352140,5318
2141,4352141,5298
2142,4352142,5302
2143,4352143,5274
2144,4352144,5276
2145,4352145,5318
2146,4352146,5296
2147,4352147,5282
2148,4352148,5292
2149,4352149,5288
2150,4352150,5318
2151,4352151,5337
2152,4352152,5323
2153,4352153,5321
2154,4352154,5337
2155,4352155,5320
2156,4352156,5330
2157,4352157,5353
2158,4352158,5332
2159,4352159,5311
2160,4352160,5331
2161,4352161,5317
2162,4352162,5307
2163,4352163,5340
2164,4352164,5340
2165,4352165,5317
2166,4352166,5321
2167,4352167,5326
2168,4352168,5313
