,time,dryer
448,1801948,303
449,1801949,291
450,1801950,303
451,1801951,297
452,1801952,6032
453,1801953,5965
454,1801954,5920
455,1801955,5848
456,1801956,5817
457,1801957,5785
458,1801958,5746
459,1801959,5719
460,1801960,5693
461,1801961,5648
462,1801962,5634
463,1801963,5596
464,1801964,5581
465,1801965,5556
466,1801966,5565
467,1801967,5563
468,1801968,5543
469,1801969,5555
470,1801970,5560
471,1801971,5538
472,1801972,5527
473,1801973,5533
474,1801974,5527
475,1801975,5518
476,1801976,5536
477,1801977,5510
478,1801978,5511
479,1801979,5526
480,1801980,5526
481,1801981,5521
482,1801982,5538
483,1801983,5539
484,1801984,5522
485,1801985,5531
486,1801986,5532
487,1801987,5525
488,1801988,5526
489,1801989,5562
490,1801990,5548
491,1801991,5550
492,1801992,5551
493,1801993,5541
494,1801994,5558
495,1801995,5581
496,1801996,5562
497,1801997,5551
498,1801998,5547
499,1801999,5534
500,1802000,5529
501,1802001,5553
502,1802002,5537
503,1802003,5519
504,1802004,5535
505,1802005,5535
506,1802006,5516
507,1802007,5547
508,1802008,5537
509,1802009,5517
510,1802010,5522
511,1802011,5529
512,1802012,5508
513,1802013,5532
514,1802014,5547
515,1802015,5540
516,1802016,5535
517,1802017,5553
518,1802018,5545
519,1802019,5539
520,1802020,5563
521,1802021,5552
522,1802022,5545
523,1802023,5562
524,1802024,5540
525,1802025,5489
526,1802026,5506
527,1802027,5500
528,1802028,5479
529,1802029,5488
530,1802030,5500
531,1802031,5475
532,1802032,5499
533,1802033,5514
534,1802034,5502
535,1802035,5512
536,1802036,5522
537,1802037,5512
538,1802038,5513
539,1802039,5526
540,1802040,5505
541,1802041,5486
542,1802042,5506
543,1802043,5496
544,1802044,5487
545,1802045,5509
546,1802046,5512
547,1802047,5491
548,1802048,5501
549,1802049,5513
550,1802050,5508
551,1802051,5524
552,1802052,5530
553,1802053,5499
554,1802054,5492
555,1802055,5502
556,1802056,5479
557,1802057,5499
558,1802058,5506
559,1802059,5495
560,1802060,5473
561,1802061,5487
562,1802062,5497
563,1802063,5492
564,1802064,5514
565,1802065,5501
566,1802066,5479
567,1802067,5486
568,1802068,5483
569,1802069,5476
570,1802070,5517
571,1802071,5514
572,1802072,267
573,1802073,280
574,1802074,278
575,1802075,268
576,1802076,278
577,1802077,292
578,1802078,270
579,1802079,265
580,1802080,274
581,1802081,278
582,1802082,274
583,1802083,306
584,1802084,297
585,1802085,278
586,1802086,274
587,1802087,5747
588,1802088,5658
589,1802089,5642
590,1802090,5612
591,1802091,5577
592,1802092,5573
593,1802093,5559
594,1802094,5534
595,1802095,5532
596,1802096,5524
597,1802097,5521
598,1802098,5534
599,1802099,5508
600,1802100,5497
601,1802101,5478
602,1802102,5497
603,1802103,5510
604,1802104,5476
605,1802105,5472
606,1802106,5474
607,1802107,5481
608,1802108,5500
609,1802109,5490
610,1802110,5476
611,1802111,5474
612,1802112,5484
613,1802113,5468
614,1802114,5478
615,1802115,5503
616,1802116,5492
617,1802117,5507
618,1802118,5560
619,1802119,5553
620,1802120,5531
621,1802121,5536
622,1802122,5530
623,1802123,5524
624,1802124,5524
625,1802125,5537
626,1802126,5515
627,1802127,5533
628,1802128,5533
629,1802129,5507
630,1802130,5519
631,1802131,5514
632,1802132,5513
633,1802133,5524
634,1802134,5544
635,1802135,5522
636,1802136,5510
637,1802137,5512
638,1802138,5503
639,1802139,5502
640,1802140,5532
641,1802141,5528
642,1802142,5521
643,1802143,5526
644,1802144,5525
645,1802145,5506
646,1802146,5531
647,1802147,5524
648,1802148,5515
649,1802149,5513
650,1802150,5516
651,1802151,5505
652,1802152,5509
653,1802153,5528
654,1802154,5518
655,1802155,5512
656,1802156,5524
657,1802157,5508
658,1802158,5508
659,1802159,5532
660,1802160,5515
661,1802161,5500
662,1802162,5513
663,1802163,5511
664,1802164,5503
665,1802165,5537
666,1802166,5533
667,1802167,5523
668,1802168,5532
669,1802169,5533
670,1802170,5522
671,1802171,5530
672,1802172,5543
673,1802173,5522
674,1802174,5519
675,1802175,5540
676,1802176,5516
677,1802177,5514
678,1802178,5538
679,1802179,5545
680,1802180,5514
681,1802181,5515
682,1802182,5517
683,1802183,5520
684,1802184,5543
685,1802185,5544
686,1802186,5525
687,1802187,5524
688,1802188,5527
689,1802189,5516
690,1802190,5523
691,1802191,5529
692,1802192,5518
693,1802193,5510
694,1802194,5515
695,1802195,5506
696,1802196,5494
697,1802197,5518
698,1802198,5513
699,1802199,5502
700,1802200,5513
701,1802201,5512
702,1802202,5513
703,1802203,5529
704,1802204,5541
705,1802205,5517
706,1802206,5512
707,1802207,5520
708,1802208,5502
709,1802209,5495
710,1802210,5482
711,1802211,5471
712,1802212,5463
713,1802213,5473
714,1802214,5475
715,1802215,5476
716,1802216,5499
717,1802217,5493
718,1802218,5481
719,1802219,5475
720,1802220,5494
721,1802221,5483
722,1802222,5481
723,1802223,5490
724,1802224,5488
725,1802225,5462
726,1802226,5483
727,1802227,5470
728,1802228,5461
729,1802229,5485
730,1802230,5485
731,1802231,5475
732,1802232,5483
733,1802233,5488
734,1802234,5481
735,1802235,5479
736,1802236,5479
737,1802237,5467
738,1802238,5464
739,1802239,5481
740,1802240,5475
741,1802241,5472
742,1802242,5519
743,1802243,5495
744,1802244,5475
745,1802245,5486
746,1802246,5489
747,1802247,5473
748,1802248,5492
749,1802249,5489
750,1802250,5469
751,1802251,5485
752,1802252,5493
753,1802253,5484
754,1802254,5498
755,1802255,5515
756,1802256,5496
757,1802257,5493
758,1802258,5499
759,1802259,5491
760,1802260,5489
761,1802261,5518
762,1802262,5507
763,1802263,5470
764,1802264,5467
765,1802265,5473
766,1802266,5478
767,1802267,5487
768,1802268,5501
769,1802269,5475
770,1802270,5475
771,1802271,5483
772,1802272,5475
773,1802273,5474
774,1802274,5494
775,1802275,5485
776,1802276,5463
777,1802277,5489
778,1802278,5473
779,1802279,5462
780,1802280,5490
781,1802281,5464
782,1802282,5466
783,1802283,5477
784,1802284,5493
785,1802285,5517
786,1802286,5524
787,1802287,5534
788,1802288,5504
789,1802289,5506
790,1802290,5511
791,1802291,5507
792,1802292,5495
793,1802293,5521
794,1802294,5527
795,1802295,5510
796,1802296,5503
797,1802297,5513
798,1802298,5523
799,1802299,5520
800,1802300,5513
801,1802301,5507
802,1802302,5517
803,1802303,5522
804,1802304,5499
805,1802305,5504
806,1802306,5519
807,1802307,5512
808,1802308,5497
809,1802309,5512
810,1802310,5504
811,1802311,5506
812,1802312,5526
813,1802313,5511
814,1802314,5511
815,1802315,5508
816,1802316,5511
817,1802317,5508
818,1802318,5512
819,1802319,5528
820,1802320,5512
821,1802321,5510
822,1802322,5514
823,1802323,5503
824,1802324,5506
825,1802325,5529
826,1802326,5525
827,1802327,5519
828,1802328,5525
829,1802329,5511
830,1802330,5505
831,1802331,5510
832,1802332,5525
833,1802333,5505
834,1802334,5501
835,1802335,5510
836,1802336,5505
837,1802337,5493
838,1802338,5511
839,1802339,5505
840,1802340,5497
841,1802341,5505
842,1802342,5507
843,1802343,5496
844,1802344,5516
845,1802345,5518
846,1802346,5514
847,1802347,5507
848,1802348,5517
849,1802349,5506
850,1802350,5517
851,1802351,5528
852,1802352,5522
853,1802353,5525
854,1802354,5518
855,1802355,5515
856,1802356,5508
857,1802357,5519
858,1802358,5521
859,1802359,5501
860,1802360,5495
861,1802361,5504
862,1802362,5507
863,1802363,5524
864,1802364,5532
865,1802365,5525
866,1802366,5499
867,1802367,5515
868,1802368,5510
869,1802369,5502
870,1802370,5532
871,1802371,5529
872,1802372,5511
873,1802373,5510
874,1802374,5511
875,1802375,5510
876,1802376,5511
877,1802377,5516
878,1802378,5502
879,1802379,5486
880,1802380,5504
881,1802381,5504
882,1802382,5506
883,1802383,5520
884,1802384,5514
885,1802385,5516
