,time,dryer
775,390775,4421
776,390776,267
777,390777,289
778,390778,309
779,390779,5718
780,390780,5627
781,390781,5562
782,390782,5499
783,390783,5451
784,390784,5442
785,390785,5409
786,390786,5369
787,390787,5368
788,390788,5350
789,390789,5327
790,390790,5335
791,390791,5325
792,390792,5307
793,390793,5307
794,390794,5273
795,390795,5255
796,390796,5280
797,390797,5265
798,390798,5252
799,390799,5277
800,390800,5291
801,390801,5292
802,390802,5315
803,390803,5301
804,390804,5269
805,390805,5284
806,390806,5279
807,390807,5261
808,390808,5305
809,390809,5291
810,390810,5247
811,390811,5253
812,390812,5247
813,390813,5241
814,390814,5285
815,390815,5279
816,390816,5255
817,390817,5301
818,390818,5291
819,390819,5324
820,390820,5348
821,390821,5343
822,390822,5319
823,390823,5323
824,390824,5328
825,390825,5299
826,390826,5327
827,390827,5325
828,390828,5309
829,390829,5316
830,390830,5309
831,390831,5336
832,390832,5353
833,390833,5345
834,390834,5330
835,390835,5338
836,390836,5336
837,390837,5319
838,390838,5340
839,390839,5350
840,390840,5327
841,390841,5299
842,390842,5293
843,390843,5291
844,390844,5311
845,390845,5313
846,390846,5301
847,390847,5315
848,390848,5323
849,390849,5314
850,390850,5320
851,390851,5319
852,390852,5284
853,390853,5283
854,390854,5303
855,390855,5279
856,390856,5278
857,390857,5303
858,390858,5284
859,390859,5276
860,390860,5296
861,390861,5286
862,390862,5296
863,390863,5306
864,390864,5300
865,390865,5299
866,390866,5303
867,390867,5301
868,390868,5301
869,390869,5323
870,390870,5298
871,390871,5282
872,390872,5302
873,390873,5305
874,390874,5294
875,390875,5310
876,390876,5296
877,390877,5258
878,390878,5267
879,390879,5243
880,390880,5249
881,390881,5274
882,390882,5259
883,390883,5267
884,390884,5275
885,390885,5258
886,390886,5256
887,390887,5275
888,390888,5265
889,390889,5227
890,390890,5240
891,390891,5238
892,390892,5231
893,390893,5242
894,390894,5267
895,390895,5245
896,390896,5243
897,390897,5253
898,390898,5240
899,390899,290
900,390900,285
901,390901,271
902,390902,274
903,390903,289
904,390904,285
905,390905,298
906,390906,291
907,390907,269
908,390908,272
909,390909,277
910,390910,266
911,390911,303
912,390912,306
913,390913,286
914,390914,5533
915,390915,5474
916,390916,5411
917,390917,5389
918,390918,5399
919,390919,5351
920,390920,5330
921,390921,5325
922,390922,5295
923,390923,5300
924,390924,5300
925,390925,5276
926,390926,5268
927,390927,5289
928,390928,5289
929,390929,5289
930,390930,5299
931,390931,5276
932,390932,5267
933,390933,5265
934,390934,5246
935,390935,5261
936,390936,5294
937,390937,5263
938,390938,5264
939,390939,5277
940,390940,5268
941,390941,5284
942,390942,5287
943,390943,5268
944,390944,5235
945,390945,5277
946,390946,5239
947,390947,5262
948,390948,5283
949,390949,5269
950,390950,5283
951,390951,5304
952,390952,5292
953,390953,5298
954,390954,5330
955,390955,5313
956,390956,5305
957,390957,5315
958,390958,5300
959,390959,5287
960,390960,5306
961,390961,5295
962,390962,5278
963,390963,5284
964,390964,5268
965,390965,5268
966,390966,5289
967,390967,5285
968,390968,5280
969,390969,5284
970,390970,5277
971,390971,5267
972,390972,5299
973,390973,5298
974,390974,5287
975,390975,5294
976,390976,5284
977,390977,5264
978,390978,5277
979,390979,5290
980,390980,5260
981,390981,5260
982,390982,5264
983,390983,5246
984,390984,5268
985,390985,5296
