,time,dryer
592,1115592,4498
593,1115593,328
594,1115594,315
595,1115595,296
596,1115596,5762
597,1115597,5671
598,1115598,5611
599,1115599,5589
600,1115600,5521
601,1115601,5480
602,1115602,5460
603,1115603,5436
604,1115604,5432
605,1115605,5431
606,1115606,5385
607,1115607,5357
608,1115608,5341
609,1115609,5325
610,1115610,5333
611,1115611,5342
612,1115612,5321
613,1115613,5337
614,1115614,5337
615,1115615,5331
616,1115616,5349
617,1115617,5353
618,1115618,5323
619,1115619,5318
620,1115620,5311
621,1115621,5307
622,1115622,5342
623,1115623,5339
624,1115624,5307
625,1115625,5319
626,1115626,5316
627,1115627,5310
628,1115628,5320
629,1115629,5312
630,1115630,5302
631,1115631,5301
632,1115632,5300
633,1115633,5291
634,1115634,5308
635,1115635,5272
636,1115636,5288
637,1115637,5299
638,1115638,5280
639,1115639,5291
640,1115640,5306
641,1115641,5285
642,1115642,5272
643,1115643,5328
644,1115644,5308
645,1115645,5326
646,1115646,5337
647,1115647,5322
648,1115648,5317
649,1115649,5301
650,1115650,5287
651,1115651,5327
652,1115652,5336
653,1115653,5305
654,1115654,5312
655,1115655,5307
656,1115656,5296
657,1115657,5320
658,1115658,5302
659,1115659,5277
660,1115660,5304
661,1115661,5316
662,1115662,5315
663,1115663,5337
664,1115664,5310
665,1115665,5319
666,1115666,5339
667,1115667,5302
668,1115668,5321
669,1115669,5337
670,1115670,5314
671,1115671,5334
672,1115672,5334
673,1115673,5321
674,1115674,5344
675,1115675,5360
676,1115676,5324
677,1115677,5320
678,1115678,5317
679,1115679,5320
680,1115680,5344
681,1115681,5359
682,1115682,5336
683,1115683,5334
684,1115684,5334
685,1115685,5324
686,1115686,5367
687,1115687,5346
688,1115688,5317
689,1115689,5325
690,1115690,5309
691,1115691,5293
692,1115692,5329
693,1115693,5328
694,1115694,5300
695,1115695,5310
696,1115696,5315
697,1115697,5322
698,1115698,5351
699,1115699,5328
700,1115700,5323
701,1115701,5323
702,1115702,5311
703,1115703,5316
704,1115704,5364
705,1115705,5331
706,1115706,5317
707,1115707,5341
708,1115708,5320
709,1115709,5331
710,1115710,5342
711,1115711,5320
712,1115712,5329
713,1115713,5328
714,1115714,5318
715,1115715,5342
716,1115716,316
717,1115717,297
718,1115718,306
719,1115719,305
720,1115720,314
721,1115721,322
722,1115722,314
723,1115723,287
724,1115724,294
725,1115725,282
726,1115726,281
727,1115727,324
728,1115728,306
729,1115729,285
730,1115730,311
731,1115731,5590
732,1115732,5536
733,1115733,5516
734,1115734,5460
735,1115735,5438
736,1115736,5422
737,1115737,5391
738,1115738,5400
739,1115739,5405
740,1115740,5368
741,1115741,5344
742,1115742,5339
743,1115743,5330
744,1115744,5359
745,1115745,5355
746,1115746,5333
747,1115747,5342
748,1115748,5331
749,1115749,5313
750,1115750,5339
751,1115751,5359
752,1115752,5334
753,1115753,5345
754,1115754,5352
755,1115755,5349
756,1115756,5374
757,1115757,5331
758,1115758,5301
759,1115759,5331
760,1115760,5306
761,1115761,5309
762,1115762,5347
763,1115763,5340
764,1115764,5319
765,1115765,5347
766,1115766,5320
767,1115767,5326
768,1115768,5364
769,1115769,5333
770,1115770,5328
771,1115771,5343
772,1115772,5307
773,1115773,5338
774,1115774,5350
775,1115775,5310
776,1115776,5328
777,1115777,5322
778,1115778,5324
779,1115779,5353
780,1115780,5342
781,1115781,5328
782,1115782,5341
783,1115783,5328
784,1115784,5319
785,1115785,5340
786,1115786,5352
787,1115787,5321
788,1115788,5341
789,1115789,5324
790,1115790,5307
791,1115791,5346
792,1115792,5332
793,1115793,5313
794,1115794,5329
795,1115795,5323
796,1115796,5322
797,1115797,5323
798,1115798,5303
799,1115799,5324
800,1115800,5357
801,1115801,5349
802,1115802,5364
803,1115803,5391
804,1115804,5356
805,1115805,5349
806,1115806,5355
807,1115807,5308
808,1115808,5328
809,1115809,5336
810,1115810,5307
811,1115811,5317
812,1115812,5317
813,1115813,5294
814,1115814,5333
815,1115815,5310
816,1115816,5285
817,1115817,5316
818,1115818,5319
819,1115819,5327
820,1115820,5369
821,1115821,5349
822,1115822,5325
823,1115823,5328
824,1115824,5319
825,1115825,5326
826,1115826,5347
827,1115827,5333
828,1115828,5309
829,1115829,5338
830,1115830,5334
831,1115831,5342
832,1115832,5358
833,1115833,5325
834,1115834,5321
835,1115835,5339
836,1115836,5347
837,1115837,5349
838,1115838,5366
839,1115839,5339
840,1115840,5321
841,1115841,5330
842,1115842,5313
843,1115843,5338
844,1115844,5361
845,1115845,5320
846,1115846,5322
847,1115847,5335
848,1115848,5331
849,1115849,5348
850,1115850,5348
851,1115851,5327
852,1115852,5317
853,1115853,5323
854,1115854,5318
855,1115855,5362
856,1115856,5367
857,1115857,5340
858,1115858,5336
859,1115859,5329
860,1115860,5329
861,1115861,5360
862,1115862,5328
863,1115863,5329
864,1115864,5321
865,1115865,5319
866,1115866,5312
867,1115867,5345
868,1115868,5333
869,1115869,5321
870,1115870,5327
871,1115871,5309
872,1115872,5320
873,1115873,5336
874,1115874,5311
875,1115875,5303
876,1115876,5326
877,1115877,5311
878,1115878,5337
879,1115879,5335
880,1115880,5301
881,1115881,5304
882,1115882,5321
883,1115883,5289
884,1115884,5317
885,1115885,5315
886,1115886,5301
887,1115887,5315
888,1115888,5310
889,1115889,5298
890,1115890,5329
891,1115891,5329
892,1115892,5299
893,1115893,5302
894,1115894,5331
895,1115895,5300
896,1115896,5335
897,1115897,5314
898,1115898,5299
899,1115899,5305
900,1115900,5294
901,1115901,5289
902,1115902,5322
903,1115903,5322
904,1115904,5304
905,1115905,5324
906,1115906,5303
907,1115907,5329
908,1115908,5343
909,1115909,5312
910,1115910,5298
911,1115911,5293
912,1115912,5289
913,1115913,5311
914,1115914,5328
915,1115915,5300
916,1115916,5299
917,1115917,5311
918,1115918,5299
919,1115919,5321
920,1115920,5329
921,1115921,5306
922,1115922,5297
923,1115923,5305
924,1115924,5301
925,1115925,5330
926,1115926,5315
927,1115927,5306
928,1115928,5310
929,1115929,5307
930,1115930,5313
931,1115931,5341
932,1115932,5334
933,1115933,5312
934,1115934,5311
935,1115935,5313
936,1115936,5302
937,1115937,5324
938,1115938,5297
939,1115939,5274
940,1115940,5298
941,1115941,5286
942,1115942,5300
943,1115943,5315
944,1115944,5303
945,1115945,5285
946,1115946,5301
947,1115947,5293
948,1115948,5300
949,1115949,5314
950,1115950,5294
951,1115951,5305
952,1115952,5305
953,1115953,5295
954,1115954,5316
955,1115955,5339
956,1115956,5312
957,1115957,5311
958,1115958,5314
959,1115959,5310
960,1115960,5314
961,1115961,5351
962,1115962,5314
963,1115963,5321
964,1115964,5337
965,1115965,5335
966,1115966,5364
967,1115967,5357
968,1115968,5330
969,1115969,5285
970,1115970,5277
971,1115971,5288
972,1115972,5309
973,1115973,5321
974,1115974,5289
975,1115975,5293
976,1115976,5307
977,1115977,5299
978,1115978,5328
979,1115979,5314
980,1115980,5294
981,1115981,5302
982,1115982,5295
983,1115983,5272
984,1115984,5319
985,1115985,5316
986,1115986,5297
987,1115987,5306
988,1115988,5291
989,1115989,5306
990,1115990,5337
991,1115991,5321
992,1115992,5287
993,1115993,5299
994,1115994,5279
995,1115995,5287
996,1115996,5332
997,1115997,5309
998,1115998,5306
999,1115999,5319
1000,1116000,5291
1001,1116001,5297
1002,1116002,5322
1003,1116003,5282
1004,1116004,5292
1005,1116005,5291
1006,1116006,5271
1007,1116007,5305
1008,1116008,5319
1009,1116009,5293
1010,1116010,5298
1011,1116011,5313
1012,1116012,5310
1013,1116013,5325
1014,1116014,5320
1015,1116015,5284
1016,1116016,5287
1017,1116017,5285
1018,1116018,5283
1019,1116019,5313
1020,1116020,5320
1021,1116021,5292
1022,1116022,5325
1023,1116023,5299
1024,1116024,5295
1025,1116025,5323
1026,1116026,5311
1027,1116027,5281
1028,1116028,5293
1029,1116029,5291
1030,1116030,5295
1031,1116031,5317
1032,1116032,5298
1033,1116033,5279
1034,1116034,5291
1035,1116035,5292
1036,1116036,5291
1037,1116037,5322
1038,1116038,5315
1039,1116039,5296
1040,1116040,5294
1041,1116041,5286
1042,1116042,5287
1043,1116043,5314
1044,1116044,5303
1045,1116045,5317
1046,1116046,5324
1047,1116047,5309
1048,1116048,5311
1049,1116049,5339
1050,1116050,5337
1051,1116051,5322
1052,1116052,5340
1053,1116053,5313
1054,1116054,5331
1055,1116055,5360
1056,1116056,5314
1057,1116057,5328
1058,1116058,5333
1059,1116059,5328
1060,1116060,5332
1061,1116061,5351
1062,1116062,5332
1063,1116063,5316
1064,1116064,5338
1065,1116065,5327
1066,1116066,5342
1067,1116067,5353
1068,1116068,5325
1069,1116069,5320
1070,1116070,5333
1071,1116071,5316
1072,1116072,5326
1073,1116073,5343
1074,1116074,5332
1075,1116075,5325
1076,1116076,5323
1077,1116077,5315
1078,1116078,5340
1079,1116079,5368
1080,1116080,5336
1081,1116081,5323
1082,1116082,5354
1083,1116083,5330
1084,1116084,5331
1085,1116085,5359
1086,1116086,5320
1087,1116087,5276
1088,1116088,5314
1089,1116089,5315
1090,1116090,2834
1091,1116091,2852
1092,1116092,2831
1093,1116093,2834
1094,1116094,2853
1095,1116095,2835
1096,1116096,2850
1097,1116097,2874
1098,1116098,2836
1099,1116099,2818
1100,1116100,2836
1101,1116101,2825
1102,1116102,2839
1103,1116103,2864
1104,1116104,2837
1105,1116105,2829
1106,1116106,2835
1107,1116107,2828
1108,1116108,2847
1109,1116109,2878
1110,1116110,2849
1111,1116111,2834
1112,1116112,2843
1113,1116113,2816
1114,1116114,2837
1115,1116115,2863
1116,1116116,2841
1117,1116117,2838
1118,1116118,2835
1119,1116119,2819
1120,1116120,2838
1121,1116121,2859
1122,1116122,2827
1123,1116123,2830
1124,1116124,2845
1125,1116125,2823
1126,1116126,2834
1127,1116127,2851
1128,1116128,2839
1129,1116129,2841
1130,1116130,2843
1131,1116131,2830
1132,1116132,2844
1133,1116133,2863
1134,1116134,2835
1135,1116135,2843
1136,1116136,2852
1137,1116137,2823
1138,1116138,2850
1139,1116139,2865
1140,1116140,2828
1141,1116141,2843
1142,1116142,2839
1143,1116143,2823
1144,1116144,2852
1145,1116145,2853
1146,1116146,2813
1147,1116147,2834
1148,1116148,2835
1149,1116149,2820
1150,1116150,2848
1151,1116151,2852
1152,1116152,2839
1153,1116153,2848
1154,1116154,2834
1155,1116155,2823
1156,1116156,2866
1157,1116157,2874
1158,1116158,2854
1159,1116159,2853
1160,1116160,2838
1161,1116161,2829
1162,1116162,2856
1163,1116163,2857
1164,1116164,2832
1165,1116165,2836
1166,1116166,2828
1167,1116167,2816
1168,1116168,2837
1169,1116169,2841
1170,1116170,2832
1171,1116171,2836
1172,1116172,2834
1173,1116173,2828
1174,1116174,2858
