,time,dryer
381,2671881,4043
382,2671882,325
383,2671883,325
384,2671884,340
385,2671885,5823
386,2671886,5717
387,2671887,5651
388,2671888,5599
389,2671889,5569
390,2671890,5583
391,2671891,5542
392,2671892,5493
393,2671893,5488
394,2671894,5463
395,2671895,5452
396,2671896,5437
397,2671897,5417
398,2671898,5409
399,2671899,5397
400,2671900,5405
401,2671901,5394
402,2671902,5353
403,2671903,5368
404,2671904,5393
405,2671905,5387
406,2671906,5410
407,2671907,5376
408,2671908,5347
409,2671909,5358
410,2671910,5355
411,2671911,5371
412,2671912,5380
413,2671913,5359
414,2671914,5355
415,2671915,5396
416,2671916,5352
417,2671917,5376
418,2671918,5389
419,2671919,5378
420,2671920,5392
421,2671921,5370
422,2671922,5372
423,2671923,5403
424,2671924,5366
425,2671925,5375
426,2671926,5401
427,2671927,5369
428,2671928,5406
429,2671929,5394
430,2671930,5372
431,2671931,5368
432,2671932,5381
433,2671933,5369
434,2671934,5396
435,2671935,5386
436,2671936,5374
437,2671937,5366
438,2671938,5376
439,2671939,5390
440,2671940,5384
441,2671941,5355
442,2671942,5369
443,2671943,5372
444,2671944,5381
445,2671945,5412
446,2671946,5401
447,2671947,5396
448,2671948,5383
449,2671949,5367
450,2671950,5362
451,2671951,5383
452,2671952,5370
453,2671953,5365
454,2671954,5378
455,2671955,5380
456,2671956,5418
457,2671957,5390
458,2671958,5352
459,2671959,5365
460,2671960,5358
461,2671961,5388
462,2671962,5412
463,2671963,5383
464,2671964,5378
465,2671965,5375
466,2671966,5375
467,2671967,5404
468,2671968,5398
469,2671969,5363
470,2671970,5378
471,2671971,5366
472,2671972,5379
473,2671973,5399
474,2671974,5379
475,2671975,5366
476,2671976,5370
477,2671977,5357
478,2671978,5383
479,2671979,5371
480,2671980,5349
481,2671981,5372
482,2671982,5368
483,2671983,5392
484,2671984,5395
485,2671985,5346
486,2671986,5365
487,2671987,5385
488,2671988,5355
489,2671989,5405
490,2671990,5394
491,2671991,5367
492,2671992,5363
493,2671993,5359
494,2671994,5353
495,2671995,5383
496,2671996,5380
497,2671997,5372
498,2671998,5372
499,2671999,5368
500,2672000,5381
501,2672001,5380
502,2672002,5357
503,2672003,5363
504,2672004,5365
505,2672005,318
506,2672006,342
507,2672007,332
508,2672008,325
509,2672009,336
510,2672010,339
511,2672011,338
512,2672012,349
513,2672013,304
514,2672014,317
515,2672015,327
516,2672016,329
517,2672017,365
518,2672018,339
519,2672019,338
520,2672020,5665
521,2672021,5582
522,2672022,5538
523,2672023,5510
524,2672024,5485
525,2672025,5464
526,2672026,5444
527,2672027,5413
528,2672028,5419
529,2672029,5415
530,2672030,5382
531,2672031,5386
532,2672032,5366
533,2672033,5388
534,2672034,5410
535,2672035,5376
536,2672036,5376
537,2672037,5362
538,2672038,5348
539,2672039,5383
540,2672040,5375
541,2672041,5367
542,2672042,5374
543,2672043,5364
544,2672044,5358
545,2672045,5384
546,2672046,5379
547,2672047,5369
548,2672048,5355
549,2672049,5343
550,2672050,5380
551,2672051,5359
552,2672052,5338
553,2672053,5364
554,2672054,5357
555,2672055,5376
556,2672056,5374
557,2672057,5342
558,2672058,5354
559,2672059,5363
560,2672060,5345
561,2672061,5376
562,2672062,5384
563,2672063,5348
564,2672064,5355
565,2672065,5358
566,2672066,5383
567,2672067,5391
568,2672068,5357
569,2672069,5337
570,2672070,5337
571,2672071,5330
572,2672072,5367
573,2672073,5362
574,2672074,5329
575,2672075,5347
576,2672076,5335
577,2672077,5338
578,2672078,5368
579,2672079,5363
580,2672080,5345
581,2672081,5337
582,2672082,5322
583,2672083,5341
584,2672084,5310
585,2672085,5322
586,2672086,5328
587,2672087,5324
588,2672088,5317
589,2672089,5347
590,2672090,5327
591,2672091,5323
592,2672092,5330
593,2672093,5315
594,2672094,5336
595,2672095,5332
596,2672096,5317
597,2672097,5305
598,2672098,5324
599,2672099,5330
600,2672100,5337
601,2672101,5306
602,2672102,5301
603,2672103,5316
604,2672104,5324
605,2672105,5352
606,2672106,5354
607,2672107,5331
608,2672108,5332
609,2672109,5340
610,2672110,5325
611,2672111,5345
612,2672112,5352
613,2672113,5325
614,2672114,5327
615,2672115,5317
616,2672116,5327
617,2672117,5357
618,2672118,5325
619,2672119,5330
620,2672120,5327
621,2672121,5323
622,2672122,5345
623,2672123,5349
624,2672124,5335
625,2672125,5351
626,2672126,5329
627,2672127,5340
628,2672128,5351
629,2672129,5333
630,2672130,5336
631,2672131,5332
632,2672132,5332
633,2672133,5356
634,2672134,5346
635,2672135,5329
636,2672136,5332
637,2672137,5329
638,2672138,5332
639,2672139,5358
640,2672140,5320
641,2672141,5320
642,2672142,5323
643,2672143,5334
644,2672144,5333
645,2672145,5358
646,2672146,5340
647,2672147,5341
648,2672148,5325
649,2672149,5328
650,2672150,5359
651,2672151,5348
652,2672152,5336
653,2672153,5348
654,2672154,5348
655,2672155,5359
656,2672156,5344
657,2672157,5346
658,2672158,5352
659,2672159,5358
660,2672160,5327
661,2672161,5348
662,2672162,5357
663,2672163,5342
664,2672164,5345
665,2672165,5337
666,2672166,5322
667,2672167,5348
668,2672168,5340
669,2672169,5329
670,2672170,5339
671,2672171,5327
672,2672172,5349
673,2672173,5355
674,2672174,5320
675,2672175,5313
676,2672176,5318
677,2672177,5329
678,2672178,5372
679,2672179,5347
680,2672180,5325
681,2672181,5347
682,2672182,5342
683,2672183,5336
684,2672184,5341
685,2672185,5314
686,2672186,5315
687,2672187,5327
688,2672188,5323
689,2672189,5339
690,2672190,5348
691,2672191,5334
692,2672192,5333
693,2672193,5318
694,2672194,5344
695,2672195,5364
696,2672196,5358
697,2672197,5327
698,2672198,5332
699,2672199,5322
700,2672200,5350
701,2672201,5351
702,2672202,5337
703,2672203,5341
704,2672204,5341
705,2672205,5339
706,2672206,5363
707,2672207,5356
708,2672208,5327
709,2672209,5323
710,2672210,5319
711,2672211,5347
712,2672212,5376
713,2672213,5333
714,2672214,5338
715,2672215,5355
716,2672216,5317
717,2672217,5340
718,2672218,5349
719,2672219,5329
720,2672220,5337
721,2672221,5336
722,2672222,5335
723,2672223,5379
724,2672224,5354
725,2672225,5356
726,2672226,5361
727,2672227,5342
728,2672228,5365
729,2672229,5363
730,2672230,5331
731,2672231,5326
732,2672232,5333
733,2672233,5331
734,2672234,5368
735,2672235,5360
736,2672236,5321
737,2672237,5319
738,2672238,5318
739,2672239,5336
740,2672240,5367
741,2672241,5343
742,2672242,5331
743,2672243,5328
744,2672244,5314
745,2672245,5327
746,2672246,5372
747,2672247,5351
748,2672248,5344
749,2672249,5334
750,2672250,5353
751,2672251,5385
752,2672252,5362
753,2672253,5342
754,2672254,5344
755,2672255,5344
756,2672256,5343
757,2672257,5364
758,2672258,5347
759,2672259,5345
760,2672260,5348
761,2672261,5342
762,2672262,5346
763,2672263,5340
764,2672264,5318
765,2672265,5341
766,2672266,5340
767,2672267,5345
768,2672268,5355
769,2672269,5344
770,2672270,5323
771,2672271,5336
772,2672272,5349
773,2672273,5352
774,2672274,5383
775,2672275,5349
776,2672276,5326
777,2672277,5342
778,2672278,5332
779,2672279,5363
780,2672280,5376
781,2672281,5355
782,2672282,5343
783,2672283,5337
784,2672284,5329
785,2672285,5359
786,2672286,5341
787,2672287,5331
788,2672288,5370
789,2672289,5349
790,2672290,5368
791,2672291,5384
792,2672292,5343
793,2672293,5324
794,2672294,5326
795,2672295,5350
796,2672296,5376
797,2672297,5370
798,2672298,5356
799,2672299,5341
800,2672300,5346
801,2672301,5352
802,2672302,5380
803,2672303,5365
804,2672304,5346
805,2672305,5362
806,2672306,5360
807,2672307,5365
808,2672308,5374
809,2672309,5352
810,2672310,5337
811,2672311,5354
812,2672312,5351
813,2672313,5375
814,2672314,5373
815,2672315,5358
816,2672316,5344
817,2672317,5358
818,2672318,5363
819,2672319,5386
820,2672320,5363
821,2672321,5334
822,2672322,5340
823,2672323,5332
824,2672324,5356
825,2672325,5381
826,2672326,5359
827,2672327,5339
828,2672328,5343
829,2672329,5338
830,2672330,5365
831,2672331,5373
832,2672332,5342
833,2672333,5338
834,2672334,5367
835,2672335,5366
836,2672336,5386
837,2672337,5354
838,2672338,5338
839,2672339,5349
840,2672340,5347
841,2672341,5371
842,2672342,5386
843,2672343,5360
844,2672344,5346
845,2672345,5344
846,2672346,5337
847,2672347,5349
848,2672348,5349
849,2672349,5336
850,2672350,5324
851,2672351,5331
852,2672352,5322
853,2672353,5341
854,2672354,5341
855,2672355,5328
856,2672356,5333
857,2672357,5321
858,2672358,5345
859,2672359,5337
860,2672360,5327
861,2672361,5325
862,2672362,5344
863,2672363,5342
864,2672364,5365
865,2672365,5353
866,2672366,5326
867,2672367,5331
868,2672368,5344
869,2672369,5353
870,2672370,5369
871,2672371,5345
872,2672372,5336
873,2672373,5343
874,2672374,5326
875,2672375,5351
876,2672376,5354
877,2672377,5325
878,2672378,5302
879,2672379,5324
880,2672380,5321
881,2672381,5340
882,2672382,5348
883,2672383,5330
884,2672384,5320
885,2672385,5329
886,2672386,5310
887,2672387,5320
888,2672388,5320
889,2672389,5299
890,2672390,5313
891,2672391,5323
892,2672392,5330
893,2672393,5349
894,2672394,5339
895,2672395,5328
896,2672396,5323
897,2672397,5316
898,2672398,5321
899,2672399,5340
900,2672400,5307
901,2672401,5304
902,2672402,5312
903,2672403,5310
904,2672404,5327
905,2672405,5340
906,2672406,5325
907,2672407,5333
908,2672408,5325
909,2672409,5319
910,2672410,5348
911,2672411,5328
912,2672412,5304
913,2672413,5338
914,2672414,5319
915,2672415,5322
916,2672416,5349
917,2672417,5330
918,2672418,5330
919,2672419,5318
920,2672420,5324
921,2672421,5348
922,2672422,5347
923,2672423,5323
924,2672424,5321
925,2672425,5323
926,2672426,5324
927,2672427,5350
928,2672428,5342
929,2672429,5317
930,2672430,5336
931,2672431,5328
932,2672432,5330
933,2672433,5340
934,2672434,5318
935,2672435,5305
936,2672436,5327
937,2672437,5325
938,2672438,5339
939,2672439,5353
940,2672440,5303
941,2672441,5312
942,2672442,5318
943,2672443,5331
944,2672444,5332
945,2672445,5342
946,2672446,5325
947,2672447,5337
948,2672448,5331
949,2672449,5327
