,time,dryer
7291,4957291,289
7292,4957292,265
7293,4957293,287
7294,4957294,272
7295,4957295,5720
7296,4957296,5677
7297,4957297,5619
7298,4957298,5543
7299,4957299,5528
7300,4957300,5465
7301,4957301,5441
7302,4957302,5452
7303,4957303,5405
7304,4957304,5382
7305,4957305,5411
7306,4957306,5381
7307,4957307,5372
7308,4957308,5397
7309,4957309,5374
7310,4957310,5360
7311,4957311,5374
7312,4957312,5352
7313,4957313,5363
7314,4957314,5380
7315,4957315,5364
7316,4957316,5350
7317,4957317,5353
7318,4957318,5342
7319,4957319,5351
7320,4957320,5374
7321,4957321,5343
7322,4957322,5318
7323,4957323,5323
7324,4957324,5319
7325,4957325,5319
7326,4957326,5332
7327,4957327,5326
7328,4957328,5304
7329,4957329,5326
7330,4957330,5314
7331,4957331,5316
7332,4957332,5351
7333,4957333,5347
7334,4957334,5317
7335,4957335,5314
7336,4957336,5311
7337,4957337,5308
7338,4957338,5335
7339,4957339,5323
7340,4957340,5330
7341,4957341,5334
7342,4957342,5325
7343,4957343,5327
7344,4957344,5345
7345,4957345,5324
7346,4957346,5305
7347,4957347,5318
7348,4957348,5313
7349,4957349,5310
7350,4957350,5333
7351,4957351,5331
7352,4957352,5318
7353,4957353,5323
7354,4957354,5321
7355,4957355,5314
7356,4957356,5338
7357,4957357,5317
7358,4957358,5296
7359,4957359,5332
7360,4957360,5329
7361,4957361,5336
7362,4957362,5348
7363,4957363,5332
7364,4957364,5305
7365,4957365,5319
7366,4957366,5325
7367,4957367,5327
7368,4957368,5348
7369,4957369,5341
7370,4957370,5318
7371,4957371,5332
7372,4957372,5330
7373,4957373,5331
7374,4957374,5355
7375,4957375,5341
7376,4957376,5313
7377,4957377,5336
7378,4957378,5336
7379,4957379,5331
7380,4957380,5351
7381,4957381,5347
7382,4957382,5312
7383,4957383,5324
7384,4957384,5325
7385,4957385,5307
7386,4957386,5342
7387,4957387,5346
7388,4957388,5316
7389,4957389,5325
7390,4957390,5326
7391,4957391,5310
7392,4957392,5349
7393,4957393,5340
7394,4957394,5342
7395,4957395,5326
7396,4957396,5316
7397,4957397,5309
7398,4957398,5321
7399,4957399,5325
7400,4957400,5283
7401,4957401,5302
7402,4957402,5314
7403,4957403,5292
7404,4957404,5321
7405,4957405,5336
7406,4957406,5319
7407,4957407,5333
7408,4957408,5332
7409,4957409,5330
7410,4957410,5364
7411,4957411,5369
7412,4957412,5336
7413,4957413,5330
7414,4957414,291
7415,4957415,279
7416,4957416,330
7417,4957417,314
7418,4957418,300
7419,4957419,306
7420,4957420,291
7421,4957421,291
7422,4957422,313
7423,4957423,311
7424,4957424,297
7425,4957425,297
7426,4957426,296
7427,4957427,307
7428,4957428,328
7429,4957429,5648
7430,4957430,5567
7431,4957431,5526
7432,4957432,5480
7433,4957433,5431
7434,4957434,5428
7435,4957435,5397
7436,4957436,5362
7437,4957437,5363
7438,4957438,5352
7439,4957439,5325
7440,4957440,5367
7441,4957441,5368
7442,4957442,5343
7443,4957443,5339
7444,4957444,5339
7445,4957445,5326
7446,4957446,5358
7447,4957447,5358
7448,4957448,5324
