,time,dryer
11372,2831372,4284
11373,2831373,314
11374,2831374,345
11375,2831375,312
11376,2831376,5696
11377,2831377,5628
11378,2831378,5539
11379,2831379,5480
11380,2831380,5460
11381,2831381,5410
11382,2831382,5390
11383,2831383,5385
11384,2831384,5360
11385,2831385,1
11386,2831386,1
11387,2831387,1
11388,2831388,0
11389,2831389,1
11390,2831390,0
11391,2831391,1
11392,2831392,1
11393,2831393,1
11394,2831394,1
11395,2831395,5589
11396,2831396,5432
11397,2831397,5430
11398,2831398,5390
11399,2831399,5355
11400,2831400,5347
11401,2831401,5316
11402,2831402,5306
11403,2831403,5319
11404,2831404,5300
11405,2831405,5274
11406,2831406,5290
11407,2831407,5262
11408,2831408,5261
11409,2831409,5312
11410,2831410,5303
11411,2831411,5280
11412,2831412,5283
11413,2831413,5263
11414,2831414,5305
11415,2831415,5312
11416,2831416,5280
11417,2831417,5270
11418,2831418,5273
11419,2831419,5275
11420,2831420,5269
11421,2831421,5291
11422,2831422,5278
11423,2831423,5268
11424,2831424,5283
11425,2831425,5259
11426,2831426,5281
11427,2831427,5262
11428,2831428,5237
11429,2831429,5254
11430,2831430,5230
11431,2831431,5233
11432,2831432,5263
11433,2831433,5278
11434,2831434,5253
11435,2831435,5251
11436,2831436,5234
11437,2831437,5243
11438,2831438,5279
11439,2831439,5268
11440,2831440,5250
11441,2831441,5257
11442,2831442,5232
11443,2831443,5239
11444,2831444,5283
11445,2831445,5283
11446,2831446,5260
11447,2831447,5267
11448,2831448,5258
11449,2831449,5272
11450,2831450,5289
11451,2831451,5250
11452,2831452,5256
11453,2831453,5254
11454,2831454,5237
11455,2831455,5253
11456,2831456,5265
11457,2831457,5254
11458,2831458,5261
11459,2831459,5229
11460,2831460,5216
11461,2831461,5240
11462,2831462,5244
11463,2831463,5219
11464,2831464,5238
11465,2831465,5245
11466,2831466,5241
11467,2831467,5269
11468,2831468,5277
11469,2831469,5256
11470,2831470,5275
11471,2831471,5283
11472,2831472,5258
11473,2831473,5293
11474,2831474,5258
11475,2831475,5248
11476,2831476,5283
11477,2831477,5279
11478,2831478,5302
11479,2831479,5311
11480,2831480,5282
11481,2831481,5271
11482,2831482,5279
11483,2831483,5278
11484,2831484,5306
11485,2831485,5303
11486,2831486,5268
11487,2831487,5273
11488,2831488,5262
11489,2831489,5261
11490,2831490,5249
11491,2831491,5268
11492,2831492,5261
11493,2831493,5245
11494,2831494,5225
11495,2831495,5227
11496,2831496,298
11497,2831497,303
11498,2831498,293
11499,2831499,287
11500,2831500,294
11501,2831501,294
11502,2831502,314
11503,2831503,303
11504,2831504,288
11505,2831505,297
11506,2831506,288
11507,2831507,307
11508,2831508,315
11509,2831509,283
11510,2831510,277
11511,2831511,5545
11512,2831512,5478
11513,2831513,5460
11514,2831514,5445
11515,2831515,5386
11516,2831516,5351
11517,2831517,5337
11518,2831518,5311
11519,2831519,5329
11520,2831520,5318
11521,2831521,5295
11522,2831522,5290
11523,2831523,5282
11524,2831524,5279
11525,2831525,5290
