,time,dryer
786,927786,268
787,927787,300
788,927788,336
789,927789,290
790,927790,5668
791,927791,5579
792,927792,5529
793,927793,5527
794,927794,5474
795,927795,5421
796,927796,5412
797,927797,5372
798,927798,5353
799,927799,5376
800,927800,5331
801,927801,5309
802,927802,5309
803,927803,5286
804,927804,5299
805,927805,5302
806,927806,5294
807,927807,5277
808,927808,5275
809,927809,5251
810,927810,5274
811,927811,5294
812,927812,5269
813,927813,5285
814,927814,5292
815,927815,5288
816,927816,5313
817,927817,5296
818,927818,5266
819,927819,5289
820,927820,5286
821,927821,5290
822,927822,5311
823,927823,5284
824,927824,5276
825,927825,5306
826,927826,5285
827,927827,5309
828,927828,5308
829,927829,5271
830,927830,5294
831,927831,5294
832,927832,5265
833,927833,5299
834,927834,5299
835,927835,5275
836,927836,5284
837,927837,5271
838,927838,5294
839,927839,5305
840,927840,5276
841,927841,5259
842,927842,5241
843,927843,5224
844,927844,5237
845,927845,5255
846,927846,5249
847,927847,5267
848,927848,5254
849,927849,5226
850,927850,5247
851,927851,5283
852,927852,5240
853,927853,5256
854,927854,5256
855,927855,5252
856,927856,5256
857,927857,5242
858,927858,5236
859,927859,5236
860,927860,5245
861,927861,5237
862,927862,5260
863,927863,5247
864,927864,5221
865,927865,5249
866,927866,5228
867,927867,5238
868,927868,5252
869,927869,5227
870,927870,5234
871,927871,5247
872,927872,5223
873,927873,5285
874,927874,5272
875,927875,5233
876,927876,5231
877,927877,5239
878,927878,5219
879,927879,5244
880,927880,5227
881,927881,5252
882,927882,5270
883,927883,5253
884,927884,5259
885,927885,5292
886,927886,5276
887,927887,5249
888,927888,5252
889,927889,5248
890,927890,5245
891,927891,5285
892,927892,5251
893,927893,5247
894,927894,5257
895,927895,5220
896,927896,5257
897,927897,5273
898,927898,5251
899,927899,5251
900,927900,5239
901,927901,5232
902,927902,5253
903,927903,5261
904,927904,5249
905,927905,5257
906,927906,5260
907,927907,5237
908,927908,5295
909,927909,301
910,927910,286
911,927911,316
912,927912,305
913,927913,293
914,927914,311
915,927915,295
916,927916,308
917,927917,297
918,927918,281
919,927919,302
920,927920,320
921,927921,291
922,927922,295
923,927923,305
924,927924,5551
925,927925,5517
926,927926,5478
927,927927,5406
928,927928,5383
929,927929,5351
930,927930,5324
931,927931,5339
932,927932,5339
933,927933,5285
934,927934,5287
935,927935,5261
936,927936,5247
937,927937,5275
938,927938,5246
939,927939,5239
940,927940,5243
941,927941,5236
942,927942,5281
943,927943,5292
944,927944,5273
945,927945,5260
946,927946,5258
947,927947,5252
948,927948,5253
949,927949,5280
950,927950,5260
951,927951,5262
952,927952,5264
953,927953,5259
954,927954,5278
955,927955,5278
956,927956,5253
957,927957,5265
958,927958,5286
959,927959,5264
960,927960,5282
961,927961,5254
962,927962,5249
963,927963,5277
964,927964,5274
965,927965,5270
966,927966,5301
967,927967,5252
968,927968,5236
969,927969,5256
970,927970,5237
971,927971,5245
972,927972,5281
973,927973,5261
974,927974,5224
975,927975,5243
976,927976,5236
977,927977,5237
978,927978,5225
979,927979,5211
980,927980,5220
981,927981,5224
982,927982,5233
983,927983,5248
984,927984,5253
985,927985,5225
986,927986,5246
987,927987,5225
988,927988,5234
989,927989,5266
990,927990,5227
991,927991,5205
992,927992,5234
993,927993,5214
994,927994,5224
995,927995,5249
996,927996,5243
997,927997,5232
998,927998,5234
999,927999,5227
1000,928000,5264
1001,928001,5260
1002,928002,5238
1003,928003,5223
1004,928004,5234
1005,928005,5213
1006,928006,5251
1007,928007,5229
1008,928008,5228
1009,928009,5233
1010,928010,5228
1011,928011,5242
1012,928012,5273
1013,928013,5278
1014,928014,5258
1015,928015,5246
1016,928016,5214
1017,928017,5242
1018,928018,5262
1019,928019,5259
1020,928020,5266
1021,928021,5277
1022,928022,5252
1023,928023,5268
1024,928024,5299
1025,928025,5265
1026,928026,5250
1027,928027,5253
1028,928028,5241
1029,928029,5292
1030,928030,5300
1031,928031,5273
1032,928032,5282
1033,928033,5267
1034,928034,5281
1035,928035,5297
1036,928036,5283
1037,928037,5253
1038,928038,5266
1039,928039,5245
1040,928040,5252
1041,928041,5288
1042,928042,5270
1043,928043,5245
1044,928044,5268
1045,928045,5241
1046,928046,5263
1047,928047,5278
1048,928048,5270
1049,928049,5249
1050,928050,5254
1051,928051,5242
1052,928052,5274
1053,928053,5284
1054,928054,5270
1055,928055,5257
1056,928056,5266
1057,928057,5260
1058,928058,5269
1059,928059,5264
1060,928060,5251
1061,928061,5260
1062,928062,5276
1063,928063,5273
1064,928064,5303
1065,928065,5279
1066,928066,5243
1067,928067,5257
1068,928068,5249
1069,928069,5239
1070,928070,5272
1071,928071,5264
1072,928072,5257
1073,928073,5269
1074,928074,5241
1075,928075,5226
1076,928076,5259
1077,928077,5256
1078,928078,5252
1079,928079,5262
