,time,washer
234,3329834,47
235,3329835,3
236,3329836,4
237,3329837,3
238,3329838,3
239,3329839,3
240,3329840,3
241,3329841,513
242,3329842,382
243,3329843,231
244,3329844,128
245,3329845,117
246,3329846,174
247,3329847,262
248,3329848,89
249,3329849,116
250,3329850,179
251,3329851,163
252,3329852,127
253,3329853,110
254,3329854,4
255,3329855,3
256,3329856,3
257,3329857,3
258,3329858,3
259,3329859,4
260,3329860,3
261,3329861,192
262,3329862,205
263,3329863,179
264,3329864,199
265,3329865,346
266,3329866,432
267,3329867,365
268,3329868,1
269,3329869,68
270,3329870,218
271,3329871,228
272,3329872,68
273,3329873,61
274,3329874,3
275,3329875,4
276,3329876,4
277,3329877,3
278,3329878,3
279,3329879,3
280,3329880,158
281,3329881,425
282,3329882,286
283,3329883,190
284,3329884,301
285,3329885,190
286,3329886,116
287,3329887,183
288,3329888,191
289,3329889,162
290,3329890,119
291,3329891,119
292,3329892,43
293,3329893,1
294,3329894,4
295,3329895,3
296,3329896,3
297,3329897,3
298,3329898,3
299,3329899,4
300,3329900,239
301,3329901,212
302,3329902,300
303,3329903,232
304,3329904,89
305,3329905,88
306,3329906,98
307,3329907,60
308,3329908,76
309,3329909,49
310,3329910,192
311,3329911,146
312,3329912,33
313,3329913,3
314,3329914,4
315,3329915,3
316,3329916,3
317,3329917,3
318,3329918,3
319,3329919,7
320,3329920,290
321,3329921,194
322,3329922,164
323,3329923,152
324,3329924,162
325,3329925,190
326,3329926,222
327,3329927,221
328,3329928,1
329,3329929,186
330,3329930,301
331,3329931,311
332,3329932,60
333,3329933,3
334,3329934,3
335,3329935,3
336,3329936,4
337,3329937,3
338,3329938,305
339,3329939,251
340,3329940,366
341,3329941,327
342,3329942,243
343,3329943,73
344,3329944,94
345,3329945,94
346,3329946,116
347,3329947,47
348,3329948,67
349,3329949,163
350,3329950,111
351,3329951,3
352,3329952,3
353,3329953,3
354,3329954,3
355,3329955,3
356,3329956,3
357,3329957,3
358,3329958,311
359,3329959,345
360,3329960,291
361,3329961,202
362,3329962,291
363,3329963,70
364,3329964,23
365,3329965,153
366,3329966,140
367,3329967,183
368,3329968,296
369,3329969,341
370,3329970,288
371,3329971,3
372,3329972,3
373,3329973,3
374,3329974,4
375,3329975,3
376,3329976,3
377,3329977,231
378,3329978,292
379,3329979,215
380,3329980,319
381,3329981,125
382,3329982,129
383,3329983,185
384,3329984,108
385,3329985,73
386,3329986,75
387,3329987,94
388,3329988,244
389,3329989,293
390,3329990,77
391,3329991,4
392,3329992,3
393,3329993,3
394,3329994,3
395,3329995,3
396,3329996,3
397,3329997,345
398,3329998,302
399,3329999,190
400,3330000,174
401,3330001,213
402,3330002,87
403,3330003,78
404,3330004,104
405,3330005,126
406,3330006,122
407,3330007,200
408,3330008,214
409,3330009,108
410,3330010,4
411,3330011,4
412,3330012,3
413,3330013,3
414,3330014,3
415,3330015,3
416,3330016,4
417,3330017,434
418,3330018,282
419,3330019,152
420,3330020,235
421,3330021,150
422,3330022,1
423,3330023,74
424,3330024,158
425,3330025,162
426,3330026,40
427,3330027,3
428,3330028,98
429,3330029,229
430,3330030,3
431,3330031,3
432,3330032,3
433,3330033,3
434,3330034,4
435,3330035,3
436,3330036,175
437,3330037,426
438,3330038,234
439,3330039,100
440,3330040,50
441,3330041,64
442,3330042,85
443,3330043,47
444,3330044,59
445,3330045,210
446,3330046,100
447,3330047,26
448,3330048,100
449,3330049,129
450,3330050,3
451,3330051,3
452,3330052,4
453,3330053,3
454,3330054,4
455,3330055,4
456,3330056,203
457,3330057,250
458,3330058,148
459,3330059,3
460,3330060,107
461,3330061,80
462,3330062,1
463,3330063,108
464,3330064,163
465,3330065,156
466,3330066,97
467,3330067,74
468,3330068,240
469,3330069,4
470,3330070,4
471,3330071,4
472,3330072,3
473,3330073,3
474,3330074,3
475,3330075,56
476,3330076,528
477,3330077,316
478,3330078,165
479,3330079,125
480,3330080,162
481,3330081,135
482,3330082,96
483,3330083,154
484,3330084,245
485,3330085,218
486,3330086,3
487,3330087,84
488,3330088,169
489,3330089,3
490,3330090,3
491,3330091,2
492,3330092,3
493,3330093,3
494,3330094,3
495,3330095,174
496,3330096,182
497,3330097,182
498,3330098,246
499,3330099,310
500,3330100,261
501,3330101,189
502,3330102,134
503,3330103,305
504,3330104,224
505,3330105,194
506,3330106,153
507,3330107,114
508,3330108,174
509,3330109,221
510,3330110,78
511,3330111,89
512,3330112,3
513,3330113,4
514,3330114,3
515,3330115,3
516,3330116,3
517,3330117,3
518,3330118,181
519,3330119,390
520,3330120,405
521,3330121,325
522,3330122,273
523,3330123,185
524,3330124,85
525,3330125,4
526,3330126,53
527,3330127,295
528,3330128,150
529,3330129,1
530,3330130,1
531,3330131,89
532,3330132,3
533,3330133,4
534,3330134,3
535,3330135,3
536,3330136,3
537,3330137,3
538,3330138,231
539,3330139,268
540,3330140,60
541,3330141,172
542,3330142,154
543,3330143,151
544,3330144,92
545,3330145,47
546,3330146,128
547,3330147,230
548,3330148,151
549,3330149,94
550,3330150,50
551,3330151,3
552,3330152,3
553,3330153,3
554,3330154,4
555,3330155,3
556,3330156,3
557,3330157,147
558,3330158,264
559,3330159,252
560,3330160,251
561,3330161,382
562,3330162,446
563,3330163,311
564,3330164,101
565,3330165,55
566,3330166,72
567,3330167,125
568,3330168,90
569,3330169,37
570,3330170,47
571,3330171,3
572,3330172,3
573,3330173,3
574,3330174,3
575,3330175,3
576,3330176,3
577,3330177,344
578,3330178,301
579,3330179,250
580,3330180,270
581,3330181,258
582,3330182,242
583,3330183,177
584,3330184,83
585,3330185,91
586,3330186,321
587,3330187,111
588,3330188,59
589,3330189,146
590,3330190,3
591,3330191,3
592,3330192,3
593,3330193,4
594,3330194,3
595,3330195,3
596,3330196,3
597,3330197,281
598,3330198,172
599,3330199,162
600,3330200,140
601,3330201,342
602,3330202,321
603,3330203,62
604,3330204,66
605,3330205,156
606,3330206,152
607,3330207,164
608,3330208,78
609,3330209,179
610,3330210,4
611,3330211,3
612,3330212,3
613,3330213,3
614,3330214,3
615,3330215,3
616,3330216,299
617,3330217,276
618,3330218,181
619,3330219,218
620,3330220,134
621,3330221,130
622,3330222,71
623,3330223,172
624,3330224,270
625,3330225,65
626,3330226,31
627,3330227,159
628,3330228,156
629,3330229,6
630,3330230,3
631,3330231,3
632,3330232,3
633,3330233,3
634,3330234,3
635,3330235,4
636,3330236,187
637,3330237,253
638,3330238,141
639,3330239,42
640,3330240,34
641,3330241,57
642,3330242,4
643,3330243,96
644,3330244,181
645,3330245,104
646,3330246,98
647,3330247,107
648,3330248,130
649,3330249,3
650,3330250,3
651,3330251,3
652,3330252,4
653,3330253,3
654,3330254,3
655,3330255,57
656,3330256,523
657,3330257,330
658,3330258,286
659,3330259,65
660,3330260,137
661,3330261,104
662,3330262,75
663,3330263,107
664,3330264,176
665,3330265,248
666,3330266,251
667,3330267,119
668,3330268,99
669,3330269,3
670,3330270,3
671,3330271,3
672,3330272,3
673,3330273,3
674,3330274,3
675,3330275,345
676,3330276,235
677,3330277,396
678,3330278,129
679,3330279,65
680,3330280,63
681,3330281,123
682,3330282,51
683,3330283,31
684,3330284,60
685,3330285,69
686,3330286,249
687,3330287,373
688,3330288,3
689,3330289,3
690,3330290,3
691,3330291,3
692,3330292,3
693,3330293,3
694,3330294,3
695,3330295,313
696,3330296,238
697,3330297,134
698,3330298,64
699,3330299,337
700,3330300,224
701,3330301,163
702,3330302,79
703,3330303,79
704,3330304,38
705,3330305,77
706,3330306,92
707,3330307,243
708,3330308,3
709,3330309,3
710,3330310,3
711,3330311,3
712,3330312,3
713,3330313,4
714,3330314,215
715,3330315,216
716,3330316,458
717,3330317,211
718,3330318,51
719,3330319,81
720,3330320,93
721,3330321,58
722,3330322,22
723,3330323,118
724,3330324,127
725,3330325,63
726,3330326,22
727,3330327,3
728,3330328,3
729,3330329,3
730,3330330,3
731,3330331,3
732,3330332,3
733,3330333,4
734,3330334,165
735,3330335,308
736,3330336,252
737,3330337,256
738,3330338,141
739,3330339,43
740,3330340,162
741,3330341,216
742,3330342,100
743,3330343,126
744,3330344,38
745,3330345,121
746,3330346,142
747,3330347,3
748,3330348,3
749,3330349,3
750,3330350,3
751,3330351,3
752,3330352,3
753,3330353,71
754,3330354,326
755,3330355,246
756,3330356,215
757,3330357,46
758,3330358,66
759,3330359,128
760,3330360,100
761,3330361,165
762,3330362,71
763,3330363,90
764,3330364,64
765,3330365,120
766,3330366,230
767,3330367,3
768,3330368,3
769,3330369,3
770,3330370,3
771,3330371,3
772,3330372,4
773,3330373,226
774,3330374,171
775,3330375,262
776,3330376,255
777,3330377,116
778,3330378,81
779,3330379,141
780,3330380,81
781,3330381,170
782,3330382,195
783,3330383,137
784,3330384,105
785,3330385,140
786,3330386,3
787,3330387,3
788,3330388,3
789,3330389,4
790,3330390,3
791,3330391,4
792,3330392,4
793,3330393,339
794,3330394,216
795,3330395,124
796,3330396,44
797,3330397,115
798,3330398,219
799,3330399,151
800,3330400,6
801,3330401,37
802,3330402,214
803,3330403,183
804,3330404,46
805,3330405,34
806,3330406,4
807,3330407,3
808,3330408,3
809,3330409,3
810,3330410,3
811,3330411,3
812,3330412,164
813,3330413,185
814,3330414,183
815,3330415,426
816,3330416,261
817,3330417,264
818,3330418,219
819,3330419,157
820,3330420,202
821,3330421,80
822,3330422,95
823,3330423,194
824,3330424,332
825,3330425,61
826,3330426,1
827,3330427,40
828,3330428,119
829,3330429,3
830,3330430,3
831,3330431,3
832,3330432,3
833,3330433,3
834,3330434,3
835,3330435,56
836,3330436,391
837,3330437,333
838,3330438,126
839,3330439,128
840,3330440,329
841,3330441,277
842,3330442,41
843,3330443,51
844,3330444,208
845,3330445,236
846,3330446,195
847,3330447,287
848,3330448,260
849,3330449,3
850,3330450,3
851,3330451,3
852,3330452,3
853,3330453,3
854,3330454,3
855,3330455,167
856,3330456,472
857,3330457,281
858,3330458,200
859,3330459,85
860,3330460,68
861,3330461,76
862,3330462,66
863,3330463,161
864,3330464,101
865,3330465,91
866,3330466,126
867,3330467,99
868,3330468,44
869,3330469,3
870,3330470,3
871,3330471,3
872,3330472,3
873,3330473,3
874,3330474,3
875,3330475,220
876,3330476,155
877,3330477,277
878,3330478,167
879,3330479,135
880,3330480,274
881,3330481,255
882,3330482,145
883,3330483,83
884,3330484,117
885,3330485,241
886,3330486,268
887,3330487,134
888,3330488,3
889,3330489,3
890,3330490,3
891,3330491,3
892,3330492,3
893,3330493,3
894,3330494,273
895,3330495,201
896,3330496,248
897,3330497,229
898,3330498,54
899,3330499,78
900,3330500,178
901,3330501,82
902,3330502,1
903,3330503,47
904,3330504,143
905,3330505,103
906,3330506,72
907,3330507,4
908,3330508,3
909,3330509,3
910,3330510,3
911,3330511,3
912,3330512,3
913,3330513,3
914,3330514,249
915,3330515,336
916,3330516,35
917,3330517,87
918,3330518,199
919,3330519,274
920,3330520,129
921,3330521,88
922,3330522,163
923,3330523,156
924,3330524,98
925,3330525,76
926,3330526,145
927,3330527,3
928,3330528,3
929,3330529,3
930,3330530,3
931,3330531,3
932,3330532,3
933,3330533,281
934,3330534,296
935,3330535,290
936,3330536,165
937,3330537,139
938,3330538,180
939,3330539,297
940,3330540,310
941,3330541,232
942,3330542,106
943,3330543,148
944,3330544,263
945,3330545,221
946,3330546,4
947,3330547,4
948,3330548,4
949,3330549,4
950,3330550,3
951,3330551,3
952,3330552,7
953,3330553,336
954,3330554,373
955,3330555,265
956,3330556,94
957,3330557,138
958,3330558,31
959,3330559,10
960,3330560,117
961,3330561,162
962,3330562,98
963,3330563,91
964,3330564,119
965,3330565,154
966,3330566,3
967,3330567,4
968,3330568,3
969,3330569,3
970,3330570,3
971,3330571,3
972,3330572,215
973,3330573,274
974,3330574,293
975,3330575,353
976,3330576,69
977,3330577,99
978,3330578,188
979,3330579,236
980,3330580,99
981,3330581,163
982,3330582,195
983,3330583,172
984,3330584,231
985,3330585,3
986,3330586,3
987,3330587,3
988,3330588,3
989,3330589,3
990,3330590,3
991,3330591,3
992,3330592,268
993,3330593,260
994,3330594,302
995,3330595,158
996,3330596,114
997,3330597,102
998,3330598,247
999,3330599,314
1000,3330600,232
1001,3330601,1
1002,3330602,25
1003,3330603,174
1004,3330604,205
1005,3330605,3
1006,3330606,3
1007,3330607,3
1008,3330608,3
1009,3330609,3
1010,3330610,3
1011,3330611,68
1012,3330612,314
1013,3330613,270
1014,3330614,267
1015,3330615,320
1016,3330616,285
1017,3330617,191
1018,3330618,76
1019,3330619,249
1020,3330620,284
1021,3330621,129
1022,3330622,42
1023,3330623,149
1024,3330624,72
1025,3330625,3
1026,3330626,3
1027,3330627,3
1028,3330628,3
1029,3330629,3
1030,3330630,3
1031,3330631,235
1032,3330632,283
1033,3330633,436
1034,3330634,122
1035,3330635,72
1036,3330636,322
1037,3330637,411
1038,3330638,114
1039,3330639,80
1040,3330640,191
1041,3330641,160
1042,3330642,15
1043,3330643,20
1044,3330644,3
1045,3330645,3
1046,3330646,3
1047,3330647,3
1048,3330648,3
1049,3330649,3
1050,3330650,4
1051,3330651,287
1052,3330652,294
1053,3330653,334
1054,3330654,175
1055,3330655,247
1056,3330656,213
1057,3330657,144
1058,3330658,92
1059,3330659,129
1060,3330660,71
1061,3330661,43
1062,3330662,170
1063,3330663,173
1064,3330664,3
1065,3330665,3
1066,3330666,3
1067,3330667,4
1068,3330668,3
1069,3330669,4
1070,3330670,478
1071,3330671,174
1072,3330672,318
1073,3330673,207
1074,3330674,173
1075,3330675,105
1076,3330676,99
1077,3330677,220
1078,3330678,399
1079,3330679,348
1080,3330680,60
1081,3330681,14
1082,3330682,81
1083,3330683,227
1084,3330684,3
1085,3330685,3
1086,3330686,3
1087,3330687,3
1088,3330688,4
1089,3330689,3
1090,3330690,225
1091,3330691,316
1092,3330692,295
1093,3330693,315
1094,3330694,157
1095,3330695,93
1096,3330696,86
1097,3330697,266
1098,3330698,331
1099,3330699,47
1100,3330700,67
1101,3330701,176
1102,3330702,349
1103,3330703,3
1104,3330704,3
1105,3330705,3
1106,3330706,3
1107,3330707,4
1108,3330708,309
1109,3330709,340
1110,3330710,199
1111,3330711,62
1112,3330712,27
1113,3330713,154
1114,3330714,215
1115,3330715,192
1116,3330716,142
1117,3330717,167
1118,3330718,212
1119,3330719,97
1120,3330720,4
1121,3330721,3
1122,3330722,3
1123,3330723,3
1124,3330724,3
1125,3330725,3
1126,3330726,3
1127,3330727,182
1128,3330728,186
1129,3330729,161
1130,3330730,303
1131,3330731,280
1132,3330732,185
1133,3330733,241
1134,3330734,376
1135,3330735,61
1136,3330736,48
1137,3330737,208
1138,3330738,217
1139,3330739,163
1140,3330740,88
1141,3330741,79
1142,3330742,308
1143,3330743,4
1144,3330744,3
1145,3330745,3
1146,3330746,4
1147,3330747,3
1148,3330748,4
1149,3330749,266
1150,3330750,227
1151,3330751,238
1152,3330752,101
1153,3330753,320
1154,3330754,138
1155,3330755,6
1156,3330756,119
1157,3330757,220
1158,3330758,101
1159,3330759,37
1160,3330760,144
1161,3330761,287
1162,3330762,3
1163,3330763,3
1164,3330764,4
1165,3330765,3
1166,3330766,3
1167,3330767,143
1168,3330768,387
1169,3330769,381
1170,3330770,159
1171,3330771,157
1172,3330772,196
1173,3330773,64
1174,3330774,6
1175,3330775,46
1176,3330776,187
1177,3330777,156
1178,3330778,105
1179,3330779,146
1180,3330780,173
1181,3330781,3
1182,3330782,3
1183,3330783,3
1184,3330784,3
1185,3330785,3
1186,3330786,3
1187,3330787,196
1188,3330788,257
1189,3330789,279
1190,3330790,290
1191,3330791,277
1192,3330792,280
1193,3330793,117
1194,3330794,12
1195,3330795,110
1196,3330796,211
1197,3330797,164
1198,3330798,94
1199,3330799,170
1200,3330800,3
1201,3330801,3
1202,3330802,3
1203,3330803,4
1204,3330804,3
1205,3330805,3
1206,3330806,7
1207,3330807,308
1208,3330808,166
1209,3330809,122
1210,3330810,109
1211,3330811,463
1212,3330812,253
1213,3330813,63
1214,3330814,24
1215,3330815,150
1216,3330816,296
1217,3330817,202
1218,3330818,49
1219,3330819,40
1220,3330820,1
1221,3330821,3
1222,3330822,3
1223,3330823,3
1224,3330824,3
1225,3330825,3
1226,3330826,328
1227,3330827,410
1228,3330828,337
1229,3330829,243
1230,3330830,56
1231,3330831,85
1232,3330832,335
1233,3330833,468
1234,3330834,121
1235,3330835,9
1236,3330836,90
1237,3330837,175
1238,3330838,141
1239,3330839,4
1240,3330840,3
1241,3330841,3
1242,3330842,3
1243,3330843,3
1244,3330844,3
1245,3330845,333
1246,3330846,277
1247,3330847,372
1248,3330848,329
1249,3330849,182
1250,3330850,206
1251,3330851,137
1252,3330852,51
1253,3330853,10
1254,3330854,187
1255,3330855,208
1256,3330856,128
1257,3330857,60
1258,3330858,4
1259,3330859,3
1260,3330860,3
1261,3330861,3
1262,3330862,3
1263,3330863,3
1264,3330864,3
1265,3330865,231
1266,3330866,305
1267,3330867,300
1268,3330868,177
1269,3330869,52
1270,3330870,97
1271,3330871,162
1272,3330872,188
1273,3330873,56
1274,3330874,1
1275,3330875,78
1276,3330876,166
1277,3330877,101
1278,3330878,3
1279,3330879,3
1280,3330880,4
1281,3330881,3
1282,3330882,3
1283,3330883,3
1284,3330884,138
1285,3330885,318
1286,3330886,341
1287,3330887,145
1288,3330888,50
1289,3330889,107
1290,3330890,159
1291,3330891,151
1292,3330892,92
1293,3330893,70
1294,3330894,174
1295,3330895,139
1296,3330896,39
1297,3330897,141
1298,3330898,3
1299,3330899,3
1300,3330900,3
1301,3330901,3
1302,3330902,3
1303,3330903,4
1304,3330904,254
1305,3330905,207
1306,3330906,326
1307,3330907,199
1308,3330908,217
1309,3330909,138
1310,3330910,116
1311,3330911,200
1312,3330912,167
1313,3330913,89
1314,3330914,49
1315,3330915,259
1316,3330916,208
1317,3330917,3
1318,3330918,3
1319,3330919,3
1320,3330920,3
1321,3330921,4
1322,3330922,3
1323,3330923,3
1324,3330924,280
1325,3330925,252
1326,3330926,183
1327,3330927,262
1328,3330928,134
1329,3330929,27
1330,3330930,212
1331,3330931,328
1332,3330932,200
1333,3330933,1
1334,3330934,10
1335,3330935,110
1336,3330936,71
1337,3330937,4
1338,3330938,3
1339,3330939,3
1340,3330940,3
1341,3330941,3
1342,3330942,4
1343,3330943,226
1344,3330944,229
1345,3330945,276
1346,3330946,126
1347,3330947,72
1348,3330948,129
1349,3330949,186
1350,3330950,88
1351,3330951,17
1352,3330952,20
1353,3330953,60
1354,3330954,117
1355,3330955,183
1356,3330956,67
1357,3330957,3
1358,3330958,3
1359,3330959,3
1360,3330960,3
1361,3330961,4
1362,3330962,3
1363,3330963,285
1364,3330964,244
1365,3330965,235
1366,3330966,108
1367,3330967,44
1368,3330968,63
1369,3330969,140
1370,3330970,157
1371,3330971,79
1372,3330972,92
1373,3330973,243
1374,3330974,40
1375,3330975,9
1376,3330976,3
1377,3330977,3
1378,3330978,3
1379,3330979,3
1380,3330980,3
1381,3330981,3
1382,3330982,155
1383,3330983,354
1384,3330984,302
1385,3330985,267
1386,3330986,224
1387,3330987,17
1388,3330988,143
1389,3330989,104
1390,3330990,184
1391,3330991,322
1392,3330992,232
1393,3330993,75
1394,3330994,184
1395,3330995,260
1396,3330996,3
1397,3330997,3
1398,3330998,3
1399,3330999,3
1400,3331000,3
1401,3331001,3
1402,3331002,300
1403,3331003,210
1404,3331004,187
1405,3331005,69
1406,3331006,232
1407,3331007,97
1408,3331008,89
1409,3331009,276
1410,3331010,128
1411,3331011,130
1412,3331012,184
1413,3331013,146
1414,3331014,154
1415,3331015,4
1416,3331016,3
1417,3331017,3
1418,3331018,3
1419,3331019,4
1420,3331020,3
1421,3331021,7
1422,3331022,280
1423,3331023,241
1424,3331024,47
1425,3331025,1
1426,3331026,22
1427,3331027,76
1428,3331028,80
1429,3331029,163
1430,3331030,259
1431,3331031,91
1432,3331032,82
1433,3331033,40
1434,3331034,49
1435,3331035,3
1436,3331036,3
1437,3331037,3
1438,3331038,3
1439,3331039,3
1440,3331040,3
1441,3331041,186
1442,3331042,433
1443,3331043,53
1444,3331044,455
1445,3331045,378
1446,3331046,158
1447,3331047,62
1448,3331048,157
1449,3331049,145
1450,3331050,71
1451,3331051,92
1452,3331052,163
1453,3331053,221
1454,3331054,142
1455,3331055,51
1456,3331056,29
1457,3331057,3
1458,3331058,3
1459,3331059,3
1460,3331060,3
1461,3331061,4
1462,3331062,4
1463,3331063,222
1464,3331064,225
1465,3331065,438
1466,3331066,244
1467,3331067,252
1468,3331068,220
1469,3331069,52
1470,3331070,10
1471,3331071,102
1472,3331072,104
1473,3331073,41
1474,3331074,52
1475,3331075,64
1476,3331076,4
1477,3331077,3
1478,3331078,3
1479,3331079,4
1480,3331080,3
1481,3331081,3
1482,3331082,4
1483,3331083,375
1484,3331084,269
1485,3331085,161
1486,3331086,226
1487,3331087,149
1488,3331088,33
1489,3331089,88
1490,3331090,129
1491,3331091,39
1492,3331092,26
1493,3331093,73
1494,3331094,127
1495,3331095,132
1496,3331096,3
1497,3331097,4
1498,3331098,3
1499,3331099,3
1500,3331100,3
1501,3331101,3
1502,3331102,196
1503,3331103,235
1504,3331104,276
1505,3331105,81
1506,3331106,41
1507,3331107,156
1508,3331108,180
1509,3331109,83
1510,3331110,80
1511,3331111,22
1512,3331112,54
1513,3331113,80
1514,3331114,233
1515,3331115,170
1516,3331116,3
1517,3331117,3
1518,3331118,4
1519,3331119,3
1520,3331120,3
1521,3331121,4
1522,3331122,242
1523,3331123,227
1524,3331124,252
1525,3331125,306
1526,3331126,71
1527,3331127,43
1528,3331128,72
1529,3331129,98
1530,3331130,101
1531,3331131,1
1532,3331132,1
1533,3331133,57
1534,3331134,235
1535,3331135,3
1536,3331136,3
1537,3331137,3
1538,3331138,4
1539,3331139,4
1540,3331140,3
1541,3331141,71
1542,3331142,465
1543,3331143,233
1544,3331144,244
1545,3331145,263
1546,3331146,223
1547,3331147,111
1548,3331148,13
1549,3331149,120
1550,3331150,138
1551,3331151,57
1552,3331152,101
1553,3331153,114
1554,3331154,106
1555,3331155,3
1556,3331156,3
1557,3331157,4
1558,3331158,3
1559,3331159,3
1560,3331160,4
1561,3331161,318
1562,3331162,246
1563,3331163,397
1564,3331164,58
1565,3331165,112
1566,3331166,114
1567,3331167,43
1568,3331168,92
1569,3331169,78
1570,3331170,79
1571,3331171,94
1572,3331172,54
1573,3331173,70
1574,3331174,3
1575,3331175,4
1576,3331176,3
1577,3331177,3
1578,3331178,3
1579,3331179,3
1580,3331180,3
1581,3331181,315
1582,3331182,290
1583,3331183,267
1584,3331184,159
1585,3331185,220
1586,3331186,173
1587,3331187,151
1588,3331188,275
1589,3331189,168
1590,3331190,53
1591,3331191,20
1592,3331192,134
1593,3331193,239
1594,3331194,3
1595,3331195,4
1596,3331196,3
1597,3331197,3
1598,3331198,3
1599,3331199,5
1600,3331200,346
1601,3331201,330
1602,3331202,250
1603,3331203,277
1604,3331204,36
1605,3331205,98
1606,3331206,207
1607,3331207,239
1608,3331208,49
1609,3331209,68
1610,3331210,198
1611,3331211,94
1612,3331212,102
1613,3331213,3
1614,3331214,3
1615,3331215,4
1616,3331216,3
1617,3331217,3
1618,3331218,3
1619,3331219,174
1620,3331220,244
1621,3331221,262
1622,3331222,206
1623,3331223,352
1624,3331224,169
1625,3331225,18
1626,3331226,191
1627,3331227,244
1628,3331228,66
1629,3331229,18
1630,3331230,1
1631,3331231,155
1632,3331232,3
1633,3331233,3
1634,3331234,3
1635,3331235,3
1636,3331236,3
1637,3331237,3
1638,3331238,3
1639,3331239,218
1640,3331240,248
1641,3331241,154
1642,3331242,128
1643,3331243,68
1644,3331244,288
1645,3331245,225
1646,3331246,161
1647,3331247,112
1648,3331248,280
1649,3331249,442
1650,3331250,168
1651,3331251,101
1652,3331252,4
1653,3331253,3
1654,3331254,3
1655,3331255,3
1656,3331256,3
1657,3331257,3
1658,3331258,78
1659,3331259,509
1660,3331260,346
1661,3331261,274
1662,3331262,188
1663,3331263,97
1664,3331264,148
