,time,washer
0,4632000,2
1,4632001,2
2,4632002,2
3,4632003,2
4,4632004,2
5,4632005,2
6,4632006,2
7,4632007,2
8,4632008,2
9,4632009,2
10,4632010,2
11,4632011,2
12,4632012,3
13,4632013,2
14,4632014,2
15,4632015,2
16,4632016,2
17,4632017,2
18,4632018,2
19,4632019,2
20,4632020,2
21,4632021,2
22,4632022,2
23,4632023,2
24,4632024,2
25,4632025,2
26,4632026,2
27,4632027,2
28,4632028,2
29,4632029,3
30,4632030,3
31,4632031,2
32,4632032,2
33,4632033,2
34,4632034,2
35,4632035,2
36,4632036,2
37,4632037,2
38,4632038,2
39,4632039,2
40,4632040,2
41,4632041,2
42,4632042,2
43,4632043,2
44,4632044,2
45,4632045,2
46,4632046,2
47,4632047,2
48,4632048,2
49,4632049,2
50,4632050,2
51,4632051,2
52,4632052,3
53,4632053,2
54,4632054,2
55,4632055,2
56,4632056,2
57,4632057,2
58,4632058,2
59,4632059,2
60,4632060,2
61,4632061,2
62,4632062,2
63,4632063,2
64,4632064,2
65,4632065,2
66,4632066,2
67,4632067,2
68,4632068,2
69,4632069,2
70,4632070,2
71,4632071,2
72,4632072,2
73,4632073,2
74,4632074,2
75,4632075,2
76,4632076,2
77,4632077,2
78,4632078,2
79,4632079,2
80,4632080,2
81,4632081,2
82,4632082,2
83,4632083,2
84,4632084,2
85,4632085,2
86,4632086,2
87,4632087,2
88,4632088,2
89,4632089,2
90,4632090,2
91,4632091,2
92,4632092,2
93,4632093,2
94,4632094,2
95,4632095,2
96,4632096,2
97,4632097,2
98,4632098,2
99,4632099,2
100,4632100,2
101,4632101,2
102,4632102,2
103,4632103,2
104,4632104,2
105,4632105,2
106,4632106,2
107,4632107,2
108,4632108,2
109,4632109,2
110,4632110,2
111,4632111,2
112,4632112,2
113,4632113,2
114,4632114,2
115,4632115,3
116,4632116,2
117,4632117,2
118,4632118,2
119,4632119,2
120,4632120,2
121,4632121,2
122,4632122,2
123,4632123,2
124,4632124,2
125,4632125,2
126,4632126,2
127,4632127,2
128,4632128,2
129,4632129,2
130,4632130,2
131,4632131,2
132,4632132,2
133,4632133,3
134,4632134,2
135,4632135,2
136,4632136,2
137,4632137,2
138,4632138,2
139,4632139,2
140,4632140,2
141,4632141,2
142,4632142,2
143,4632143,2
144,4632144,2
145,4632145,2
146,4632146,2
147,4632147,2
148,4632148,2
149,4632149,2
150,4632150,2
151,4632151,2
152,4632152,2
153,4632153,2
154,4632154,2
155,4632155,2
156,4632156,2
157,4632157,3
158,4632158,2
159,4632159,2
160,4632160,2
161,4632161,2
162,4632162,2
163,4632163,2
164,4632164,2
165,4632165,2
166,4632166,2
167,4632167,2
168,4632168,2
169,4632169,2
170,4632170,2
171,4632171,2
172,4632172,3
173,4632173,2
174,4632174,2
175,4632175,2
176,4632176,2
177,4632177,2
178,4632178,2
179,4632179,2
180,4632180,2
181,4632181,2
182,4632182,2
