,time,washer
138,1770138,3
139,1770139,2
140,1770140,2
141,1770141,2
142,1770142,2
143,1770143,2
144,1770144,2
145,1770145,2
146,1770146,2
147,1770147,2
148,1770148,2
149,1770149,2
150,1770150,2
151,1770151,2
152,1770152,2
153,1770153,2
154,1770154,2
155,1770155,2
156,1770156,2
157,1770157,2
158,1770158,2
159,1770159,2
160,1770160,2
161,1770161,2
162,1770162,2
163,1770163,2
164,1770164,2
165,1770165,2
166,1770166,2
167,1770167,2
168,1770168,2
169,1770169,2
170,1770170,2
171,1770171,3
172,1770172,2
173,1770173,2
174,1770174,2
175,1770175,2
176,1770176,2
177,1770177,2
178,1770178,2
179,1770179,2
180,1770180,2
181,1770181,2
182,1770182,2
183,1770183,2
184,1770184,2
185,1770185,2
186,1770186,2
187,1770187,2
188,1770188,2
189,1770189,2
190,1770190,3
191,1770191,2
192,1770192,2
193,1770193,2
194,1770194,2
195,1770195,2
196,1770196,2
197,1770197,2
198,1770198,2
199,1770199,2
200,1770200,2
201,1770201,2
202,1770202,2
203,1770203,2
204,1770204,2
205,1770205,2
206,1770206,2
207,1770207,2
208,1770208,2
209,1770209,2
210,1770210,2
211,1770211,2
212,1770212,2
213,1770213,2
214,1770214,2
215,1770215,2
216,1770216,2
217,1770217,2
218,1770218,2
219,1770219,2
220,1770220,2
221,1770221,2
222,1770222,2
223,1770223,2
224,1770224,2
225,1770225,2
226,1770226,2
227,1770227,2
228,1770228,2
229,1770229,2
230,1770230,2
231,1770231,2
232,1770232,2
233,1770233,2
234,1770234,2
235,1770235,2
236,1770236,2
237,1770237,2
238,1770238,2
239,1770239,2
240,1770240,2
241,1770241,2
242,1770242,2
243,1770243,2
244,1770244,2
245,1770245,2
246,1770246,2
247,1770247,2
248,1770248,2
249,1770249,2
250,1770250,2
251,1770251,2
252,1770252,2
253,1770253,2
254,1770254,2
255,1770255,2
256,1770256,2
257,1770257,2
258,1770258,2
259,1770259,2
260,1770260,2
261,1770261,2
262,1770262,2
263,1770263,2
264,1770264,2
265,1770265,2
266,1770266,2
267,1770267,2
268,1770268,2
269,1770269,2
270,1770270,2
271,1770271,2
272,1770272,2
273,1770273,2
274,1770274,2
275,1770275,2
276,1770276,2
277,1770277,2
278,1770278,2
279,1770279,2
280,1770280,2
281,1770281,2
282,1770282,2
283,1770283,2
284,1770284,2
285,1770285,2
286,1770286,2
287,1770287,2
288,1770288,2
289,1770289,2
290,1770290,2
291,1770291,2
292,1770292,3
293,1770293,2
294,1770294,2
295,1770295,2
296,1770296,2
297,1770297,3
298,1770298,2
299,1770299,2
300,1770300,2
301,1770301,2
302,1770302,2
303,1770303,2
304,1770304,2
305,1770305,2
306,1770306,2
307,1770307,2
308,1770308,2
309,1770309,2
310,1770310,2
311,1770311,2
312,1770312,2
313,1770313,2
314,1770314,2
315,1770315,2
316,1770316,3
317,1770317,2
318,1770318,2
319,1770319,2
320,1770320,2
321,1770321,2
322,1770322,2
323,1770323,2
324,1770324,2
325,1770325,2
326,1770326,2
327,1770327,2
328,1770328,2
329,1770329,2
330,1770330,2
331,1770331,2
332,1770332,2
333,1770333,2
334,1770334,2
335,1770335,2
336,1770336,2
337,1770337,2
338,1770338,2
339,1770339,2
340,1770340,2
341,1770341,2
342,1770342,2
343,1770343,2
344,1770344,2
345,1770345,2
346,1770346,2
347,1770347,2
348,1770348,2
349,1770349,2
350,1770350,2
351,1770351,2
352,1770352,2
353,1770353,2
354,1770354,2
355,1770355,2
356,1770356,2
357,1770357,2
358,1770358,2
359,1770359,2
360,1770360,2
361,1770361,2
362,1770362,2
363,1770363,2
364,1770364,2
365,1770365,2
366,1770366,2
367,1770367,2
368,1770368,2
369,1770369,3
370,1770370,2
371,1770371,2
372,1770372,2
373,1770373,2
374,1770374,2
375,1770375,2
376,1770376,2
377,1770377,2
378,1770378,2
379,1770379,2
380,1770380,2
381,1770381,2
382,1770382,2
383,1770383,2
384,1770384,2
385,1770385,2
386,1770386,2
387,1770387,2
388,1770388,2
389,1770389,2
390,1770390,2
391,1770391,2
392,1770392,2
393,1770393,2
394,1770394,2
395,1770395,2
396,1770396,2
397,1770397,2
398,1770398,2
399,1770399,2
400,1770400,2
401,1770401,2
402,1770402,2
403,1770403,2
404,1770404,2
405,1770405,2
406,1770406,2
407,1770407,2
408,1770408,2
409,1770409,2
410,1770410,2
411,1770411,2
412,1770412,2
413,1770413,2
414,1770414,2
415,1770415,2
416,1770416,2
417,1770417,3
418,1770418,2
419,1770419,2
420,1770420,2
421,1770421,2
422,1770422,2
423,1770423,2
424,1770424,2
425,1770425,2
426,1770426,2
427,1770427,2
428,1770428,2
429,1770429,2
430,1770430,2
431,1770431,2
432,1770432,2
433,1770433,2
434,1770434,2
435,1770435,2
436,1770436,2
437,1770437,2
438,1770438,2
439,1770439,2
440,1770440,2
441,1770441,3
442,1770442,2
443,1770443,2
444,1770444,2
445,1770445,2
446,1770446,2
447,1770447,2
448,1770448,2
449,1770449,2
450,1770450,2
451,1770451,2
452,1770452,2
453,1770453,2
454,1770454,2
455,1770455,2
456,1770456,2
457,1770457,2
458,1770458,2
459,1770459,2
460,1770460,3
461,1770461,3
462,1770462,2
463,1770463,2
464,1770464,2
465,1770465,2
466,1770466,2
467,1770467,2
468,1770468,2
469,1770469,2
470,1770470,2
471,1770471,2
472,1770472,2
473,1770473,2
474,1770474,2
475,1770475,2
476,1770476,2
477,1770477,2
478,1770478,2
479,1770479,2
480,1770480,2
481,1770481,2
482,1770482,2
483,1770483,2
484,1770484,2
485,1770485,2
486,1770486,2
487,1770487,2
488,1770488,2
489,1770489,2
490,1770490,2
491,1770491,2
492,1770492,2
493,1770493,2
494,1770494,2
495,1770495,2
496,1770496,2
497,1770497,2
498,1770498,2
499,1770499,2
500,1770500,2
501,1770501,2
502,1770502,2
503,1770503,2
504,1770504,2
505,1770505,2
506,1770506,2
507,1770507,2
508,1770508,2
509,1770509,2
510,1770510,2
511,1770511,2
512,1770512,2
513,1770513,2
514,1770514,2
515,1770515,2
516,1770516,2
517,1770517,2
518,1770518,2
519,1770519,3
520,1770520,2
521,1770521,2
522,1770522,2
523,1770523,2
524,1770524,2
525,1770525,2
526,1770526,3
527,1770527,2
528,1770528,2
529,1770529,2
530,1770530,2
531,1770531,2
532,1770532,2
533,1770533,2
534,1770534,2
535,1770535,2
536,1770536,2
537,1770537,2
538,1770538,2
539,1770539,2
540,1770540,2
541,1770541,2
542,1770542,2
543,1770543,2
544,1770544,2
545,1770545,2
546,1770546,2
547,1770547,2
548,1770548,2
549,1770549,2
550,1770550,2
551,1770551,2
552,1770552,2
553,1770553,2
554,1770554,2
555,1770555,2
556,1770556,2
557,1770557,2
558,1770558,2
559,1770559,2
560,1770560,2
561,1770561,2
562,1770562,2
563,1770563,2
564,1770564,2
565,1770565,2
566,1770566,2
567,1770567,2
568,1770568,2
569,1770569,2
570,1770570,2
571,1770571,2
572,1770572,2
573,1770573,2
574,1770574,2
575,1770575,2
576,1770576,2
577,1770577,2
578,1770578,2
579,1770579,2
580,1770580,2
581,1770581,2
582,1770582,2
583,1770583,2
584,1770584,2
585,1770585,2
586,1770586,2
587,1770587,2
588,1770588,2
589,1770589,2
590,1770590,2
591,1770591,2
592,1770592,2
593,1770593,2
594,1770594,3
595,1770595,2
596,1770596,2
597,1770597,2
598,1770598,2
599,1770599,2
600,1770600,3
601,1770601,2
602,1770602,2
603,1770603,2
604,1770604,2
605,1770605,2
606,1770606,2
607,1770607,2
608,1770608,2
609,1770609,2
610,1770610,2
611,1770611,2
612,1770612,2
613,1770613,2
614,1770614,2
615,1770615,2
616,1770616,2
617,1770617,2
618,1770618,2
619,1770619,3
620,1770620,2
621,1770621,2
622,1770622,2
623,1770623,2
624,1770624,2
625,1770625,2
626,1770626,2
627,1770627,2
628,1770628,2
629,1770629,2
630,1770630,2
631,1770631,2
632,1770632,2
633,1770633,2
634,1770634,2
635,1770635,2
636,1770636,2
637,1770637,2
638,1770638,2
639,1770639,2
640,1770640,2
641,1770641,2
642,1770642,2
643,1770643,2
644,1770644,2
645,1770645,2
646,1770646,2
647,1770647,2
648,1770648,2
649,1770649,2
650,1770650,2
651,1770651,2
652,1770652,2
653,1770653,2
654,1770654,2
655,1770655,2
656,1770656,2
657,1770657,2
658,1770658,2
659,1770659,2
660,1770660,2
661,1770661,2
662,1770662,2
663,1770663,2
664,1770664,2
665,1770665,2
666,1770666,2
667,1770667,2
668,1770668,2
669,1770669,2
670,1770670,2
671,1770671,2
672,1770672,2
673,1770673,2
674,1770674,2
675,1770675,2
676,1770676,2
677,1770677,2
678,1770678,2
679,1770679,2
680,1770680,2
681,1770681,2
682,1770682,2
683,1770683,2
684,1770684,2
685,1770685,2
686,1770686,2
687,1770687,2
688,1770688,1
689,1770689,2
690,1770690,2
691,1770691,2
692,1770692,2
693,1770693,2
694,1770694,2
695,1770695,2
696,1770696,2
697,1770697,2
698,1770698,2
699,1770699,2
700,1770700,2
701,1770701,2
702,1770702,2
703,1770703,2
704,1770704,2
705,1770705,2
706,1770706,2
707,1770707,2
708,1770708,2
709,1770709,2
710,1770710,2
711,1770711,2
712,1770712,2
713,1770713,2
714,1770714,2
715,1770715,2
716,1770716,2
717,1770717,2
718,1770718,2
719,1770719,2
720,1770720,2
721,1770721,2
722,1770722,2
723,1770723,2
724,1770724,2
725,1770725,2
726,1770726,2
727,1770727,2
728,1770728,2
729,1770729,2
730,1770730,2
731,1770731,1
732,1770732,2
733,1770733,2
734,1770734,2
735,1770735,2
736,1770736,2
737,1770737,2
738,1770738,2
739,1770739,2
740,1770740,2
741,1770741,2
742,1770742,2
743,1770743,2
744,1770744,2
745,1770745,2
746,1770746,2
747,1770747,2
748,1770748,2
749,1770749,2
750,1770750,2
751,1770751,2
752,1770752,2
753,1770753,2
754,1770754,2
755,1770755,2
756,1770756,2
757,1770757,2
758,1770758,2
759,1770759,2
760,1770760,2
761,1770761,2
762,1770762,2
763,1770763,2
764,1770764,2
765,1770765,2
766,1770766,2
767,1770767,2
768,1770768,2
769,1770769,2
770,1770770,2
771,1770771,2
772,1770772,2
773,1770773,2
774,1770774,2
775,1770775,2
776,1770776,2
777,1770777,2
778,1770778,2
779,1770779,2
780,1770780,2
781,1770781,2
782,1770782,2
783,1770783,2
784,1770784,2
785,1770785,2
786,1770786,2
787,1770787,2
788,1770788,2
789,1770789,2
790,1770790,2
791,1770791,2
792,1770792,2
793,1770793,2
794,1770794,2
795,1770795,2
796,1770796,2
797,1770797,2
798,1770798,2
799,1770799,2
800,1770800,2
801,1770801,2
802,1770802,2
803,1770803,2
804,1770804,2
805,1770805,2
806,1770806,2
807,1770807,2
808,1770808,2
809,1770809,2
810,1770810,2
811,1770811,2
812,1770812,2
813,1770813,2
814,1770814,2
815,1770815,2
816,1770816,2
817,1770817,2
818,1770818,2
819,1770819,2
820,1770820,2
821,1770821,2
822,1770822,2
823,1770823,2
824,1770824,2
825,1770825,2
826,1770826,2
827,1770827,2
828,1770828,2
829,1770829,2
830,1770830,2
831,1770831,2
832,1770832,2
833,1770833,2
834,1770834,2
835,1770835,2
836,1770836,2
837,1770837,2
838,1770838,2
839,1770839,2
840,1770840,2
841,1770841,2
842,1770842,2
843,1770843,2
844,1770844,2
845,1770845,2
846,1770846,2
847,1770847,2
848,1770848,2
849,1770849,2
850,1770850,2
851,1770851,2
852,1770852,2
853,1770853,2
854,1770854,2
855,1770855,2
856,1770856,2
857,1770857,2
858,1770858,2
859,1770859,2
860,1770860,2
861,1770861,2
862,1770862,2
863,1770863,2
864,1770864,2
865,1770865,3
866,1770866,2
867,1770867,2
868,1770868,2
869,1770869,2
870,1770870,2
871,1770871,3
872,1770872,2
873,1770873,2
874,1770874,2
875,1770875,2
876,1770876,2
877,1770877,2
878,1770878,2
879,1770879,2
880,1770880,3
881,1770881,2
882,1770882,2
883,1770883,2
884,1770884,2
885,1770885,2
886,1770886,2
887,1770887,2
888,1770888,2
889,1770889,2
890,1770890,2
891,1770891,2
892,1770892,2
893,1770893,2
894,1770894,2
895,1770895,2
896,1770896,2
897,1770897,2
898,1770898,2
899,1770899,2
900,1770900,2
901,1770901,2
902,1770902,2
903,1770903,2
904,1770904,2
905,1770905,2
906,1770906,2
907,1770907,3
908,1770908,2
909,1770909,2
910,1770910,2
911,1770911,2
912,1770912,2
913,1770913,2
914,1770914,2
915,1770915,2
916,1770916,2
917,1770917,2
918,1770918,2
919,1770919,2
920,1770920,2
921,1770921,3
922,1770922,2
923,1770923,2
924,1770924,2
925,1770925,3
926,1770926,2
927,1770927,2
928,1770928,2
929,1770929,2
930,1770930,2
931,1770931,2
932,1770932,2
933,1770933,2
934,1770934,2
935,1770935,2
936,1770936,2
937,1770937,2
938,1770938,2
939,1770939,2
940,1770940,2
941,1770941,2
942,1770942,2
943,1770943,2
944,1770944,2
945,1770945,2
946,1770946,2
947,1770947,2
948,1770948,2
949,1770949,2
950,1770950,2
951,1770951,2
952,1770952,2
953,1770953,2
954,1770954,2
955,1770955,2
956,1770956,2
957,1770957,2
958,1770958,2
959,1770959,2
960,1770960,2
961,1770961,2
962,1770962,2
963,1770963,2
964,1770964,2
965,1770965,2
966,1770966,2
967,1770967,2
968,1770968,3
969,1770969,2
970,1770970,2
971,1770971,2
972,1770972,2
973,1770973,2
974,1770974,2
975,1770975,2
976,1770976,2
977,1770977,2
978,1770978,2
979,1770979,2
980,1770980,2
981,1770981,2
982,1770982,2
983,1770983,2
984,1770984,2
985,1770985,2
986,1770986,2
987,1770987,2
988,1770988,2
989,1770989,2
990,1770990,2
991,1770991,2
992,1770992,2
993,1770993,2
994,1770994,2
995,1770995,2
996,1770996,2
997,1770997,2
998,1770998,2
999,1770999,2
1000,1771000,2
1001,1771001,3
1002,1771002,2
1003,1771003,2
1004,1771004,2
1005,1771005,3
1006,1771006,2
1007,1771007,3
1008,1771008,2
1009,1771009,2
1010,1771010,2
1011,1771011,2
1012,1771012,2
1013,1771013,2
1014,1771014,2
1015,1771015,2
1016,1771016,2
1017,1771017,2
1018,1771018,2
1019,1771019,2
1020,1771020,2
1021,1771021,2
1022,1771022,2
1023,1771023,2
1024,1771024,2
1025,1771025,2
1026,1771026,2
1027,1771027,2
1028,1771028,2
1029,1771029,2
1030,1771030,2
1031,1771031,2
1032,1771032,2
1033,1771033,2
1034,1771034,2
1035,1771035,2
1036,1771036,2
1037,1771037,2
1038,1771038,2
1039,1771039,2
1040,1771040,2
1041,1771041,2
1042,1771042,2
1043,1771043,2
1044,1771044,2
1045,1771045,2
1046,1771046,2
1047,1771047,2
1048,1771048,2
1049,1771049,2
1050,1771050,2
1051,1771051,2
1052,1771052,2
1053,1771053,2
1054,1771054,2
1055,1771055,2
1056,1771056,2
1057,1771057,2
1058,1771058,2
1059,1771059,2
1060,1771060,2
1061,1771061,2
1062,1771062,2
1063,1771063,2
1064,1771064,2
1065,1771065,2
1066,1771066,2
1067,1771067,2
1068,1771068,2
1069,1771069,2
1070,1771070,2
1071,1771071,2
1072,1771072,2
1073,1771073,2
1074,1771074,2
1075,1771075,2
1076,1771076,2
1077,1771077,2
1078,1771078,2
1079,1771079,2
1080,1771080,2
1081,1771081,2
1082,1771082,2
1083,1771083,2
1084,1771084,2
1085,1771085,2
1086,1771086,2
1087,1771087,2
1088,1771088,2
1089,1771089,2
1090,1771090,2
1091,1771091,2
1092,1771092,2
1093,1771093,2
1094,1771094,2
1095,1771095,2
1096,1771096,2
1097,1771097,2
1098,1771098,2
1099,1771099,2
1100,1771100,2
1101,1771101,2
1102,1771102,2
1103,1771103,2
1104,1771104,2
1105,1771105,2
1106,1771106,2
1107,1771107,2
1108,1771108,2
1109,1771109,2
1110,1771110,2
1111,1771111,2
1112,1771112,2
1113,1771113,2
1114,1771114,2
1115,1771115,2
1116,1771116,2
1117,1771117,2
1118,1771118,2
1119,1771119,2
1120,1771120,2
1121,1771121,2
1122,1771122,2
1123,1771123,2
1124,1771124,2
1125,1771125,2
1126,1771126,2
1127,1771127,2
1128,1771128,2
1129,1771129,2
1130,1771130,2
1131,1771131,2
1132,1771132,2
1133,1771133,2
1134,1771134,2
1135,1771135,2
1136,1771136,2
1137,1771137,2
1138,1771138,2
1139,1771139,2
1140,1771140,2
1141,1771141,2
1142,1771142,2
1143,1771143,2
1144,1771144,2
1145,1771145,2
1146,1771146,2
1147,1771147,2
1148,1771148,2
1149,1771149,2
1150,1771150,2
1151,1771151,2
1152,1771152,2
1153,1771153,2
1154,1771154,2
1155,1771155,2
1156,1771156,2
1157,1771157,2
1158,1771158,2
1159,1771159,2
1160,1771160,2
1161,1771161,2
1162,1771162,2
1163,1771163,2
1164,1771164,2
1165,1771165,2
1166,1771166,2
1167,1771167,2
1168,1771168,2
1169,1771169,2
1170,1771170,2
1171,1771171,2
1172,1771172,2
1173,1771173,2
1174,1771174,2
1175,1771175,2
1176,1771176,2
1177,1771177,2
1178,1771178,2
1179,1771179,2
1180,1771180,2
1181,1771181,2
1182,1771182,3
1183,1771183,3
1184,1771184,2
1185,1771185,2
1186,1771186,2
1187,1771187,2
1188,1771188,2
1189,1771189,2
1190,1771190,2
1191,1771191,2
1192,1771192,2
1193,1771193,2
1194,1771194,2
1195,1771195,2
1196,1771196,2
1197,1771197,2
1198,1771198,2
1199,1771199,2
1200,1771200,2
1201,1771201,2
1202,1771202,2
1203,1771203,2
1204,1771204,2
1205,1771205,2
1206,1771206,2
1207,1771207,2
1208,1771208,2
1209,1771209,2
1210,1771210,2
1211,1771211,2
1212,1771212,2
1213,1771213,2
1214,1771214,2
1215,1771215,2
1216,1771216,2
1217,1771217,2
1218,1771218,2
1219,1771219,2
1220,1771220,2
1221,1771221,2
1222,1771222,2
1223,1771223,2
1224,1771224,2
1225,1771225,2
1226,1771226,2
1227,1771227,2
1228,1771228,2
1229,1771229,2
1230,1771230,2
1231,1771231,2
1232,1771232,2
1233,1771233,2
1234,1771234,2
1235,1771235,2
1236,1771236,2
1237,1771237,2
1238,1771238,2
1239,1771239,2
1240,1771240,2
1241,1771241,2
1242,1771242,2
1243,1771243,2
1244,1771244,3
1245,1771245,2
1246,1771246,2
1247,1771247,2
1248,1771248,2
1249,1771249,2
1250,1771250,2
1251,1771251,2
1252,1771252,2
1253,1771253,2
1254,1771254,2
1255,1771255,2
1256,1771256,2
1257,1771257,2
1258,1771258,2
1259,1771259,2
1260,1771260,2
1261,1771261,2
1262,1771262,2
1263,1771263,2
1264,1771264,2
1265,1771265,2
1266,1771266,2
1267,1771267,2
1268,1771268,2
1269,1771269,2
1270,1771270,2
1271,1771271,2
1272,1771272,2
1273,1771273,2
1274,1771274,2
1275,1771275,2
1276,1771276,2
1277,1771277,2
1278,1771278,2
1279,1771279,2
1280,1771280,2
1281,1771281,2
1282,1771282,2
1283,1771283,2
1284,1771284,2
1285,1771285,2
1286,1771286,2
1287,1771287,2
1288,1771288,2
1289,1771289,2
1290,1771290,2
1291,1771291,2
1292,1771292,2
1293,1771293,3
1294,1771294,2
1295,1771295,2
1296,1771296,2
1297,1771297,2
1298,1771298,2
1299,1771299,2
1300,1771300,2
1301,1771301,2
1302,1771302,2
1303,1771303,2
1304,1771304,2
1305,1771305,2
1306,1771306,2
1307,1771307,2
1308,1771308,2
1309,1771309,2
1310,1771310,2
1311,1771311,2
1312,1771312,2
1313,1771313,2
1314,1771314,2
1315,1771315,2
1316,1771316,2
1317,1771317,2
1318,1771318,2
1319,1771319,2
1320,1771320,2
1321,1771321,2
1322,1771322,2
1323,1771323,2
1324,1771324,2
1325,1771325,2
1326,1771326,2
1327,1771327,2
1328,1771328,2
1329,1771329,2
1330,1771330,2
1331,1771331,2
1332,1771332,2
1333,1771333,2
1334,1771334,2
1335,1771335,2
1336,1771336,2
1337,1771337,2
1338,1771338,3
1339,1771339,3
1340,1771340,2
1341,1771341,2
1342,1771342,2
1343,1771343,2
1344,1771344,2
1345,1771345,2
1346,1771346,2
1347,1771347,2
1348,1771348,2
1349,1771349,2
1350,1771350,2
1351,1771351,2
1352,1771352,2
1353,1771353,2
1354,1771354,2
1355,1771355,2
1356,1771356,2
1357,1771357,2
1358,1771358,2
1359,1771359,2
1360,1771360,2
1361,1771361,2
1362,1771362,2
1363,1771363,2
1364,1771364,2
1365,1771365,2
1366,1771366,2
1367,1771367,2
1368,1771368,2
1369,1771369,2
1370,1771370,2
1371,1771371,2
1372,1771372,2
1373,1771373,2
1374,1771374,2
1375,1771375,2
1376,1771376,2
1377,1771377,2
1378,1771378,2
1379,1771379,2
1380,1771380,2
1381,1771381,2
1382,1771382,3
1383,1771383,3
1384,1771384,2
1385,1771385,2
1386,1771386,2
1387,1771387,2
1388,1771388,2
1389,1771389,2
1390,1771390,2
1391,1771391,2
1392,1771392,2
1393,1771393,2
1394,1771394,2
1395,1771395,2
1396,1771396,2
1397,1771397,2
1398,1771398,2
1399,1771399,2
1400,1771400,2
1401,1771401,2
1402,1771402,2
1403,1771403,2
1404,1771404,2
1405,1771405,2
1406,1771406,2
1407,1771407,2
1408,1771408,2
1409,1771409,2
1410,1771410,2
1411,1771411,2
1412,1771412,2
1413,1771413,2
1414,1771414,2
1415,1771415,2
1416,1771416,2
1417,1771417,2
1418,1771418,2
1419,1771419,3
1420,1771420,2
1421,1771421,2
1422,1771422,2
1423,1771423,2
1424,1771424,2
1425,1771425,2
1426,1771426,2
1427,1771427,2
1428,1771428,2
1429,1771429,2
1430,1771430,2
1431,1771431,2
1432,1771432,2
1433,1771433,2
1434,1771434,2
1435,1771435,2
1436,1771436,2
1437,1771437,2
1438,1771438,2
1439,1771439,2
1440,1771440,2
1441,1771441,3
1442,1771442,2
1443,1771443,2
1444,1771444,3
1445,1771445,3
1446,1771446,2
1447,1771447,2
1448,1771448,2
1449,1771449,2
1450,1771450,2
1451,1771451,2
1452,1771452,2
1453,1771453,2
1454,1771454,2
1455,1771455,2
1456,1771456,2
1457,1771457,2
1458,1771458,2
1459,1771459,2
1460,1771460,2
1461,1771461,2
1462,1771462,2
1463,1771463,2
1464,1771464,3
1465,1771465,2
1466,1771466,2
1467,1771467,2
1468,1771468,2
1469,1771469,2
1470,1771470,2
1471,1771471,2
1472,1771472,2
1473,1771473,2
1474,1771474,2
1475,1771475,2
1476,1771476,2
1477,1771477,2
1478,1771478,2
1479,1771479,2
1480,1771480,2
1481,1771481,2
1482,1771482,2
1483,1771483,2
1484,1771484,2
1485,1771485,2
1486,1771486,2
1487,1771487,2
1488,1771488,2
1489,1771489,2
1490,1771490,2
1491,1771491,2
1492,1771492,2
1493,1771493,2
1494,1771494,2
1495,1771495,2
1496,1771496,2
1497,1771497,2
1498,1771498,2
1499,1771499,2
1500,1771500,2
1501,1771501,2
1502,1771502,2
1503,1771503,2
1504,1771504,2
1505,1771505,2
1506,1771506,2
1507,1771507,2
1508,1771508,2
1509,1771509,2
1510,1771510,2
1511,1771511,2
1512,1771512,2
1513,1771513,2
1514,1771514,2
1515,1771515,2
1516,1771516,2
1517,1771517,2
1518,1771518,2
1519,1771519,2
1520,1771520,3
1521,1771521,2
1522,1771522,2
1523,1771523,2
1524,1771524,2
1525,1771525,2
1526,1771526,3
1527,1771527,2
1528,1771528,2
1529,1771529,2
1530,1771530,2
1531,1771531,2
1532,1771532,2
1533,1771533,2
1534,1771534,2
1535,1771535,2
1536,1771536,2
1537,1771537,2
1538,1771538,2
1539,1771539,2
1540,1771540,2
1541,1771541,2
1542,1771542,2
1543,1771543,2
1544,1771544,2
1545,1771545,2
1546,1771546,2
1547,1771547,2
1548,1771548,2
1549,1771549,2
1550,1771550,2
1551,1771551,2
1552,1771552,2
1553,1771553,2
1554,1771554,2
1555,1771555,2
1556,1771556,2
1557,1771557,2
1558,1771558,2
1559,1771559,2
1560,1771560,2
1561,1771561,2
1562,1771562,2
1563,1771563,2
1564,1771564,2
1565,1771565,2
1566,1771566,2
1567,1771567,2
1568,1771568,2
1569,1771569,2
1570,1771570,2
1571,1771571,2
1572,1771572,2
1573,1771573,2
1574,1771574,2
1575,1771575,2
1576,1771576,2
1577,1771577,2
1578,1771578,2
1579,1771579,2
1580,1771580,2
1581,1771581,2
1582,1771582,3
1583,1771583,2
1584,1771584,2
1585,1771585,2
1586,1771586,2
1587,1771587,2
1588,1771588,2
1589,1771589,2
1590,1771590,2
1591,1771591,2
1592,1771592,2
1593,1771593,2
1594,1771594,2
1595,1771595,2
1596,1771596,2
1597,1771597,2
1598,1771598,2
1599,1771599,2
1600,1771600,2
1601,1771601,2
1602,1771602,2
1603,1771603,2
1604,1771604,2
1605,1771605,2
1606,1771606,2
1607,1771607,2
1608,1771608,2
1609,1771609,2
1610,1771610,2
1611,1771611,2
1612,1771612,2
1613,1771613,2
1614,1771614,2
1615,1771615,2
1616,1771616,2
1617,1771617,2
1618,1771618,2
1619,1771619,2
1620,1771620,2
1621,1771621,2
1622,1771622,2
1623,1771623,2
1624,1771624,2
1625,1771625,2
1626,1771626,2
1627,1771627,2
1628,1771628,2
1629,1771629,2
1630,1771630,2
1631,1771631,2
1632,1771632,2
1633,1771633,2
1634,1771634,2
1635,1771635,2
1636,1771636,2
1637,1771637,2
1638,1771638,2
1639,1771639,2
1640,1771640,2
1641,1771641,2
1642,1771642,2
1643,1771643,2
1644,1771644,2
1645,1771645,2
1646,1771646,2
1647,1771647,2
1648,1771648,2
1649,1771649,2
1650,1771650,2
1651,1771651,2
1652,1771652,2
1653,1771653,2
1654,1771654,2
1655,1771655,2
1656,1771656,2
1657,1771657,2
1658,1771658,2
1659,1771659,2
1660,1771660,2
1661,1771661,2
1662,1771662,2
1663,1771663,2
1664,1771664,2
