,time,washer
587,2720587,2
588,2720588,2
589,2720589,2
590,2720590,2
591,2720591,2
592,2720592,2
593,2720593,2
594,2720594,2
595,2720595,2
596,2720596,2
597,2720597,2
598,2720598,2
599,2720599,2
600,2720600,2
601,2720601,2
602,2720602,2
603,2720603,2
604,2720604,2
605,2720605,2
606,2720606,2
607,2720607,2
608,2720608,2
609,2720609,2
610,2720610,2
611,2720611,2
612,2720612,2
613,2720613,2
614,2720614,2
615,2720615,2
616,2720616,2
617,2720617,2
618,2720618,2
619,2720619,2
620,2720620,2
621,2720621,2
622,2720622,2
623,2720623,2
624,2720624,2
625,2720625,2
626,2720626,2
627,2720627,2
628,2720628,2
629,2720629,2
630,2720630,2
631,2720631,2
632,2720632,2
633,2720633,2
634,2720634,1
635,2720635,2
636,2720636,2
637,2720637,2
638,2720638,2
639,2720639,2
640,2720640,2
641,2720641,2
642,2720642,2
643,2720643,2
644,2720644,2
645,2720645,2
646,2720646,2
647,2720647,2
648,2720648,2
649,2720649,2
650,2720650,2
651,2720651,2
652,2720652,2
653,2720653,2
654,2720654,2
655,2720655,2
656,2720656,2
657,2720657,2
658,2720658,3
659,2720659,2
660,2720660,2
661,2720661,2
662,2720662,2
663,2720663,2
664,2720664,2
665,2720665,2
666,2720666,2
667,2720667,2
668,2720668,2
669,2720669,2
670,2720670,2
671,2720671,2
672,2720672,2
673,2720673,2
674,2720674,2
675,2720675,2
676,2720676,2
677,2720677,2
678,2720678,2
679,2720679,2
680,2720680,2
681,2720681,2
682,2720682,2
683,2720683,2
684,2720684,2
685,2720685,2
686,2720686,2
687,2720687,2
688,2720688,2
689,2720689,2
690,2720690,2
691,2720691,2
692,2720692,2
693,2720693,2
694,2720694,2
695,2720695,2
696,2720696,2
697,2720697,2
698,2720698,2
699,2720699,2
700,2720700,2
701,2720701,2
702,2720702,2
703,2720703,2
704,2720704,2
705,2720705,2
706,2720706,2
707,2720707,2
708,2720708,2
709,2720709,2
710,2720710,2
711,2720711,2
712,2720712,2
713,2720713,2
714,2720714,2
715,2720715,2
716,2720716,2
717,2720717,2
718,2720718,2
719,2720719,3
720,2720720,2
721,2720721,2
722,2720722,2
723,2720723,2
724,2720724,2
725,2720725,2
726,2720726,2
727,2720727,2
728,2720728,2
729,2720729,2
730,2720730,2
731,2720731,2
732,2720732,2
733,2720733,2
734,2720734,2
735,2720735,2
736,2720736,2
737,2720737,2
738,2720738,2
739,2720739,2
740,2720740,2
741,2720741,2
742,2720742,2
743,2720743,2
744,2720744,2
745,2720745,2
746,2720746,2
747,2720747,3
748,2720748,2
749,2720749,2
750,2720750,2
751,2720751,2
752,2720752,2
753,2720753,2
754,2720754,2
755,2720755,2
756,2720756,2
757,2720757,2
758,2720758,3
759,2720759,2
760,2720760,2
761,2720761,2
762,2720762,2
763,2720763,2
764,2720764,2
765,2720765,2
766,2720766,2
767,2720767,2
768,2720768,2
769,2720769,2
770,2720770,2
771,2720771,2
772,2720772,2
773,2720773,2
774,2720774,2
775,2720775,3
776,2720776,2
777,2720777,2
778,2720778,2
779,2720779,2
780,2720780,2
781,2720781,2
782,2720782,2
783,2720783,2
784,2720784,2
785,2720785,2
786,2720786,2
787,2720787,2
788,2720788,2
789,2720789,2
790,2720790,2
791,2720791,2
792,2720792,2
793,2720793,2
794,2720794,2
795,2720795,2
796,2720796,2
797,2720797,2
798,2720798,2
799,2720799,2
800,2720800,2
801,2720801,2
802,2720802,2
803,2720803,2
804,2720804,2
805,2720805,2
806,2720806,2
807,2720807,2
808,2720808,2
809,2720809,2
810,2720810,2
811,2720811,2
812,2720812,2
813,2720813,2
814,2720814,2
815,2720815,2
816,2720816,2
817,2720817,3
818,2720818,2
819,2720819,2
820,2720820,3
821,2720821,2
822,2720822,2
823,2720823,3
824,2720824,2
825,2720825,2
826,2720826,2
827,2720827,2
828,2720828,2
829,2720829,2
830,2720830,2
831,2720831,2
832,2720832,2
833,2720833,2
834,2720834,2
835,2720835,2
836,2720836,2
837,2720837,2
838,2720838,2
839,2720839,2
840,2720840,2
841,2720841,2
842,2720842,2
843,2720843,2
844,2720844,2
845,2720845,2
846,2720846,2
847,2720847,2
848,2720848,2
849,2720849,3
850,2720850,2
851,2720851,2
852,2720852,2
853,2720853,2
854,2720854,2
855,2720855,2
856,2720856,2
857,2720857,2
858,2720858,2
859,2720859,2
860,2720860,3
861,2720861,2
862,2720862,2
863,2720863,2
864,2720864,2
865,2720865,2
866,2720866,2
867,2720867,2
868,2720868,2
869,2720869,2
870,2720870,2
871,2720871,2
872,2720872,2
873,2720873,2
874,2720874,2
875,2720875,2
876,2720876,2
877,2720877,2
878,2720878,2
879,2720879,2
880,2720880,2
881,2720881,2
882,2720882,2
883,2720883,2
884,2720884,3
885,2720885,2
886,2720886,2
887,2720887,2
888,2720888,2
889,2720889,2
890,2720890,2
891,2720891,2
892,2720892,2
893,2720893,2
894,2720894,2
895,2720895,2
896,2720896,2
897,2720897,2
898,2720898,2
899,2720899,2
900,2720900,2
901,2720901,2
902,2720902,2
903,2720903,2
904,2720904,2
905,2720905,2
906,2720906,2
907,2720907,2
908,2720908,2
909,2720909,2
910,2720910,2
911,2720911,2
912,2720912,2
913,2720913,2
914,2720914,2
915,2720915,2
916,2720916,2
917,2720917,2
918,2720918,2
919,2720919,2
920,2720920,2
921,2720921,2
922,2720922,2
923,2720923,2
924,2720924,2
925,2720925,2
926,2720926,2
927,2720927,2
928,2720928,2
929,2720929,2
930,2720930,2
931,2720931,2
932,2720932,2
933,2720933,2
934,2720934,2
935,2720935,2
936,2720936,2
937,2720937,2
938,2720938,2
939,2720939,2
940,2720940,2
941,2720941,2
942,2720942,2
943,2720943,2
944,2720944,2
945,2720945,2
946,2720946,2
947,2720947,2
948,2720948,2
949,2720949,2
950,2720950,2
951,2720951,2
952,2720952,2
953,2720953,2
954,2720954,2
955,2720955,2
956,2720956,2
957,2720957,2
958,2720958,2
959,2720959,2
960,2720960,2
961,2720961,2
962,2720962,2
963,2720963,2
964,2720964,3
965,2720965,2
966,2720966,2
967,2720967,2
968,2720968,2
969,2720969,2
970,2720970,2
971,2720971,2
972,2720972,2
973,2720973,2
974,2720974,2
975,2720975,2
976,2720976,2
977,2720977,2
978,2720978,2
979,2720979,2
980,2720980,2
981,2720981,2
982,2720982,2
983,2720983,2
984,2720984,2
985,2720985,2
986,2720986,2
987,2720987,1
988,2720988,3
989,2720989,2
990,2720990,2
991,2720991,2
992,2720992,2
993,2720993,2
994,2720994,2
995,2720995,2
996,2720996,2
997,2720997,2
998,2720998,2
999,2720999,2
1000,2721000,2
1001,2721001,2
1002,2721002,2
1003,2721003,2
1004,2721004,2
1005,2721005,2
1006,2721006,2
1007,2721007,2
1008,2721008,2
1009,2721009,2
1010,2721010,2
1011,2721011,2
1012,2721012,2
1013,2721013,2
1014,2721014,2
1015,2721015,2
1016,2721016,2
1017,2721017,2
1018,2721018,2
1019,2721019,2
1020,2721020,2
1021,2721021,3
1022,2721022,2
1023,2721023,2
1024,2721024,2
1025,2721025,2
1026,2721026,2
1027,2721027,2
1028,2721028,2
1029,2721029,2
1030,2721030,2
1031,2721031,2
1032,2721032,2
1033,2721033,2
1034,2721034,2
1035,2721035,2
1036,2721036,2
1037,2721037,2
1038,2721038,3
1039,2721039,2
1040,2721040,2
1041,2721041,2
1042,2721042,2
1043,2721043,1
1044,2721044,2
1045,2721045,2
1046,2721046,3
1047,2721047,3
1048,2721048,2
1049,2721049,2
1050,2721050,2
1051,2721051,2
1052,2721052,2
1053,2721053,2
1054,2721054,2
1055,2721055,2
1056,2721056,2
1057,2721057,2
1058,2721058,2
1059,2721059,2
1060,2721060,2
1061,2721061,2
1062,2721062,2
1063,2721063,4
1064,2721064,2
1065,2721065,2
1066,2721066,2
1067,2721067,2
1068,2721068,3
1069,2721069,2
1070,2721070,3
1071,2721071,2
1072,2721072,2
1073,2721073,2
1074,2721074,2
1075,2721075,2
1076,2721076,2
1077,2721077,2
1078,2721078,2
1079,2721079,2
1080,2721080,2
1081,2721081,2
1082,2721082,2
1083,2721083,2
1084,2721084,2
1085,2721085,2
1086,2721086,2
1087,2721087,2
1088,2721088,2
1089,2721089,2
1090,2721090,3
1091,2721091,2
1092,2721092,3
1093,2721093,2
1094,2721094,2
1095,2721095,2
1096,2721096,2
1097,2721097,2
1098,2721098,2
1099,2721099,2
1100,2721100,2
1101,2721101,2
1102,2721102,2
1103,2721103,2
1104,2721104,2
1105,2721105,2
1106,2721106,3
1107,2721107,2
1108,2721108,2
1109,2721109,3
1110,2721110,2
1111,2721111,3
1112,2721112,3
1113,2721113,2
1114,2721114,2
1115,2721115,2
1116,2721116,2
1117,2721117,2
1118,2721118,2
1119,2721119,2
1120,2721120,2
1121,2721121,2
1122,2721122,2
1123,2721123,2
1124,2721124,2
1125,2721125,2
1126,2721126,2
1127,2721127,2
1128,2721128,2
1129,2721129,2
1130,2721130,2
1131,2721131,2
1132,2721132,2
1133,2721133,2
1134,2721134,2
1135,2721135,2
1136,2721136,2
1137,2721137,2
1138,2721138,2
1139,2721139,2
1140,2721140,2
1141,2721141,2
1142,2721142,2
1143,2721143,2
1144,2721144,3
1145,2721145,2
1146,2721146,2
1147,2721147,2
1148,2721148,2
1149,2721149,2
1150,2721150,2
1151,2721151,2
1152,2721152,2
1153,2721153,2
1154,2721154,2
1155,2721155,2
1156,2721156,2
1157,2721157,2
1158,2721158,2
1159,2721159,2
1160,2721160,2
1161,2721161,2
1162,2721162,2
1163,2721163,2
1164,2721164,2
1165,2721165,2
1166,2721166,1
1167,2721167,2
1168,2721168,2
1169,2721169,2
1170,2721170,2
1171,2721171,2
1172,2721172,2
1173,2721173,2
1174,2721174,2
1175,2721175,2
1176,2721176,2
1177,2721177,2
1178,2721178,2
1179,2721179,2
1180,2721180,2
1181,2721181,2
1182,2721182,2
1183,2721183,2
1184,2721184,2
1185,2721185,2
1186,2721186,2
1187,2721187,2
1188,2721188,2
1189,2721189,3
1190,2721190,2
1191,2721191,2
1192,2721192,2
1193,2721193,3
1194,2721194,2
1195,2721195,2
1196,2721196,2
1197,2721197,2
1198,2721198,2
1199,2721199,2
1200,2721200,2
1201,2721201,2
1202,2721202,2
1203,2721203,2
1204,2721204,1
1205,2721205,2
1206,2721206,2
1207,2721207,2
1208,2721208,2
1209,2721209,2
1210,2721210,2
1211,2721211,2
1212,2721212,2
1213,2721213,2
1214,2721214,2
1215,2721215,2
1216,2721216,2
1217,2721217,2
1218,2721218,2
1219,2721219,2
1220,2721220,2
1221,2721221,2
1222,2721222,2
1223,2721223,2
1224,2721224,3
1225,2721225,2
1226,2721226,2
1227,2721227,2
1228,2721228,3
1229,2721229,2
1230,2721230,2
1231,2721231,2
1232,2721232,3
1233,2721233,2
1234,2721234,2
1235,2721235,2
1236,2721236,2
1237,2721237,2
1238,2721238,2
1239,2721239,2
1240,2721240,2
1241,2721241,2
1242,2721242,2
1243,2721243,2
1244,2721244,4
1245,2721245,2
1246,2721246,2
1247,2721247,2
1248,2721248,2
1249,2721249,2
1250,2721250,2
1251,2721251,2
1252,2721252,2
1253,2721253,2
1254,2721254,2
1255,2721255,2
1256,2721256,2
1257,2721257,2
1258,2721258,2
1259,2721259,2
1260,2721260,2
1261,2721261,2
1262,2721262,2
1263,2721263,3
1264,2721264,3
1265,2721265,1
1266,2721266,2
1267,2721267,2
1268,2721268,2
1269,2721269,2
1270,2721270,2
1271,2721271,2
1272,2721272,2
1273,2721273,2
1274,2721274,2
1275,2721275,2
1276,2721276,2
1277,2721277,2
1278,2721278,2
1279,2721279,2
1280,2721280,2
1281,2721281,2
1282,2721282,2
1283,2721283,1
1284,2721284,2
1285,2721285,2
1286,2721286,2
1287,2721287,2
1288,2721288,2
1289,2721289,2
1290,2721290,2
1291,2721291,2
1292,2721292,2
1293,2721293,2
1294,2721294,2
1295,2721295,2
1296,2721296,2
1297,2721297,2
1298,2721298,2
1299,2721299,2
1300,2721300,2
1301,2721301,2
1302,2721302,2
1303,2721303,2
1304,2721304,2
1305,2721305,3
1306,2721306,2
1307,2721307,2
1308,2721308,2
1309,2721309,2
1310,2721310,2
1311,2721311,2
1312,2721312,2
1313,2721313,2
1314,2721314,2
1315,2721315,2
1316,2721316,2
1317,2721317,2
1318,2721318,2
1319,2721319,2
1320,2721320,2
1321,2721321,2
1322,2721322,2
1323,2721323,2
1324,2721324,2
1325,2721325,2
1326,2721326,2
1327,2721327,2
1328,2721328,2
1329,2721329,2
1330,2721330,2
1331,2721331,2
1332,2721332,2
1333,2721333,2
1334,2721334,2
1335,2721335,2
1336,2721336,2
1337,2721337,3
1338,2721338,2
1339,2721339,2
1340,2721340,2
1341,2721341,2
1342,2721342,2
1343,2721343,2
1344,2721344,2
1345,2721345,2
1346,2721346,2
1347,2721347,2
1348,2721348,2
1349,2721349,2
1350,2721350,2
1351,2721351,2
1352,2721352,2
1353,2721353,2
1354,2721354,2
1355,2721355,2
1356,2721356,2
1357,2721357,2
1358,2721358,2
1359,2721359,2
1360,2721360,2
1361,2721361,2
1362,2721362,2
1363,2721363,2
1364,2721364,2
1365,2721365,2
1366,2721366,2
1367,2721367,2
1368,2721368,2
1369,2721369,2
1370,2721370,2
1371,2721371,2
1372,2721372,2
1373,2721373,2
1374,2721374,2
1375,2721375,2
1376,2721376,2
1377,2721377,2
1378,2721378,2
1379,2721379,2
1380,2721380,2
1381,2721381,2
1382,2721382,2
1383,2721383,2
1384,2721384,2
1385,2721385,2
1386,2721386,2
1387,2721387,2
1388,2721388,2
1389,2721389,2
1390,2721390,2
1391,2721391,2
1392,2721392,2
1393,2721393,2
1394,2721394,2
1395,2721395,2
1396,2721396,2
1397,2721397,2
1398,2721398,2
1399,2721399,2
1400,2721400,2
1401,2721401,2
1402,2721402,2
1403,2721403,2
1404,2721404,2
1405,2721405,3
1406,2721406,2
1407,2721407,2
1408,2721408,2
1409,2721409,2
1410,2721410,2
1411,2721411,3
1412,2721412,2
1413,2721413,2
1414,2721414,2
1415,2721415,2
1416,2721416,2
1417,2721417,2
1418,2721418,2
1419,2721419,3
1420,2721420,2
1421,2721421,2
1422,2721422,2
1423,2721423,2
1424,2721424,2
1425,2721425,2
1426,2721426,2
1427,2721427,2
1428,2721428,2
1429,2721429,2
1430,2721430,2
1431,2721431,2
1432,2721432,2
1433,2721433,2
1434,2721434,2
1435,2721435,2
1436,2721436,2
1437,2721437,2
1438,2721438,2
1439,2721439,2
1440,2721440,2
1441,2721441,2
1442,2721442,2
1443,2721443,2
1444,2721444,2
1445,2721445,2
1446,2721446,2
1447,2721447,2
1448,2721448,2
1449,2721449,2
1450,2721450,2
1451,2721451,2
1452,2721452,2
1453,2721453,2
1454,2721454,2
1455,2721455,2
1456,2721456,3
1457,2721457,2
1458,2721458,2
1459,2721459,2
1460,2721460,2
1461,2721461,2
1462,2721462,2
1463,2721463,2
1464,2721464,2
1465,2721465,2
1466,2721466,2
1467,2721467,2
1468,2721468,2
1469,2721469,2
1470,2721470,2
1471,2721471,2
1472,2721472,3
1473,2721473,2
1474,2721474,2
1475,2721475,2
1476,2721476,2
1477,2721477,2
1478,2721478,2
1479,2721479,2
1480,2721480,2
1481,2721481,2
1482,2721482,2
1483,2721483,2
1484,2721484,3
1485,2721485,2
1486,2721486,2
1487,2721487,2
1488,2721488,2
1489,2721489,2
1490,2721490,2
1491,2721491,2
1492,2721492,3
1493,2721493,2
1494,2721494,2
1495,2721495,2
1496,2721496,2
1497,2721497,3
1498,2721498,2
1499,2721499,2
1500,2721500,2
1501,2721501,2
1502,2721502,2
1503,2721503,2
1504,2721504,2
1505,2721505,2
1506,2721506,2
1507,2721507,2
1508,2721508,2
1509,2721509,2
1510,2721510,2
1511,2721511,2
1512,2721512,2
1513,2721513,2
1514,2721514,2
1515,2721515,2
1516,2721516,3
1517,2721517,2
1518,2721518,2
1519,2721519,2
1520,2721520,2
1521,2721521,2
1522,2721522,3
1523,2721523,2
1524,2721524,2
1525,2721525,2
1526,2721526,2
1527,2721527,2
1528,2721528,2
1529,2721529,3
1530,2721530,2
1531,2721531,2
1532,2721532,2
1533,2721533,2
1534,2721534,2
1535,2721535,2
1536,2721536,2
1537,2721537,2
1538,2721538,2
1539,2721539,3
1540,2721540,2
1541,2721541,2
1542,2721542,2
1543,2721543,2
1544,2721544,2
1545,2721545,2
1546,2721546,2
1547,2721547,2
1548,2721548,2
1549,2721549,2
1550,2721550,2
1551,2721551,2
1552,2721552,2
1553,2721553,2
1554,2721554,2
1555,2721555,2
1556,2721556,2
1557,2721557,2
1558,2721558,2
1559,2721559,2
1560,2721560,2
1561,2721561,2
1562,2721562,2
1563,2721563,2
1564,2721564,2
1565,2721565,2
1566,2721566,2
1567,2721567,2
1568,2721568,2
1569,2721569,2
1570,2721570,2
1571,2721571,2
1572,2721572,2
1573,2721573,2
1574,2721574,3
1575,2721575,2
1576,2721576,2
1577,2721577,2
1578,2721578,2
1579,2721579,2
1580,2721580,2
1581,2721581,2
1582,2721582,2
1583,2721583,2
1584,2721584,2
1585,2721585,2
1586,2721586,2
1587,2721587,2
1588,2721588,2
1589,2721589,2
1590,2721590,2
1591,2721591,2
1592,2721592,3
1593,2721593,2
1594,2721594,3
1595,2721595,2
1596,2721596,2
1597,2721597,3
1598,2721598,2
1599,2721599,2
1600,2721600,2
1601,2721601,2
1602,2721602,2
1603,2721603,2
1604,2721604,2
1605,2721605,3
1606,2721606,2
1607,2721607,3
1608,2721608,2
1609,2721609,2
1610,2721610,2
1611,2721611,2
1612,2721612,3
1613,2721613,2
1614,2721614,2
1615,2721615,2
1616,2721616,2
1617,2721617,2
1618,2721618,2
1619,2721619,2
1620,2721620,3
1621,2721621,2
1622,2721622,2
1623,2721623,2
1624,2721624,2
1625,2721625,2
1626,2721626,3
1627,2721627,3
1628,2721628,3
1629,2721629,2
1630,2721630,2
1631,2721631,2
1632,2721632,2
1633,2721633,3
1634,2721634,2
1635,2721635,2
1636,2721636,2
1637,2721637,2
1638,2721638,3
1639,2721639,2
1640,2721640,3
1641,2721641,2
1642,2721642,2
1643,2721643,2
1644,2721644,2
1645,2721645,2
1646,2721646,2
1647,2721647,3
1648,2721648,3
1649,2721649,2
1650,2721650,2
1651,2721651,1
1652,2721652,2
1653,2721653,2
1654,2721654,2
1655,2721655,3
1656,2721656,3
1657,2721657,2
1658,2721658,2
1659,2721659,2
1660,2721660,2
1661,2721661,2
1662,2721662,2
1663,2721663,2
1664,2721664,3
