,time,washer
451,4400451,1
452,4400452,2
453,4400453,2
454,4400454,2
455,4400455,2
456,4400456,2
457,4400457,2
458,4400458,2
459,4400459,2
460,4400460,2
461,4400461,2
462,4400462,2
463,4400463,3
464,4400464,2
465,4400465,2
466,4400466,2
467,4400467,3
468,4400468,2
469,4400469,2
470,4400470,2
471,4400471,2
472,4400472,2
473,4400473,2
474,4400474,2
475,4400475,2
476,4400476,2
477,4400477,2
478,4400478,2
479,4400479,2
480,4400480,2
481,4400481,2
482,4400482,2
483,4400483,2
484,4400484,3
485,4400485,2
486,4400486,2
487,4400487,2
488,4400488,2
489,4400489,2
490,4400490,2
491,4400491,2
492,4400492,2
493,4400493,2
494,4400494,2
495,4400495,2
496,4400496,2
497,4400497,2
498,4400498,2
499,4400499,2
500,4400500,2
501,4400501,2
502,4400502,2
503,4400503,2
504,4400504,2
505,4400505,2
506,4400506,2
507,4400507,2
508,4400508,2
509,4400509,2
510,4400510,2
511,4400511,2
512,4400512,2
513,4400513,2
514,4400514,2
515,4400515,2
516,4400516,2
517,4400517,2
518,4400518,2
519,4400519,2
520,4400520,2
521,4400521,2
522,4400522,2
523,4400523,2
524,4400524,2
525,4400525,2
526,4400526,2
527,4400527,2
528,4400528,2
529,4400529,2
530,4400530,2
531,4400531,2
532,4400532,2
533,4400533,2
534,4400534,2
535,4400535,2
536,4400536,2
537,4400537,2
538,4400538,2
539,4400539,2
540,4400540,2
541,4400541,2
542,4400542,2
543,4400543,2
544,4400544,2
545,4400545,2
546,4400546,2
547,4400547,2
548,4400548,2
549,4400549,2
550,4400550,2
551,4400551,2
552,4400552,2
553,4400553,2
554,4400554,2
555,4400555,2
556,4400556,2
557,4400557,2
558,4400558,2
559,4400559,2
560,4400560,2
561,4400561,2
562,4400562,2
563,4400563,2
564,4400564,2
565,4400565,2
566,4400566,2
567,4400567,2
568,4400568,2
569,4400569,2
570,4400570,2
571,4400571,2
572,4400572,2
573,4400573,2
574,4400574,2
575,4400575,2
576,4400576,2
577,4400577,2
578,4400578,2
579,4400579,2
580,4400580,2
581,4400581,2
582,4400582,2
583,4400583,2
584,4400584,2
585,4400585,2
586,4400586,2
587,4400587,2
588,4400588,2
589,4400589,2
590,4400590,2
591,4400591,2
592,4400592,2
593,4400593,2
594,4400594,2
595,4400595,2
596,4400596,2
597,4400597,2
598,4400598,2
599,4400599,2
600,4400600,2
601,4400601,2
602,4400602,2
603,4400603,2
604,4400604,2
605,4400605,2
606,4400606,2
607,4400607,2
608,4400608,2
609,4400609,2
610,4400610,2
611,4400611,2
612,4400612,2
613,4400613,2
614,4400614,2
615,4400615,2
616,4400616,2
617,4400617,2
618,4400618,2
619,4400619,2
620,4400620,2
621,4400621,2
622,4400622,2
623,4400623,2
624,4400624,2
625,4400625,2
626,4400626,2
627,4400627,2
628,4400628,2
629,4400629,2
630,4400630,2
631,4400631,2
632,4400632,2
633,4400633,2
634,4400634,2
635,4400635,2
636,4400636,2
637,4400637,2
638,4400638,2
639,4400639,2
640,4400640,2
641,4400641,2
642,4400642,2
643,4400643,2
644,4400644,2
645,4400645,2
646,4400646,2
647,4400647,2
648,4400648,2
649,4400649,2
650,4400650,2
651,4400651,2
652,4400652,2
653,4400653,2
654,4400654,2
655,4400655,2
656,4400656,2
657,4400657,2
658,4400658,2
659,4400659,2
660,4400660,2
661,4400661,2
662,4400662,2
663,4400663,2
664,4400664,2
665,4400665,2
666,4400666,2
667,4400667,2
668,4400668,2
669,4400669,2
670,4400670,2
671,4400671,2
672,4400672,2
673,4400673,2
674,4400674,2
675,4400675,2
676,4400676,2
677,4400677,2
678,4400678,2
679,4400679,2
680,4400680,2
681,4400681,2
682,4400682,2
683,4400683,2
684,4400684,2
685,4400685,2
686,4400686,2
687,4400687,2
688,4400688,2
689,4400689,2
690,4400690,2
691,4400691,2
692,4400692,2
693,4400693,2
694,4400694,2
695,4400695,2
696,4400696,2
697,4400697,2
698,4400698,2
699,4400699,2
700,4400700,2
701,4400701,2
702,4400702,2
703,4400703,2
704,4400704,2
705,4400705,2
706,4400706,2
707,4400707,2
708,4400708,2
709,4400709,2
710,4400710,2
711,4400711,2
712,4400712,2
713,4400713,2
714,4400714,2
715,4400715,2
716,4400716,2
717,4400717,3
718,4400718,2
719,4400719,2
720,4400720,2
721,4400721,2
722,4400722,2
723,4400723,2
724,4400724,2
725,4400725,2
726,4400726,2
727,4400727,2
728,4400728,2
729,4400729,2
730,4400730,2
731,4400731,2
732,4400732,2
733,4400733,2
734,4400734,2
735,4400735,2
736,4400736,2
737,4400737,2
738,4400738,2
739,4400739,2
740,4400740,2
741,4400741,2
742,4400742,2
743,4400743,2
744,4400744,2
745,4400745,2
746,4400746,2
747,4400747,2
748,4400748,2
749,4400749,2
750,4400750,2
751,4400751,2
752,4400752,2
753,4400753,2
754,4400754,2
755,4400755,2
756,4400756,2
757,4400757,2
758,4400758,2
759,4400759,2
760,4400760,2
761,4400761,2
762,4400762,2
763,4400763,2
764,4400764,2
765,4400765,2
766,4400766,2
767,4400767,2
768,4400768,2
769,4400769,2
770,4400770,2
771,4400771,2
772,4400772,2
773,4400773,2
774,4400774,2
775,4400775,2
776,4400776,2
777,4400777,2
778,4400778,2
779,4400779,2
780,4400780,2
781,4400781,2
782,4400782,2
783,4400783,2
784,4400784,2
785,4400785,2
786,4400786,2
787,4400787,2
788,4400788,2
789,4400789,2
790,4400790,3
791,4400791,2
792,4400792,2
793,4400793,2
794,4400794,2
795,4400795,2
796,4400796,2
797,4400797,2
798,4400798,2
799,4400799,2
800,4400800,2
801,4400801,2
802,4400802,2
803,4400803,2
804,4400804,2
805,4400805,2
806,4400806,2
807,4400807,2
808,4400808,2
809,4400809,2
810,4400810,2
811,4400811,2
812,4400812,2
813,4400813,2
814,4400814,2
815,4400815,2
816,4400816,3
817,4400817,2
818,4400818,2
819,4400819,2
820,4400820,2
821,4400821,2
822,4400822,2
823,4400823,2
824,4400824,2
825,4400825,2
826,4400826,2
827,4400827,2
828,4400828,2
829,4400829,2
830,4400830,2
831,4400831,2
832,4400832,2
833,4400833,2
834,4400834,2
835,4400835,2
836,4400836,2
837,4400837,2
838,4400838,2
839,4400839,2
840,4400840,2
841,4400841,2
842,4400842,2
843,4400843,2
844,4400844,2
845,4400845,2
846,4400846,2
847,4400847,3
848,4400848,2
849,4400849,2
850,4400850,2
851,4400851,2
852,4400852,2
853,4400853,2
854,4400854,2
855,4400855,2
856,4400856,2
857,4400857,2
858,4400858,2
859,4400859,2
860,4400860,2
861,4400861,2
862,4400862,2
863,4400863,2
864,4400864,2
865,4400865,2
866,4400866,2
867,4400867,2
868,4400868,2
869,4400869,2
870,4400870,2
871,4400871,2
872,4400872,2
873,4400873,2
874,4400874,2
875,4400875,2
876,4400876,2
877,4400877,2
878,4400878,2
879,4400879,2
880,4400880,2
881,4400881,2
882,4400882,2
883,4400883,2
884,4400884,2
885,4400885,3
886,4400886,2
887,4400887,2
888,4400888,2
889,4400889,2
890,4400890,2
891,4400891,2
892,4400892,2
893,4400893,2
894,4400894,2
895,4400895,2
896,4400896,2
897,4400897,2
898,4400898,2
899,4400899,2
900,4400900,2
901,4400901,2
902,4400902,2
903,4400903,2
904,4400904,2
905,4400905,2
906,4400906,2
907,4400907,2
908,4400908,2
909,4400909,2
910,4400910,2
911,4400911,2
912,4400912,2
913,4400913,2
914,4400914,2
915,4400915,2
916,4400916,2
917,4400917,2
918,4400918,2
919,4400919,2
920,4400920,2
921,4400921,2
922,4400922,2
923,4400923,2
924,4400924,2
925,4400925,2
926,4400926,2
927,4400927,2
928,4400928,2
929,4400929,2
930,4400930,2
931,4400931,2
932,4400932,2
933,4400933,2
934,4400934,2
935,4400935,2
936,4400936,2
937,4400937,2
938,4400938,2
939,4400939,2
940,4400940,2
941,4400941,2
942,4400942,2
943,4400943,2
944,4400944,2
945,4400945,2
946,4400946,2
947,4400947,2
948,4400948,2
949,4400949,2
950,4400950,2
951,4400951,2
952,4400952,2
953,4400953,2
954,4400954,2
955,4400955,2
956,4400956,2
957,4400957,2
958,4400958,2
959,4400959,2
960,4400960,2
961,4400961,2
962,4400962,2
963,4400963,2
964,4400964,2
965,4400965,2
966,4400966,2
967,4400967,2
968,4400968,2
969,4400969,2
970,4400970,2
971,4400971,2
972,4400972,2
973,4400973,2
974,4400974,2
975,4400975,2
976,4400976,2
977,4400977,2
978,4400978,2
979,4400979,2
980,4400980,2
981,4400981,2
982,4400982,2
983,4400983,2
984,4400984,2
985,4400985,2
986,4400986,2
987,4400987,2
988,4400988,2
989,4400989,2
990,4400990,2
991,4400991,2
992,4400992,2
993,4400993,2
994,4400994,2
995,4400995,2
996,4400996,2
997,4400997,2
998,4400998,2
999,4400999,2
1000,4401000,2
1001,4401001,2
1002,4401002,2
1003,4401003,2
1004,4401004,2
1005,4401005,2
1006,4401006,2
1007,4401007,2
1008,4401008,2
1009,4401009,2
1010,4401010,2
1011,4401011,2
1012,4401012,2
1013,4401013,2
1014,4401014,2
1015,4401015,2
1016,4401016,2
1017,4401017,2
1018,4401018,2
1019,4401019,2
1020,4401020,2
1021,4401021,2
1022,4401022,2
1023,4401023,2
1024,4401024,2
1025,4401025,2
1026,4401026,2
1027,4401027,2
1028,4401028,2
1029,4401029,2
1030,4401030,2
1031,4401031,2
1032,4401032,2
1033,4401033,2
1034,4401034,2
1035,4401035,2
1036,4401036,2
1037,4401037,2
1038,4401038,2
1039,4401039,2
1040,4401040,2
1041,4401041,2
1042,4401042,2
1043,4401043,2
1044,4401044,2
1045,4401045,2
1046,4401046,2
1047,4401047,2
1048,4401048,2
1049,4401049,2
1050,4401050,2
1051,4401051,2
1052,4401052,2
1053,4401053,2
1054,4401054,2
1055,4401055,2
1056,4401056,2
1057,4401057,2
1058,4401058,2
1059,4401059,2
1060,4401060,2
1061,4401061,2
1062,4401062,2
1063,4401063,2
1064,4401064,2
1065,4401065,2
1066,4401066,2
1067,4401067,2
1068,4401068,2
1069,4401069,2
1070,4401070,2
1071,4401071,2
1072,4401072,2
1073,4401073,2
1074,4401074,2
1075,4401075,3
1076,4401076,2
1077,4401077,2
1078,4401078,2
1079,4401079,2
1080,4401080,2
1081,4401081,2
1082,4401082,2
1083,4401083,2
1084,4401084,2
1085,4401085,2
1086,4401086,2
1087,4401087,2
1088,4401088,2
1089,4401089,2
1090,4401090,2
1091,4401091,2
1092,4401092,2
1093,4401093,2
1094,4401094,2
1095,4401095,2
1096,4401096,2
1097,4401097,2
1098,4401098,2
1099,4401099,2
1100,4401100,2
1101,4401101,2
1102,4401102,2
1103,4401103,2
1104,4401104,2
1105,4401105,2
1106,4401106,2
1107,4401107,2
1108,4401108,2
1109,4401109,2
1110,4401110,2
1111,4401111,2
1112,4401112,5
1113,4401113,2
1114,4401114,2
1115,4401115,2
1116,4401116,2
1117,4401117,2
1118,4401118,2
1119,4401119,2
1120,4401120,2
1121,4401121,2
1122,4401122,3
1123,4401123,2
1124,4401124,2
1125,4401125,2
1126,4401126,2
1127,4401127,2
1128,4401128,2
1129,4401129,2
1130,4401130,2
1131,4401131,2
1132,4401132,2
1133,4401133,2
1134,4401134,2
1135,4401135,2
1136,4401136,2
1137,4401137,2
1138,4401138,2
1139,4401139,2
1140,4401140,2
1141,4401141,2
1142,4401142,2
1143,4401143,2
1144,4401144,2
1145,4401145,2
1146,4401146,2
1147,4401147,2
1148,4401148,2
1149,4401149,2
1150,4401150,2
1151,4401151,2
1152,4401152,2
1153,4401153,3
1154,4401154,2
1155,4401155,2
1156,4401156,2
1157,4401157,2
1158,4401158,2
1159,4401159,2
1160,4401160,2
1161,4401161,2
1162,4401162,2
1163,4401163,2
1164,4401164,2
1165,4401165,2
1166,4401166,2
1167,4401167,2
1168,4401168,2
1169,4401169,3
1170,4401170,2
1171,4401171,2
1172,4401172,2
1173,4401173,2
1174,4401174,2
1175,4401175,2
1176,4401176,2
1177,4401177,2
1178,4401178,2
1179,4401179,2
1180,4401180,2
1181,4401181,2
1182,4401182,2
1183,4401183,2
1184,4401184,2
1185,4401185,2
1186,4401186,2
1187,4401187,2
1188,4401188,2
1189,4401189,2
1190,4401190,2
1191,4401191,2
1192,4401192,2
1193,4401193,2
1194,4401194,2
1195,4401195,2
1196,4401196,2
1197,4401197,2
1198,4401198,2
1199,4401199,2
1200,4401200,2
1201,4401201,2
1202,4401202,2
1203,4401203,2
1204,4401204,2
1205,4401205,2
1206,4401206,2
1207,4401207,2
1208,4401208,2
1209,4401209,2
1210,4401210,2
1211,4401211,2
1212,4401212,2
1213,4401213,2
1214,4401214,2
1215,4401215,2
1216,4401216,2
1217,4401217,2
1218,4401218,2
1219,4401219,2
1220,4401220,2
1221,4401221,2
1222,4401222,2
1223,4401223,2
1224,4401224,2
1225,4401225,2
1226,4401226,2
1227,4401227,2
1228,4401228,2
1229,4401229,2
1230,4401230,2
1231,4401231,2
1232,4401232,2
1233,4401233,2
1234,4401234,2
1235,4401235,2
1236,4401236,2
1237,4401237,2
1238,4401238,2
1239,4401239,2
1240,4401240,2
1241,4401241,2
1242,4401242,2
1243,4401243,2
1244,4401244,2
1245,4401245,2
1246,4401246,2
1247,4401247,2
1248,4401248,2
1249,4401249,2
1250,4401250,2
1251,4401251,2
1252,4401252,2
1253,4401253,2
1254,4401254,2
1255,4401255,2
1256,4401256,2
1257,4401257,2
1258,4401258,2
1259,4401259,2
1260,4401260,2
1261,4401261,2
1262,4401262,2
1263,4401263,2
1264,4401264,2
1265,4401265,3
1266,4401266,2
1267,4401267,2
1268,4401268,2
1269,4401269,2
1270,4401270,2
1271,4401271,3
1272,4401272,2
1273,4401273,2
1274,4401274,2
1275,4401275,2
1276,4401276,2
1277,4401277,2
1278,4401278,2
1279,4401279,2
1280,4401280,2
1281,4401281,2
1282,4401282,2
1283,4401283,2
1284,4401284,2
1285,4401285,2
1286,4401286,2
1287,4401287,2
1288,4401288,2
1289,4401289,2
1290,4401290,2
1291,4401291,2
1292,4401292,2
1293,4401293,2
1294,4401294,2
1295,4401295,2
1296,4401296,2
1297,4401297,2
1298,4401298,2
1299,4401299,2
1300,4401300,2
1301,4401301,2
1302,4401302,2
1303,4401303,2
1304,4401304,2
1305,4401305,2
1306,4401306,2
1307,4401307,2
1308,4401308,2
1309,4401309,2
1310,4401310,2
1311,4401311,2
1312,4401312,2
1313,4401313,2
1314,4401314,2
1315,4401315,2
1316,4401316,2
1317,4401317,2
1318,4401318,2
1319,4401319,2
1320,4401320,2
1321,4401321,2
1322,4401322,2
1323,4401323,2
1324,4401324,2
1325,4401325,2
1326,4401326,2
1327,4401327,2
1328,4401328,2
1329,4401329,2
1330,4401330,2
1331,4401331,2
1332,4401332,2
1333,4401333,2
1334,4401334,2
1335,4401335,2
1336,4401336,2
1337,4401337,2
1338,4401338,2
1339,4401339,2
1340,4401340,2
1341,4401341,2
1342,4401342,2
1343,4401343,2
1344,4401344,2
1345,4401345,2
1346,4401346,2
1347,4401347,2
1348,4401348,2
1349,4401349,2
1350,4401350,2
1351,4401351,2
1352,4401352,2
1353,4401353,2
1354,4401354,2
1355,4401355,2
1356,4401356,2
1357,4401357,2
1358,4401358,2
1359,4401359,2
1360,4401360,2
1361,4401361,2
1362,4401362,2
1363,4401363,2
1364,4401364,3
1365,4401365,2
1366,4401366,2
1367,4401367,2
1368,4401368,2
1369,4401369,2
1370,4401370,2
1371,4401371,2
1372,4401372,2
1373,4401373,2
1374,4401374,2
1375,4401375,2
1376,4401376,2
1377,4401377,2
1378,4401378,2
1379,4401379,2
1380,4401380,2
1381,4401381,2
1382,4401382,2
1383,4401383,2
1384,4401384,2
1385,4401385,2
1386,4401386,3
1387,4401387,2
1388,4401388,2
1389,4401389,3
1390,4401390,3
1391,4401391,3
1392,4401392,2
1393,4401393,2
1394,4401394,2
1395,4401395,2
1396,4401396,2
1397,4401397,2
1398,4401398,2
1399,4401399,3
1400,4401400,2
1401,4401401,2
1402,4401402,3
1403,4401403,2
1404,4401404,2
1405,4401405,2
1406,4401406,3
1407,4401407,2
1408,4401408,2
1409,4401409,2
1410,4401410,2
1411,4401411,2
1412,4401412,2
1413,4401413,2
1414,4401414,2
1415,4401415,2
1416,4401416,2
1417,4401417,2
1418,4401418,2
1419,4401419,2
1420,4401420,2
1421,4401421,2
1422,4401422,2
1423,4401423,2
1424,4401424,2
1425,4401425,2
1426,4401426,2
1427,4401427,2
1428,4401428,2
1429,4401429,2
1430,4401430,2
1431,4401431,2
1432,4401432,3
1433,4401433,2
1434,4401434,3
1435,4401435,2
1436,4401436,2
1437,4401437,2
1438,4401438,2
1439,4401439,2
1440,4401440,2
1441,4401441,2
1442,4401442,2
1443,4401443,2
1444,4401444,2
1445,4401445,2
1446,4401446,2
1447,4401447,2
1448,4401448,2
1449,4401449,2
1450,4401450,2
1451,4401451,3
1452,4401452,3
1453,4401453,2
1454,4401454,2
1455,4401455,2
1456,4401456,2
1457,4401457,2
1458,4401458,3
1459,4401459,2
1460,4401460,2
1461,4401461,2
1462,4401462,2
1463,4401463,2
1464,4401464,2
1465,4401465,2
1466,4401466,2
1467,4401467,3
1468,4401468,2
1469,4401469,2
1470,4401470,3
1471,4401471,2
1472,4401472,2
1473,4401473,2
1474,4401474,2
1475,4401475,2
1476,4401476,2
1477,4401477,2
1478,4401478,3
1479,4401479,2
1480,4401480,2
1481,4401481,2
1482,4401482,2
1483,4401483,2
1484,4401484,2
1485,4401485,2
1486,4401486,2
1487,4401487,3
1488,4401488,3
1489,4401489,2
1490,4401490,2
1491,4401491,3
1492,4401492,2
1493,4401493,2
1494,4401494,2
1495,4401495,2
1496,4401496,2
1497,4401497,2
1498,4401498,2
1499,4401499,2
1500,4401500,1
1501,4401501,2
1502,4401502,2
1503,4401503,2
1504,4401504,2
1505,4401505,2
1506,4401506,2
1507,4401507,3
1508,4401508,3
1509,4401509,2
1510,4401510,2
1511,4401511,3
1512,4401512,3
1513,4401513,2
1514,4401514,2
1515,4401515,2
1516,4401516,3
1517,4401517,2
1518,4401518,2
1519,4401519,2
1520,4401520,2
1521,4401521,2
1522,4401522,2
1523,4401523,2
1524,4401524,2
1525,4401525,2
1526,4401526,2
1527,4401527,2
1528,4401528,3
1529,4401529,3
1530,4401530,2
1531,4401531,2
1532,4401532,3
1533,4401533,2
1534,4401534,2
1535,4401535,2
1536,4401536,2
1537,4401537,2
1538,4401538,2
1539,4401539,2
1540,4401540,2
1541,4401541,2
1542,4401542,2
1543,4401543,2
1544,4401544,2
1545,4401545,2
1546,4401546,2
1547,4401547,2
1548,4401548,2
1549,4401549,2
1550,4401550,2
1551,4401551,2
1552,4401552,2
1553,4401553,2
1554,4401554,2
1555,4401555,2
1556,4401556,2
1557,4401557,3
1558,4401558,2
1559,4401559,2
1560,4401560,2
1561,4401561,3
1562,4401562,2
1563,4401563,2
1564,4401564,2
1565,4401565,2
1566,4401566,2
1567,4401567,2
1568,4401568,2
1569,4401569,2
1570,4401570,2
1571,4401571,2
1572,4401572,2
1573,4401573,2
1574,4401574,3
1575,4401575,2
1576,4401576,2
1577,4401577,2
1578,4401578,2
1579,4401579,2
1580,4401580,2
1581,4401581,3
1582,4401582,2
1583,4401583,2
1584,4401584,2
1585,4401585,2
1586,4401586,2
1587,4401587,3
1588,4401588,2
1589,4401589,3
1590,4401590,2
1591,4401591,2
1592,4401592,2
1593,4401593,2
1594,4401594,2
1595,4401595,2
1596,4401596,2
1597,4401597,2
1598,4401598,2
1599,4401599,2
1600,4401600,2
1601,4401601,2
1602,4401602,2
1603,4401603,2
1604,4401604,2
1605,4401605,2
1606,4401606,2
1607,4401607,2
1608,4401608,2
1609,4401609,2
1610,4401610,2
1611,4401611,2
1612,4401612,2
1613,4401613,2
1614,4401614,2
1615,4401615,2
1616,4401616,2
1617,4401617,2
1618,4401618,2
1619,4401619,3
1620,4401620,2
1621,4401621,2
1622,4401622,2
1623,4401623,2
1624,4401624,2
1625,4401625,2
1626,4401626,2
1627,4401627,2
1628,4401628,3
1629,4401629,2
1630,4401630,2
1631,4401631,2
1632,4401632,3
1633,4401633,2
1634,4401634,2
1635,4401635,2
1636,4401636,3
1637,4401637,2
1638,4401638,2
1639,4401639,2
1640,4401640,2
1641,4401641,2
1642,4401642,2
1643,4401643,2
1644,4401644,3
1645,4401645,3
1646,4401646,2
1647,4401647,2
1648,4401648,3
1649,4401649,2
1650,4401650,2
1651,4401651,2
1652,4401652,2
1653,4401653,3
1654,4401654,2
1655,4401655,2
1656,4401656,2
1657,4401657,3
1658,4401658,2
1659,4401659,2
1660,4401660,2
1661,4401661,3
1662,4401662,2
1663,4401663,2
1664,4401664,2
