,time,washer
391,920391,2
392,920392,2
393,920393,2
394,920394,2
395,920395,2
396,920396,2
397,920397,3
398,920398,2
399,920399,2
400,920400,2
401,920401,2
402,920402,2
403,920403,2
404,920404,2
405,920405,2
406,920406,1
407,920407,2
408,920408,2
409,920409,1
410,920410,1
411,920411,2
412,920412,1
413,920413,2
414,920414,2
415,920415,1
416,920416,2
417,920417,2
418,920418,2
419,920419,2
420,920420,2
421,920421,1
422,920422,2
423,920423,2
424,920424,1
425,920425,2
426,920426,2
427,920427,1
428,920428,2
429,920429,2
430,920430,1
431,920431,2
432,920432,2
433,920433,1
434,920434,2
435,920435,2
436,920436,2
437,920437,2
438,920438,2
439,920439,2
440,920440,2
441,920441,2
442,920442,2
443,920443,2
444,920444,2
445,920445,2
446,920446,2
447,920447,2
448,920448,2
449,920449,2
450,920450,2
451,920451,2
452,920452,2
453,920453,2
454,920454,2
455,920455,3
456,920456,2
457,920457,2
458,920458,2
459,920459,2
460,920460,2
461,920461,2
462,920462,2
463,920463,2
464,920464,2
465,920465,2
466,920466,2
467,920467,2
468,920468,2
469,920469,2
470,920470,2
471,920471,2
472,920472,2
473,920473,2
474,920474,2
475,920475,2
476,920476,2
477,920477,2
478,920478,2
479,920479,2
480,920480,2
481,920481,2
482,920482,2
483,920483,2
484,920484,2
485,920485,2
486,920486,2
487,920487,2
488,920488,2
489,920489,2
490,920490,2
491,920491,2
492,920492,2
493,920493,2
494,920494,2
495,920495,2
496,920496,2
497,920497,2
498,920498,2
499,920499,2
500,920500,2
501,920501,2
502,920502,2
503,920503,2
504,920504,2
505,920505,2
506,920506,2
507,920507,2
508,920508,2
509,920509,2
510,920510,2
511,920511,2
512,920512,2
513,920513,2
514,920514,2
515,920515,2
516,920516,2
517,920517,2
518,920518,2
519,920519,2
520,920520,2
521,920521,2
522,920522,2
523,920523,2
524,920524,2
525,920525,2
526,920526,2
527,920527,2
528,920528,2
529,920529,2
530,920530,2
531,920531,2
532,920532,2
533,920533,2
534,920534,2
535,920535,2
536,920536,2
537,920537,2
538,920538,2
539,920539,2
540,920540,2
541,920541,2
542,920542,2
543,920543,2
544,920544,2
545,920545,2
546,920546,2
547,920547,2
548,920548,2
549,920549,2
550,920550,2
551,920551,2
552,920552,2
553,920553,2
554,920554,2
555,920555,2
556,920556,2
557,920557,2
558,920558,2
559,920559,2
560,920560,2
561,920561,2
562,920562,2
563,920563,2
564,920564,2
565,920565,2
566,920566,2
567,920567,2
568,920568,2
569,920569,2
570,920570,2
571,920571,2
572,920572,2
573,920573,2
574,920574,2
575,920575,3
576,920576,2
577,920577,2
578,920578,2
579,920579,2
580,920580,2
581,920581,4
582,920582,1
583,920583,2
584,920584,2
585,920585,2
586,920586,2
587,920587,4
588,920588,2
589,920589,2
590,920590,2
591,920591,2
592,920592,2
593,920593,3
594,920594,1
595,920595,2
596,920596,2
597,920597,2
598,920598,2
599,920599,4
600,920600,2
601,920601,2
602,920602,2
603,920603,2
604,920604,2
605,920605,1
606,920606,1
607,920607,2
608,920608,2
609,920609,2
610,920610,2
611,920611,2
612,920612,1
613,920613,2
614,920614,2
615,920615,2
616,920616,2
617,920617,3
618,920618,1
619,920619,2
620,920620,2
621,920621,2
622,920622,2
623,920623,4
624,920624,2
625,920625,2
626,920626,2
627,920627,2
628,920628,2
629,920629,1
630,920630,1
631,920631,2
632,920632,2
633,920633,2
634,920634,2
635,920635,4
636,920636,1
637,920637,2
638,920638,2
639,920639,2
640,920640,2
641,920641,4
642,920642,1
643,920643,3
644,920644,2
645,920645,2
646,920646,2
647,920647,1
648,920648,2
649,920649,2
650,920650,2
651,920651,2
652,920652,2
653,920653,4
654,920654,1
655,920655,3
656,920656,2
657,920657,2
658,920658,2
659,920659,3
660,920660,3
661,920661,2
662,920662,2
663,920663,2
664,920664,2
665,920665,4
666,920666,1
667,920667,2
668,920668,3
669,920669,2
670,920670,2
671,920671,4
672,920672,1
673,920673,2
674,920674,2
675,920675,2
676,920676,2
677,920677,3
678,920678,1
679,920679,3
680,920680,2
681,920681,2
682,920682,2
683,920683,1
684,920684,1
685,920685,2
686,920686,2
687,920687,3
688,920688,2
689,920689,1
690,920690,1
691,920691,2
692,920692,2
693,920693,2
694,920694,2
695,920695,1
696,920696,1
697,920697,2
698,920698,2
699,920699,2
700,920700,2
701,920701,4
702,920702,2
703,920703,2
704,920704,2
705,920705,2
706,920706,2
707,920707,4
708,920708,1
709,920709,2
710,920710,2
711,920711,2
712,920712,2
713,920713,4
714,920714,1
715,920715,2
716,920716,2
717,920717,2
718,920718,2
719,920719,4
720,920720,1
721,920721,2
722,920722,2
723,920723,2
724,920724,2
725,920725,4
726,920726,2
727,920727,2
728,920728,2
729,920729,2
730,920730,2
731,920731,3
732,920732,2
733,920733,2
734,920734,2
735,920735,2
736,920736,2
737,920737,4
738,920738,2
739,920739,3
740,920740,2
741,920741,2
742,920742,2
743,920743,4
744,920744,1
745,920745,2
746,920746,2
747,920747,2
748,920748,2
749,920749,4
750,920750,1
751,920751,2
752,920752,2
753,920753,2
754,920754,2
755,920755,4
756,920756,1
757,920757,2
758,920758,2
759,920759,2
760,920760,2
761,920761,1
762,920762,1
763,920763,2
764,920764,2
765,920765,2
766,920766,2
767,920767,3
768,920768,2
769,920769,2
770,920770,2
771,920771,2
772,920772,2
773,920773,4
774,920774,2
775,920775,2
776,920776,2
777,920777,2
778,920778,2
779,920779,4
780,920780,1
781,920781,3
782,920782,2
783,920783,2
784,920784,2
785,920785,4
786,920786,1
787,920787,2
788,920788,2
789,920789,2
790,920790,2
791,920791,3
792,920792,1
793,920793,2
794,920794,2
795,920795,2
796,920796,2
797,920797,4
798,920798,1
799,920799,2
800,920800,2
801,920801,2
802,920802,2
803,920803,3
804,920804,1
805,920805,2
806,920806,2
807,920807,2
808,920808,2
809,920809,1
810,920810,2
811,920811,2
812,920812,2
813,920813,2
814,920814,2
815,920815,4
816,920816,1
817,920817,2
818,920818,2
819,920819,2
820,920820,2
821,920821,4
822,920822,2
823,920823,2
824,920824,2
825,920825,2
826,920826,2
827,920827,3
828,920828,2
829,920829,2
830,920830,2
831,920831,2
832,920832,2
833,920833,4
834,920834,2
835,920835,2
836,920836,2
837,920837,2
838,920838,2
839,920839,4
840,920840,1
841,920841,2
842,920842,2
843,920843,2
844,920844,2
845,920845,3
846,920846,1
847,920847,2
848,920848,2
849,920849,2
850,920850,2
851,920851,1
852,920852,1
853,920853,2
854,920854,2
855,920855,2
856,920856,2
857,920857,3
858,920858,1
859,920859,2
860,920860,2
861,920861,2
862,920862,2
863,920863,4
864,920864,1
865,920865,2
866,920866,2
867,920867,2
868,920868,2
869,920869,1
870,920870,1
871,920871,2
872,920872,2
873,920873,2
874,920874,2
875,920875,4
876,920876,1
877,920877,2
878,920878,2
879,920879,2
880,920880,2
881,920881,1
882,920882,1
883,920883,2
884,920884,2
885,920885,4
886,920886,2
887,920887,4
888,920888,2
889,920889,2
890,920890,2
891,920891,2
892,920892,2
893,920893,3
894,920894,1
895,920895,2
896,920896,2
897,920897,2
898,920898,2
899,920899,4
900,920900,1
901,920901,2
902,920902,2
903,920903,2
904,920904,2
905,920905,4
906,920906,1
907,920907,3
908,920908,2
909,920909,2
910,920910,2
911,920911,1
912,920912,2
913,920913,2
914,920914,2
915,920915,2
916,920916,2
917,920917,1
918,920918,2
919,920919,2
920,920920,2
921,920921,2
922,920922,2
923,920923,4
924,920924,1
925,920925,2
926,920926,2
927,920927,2
928,920928,2
929,920929,4
930,920930,1
931,920931,2
932,920932,2
933,920933,2
934,920934,2
935,920935,4
936,920936,1
937,920937,2
938,920938,2
939,920939,2
940,920940,2
941,920941,1
942,920942,1
943,920943,2
944,920944,2
945,920945,2
946,920946,2
947,920947,1
948,920948,2
949,920949,3
950,920950,2
951,920951,2
952,920952,2
953,920953,4
954,920954,1
955,920955,2
956,920956,2
957,920957,2
958,920958,2
959,920959,4
960,920960,1
961,920961,2
962,920962,2
963,920963,2
964,920964,2
965,920965,3
966,920966,1
967,920967,2
968,920968,2
969,920969,2
970,920970,2
971,920971,4
972,920972,1
973,920973,2
974,920974,2
975,920975,2
976,920976,2
977,920977,4
978,920978,3
979,920979,2
980,920980,2
981,920981,2
982,920982,2
983,920983,1
984,920984,1
985,920985,2
986,920986,2
987,920987,2
988,920988,2
989,920989,4
990,920990,1
991,920991,2
992,920992,2
993,920993,2
994,920994,2
995,920995,2
996,920996,2
997,920997,2
998,920998,2
999,920999,3
1000,921000,2
1001,921001,2
1002,921002,2
1003,921003,2
1004,921004,2
1005,921005,3
1006,921006,2
1007,921007,2
1008,921008,3
1009,921009,2
1010,921010,2
1011,921011,3
1012,921012,2
1013,921013,2
1014,921014,3
1015,921015,2
1016,921016,2
1017,921017,3
1018,921018,2
1019,921019,2
1020,921020,3
1021,921021,2
1022,921022,2
1023,921023,3
1024,921024,2
1025,921025,2
1026,921026,3
1027,921027,2
1028,921028,2
1029,921029,3
1030,921030,2
1031,921031,2
1032,921032,3
1033,921033,2
1034,921034,2
1035,921035,2
1036,921036,2
1037,921037,2
1038,921038,3
1039,921039,2
1040,921040,2
1041,921041,3
1042,921042,2
1043,921043,2
1044,921044,3
1045,921045,2
1046,921046,2
1047,921047,2
1048,921048,2
1049,921049,2
1050,921050,3
1051,921051,2
1052,921052,2
1053,921053,3
1054,921054,2
1055,921055,2
1056,921056,2
1057,921057,2
1058,921058,2
1059,921059,2
1060,921060,2
1061,921061,2
1062,921062,3
1063,921063,2
1064,921064,2
1065,921065,3
1066,921066,2
1067,921067,2
1068,921068,2
1069,921069,2
1070,921070,2
1071,921071,3
1072,921072,2
1073,921073,2
1074,921074,3
1075,921075,2
1076,921076,2
1077,921077,3
1078,921078,2
1079,921079,2
1080,921080,2
1081,921081,2
1082,921082,2
1083,921083,2
1084,921084,2
1085,921085,2
1086,921086,2
1087,921087,2
1088,921088,2
1089,921089,2
1090,921090,2
1091,921091,2
1092,921092,2
1093,921093,2
1094,921094,2
1095,921095,2
1096,921096,2
1097,921097,2
1098,921098,2
1099,921099,2
1100,921100,2
1101,921101,2
1102,921102,2
1103,921103,2
1104,921104,2
1105,921105,2
1106,921106,2
1107,921107,2
1108,921108,2
1109,921109,2
1110,921110,2
1111,921111,2
1112,921112,2
1113,921113,2
1114,921114,2
1115,921115,2
1116,921116,2
1117,921117,2
1118,921118,2
1119,921119,2
1120,921120,2
1121,921121,2
1122,921122,2
1123,921123,2
1124,921124,2
1125,921125,2
1126,921126,2
1127,921127,2
1128,921128,2
1129,921129,2
1130,921130,2
1131,921131,2
1132,921132,2
1133,921133,2
1134,921134,2
1135,921135,2
1136,921136,2
1137,921137,2
1138,921138,3
1139,921139,2
1140,921140,2
1141,921141,2
1142,921142,2
1143,921143,2
1144,921144,2
1145,921145,2
1146,921146,2
1147,921147,2
1148,921148,2
1149,921149,2
1150,921150,2
1151,921151,2
1152,921152,2
1153,921153,2
1154,921154,2
1155,921155,2
1156,921156,2
1157,921157,3
1158,921158,3
1159,921159,2
1160,921160,3
1161,921161,3
1162,921162,3
1163,921163,184
1164,921164,183
1165,921165,379
1166,921166,3
1167,921167,3
1168,921168,3
1169,921169,3
1170,921170,3
1171,921171,4
1172,921172,3
1173,921173,3
1174,921174,3
1175,921175,3
1176,921176,3
1177,921177,3
1178,921178,39
1179,921179,40
1180,921180,37
1181,921181,36
1182,921182,36
1183,921183,36
1184,921184,36
1185,921185,35
1186,921186,36
1187,921187,36
1188,921188,36
1189,921189,60
1190,921190,99
1191,921191,16
1192,921192,33
1193,921193,47
1194,921194,54
1195,921195,22
1196,921196,13
1197,921197,31
1198,921198,48
1199,921199,66
1200,921200,40
1201,921201,18
1202,921202,27
1203,921203,9
1204,921204,9
1205,921205,9
1206,921206,9
1207,921207,9
1208,921208,8
1209,921209,203
1210,921210,51
1211,921211,53
1212,921212,71
1213,921213,81
1214,921214,83
1215,921215,47
1216,921216,34
1217,921217,39
1218,921218,35
1219,921219,42
1220,921220,53
1221,921221,34
1222,921222,9
1223,921223,9
1224,921224,9
1225,921225,9
1226,921226,9
1227,921227,168
1228,921228,383
1229,921229,85
1230,921230,72
1231,921231,77
1232,921232,128
1233,921233,126
1234,921234,84
1235,921235,43
1236,921236,41
1237,921237,60
1238,921238,67
1239,921239,87
1240,921240,58
1241,921241,44
1242,921242,9
1243,921243,9
1244,921244,9
1245,921245,9
1246,921246,9
1247,921247,8
1248,921248,57
1249,921249,114
1250,921250,54
1251,921251,98
1252,921252,29
1253,921253,29
1254,921254,61
1255,921255,115
1256,921256,171
1257,921257,132
1258,921258,106
1259,921259,129
1260,921260,158
1261,921261,218
1262,921262,9
1263,921263,9
1264,921264,9
1265,921265,159
1266,921266,175
1267,921267,171
1268,921268,33
1269,921269,94
1270,921270,125
1271,921271,156
1272,921272,102
1273,921273,75
1274,921274,72
1275,921275,108
1276,921276,132
1277,921277,114
1278,921278,9
1279,921279,9
1280,921280,8
1281,921281,8
1282,921282,9
1283,921283,9
1284,921284,9
1285,921285,154
1286,921286,190
1287,921287,91
1288,921288,158
1289,921289,156
1290,921290,138
1291,921291,70
1292,921292,73
1293,921293,87
1294,921294,161
1295,921295,115
1296,921296,43
1297,921297,18
1298,921298,8
1299,921299,9
1300,921300,9
1301,921301,8
1302,921302,9
1303,921303,9
1304,921304,171
1305,921305,171
1306,921306,365
1307,921307,133
1308,921308,153
1309,921309,107
1310,921310,51
1311,921311,135
1312,921312,122
1313,921313,123
1314,921314,59
1315,921315,95
1316,921316,189
1317,921317,211
1318,921318,154
1319,921319,64
1320,921320,9
1321,921321,9
1322,921322,8
1323,921323,9
1324,921324,9
1325,921325,9
1326,921326,180
1327,921327,210
1328,921328,224
1329,921329,215
1330,921330,51
1331,921331,79
1332,921332,117
1333,921333,217
1334,921334,123
1335,921335,76
1336,921336,60
1337,921337,128
1338,921338,130
1339,921339,105
1340,921340,8
1341,921341,8
1342,921342,8
1343,921343,8
1344,921344,9
1345,921345,9
1346,921346,210
1347,921347,241
1348,921348,230
1349,921349,354
1350,921350,181
1351,921351,11
1352,921352,48
1353,921353,256
1354,921354,171
1355,921355,25
1356,921356,28
1357,921357,86
1358,921358,134
1359,921359,9
1360,921360,9
1361,921361,3
1362,921362,3
1363,921363,3
1364,921364,3
1365,921365,184
1366,921366,322
1367,921367,348
1368,921368,196
1369,921369,6
1370,921370,132
1371,921371,204
1372,921372,133
1373,921373,97
1374,921374,121
1375,921375,80
1376,921376,156
1377,921377,176
1378,921378,44
1379,921379,3
1380,921380,3
1381,921381,4
1382,921382,3
1383,921383,3
1384,921384,4
1385,921385,276
1386,921386,241
1387,921387,193
1388,921388,298
1389,921389,122
1390,921390,47
1391,921391,89
1392,921392,192
1393,921393,174
1394,921394,109
1395,921395,91
1396,921396,37
1397,921397,50
1398,921398,3
1399,921399,3
1400,921400,3
1401,921401,3
1402,921402,3
1403,921403,3
1404,921404,67
1405,921405,318
1406,921406,139
1407,921407,191
1408,921408,161
1409,921409,84
1410,921410,156
1411,921411,140
1412,921412,106
1413,921413,174
1414,921414,94
1415,921415,85
1416,921416,161
1417,921417,198
1418,921418,3
1419,921419,3
1420,921420,3
1421,921421,3
1422,921422,3
1423,921423,4
1424,921424,275
1425,921425,219
1426,921426,219
1427,921427,101
1428,921428,90
1429,921429,52
1430,921430,101
1431,921431,112
1432,921432,175
1433,921433,207
1434,921434,206
1435,921435,198
1436,921436,223
1437,921437,3
1438,921438,3
1439,921439,3
1440,921440,3
1441,921441,3
1442,921442,3
1443,921443,20
1444,921444,329
1445,921445,264
1446,921446,206
1447,921447,213
1448,921448,165
1449,921449,101
1450,921450,161
1451,921451,256
1452,921452,145
1453,921453,110
1454,921454,91
1455,921455,187
1456,921456,168
1457,921457,3
1458,921458,3
1459,921459,3
1460,921460,3
1461,921461,3
1462,921462,3
1463,921463,182
1464,921464,342
1465,921465,261
1466,921466,180
1467,921467,67
1468,921468,165
1469,921469,73
1470,921470,56
1471,921471,118
1472,921472,219
1473,921473,340
1474,921474,244
1475,921475,167
1476,921476,4
1477,921477,3
1478,921478,3
1479,921479,4
1480,921480,3
1481,921481,4
1482,921482,3
1483,921483,272
1484,921484,281
1485,921485,206
1486,921486,128
1487,921487,88
1488,921488,68
1489,921489,101
1490,921490,46
1491,921491,30
1492,921492,74
1493,921493,101
1494,921494,54
1495,921495,150
1496,921496,3
1497,921497,3
1498,921498,3
1499,921499,3
1500,921500,3
1501,921501,3
1502,921502,527
1503,921503,232
1504,921504,209
1505,921505,106
1506,921506,173
1507,921507,77
1508,921508,101
1509,921509,131
1510,921510,138
1511,921511,100
1512,921512,37
1513,921513,66
1514,921514,129
1515,921515,8
1516,921516,3
1517,921517,3
1518,921518,3
1519,921519,3
1520,921520,3
1521,921521,3
1522,921522,200
1523,921523,220
1524,921524,217
1525,921525,245
1526,921526,284
1527,921527,138
1528,921528,78
1529,921529,87
1530,921530,122
1531,921531,140
1532,921532,126
1533,921533,69
1534,921534,72
1535,921535,3
1536,921536,3
1537,921537,3
1538,921538,3
1539,921539,4
1540,921540,3
1541,921541,90
1542,921542,284
1543,921543,363
1544,921544,199
1545,921545,165
1546,921546,58
1547,921547,172
1548,921548,216
1549,921549,128
1550,921550,69
1551,921551,62
1552,921552,70
1553,921553,118
1554,921554,96
1555,921555,3
1556,921556,3
1557,921557,3
1558,921558,3
1559,921559,3
1560,921560,4
1561,921561,250
1562,921562,200
1563,921563,315
1564,921564,221
1565,921565,97
1566,921566,21
1567,921567,113
1568,921568,175
1569,921569,13
1570,921570,1
1571,921571,123
1572,921572,190
1573,921573,99
1574,921574,3
1575,921575,3
1576,921576,3
1577,921577,3
1578,921578,3
1579,921579,3
1580,921580,3
1581,921581,253
1582,921582,265
1583,921583,224
1584,921584,257
1585,921585,67
1586,921586,41
1587,921587,132
1588,921588,208
1589,921589,171
1590,921590,32
1591,921591,53
1592,921592,109
1593,921593,119
1594,921594,3
1595,921595,3
1596,921596,3
1597,921597,3
1598,921598,3
1599,921599,2
1600,921600,145
1601,921601,350
1602,921602,377
1603,921603,269
1604,921604,98
1605,921605,145
1606,921606,104
1607,921607,73
1608,921608,153
1609,921609,171
1610,921610,128
1611,921611,90
1612,921612,163
1613,921613,282
1614,921614,3
1615,921615,3
1616,921616,3
1617,921617,3
1618,921618,3
1619,921619,3
1620,921620,206
1621,921621,208
1622,921622,393
1623,921623,150
1624,921624,227
1625,921625,298
1626,921626,187
1627,921627,88
1628,921628,171
1629,921629,104
1630,921630,34
1631,921631,23
1632,921632,114
1633,921633,229
1634,921634,156
1635,921635,45
1636,921636,81
1637,921637,3
1638,921638,3
1639,921639,3
1640,921640,3
1641,921641,3
1642,921642,3
1643,921643,392
1644,921644,182
1645,921645,167
1646,921646,251
1647,921647,236
1648,921648,195
1649,921649,136
1650,921650,161
1651,921651,270
1652,921652,205
1653,921653,113
1654,921654,86
1655,921655,81
1656,921656,3
1657,921657,4
1658,921658,3
1659,921659,2
1660,921660,3
1661,921661,3
1662,921662,5
1663,921663,271
1664,921664,243
1665,921665,144
1666,921666,188
1667,921667,208
1668,921668,132
1669,921669,98
1670,921670,164
1671,921671,189
1672,921672,82
1673,921673,28
1674,921674,34
1675,921675,63
1676,921676,3
1677,921677,3
1678,921678,3
1679,921679,3
1680,921680,3
1681,921681,3
1682,921682,678
1683,921683,217
1684,921684,186
1685,921685,127
1686,921686,84
1687,921687,35
1688,921688,43
1689,921689,121
1690,921690,224
1691,921691,118
1692,921692,109
1693,921693,131
1694,921694,130
1695,921695,3
1696,921696,4
1697,921697,3
1698,921698,3
1699,921699,3
1700,921700,3
1701,921701,3
1702,921702,192
1703,921703,204
1704,921704,163
1705,921705,150
1706,921706,137
1707,921707,111
1708,921708,142
1709,921709,138
1710,921710,112
1711,921711,83
1712,921712,46
1713,921713,134
1714,921714,201
1715,921715,3
1716,921716,3
1717,921717,3
1718,921718,3
1719,921719,3
1720,921720,3
1721,921721,64
1722,921722,352
1723,921723,279
1724,921724,162
1725,921725,200
1726,921726,188
1727,921727,138
1728,921728,103
1729,921729,164
1730,921730,135
1731,921731,117
1732,921732,99
1733,921733,166
1734,921734,237
1735,921735,3
1736,921736,3
1737,921737,3
1738,921738,3
1739,921739,3
1740,921740,3
1741,921741,272
1742,921742,178
1743,921743,278
1744,921744,278
1745,921745,138
1746,921746,57
1747,921747,131
1748,921748,149
1749,921749,69
1750,921750,73
1751,921751,83
1752,921752,134
1753,921753,228
1754,921754,3
1755,921755,3
1756,921756,3
1757,921757,3
1758,921758,3
1759,921759,3
1760,921760,4
1761,921761,290
1762,921762,187
1763,921763,297
1764,921764,345
1765,921765,128
1766,921766,89
1767,921767,201
1768,921768,125
1769,921769,94
1770,921770,169
1771,921771,223
1772,921772,236
1773,921773,143
1774,921774,3
1775,921775,3
1776,921776,3
1777,921777,3
1778,921778,3
1779,921779,3
1780,921780,643
1781,921781,328
1782,921782,321
1783,921783,258
1784,921784,289
1785,921785,130
1786,921786,144
1787,921787,286
1788,921788,308
1789,921789,255
1790,921790,126
1791,921791,94
1792,921792,166
1793,921793,3
1794,921794,3
1795,921795,3
1796,921796,3
1797,921797,3
1798,921798,3
1799,921799,3
1800,921800,227
1801,921801,282
1802,921802,143
1803,921803,183
1804,921804,302
1805,921805,294
1806,921806,217
1807,921807,174
1808,921808,247
1809,921809,181
1810,921810,93
1811,921811,104
1812,921812,160
1813,921813,3
1814,921814,3
1815,921815,3
1816,921816,3
1817,921817,3
1818,921818,3
1819,921819,474
1820,921820,265
1821,921821,371
1822,921822,369
1823,921823,226
1824,921824,83
1825,921825,220
1826,921826,177
1827,921827,115
1828,921828,173
1829,921829,132
1830,921830,144
1831,921831,193
1832,921832,161
1833,921833,3
1834,921834,4
1835,921835,3
1836,921836,1
1837,921837,3
1838,921838,4
1839,921839,243
1840,921840,258
1841,921841,263
1842,921842,266
1843,921843,287
1844,921844,110
1845,921845,95
1846,921846,241
1847,921847,194
1848,921848,150
1849,921849,220
1850,921850,245
1851,921851,246
1852,921852,3
1853,921853,4
1854,921854,3
1855,921855,3
1856,921856,3
1857,921857,2
1858,921858,69
1859,921859,398
1860,921860,255
1861,921861,171
1862,921862,86
1863,921863,129
1864,921864,147
1865,921865,78
1866,921866,170
1867,921867,267
1868,921868,158
1869,921869,343
1870,921870,155
1871,921871,99
1872,921872,3
